date,Con (to 2015 election),Con (to 2015 election) (low),Con (to 2015 election) (high),Con (to 2017 election),Con (to 2017 election) (low),Con (to 2017 election) (high),Con (to 2019 election),Con (to 2019 election) (low),Con (to 2019 election) (high),Con (to 2024 election),Con (to 2024 election) (low),Con (to 2024 election) (high),Con (post-2024 election),Con (post-2024 election) (low),Con (post-2024 election) (high),Lab (to 2015 election),Lab (to 2015 election) (low),Lab (to 2015 election) (high),Lab (to 2017 election),Lab (to 2017 election) (low),Lab (to 2017 election) (high),Lab (to 2019 election),Lab (to 2019 election) (low),Lab (to 2019 election) (high),Lab (to 2024 election),Lab (to 2024 election) (low),Lab (to 2024 election) (high),Lab (post-2024 election),Lab (post-2024 election) (low),Lab (post-2024 election) (high),LDem (to 2015 election),LDem (to 2015 election) (low),LDem (to 2015 election) (high),LDem (to 2017 election),LDem (to 2017 election) (low),LDem (to 2017 election) (high),LDem (to 2019 election),LDem (to 2019 election) (low),LDem (to 2019 election) (high),LDem (to 2024 election),LDem (to 2024 election) (low),LDem (to 2024 election) (high),LDem (post-2024 election),LDem (post-2024 election) (low),LDem (post-2024 election) (high),Ukip (to 2015 election),Ukip (to 2015 election) (low),Ukip (to 2015 election) (high),Ukip (to 2017 election),Ukip (to 2017 election) (low),Ukip (to 2017 election) (high),Grn (to 2015 election),Grn (to 2015 election) (low),Grn (to 2015 election) (high),Grn (to 2017 election),Grn (to 2017 election) (low),Grn (to 2017 election) (high),Grn (to 2019 election),Grn (to 2019 election) (low),Grn (to 2019 election) (high),Grn (to 2024 election),Grn (to 2024 election) (low),Grn (to 2024 election) (high),Grn (post-2024 election),Grn (post-2024 election) (low),Grn (post-2024 election) (high),Reform (to 2019 election),Reform (to 2019 election) (low),Reform (to 2019 election) (high),Reform (to 2024 election),Reform (to 2024 election) (low),Reform (to 2024 election) (high),Reform (post-2024 election),Reform (post-2024 election) (low),Reform (post-2024 election) (high),Con (poll),Lab (poll),LDem (poll),Ukip (poll),Grn (poll),Reform (poll)
2021-03-18,,,,,,,,,,30.68,28.94,32.35,,,,,,,,,,,,,48.74,46.36,50.66,,,,,,,,,,,,,9.83,8.01,11.72,,,,,,,,,,,,,,,,,,,6.7,4.79,8.43,,,,,,,2.17,0.52,3.57,,,,,,,,,
2021-03-19,,,,,,,,,,30.74,29.03,32.37,,,,,,,,,,,,,48.68,46.32,50.62,,,,,,,,,,,,,9.84,8.01,11.7,,,,,,,,,,,,,,,,,,,6.7,4.8,8.44,,,,,,,2.18,0.5,3.58,,,,32.0,52.0,6.0,,8.0,1.0
2021-03-20,,,,,,,,,,30.8,29.12,32.46,,,,,,,,,,,,,48.63,46.28,50.58,,,,,,,,,,,,,9.84,7.98,11.68,,,,,,,,,,,,,,,,,,,6.7,4.81,8.47,,,,,,,2.18,0.48,3.61,,,,,,,,,
2021-03-21,,,,,,,,,,30.86,29.16,32.51,,,,,,,,,,,,,48.58,46.26,50.47,,,,,,,,,,,,,9.85,8.0,11.67,,,,,,,,,,,,,,,,,,,6.7,4.82,8.49,,,,,,,2.19,0.45,3.64,,,,,,,,,
2021-03-22,,,,,,,,,,30.91,29.2,32.58,,,,,,,,,,,,,48.53,46.2,50.43,,,,,,,,,,,,,9.85,8.0,11.69,,,,,,,,,,,,,,,,,,,6.7,4.84,8.49,,,,,,,2.2,0.43,3.64,,,,,,,,,
2021-03-23,,,,,,,,,,30.97,29.24,32.66,,,,,,,,,,,,,48.47,46.16,50.41,,,,,,,,,,,,,9.86,8.0,11.67,,,,,,,,,,,,,,,,,,,6.71,4.85,8.48,,,,,,,2.21,0.41,3.62,,,,,,,,,
2021-03-24,,,,,,,,,,31.02,29.29,32.71,,,,,,,,,,,,,48.42,46.11,50.39,,,,,,,,,,,,,9.86,7.99,11.68,,,,,,,,,,,,,,,,,,,6.71,4.87,8.47,,,,,,,2.21,0.42,3.63,,,,,,,,,
2021-03-25,,,,,,,,,,31.07,29.35,32.73,,,,,,,,,,,,,48.36,46.07,50.34,,,,,,,,,,,,,9.87,8.01,11.68,,,,,,,,,,,,,,,,,,,6.72,4.89,8.47,,,,,,,2.22,0.44,3.66,,,,,,,,,
2021-03-26,,,,,,,,,,31.13,29.4,32.8,,,,,,,,,,,,,48.31,46.03,50.31,,,,,,,,,,,,,9.87,7.99,11.68,,,,,,,,,,,,,,,,,,,6.72,4.91,8.46,,,,,,,2.23,0.42,3.69,,,,28.0,48.0,14.0,,5.0,4.0
2021-03-27,,,,,,,,,,31.18,29.48,32.87,,,,,,,,,,,,,48.25,46.0,50.28,,,,,,,,,,,,,9.88,7.99,11.67,,,,,,,,,,,,,,,,,,,6.73,4.93,8.45,,,,,,,2.24,0.4,3.73,,,,,,,,,
2021-03-28,,,,,,,,,,31.23,29.55,32.94,,,,,,,,,,,,,48.19,45.93,50.27,,,,,,,,,,,,,9.88,7.99,11.67,,,,,,,,,,,,,,,,,,,6.74,4.96,8.44,,,,,,,2.25,0.39,3.76,,,,,,,,,
2021-03-29,,,,,,,,,,31.27,29.58,33.0,,,,,,,,,,,,,48.13,45.84,50.26,,,,,,,,,,,,,9.89,8.0,11.66,,,,,,,,,,,,,,,,,,,6.75,4.99,8.43,,,,,,,2.26,0.43,3.76,,,,,,,,,
2021-03-30,,,,,,,,,,31.32,29.6,33.0,,,,,,,,,,,,,48.07,45.8,50.2,,,,,,,,,,,,,9.89,8.02,11.66,,,,,,,,,,,,,,,,,,,6.76,5.02,8.43,,,,,,,2.27,0.47,3.76,,,,,,,,,
2021-03-31,,,,,,,,,,31.37,29.65,33.0,,,,,,,,,,,,,48.01,45.76,50.17,,,,,,,,,,,,,9.89,8.02,11.67,,,,,,,,,,,,,,,,,,,6.77,5.05,8.42,,,,,,,2.28,0.54,3.77,,,,,,,,,
2021-04-01,,,,,,,,,,31.41,29.67,33.01,,,,,,,,,,,,,47.95,45.7,50.14,,,,,,,,,,,,,9.9,8.03,11.69,,,,,,,,,,,,,,,,,,,6.78,5.08,8.42,,,,,,,2.29,0.57,3.77,,,,31.0,47.0,13.0,,5.0,3.0
2021-04-02,,,,,,,,,,31.45,29.72,33.01,,,,,,,,,,,,,47.89,45.62,50.1,,,,,,,,,,,,,9.9,8.05,11.72,,,,,,,,,,,,,,,,,,,6.8,5.11,8.41,,,,,,,2.3,0.56,3.77,,,,,,,,,
2021-04-03,,,,,,,,,,31.49,29.74,33.03,,,,,,,,,,,,,47.83,45.54,50.04,,,,,,,,,,,,,9.91,8.05,11.74,,,,,,,,,,,,,,,,,,,6.82,5.13,8.41,,,,,,,2.31,0.56,3.77,,,,,,,,,
2021-04-04,,,,,,,,,,31.53,29.79,33.07,,,,,,,,,,,,,47.76,45.52,49.95,,,,,,,,,,,,,9.91,8.05,11.77,,,,,,,,,,,,,,,,,,,6.83,5.16,8.4,,,,,,,2.32,0.57,3.76,,,,,,,,,
2021-04-05,,,,,,,,,,31.57,29.83,33.14,,,,,,,,,,,,,47.7,45.5,49.83,,,,,,,,,,,,,9.92,8.05,11.79,,,,,,,,,,,,,,,,,,,6.85,5.2,8.4,,,,,,,2.33,0.58,3.78,,,,,,,,,
2021-04-06,,,,,,,,,,31.61,29.83,33.23,,,,,,,,,,,,,47.63,45.46,49.71,,,,,,,,,,,,,9.92,8.07,11.82,,,,,,,,,,,,,,,,,,,6.87,5.23,8.4,,,,,,,2.34,0.61,3.81,,,,,,,,,
2021-04-07,,,,,,,,,,31.65,29.83,33.28,,,,,,,,,,,,,47.57,45.4,49.58,,,,,,,,,,,,,9.92,8.1,11.81,,,,,,,,,,,,,,,,,,,6.89,5.26,8.41,,,,,,,2.35,0.66,3.84,,,,,,,,,
2021-04-08,,,,,,,,,,31.69,29.86,33.31,,,,,,,,,,,,,47.5,45.34,49.5,,,,,,,,,,,,,9.93,8.1,11.84,,,,,,,,,,,,,,,,,,,6.91,5.29,8.43,,,,,,,2.37,0.7,3.85,,,,31.0,53.0,9.0,,4.0,1.0
2021-04-09,,,,,,,,,,31.72,29.88,33.33,,,,,,,,,,,,,47.43,45.34,49.43,,,,,,,,,,,,,9.93,8.1,11.87,,,,,,,,,,,,,,,,,,,6.93,5.33,8.46,,,,,,,2.38,0.75,3.84,,,,,,,,,
2021-04-10,,,,,,,,,,31.75,29.89,33.35,,,,,,,,,,,,,47.36,45.33,49.35,,,,,,,,,,,,,9.94,8.08,11.84,,,,,,,,,,,,,,,,,,,6.96,5.35,8.48,,,,,,,2.39,0.79,3.83,,,,,,,,,
2021-04-11,,,,,,,,,,31.79,29.91,33.36,,,,,,,,,,,,,47.28,45.31,49.23,,,,,,,,,,,,,9.95,8.06,11.82,,,,,,,,,,,,,,,,,,,6.98,5.35,8.51,,,,,,,2.4,0.82,3.85,,,,,,,,,
2021-04-12,,,,,,,,,,31.82,29.93,33.39,,,,,,,,,,,,,47.21,45.2,49.08,,,,,,,,,,,,,9.95,8.04,11.8,,,,,,,,,,,,,,,,,,,7.01,5.38,8.55,,,,,,,2.41,0.8,3.87,,,,,,,,,
2021-04-13,,,,,,,,,,31.85,29.95,33.43,,,,,,,,,,,,,47.14,45.09,49.05,,,,,,,,,,,,,9.96,8.04,11.82,,,,,,,,,,,,,,,,,,,7.03,5.41,8.59,,,,,,,2.42,0.78,3.89,,,,,,,,,
2021-04-14,,,,,,,,,,31.88,30.01,33.46,,,,,,,,,,,,,47.06,44.97,49.02,,,,,,,,,,,,,9.97,8.05,11.83,,,,,,,,,,,,,,,,,,,7.06,5.42,8.64,,,,,,,2.43,0.77,3.91,,,,36.0,34.0,20.0,,7.0,2.0
2021-04-15,,,,,,,,,,31.91,30.09,33.53,,,,,,,,,,,,,46.99,44.92,48.98,,,,,,,,,,,,,9.98,8.06,11.82,,,,,,,,,,,,,,,,,,,7.08,5.42,8.68,,,,,,,2.44,0.75,3.94,,,,,,,,,
2021-04-16,,,,,,,,,,31.94,30.18,33.54,,,,,,,,,,,,,46.91,44.8,48.95,,,,,,,,,,,,,9.99,8.07,11.83,,,,,,,,,,,,,,,,,,,7.11,5.41,8.75,,,,,,,2.45,0.74,3.96,,,,,,,,,
2021-04-17,,,,,,,,,,31.96,30.27,33.54,,,,,,,,,,,,,46.84,44.69,48.92,,,,,,,,,,,,,10.0,8.1,11.87,,,,,,,,,,,,,,,,,,,7.14,5.44,8.76,,,,,,,2.46,0.72,3.98,,,,,,,,,
2021-04-18,,,,,,,,,,31.99,30.34,33.56,,,,,,,,,,,,,46.76,44.66,48.84,,,,,,,,,,,,,10.01,8.11,11.91,,,,,,,,,,,,,,,,,,,7.17,5.49,8.8,,,,,,,2.47,0.75,4.0,,,,,,,,,
2021-04-19,,,,,,,,,,32.01,30.41,33.58,,,,,,,,,,,,,46.68,44.56,48.74,,,,,,,,,,,,,10.02,8.13,11.95,,,,,,,,,,,,,,,,,,,7.19,5.54,8.83,,,,,,,2.48,0.77,4.02,,,,,,,,,
2021-04-20,,,,,,,,,,32.04,30.44,33.59,,,,,,,,,,,,,46.61,44.47,48.64,,,,,,,,,,,,,10.03,8.14,11.98,,,,,,,,,,,,,,,,,,,7.22,5.58,8.84,,,,,,,2.49,0.76,4.04,,,,,,,,,
2021-04-21,,,,,,,,,,32.06,30.45,33.61,,,,,,,,,,,,,46.53,44.38,48.55,,,,,,,,,,,,,10.04,8.16,11.95,,,,,,,,,,,,,,,,,,,7.25,5.61,8.84,,,,,,,2.5,0.78,4.05,,,,,,,,,
2021-04-22,,,,,,,,,,32.07,30.43,33.63,,,,,,,,,,,,,46.46,44.3,48.46,,,,,,,,,,,,,10.05,8.17,11.93,,,,,,,,,,,,,,,,,,,7.28,5.62,8.89,,,,,,,2.51,0.8,4.05,,,,30.0,49.0,9.0,,6.0,5.0
2021-04-23,,,,,,,,,,32.09,30.41,33.64,,,,,,,,,,,,,46.39,44.21,48.44,,,,,,,,,,,,,10.06,8.18,11.92,,,,,,,,,,,,,,,,,,,7.31,5.62,8.91,,,,,,,2.52,0.8,4.04,,,,,,,,,
2021-04-24,,,,,,,,,,32.11,30.39,33.65,,,,,,,,,,,,,46.32,44.14,48.42,,,,,,,,,,,,,10.07,8.2,11.93,,,,,,,,,,,,,,,,,,,7.33,5.66,8.96,,,,,,,2.53,0.76,4.05,,,,,,,,,
2021-04-25,,,,,,,,,,32.12,30.37,33.67,,,,,,,,,,,,,46.25,44.12,48.35,,,,,,,,,,,,,10.08,8.21,11.95,,,,,,,,,,,,,,,,,,,7.36,5.71,9.02,,,,,,,2.54,0.76,4.07,,,,,,,,,
2021-04-26,,,,,,,,,,32.13,30.34,33.66,,,,,,,,,,,,,46.18,44.06,48.28,,,,,,,,,,,,,10.09,8.2,11.96,,,,,,,,,,,,,,,,,,,7.39,5.71,9.05,,,,,,,2.55,0.78,4.09,,,,,,,,,
2021-04-27,,,,,,,,,,32.14,30.3,33.69,,,,,,,,,,,,,46.12,44.0,48.21,,,,,,,,,,,,,10.11,8.16,11.98,,,,,,,,,,,,,,,,,,,7.42,5.72,9.08,,,,,,,2.56,0.79,4.1,,,,,,,,,
2021-04-28,,,,,,,,,,32.15,30.28,33.7,,,,,,,,,,,,,46.05,43.94,48.13,,,,,,,,,,,,,10.12,8.17,11.99,,,,,,,,,,,,,,,,,,,7.45,5.72,9.13,,,,,,,2.56,0.81,4.11,,,,34.0,50.0,5.0,,5.0,5.0
2021-04-29,,,,,,,,,,32.15,30.24,33.73,,,,,,,,,,,,,45.99,43.88,48.05,,,,,,,,,,,,,10.13,8.18,12.01,,,,,,,,,,,,,,,,,,,7.47,5.73,9.14,,,,,,,2.57,0.82,4.12,,,,,,,,,
2021-04-30,,,,,,,,,,32.16,30.22,33.74,,,,,,,,,,,,,45.93,43.84,48.01,,,,,,,,,,,,,10.14,8.18,12.01,,,,,,,,,,,,,,,,,,,7.5,5.73,9.16,,,,,,,2.58,0.84,4.13,,,,,,,,,
2021-05-01,,,,,,,,,,32.16,30.24,33.74,,,,,,,,,,,,,45.87,43.78,47.97,,,,,,,,,,,,,10.15,8.2,12.02,,,,,,,,,,,,,,,,,,,7.53,5.74,9.17,,,,,,,2.59,0.86,4.14,,,,,,,,,
2021-05-02,,,,,,,,,,32.16,30.26,33.74,,,,,,,,,,,,,45.81,43.74,47.93,,,,,,,,,,,,,10.16,8.21,12.03,,,,,,,,,,,,,,,,,,,7.56,5.8,9.19,,,,,,,2.6,0.88,4.14,,,,,,,,,
2021-05-03,,,,,,,,,,32.16,30.27,33.73,,,,,,,,,,,,,45.76,43.68,47.9,,,,,,,,,,,,,10.17,8.23,12.04,,,,,,,,,,,,,,,,,,,7.59,5.86,9.22,,,,,,,2.61,0.88,4.15,,,,,,,,,
2021-05-04,,,,,,,,,,32.15,30.29,33.72,,,,,,,,,,,,,45.71,43.61,47.84,,,,,,,,,,,,,10.18,8.24,12.02,,,,,,,,,,,,,,,,,,,7.62,5.82,9.29,,,,,,,2.61,0.9,4.16,,,,,,,,,
2021-05-05,,,,,,,,,,32.15,30.31,33.71,,,,,,,,,,,,,45.65,43.55,47.78,,,,,,,,,,,,,10.19,8.25,12.0,,,,,,,,,,,,,,,,,,,7.65,5.84,9.32,,,,,,,2.62,0.9,4.16,,,,32.0,52.0,7.0,,5.0,2.0
2021-05-06,,,,,,,,,,32.14,30.32,33.69,,,,,,,,,,,,,45.6,43.52,47.72,,,,,,,,,,,,,10.21,8.23,11.97,,,,,,,,,,,,,,,,,,,7.67,5.87,9.35,,,,,,,2.63,0.94,4.17,,,,,,,,,
2021-05-07,,,,,,,,,,32.14,30.3,33.67,,,,,,,,,,,,,45.56,43.51,47.66,,,,,,,,,,,,,10.22,8.22,11.95,,,,,,,,,,,,,,,,,,,7.7,5.9,9.36,,,,,,,2.63,0.97,4.17,,,,,,,,,
2021-05-08,,,,,,,,,,32.13,30.27,33.66,,,,,,,,,,,,,45.51,43.5,47.66,,,,,,,,,,,,,10.23,8.22,11.92,,,,,,,,,,,,,,,,,,,7.74,5.91,9.41,,,,,,,2.64,0.98,4.17,,,,,,,,,
2021-05-09,,,,,,,,,,32.12,30.23,33.69,,,,,,,,,,,,,45.46,43.44,47.65,,,,,,,,,,,,,10.24,8.21,11.89,,,,,,,,,,,,,,,,,,,7.77,5.91,9.41,,,,,,,2.64,1.0,4.17,,,,,,,,,
2021-05-10,,,,,,,,,,32.11,30.2,33.69,,,,,,,,,,,,,45.42,43.41,47.65,,,,,,,,,,,,,10.25,8.21,11.86,,,,,,,,,,,,,,,,,,,7.8,5.91,9.41,,,,,,,2.65,1.02,4.2,,,,,,,,,
2021-05-11,,,,,,,,,,32.09,30.18,33.67,,,,,,,,,,,,,45.38,43.38,47.65,,,,,,,,,,,,,10.26,8.21,11.85,,,,,,,,,,,,,,,,,,,7.83,5.92,9.43,,,,,,,2.65,1.04,4.19,,,,,,,,,
2021-05-12,,,,,,,,,,32.08,30.16,33.66,,,,,,,,,,,,,45.33,43.35,47.62,,,,,,,,,,,,,10.27,8.21,11.87,,,,,,,,,,,,,,,,,,,7.86,5.96,9.46,,,,,,,2.66,1.06,4.19,,,,29.0,48.0,12.0,,8.0,1.0
2021-05-13,,,,,,,,,,32.07,30.14,33.64,,,,,,,,,,,,,45.29,43.33,47.56,,,,,,,,,,,,,10.29,8.21,11.89,,,,,,,,,,,,,,,,,,,7.89,5.97,9.53,,,,,,,2.66,1.08,4.16,,,,,,,,,
2021-05-14,,,,,,,,,,32.05,30.1,33.62,,,,,,,,,,,,,45.26,43.31,47.56,,,,,,,,,,,,,10.3,8.22,11.91,,,,,,,,,,,,,,,,,,,7.93,5.98,9.59,,,,,,,2.66,1.09,4.18,,,,,,,,,
2021-05-15,,,,,,,,,,32.04,30.08,33.62,,,,,,,,,,,,,45.22,43.28,47.56,,,,,,,,,,,,,10.31,8.23,11.92,,,,,,,,,,,,,,,,,,,7.96,6.01,9.65,,,,,,,2.66,1.08,4.21,,,,,,,,,
2021-05-16,,,,,,,,,,32.02,30.06,33.62,,,,,,,,,,,,,45.18,43.26,47.53,,,,,,,,,,,,,10.32,8.29,11.94,,,,,,,,,,,,,,,,,,,7.99,6.05,9.69,,,,,,,2.67,1.06,4.24,,,,,,,,,
2021-05-17,,,,,,,,,,32.01,30.06,33.59,,,,,,,,,,,,,45.15,43.24,47.48,,,,,,,,,,,,,10.33,8.35,11.95,,,,,,,,,,,,,,,,,,,8.03,6.08,9.72,,,,,,,2.67,1.04,4.27,,,,,,,,,
2021-05-18,,,,,,,,,,31.99,30.07,33.52,,,,,,,,,,,,,45.12,43.22,47.43,,,,,,,,,,,,,10.34,8.41,11.96,,,,,,,,,,,,,,,,,,,8.06,6.12,9.76,,,,,,,2.67,1.03,4.3,,,,,,,,,
2021-05-19,,,,,,,,,,31.97,30.08,33.54,,,,,,,,,,,,,45.09,43.18,47.38,,,,,,,,,,,,,10.35,8.46,11.97,,,,,,,,,,,,,,,,,,,8.1,6.15,9.76,,,,,,,2.66,1.01,4.32,,,,,,,,,
2021-05-20,,,,,,,,,,31.96,30.09,33.54,,,,,,,,,,,,,45.06,43.14,47.33,,,,,,,,,,,,,10.36,8.47,11.97,,,,,,,,,,,,,,,,,,,8.13,6.19,9.74,,,,,,,2.66,0.99,4.33,,,,36.0,40.0,11.0,,11.0,1.0
2021-05-21,,,,,,,,,,31.94,30.11,33.55,,,,,,,,,,,,,45.03,43.1,47.31,,,,,,,,,,,,,10.37,8.48,11.98,,,,,,,,,,,,,,,,,,,8.16,6.23,9.71,,,,,,,2.66,0.97,4.35,,,,,,,,,
2021-05-22,,,,,,,,,,31.92,30.11,33.55,,,,,,,,,,,,,45.0,43.08,47.29,,,,,,,,,,,,,10.38,8.5,11.99,,,,,,,,,,,,,,,,,,,8.2,6.27,9.68,,,,,,,2.66,0.91,4.33,,,,,,,,,
2021-05-23,,,,,,,,,,31.9,30.09,33.51,,,,,,,,,,,,,44.97,43.11,47.26,,,,,,,,,,,,,10.39,8.51,11.98,,,,,,,,,,,,,,,,,,,8.23,6.31,9.7,,,,,,,2.65,0.87,4.32,,,,,,,,,
2021-05-24,,,,,,,,,,31.89,30.06,33.46,,,,,,,,,,,,,44.95,43.13,47.2,,,,,,,,,,,,,10.4,8.51,11.95,,,,,,,,,,,,,,,,,,,8.27,6.35,9.77,,,,,,,2.65,0.88,4.28,,,,,,,,,
2021-05-25,,,,,,,,,,31.87,30.03,33.41,,,,,,,,,,,,,44.93,43.06,47.14,,,,,,,,,,,,,10.4,8.56,11.94,,,,,,,,,,,,,,,,,,,8.3,6.4,9.83,,,,,,,2.64,0.88,4.24,,,,,,,,,
2021-05-26,,,,,,,,,,31.85,30.0,33.38,,,,,,,,,,,,,44.91,43.01,47.09,,,,,,,,,,,,,10.41,8.59,11.97,,,,,,,,,,,,,,,,,,,8.34,6.44,9.9,,,,,,,2.64,0.88,4.24,,,,,,,,,
2021-05-27,,,,,,,,,,31.83,29.98,33.39,,,,,,,,,,,,,44.89,42.96,47.04,,,,,,,,,,,,,10.42,8.63,12.0,,,,,,,,,,,,,,,,,,,8.37,6.49,9.96,,,,,,,2.63,0.89,4.25,,,,,,,,,
2021-05-28,,,,,,,,,,31.81,29.96,33.39,,,,,,,,,,,,,44.87,42.93,46.99,,,,,,,,,,,,,10.43,8.65,11.99,,,,,,,,,,,,,,,,,,,8.41,6.53,10.02,,,,,,,2.63,0.89,4.24,,,,35.0,40.0,9.0,,9.0,3.0
2021-05-29,,,,,,,,,,31.79,29.94,33.39,,,,,,,,,,,,,44.86,42.92,46.94,,,,,,,,,,,,,10.43,8.66,12.0,,,,,,,,,,,,,,,,,,,8.44,6.57,10.06,,,,,,,2.62,0.9,4.26,,,,,,,,,
2021-05-30,,,,,,,,,,31.77,29.93,33.39,,,,,,,,,,,,,44.84,42.95,46.89,,,,,,,,,,,,,10.44,8.62,11.99,,,,,,,,,,,,,,,,,,,8.47,6.63,10.06,,,,,,,2.61,0.91,4.28,,,,,,,,,
2021-05-31,,,,,,,,,,31.75,29.93,33.38,,,,,,,,,,,,,44.83,42.98,46.86,,,,,,,,,,,,,10.45,8.65,12.0,,,,,,,,,,,,,,,,,,,8.51,6.69,10.08,,,,,,,2.61,0.92,4.28,,,,,,,,,
2021-06-01,,,,,,,,,,31.73,29.92,33.38,,,,,,,,,,,,,44.82,42.99,46.9,,,,,,,,,,,,,10.45,8.63,12.0,,,,,,,,,,,,,,,,,,,8.54,6.75,10.08,,,,,,,2.6,0.92,4.28,,,,,,,,,
2021-06-02,,,,,,,,,,31.7,29.91,33.37,,,,,,,,,,,,,44.81,42.97,46.89,,,,,,,,,,,,,10.46,8.58,12.0,,,,,,,,,,,,,,,,,,,8.58,6.77,10.09,,,,,,,2.59,0.9,4.27,,,,,,,,,
2021-06-03,,,,,,,,,,31.68,29.9,33.33,,,,,,,,,,,,,44.81,42.93,46.89,,,,,,,,,,,,,10.47,8.6,12.02,,,,,,,,,,,,,,,,,,,8.61,6.8,10.1,,,,,,,2.58,0.89,4.28,,,,34.0,42.0,7.0,,12.0,4.0
2021-06-04,,,,,,,,,,31.66,29.89,33.33,,,,,,,,,,,,,44.8,42.9,46.85,,,,,,,,,,,,,10.47,8.61,12.03,,,,,,,,,,,,,,,,,,,8.64,6.8,10.17,,,,,,,2.57,0.87,4.27,,,,,,,,,
2021-06-05,,,,,,,,,,31.64,29.85,33.34,,,,,,,,,,,,,44.8,42.9,46.81,,,,,,,,,,,,,10.48,8.6,12.0,,,,,,,,,,,,,,,,,,,8.67,6.83,10.24,,,,,,,2.57,0.88,4.27,,,,,,,,,
2021-06-06,,,,,,,,,,31.61,29.8,33.34,,,,,,,,,,,,,44.79,42.9,46.79,,,,,,,,,,,,,10.49,8.65,11.98,,,,,,,,,,,,,,,,,,,8.7,6.87,10.29,,,,,,,2.56,0.86,4.27,,,,,,,,,
2021-06-07,,,,,,,,,,31.59,29.75,33.29,,,,,,,,,,,,,44.79,42.99,46.8,,,,,,,,,,,,,10.5,8.68,11.98,,,,,,,,,,,,,,,,,,,8.73,6.92,10.36,,,,,,,2.55,0.85,4.27,,,,,,,,,
2021-06-08,,,,,,,,,,31.56,29.7,33.24,,,,,,,,,,,,,44.79,43.02,46.8,,,,,,,,,,,,,10.5,8.7,11.98,,,,,,,,,,,,,,,,,,,8.76,6.95,10.41,,,,,,,2.54,0.86,4.25,,,,,,,,,
2021-06-09,,,,,,,,,,31.54,29.65,33.2,,,,,,,,,,,,,44.79,43.02,46.82,,,,,,,,,,,,,10.51,8.69,12.02,,,,,,,,,,,,,,,,,,,8.79,6.96,10.44,,,,,,,2.53,0.87,4.23,,,,,,,,,
2021-06-10,,,,,,,,,,31.51,29.63,33.17,,,,,,,,,,,,,44.79,43.02,46.84,,,,,,,,,,,,,10.52,8.68,12.05,,,,,,,,,,,,,,,,,,,8.82,6.99,10.46,,,,,,,2.53,0.86,4.17,,,,30.0,46.0,7.0,,10.0,3.0
2021-06-11,,,,,,,,,,31.48,29.55,33.15,,,,,,,,,,,,,44.79,43.03,46.85,,,,,,,,,,,,,10.53,8.69,12.09,,,,,,,,,,,,,,,,,,,8.85,7.03,10.47,,,,,,,2.52,0.84,4.15,,,,,,,,,
2021-06-12,,,,,,,,,,31.46,29.52,33.12,,,,,,,,,,,,,44.8,43.04,46.86,,,,,,,,,,,,,10.54,8.68,12.12,,,,,,,,,,,,,,,,,,,8.87,7.07,10.48,,,,,,,2.51,0.81,4.15,,,,,,,,,
2021-06-13,,,,,,,,,,31.43,29.51,33.07,,,,,,,,,,,,,44.8,43.04,46.87,,,,,,,,,,,,,10.55,8.68,12.16,,,,,,,,,,,,,,,,,,,8.9,7.1,10.5,,,,,,,2.51,0.81,4.13,,,,,,,,,
2021-06-14,,,,,,,,,,31.4,29.5,33.02,,,,,,,,,,,,,44.8,43.05,46.88,,,,,,,,,,,,,10.56,8.72,12.19,,,,,,,,,,,,,,,,,,,8.93,7.12,10.53,,,,,,,2.5,0.79,4.1,,,,,,,,,
2021-06-15,,,,,,,,,,31.37,29.48,32.97,,,,,,,,,,,,,44.8,43.05,46.88,,,,,,,,,,,,,10.57,8.73,12.19,,,,,,,,,,,,,,,,,,,8.95,7.14,10.59,,,,,,,2.49,0.79,4.1,,,,,,,,,
2021-06-16,,,,,,,,,,31.34,29.42,32.92,,,,,,,,,,,,,44.81,43.06,46.88,,,,,,,,,,,,,10.59,8.72,12.19,,,,,,,,,,,,,,,,,,,8.98,7.18,10.62,,,,,,,2.49,0.78,4.09,,,,,,,,,
2021-06-17,,,,,,,,,,31.31,29.39,32.87,,,,,,,,,,,,,44.81,43.06,46.87,,,,,,,,,,,,,10.6,8.72,12.23,,,,,,,,,,,,,,,,,,,9.0,7.21,10.67,,,,,,,2.48,0.78,4.09,,,,33.0,39.0,10.0,,16.0,1.0
2021-06-18,,,,,,,,,,31.27,29.36,32.81,,,,,,,,,,,,,44.81,43.05,46.86,,,,,,,,,,,,,10.61,8.72,12.27,,,,,,,,,,,,,,,,,,,9.03,7.23,10.68,,,,,,,2.47,0.79,4.09,,,,,,,,,
2021-06-19,,,,,,,,,,31.24,29.33,32.76,,,,,,,,,,,,,44.82,43.06,46.85,,,,,,,,,,,,,10.63,8.71,12.3,,,,,,,,,,,,,,,,,,,9.05,7.22,10.68,,,,,,,2.47,0.82,4.08,,,,,,,,,
