date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Grn,Grn (low),Grn (high),SNP,SNP (low),SNP (high),PC,PC (low),PC (high),Reform,Reform (low),Reform (high),Con (2019-24),Con (2019-24) (low),Con (2019-24) (high),Grn (2019-24),Grn (2019-24) (low),Grn (2019-24) (high),LDem (2019-24),LDem (2019-24) (low),LDem (2019-24) (high),Lab (2019-24),Lab (2019-24) (low),Lab (2019-24) (high),PC (2019-24),PC (2019-24) (low),PC (2019-24) (high),Reform (2019-24),Reform (2019-24) (low),Reform (2019-24) (high),SNP (2019-24),SNP (2019-24) (low),SNP (2019-24) (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2024-12-09,37.36,33.82,41.26,13.8,12.27,15.56,14.53,12.62,16.61,4.0,3.66,4.35,,,,,,,24.58,19.84,29.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-10,37.2,33.74,41.07,13.73,12.21,15.4,14.4,12.57,16.42,4.01,3.67,4.36,,,,,,,24.81,20.0,29.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-11,37.05,33.68,40.79,13.65,12.16,15.28,14.27,12.52,16.24,4.02,3.66,4.39,,,,,,,25.02,20.04,29.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-12,36.91,33.65,40.52,13.58,12.17,15.18,14.15,12.48,16.05,4.03,3.66,4.42,,,,,,,25.23,20.08,29.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-13,36.77,33.56,40.36,13.51,12.18,15.08,14.03,12.45,15.86,4.04,3.66,4.45,,,,,,,25.43,20.12,29.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-14,36.63,33.43,40.24,13.45,12.17,14.98,13.92,12.43,15.66,4.05,3.67,4.47,,,,,,,25.61,20.16,29.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-15,36.51,33.39,40.13,13.39,12.15,14.88,13.81,12.38,15.51,4.05,3.68,4.49,,,,,,,25.79,20.17,30.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-16,36.39,33.29,39.96,13.33,12.13,14.77,13.71,12.33,15.37,4.06,3.68,4.5,,,,,,,25.96,20.2,30.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-17,36.27,33.27,39.74,13.27,12.12,14.66,13.62,12.28,15.24,4.06,3.68,4.53,,,,,,,26.11,20.23,30.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-18,36.17,33.22,39.57,13.22,12.1,14.58,13.53,12.24,15.11,4.07,3.68,4.55,,,,,,,26.26,20.27,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-19,36.06,33.15,39.42,13.17,12.08,14.48,13.45,12.21,14.98,4.07,3.67,4.56,,,,,,,26.4,20.31,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-20,35.97,33.1,39.24,13.13,12.07,14.4,13.37,12.18,14.85,4.07,3.67,4.58,,,,,,,26.54,20.33,30.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-21,35.88,33.04,39.12,13.08,12.05,14.33,13.3,12.16,14.73,4.07,3.66,4.58,,,,,,,26.66,20.37,30.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-22,35.8,33.02,38.99,13.04,12.04,14.24,13.23,12.12,14.61,4.07,3.65,4.58,,,,,,,26.78,20.41,30.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-23,35.72,32.99,38.85,13.0,12.03,14.12,13.16,12.07,14.51,4.07,3.65,4.58,,,,,,,26.89,20.45,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-24,35.65,32.98,38.72,12.97,12.03,14.06,13.1,12.02,14.4,4.07,3.64,4.58,,,,,,,26.99,20.59,30.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-25,35.58,32.95,38.63,12.94,12.02,14.0,13.05,11.94,14.29,4.07,3.63,4.58,,,,,,,27.09,20.75,30.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-26,35.51,32.95,38.55,12.91,12.02,13.95,12.99,11.91,14.18,4.07,3.62,4.57,,,,,,,27.18,20.89,30.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-27,35.45,32.92,38.48,12.88,12.01,13.9,12.94,11.93,14.1,4.07,3.61,4.57,,,,,,,27.27,21.06,30.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-28,35.39,32.89,38.41,12.86,12.02,13.85,12.9,11.95,14.02,4.07,3.6,4.57,,,,,,,27.36,21.21,30.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29,35.33,32.87,38.35,12.83,12.02,13.81,12.86,11.96,13.98,4.06,3.6,4.58,,,,,,,27.44,21.37,31.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-30,35.28,32.86,38.34,12.81,12.03,13.77,12.81,11.98,13.92,4.06,3.59,4.58,,,,,,,27.51,21.51,31.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-31,35.23,32.86,38.37,12.8,12.04,13.73,12.78,11.94,13.85,4.06,3.58,4.58,,,,,,,27.59,21.52,31.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01,35.18,32.77,38.38,12.78,12.03,13.69,12.74,11.9,13.8,4.06,3.58,4.58,,,,,,,27.66,21.49,31.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02,35.14,32.72,38.3,12.77,12.0,13.68,12.71,11.87,13.71,4.06,3.57,4.58,,,,,,,27.72,21.45,31.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-03,35.1,32.65,38.21,12.76,12.0,13.65,12.68,11.85,13.68,4.06,3.58,4.58,,,,,,,27.78,21.42,31.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,35.06,32.63,38.12,12.75,12.01,13.62,12.65,11.82,13.66,4.05,3.58,4.58,,,,,,,27.83,21.38,31.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05,35.02,32.62,38.04,12.74,12.02,13.59,12.63,11.8,13.63,4.05,3.58,4.58,,,,,,,27.88,21.35,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06,34.99,32.62,37.96,12.74,12.02,13.56,12.61,11.78,13.6,4.05,3.58,4.58,,,,,,,27.92,21.41,31.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-07,34.95,32.61,37.88,12.74,12.0,13.53,12.59,11.76,13.56,4.05,3.58,4.58,,,,,,,27.95,21.51,31.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-08,34.92,32.59,37.8,12.74,12.0,13.52,12.58,11.74,13.53,4.05,3.59,4.59,,,,,,,27.98,21.6,31.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09,34.89,32.54,37.73,12.74,12.0,13.52,12.57,11.73,13.51,4.05,3.59,4.58,,,,,,,27.99,21.68,31.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-10,34.86,32.54,37.65,12.74,12.01,13.5,12.56,11.72,13.51,4.05,3.59,4.58,,,,,,,28.01,21.77,31.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-11,34.83,32.54,37.58,12.75,12.01,13.49,12.55,11.71,13.52,4.05,3.6,4.57,,,,,,,28.01,21.86,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12,34.81,32.52,37.51,12.76,12.02,13.49,12.55,11.71,13.53,4.05,3.6,4.57,,,,,,,28.01,21.94,31.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13,34.79,32.51,37.44,12.77,12.04,13.5,12.55,11.71,13.53,4.05,3.6,4.57,,,,,,,28.01,22.02,31.52,,,,,,,,,,,,,,,,,,,,,,35.0,14.0,13.0,4.0,,,30.0
2025-01-14,34.76,32.5,37.37,12.77,12.06,13.52,12.55,11.71,13.52,4.05,3.6,4.57,,,,,,,27.99,22.1,31.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-15,34.74,32.49,37.32,12.78,12.07,13.53,12.55,11.72,13.51,4.05,3.6,4.56,,,,,,,27.98,22.18,31.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-16,34.73,32.49,37.29,12.8,12.08,13.53,12.55,11.71,13.51,4.05,3.6,4.56,,,,,,,27.96,22.25,31.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-17,34.71,32.5,37.27,12.81,12.08,13.54,12.56,11.71,13.5,4.05,3.6,4.56,,,,,,,27.94,22.32,31.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-18,34.69,32.52,37.24,12.82,12.08,13.54,12.56,11.71,13.5,4.06,3.6,4.56,,,,,,,27.91,22.38,31.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-19,34.68,32.55,37.19,12.83,12.1,13.54,12.56,11.71,13.5,4.06,3.61,4.55,,,,,,,27.88,22.44,31.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-20,34.67,32.58,37.05,12.84,12.12,13.54,12.57,11.71,13.5,4.06,3.62,4.55,,,,,,,27.86,22.51,31.22,,,,,,,,,,,,,,,,,,,,,,34.0,12.0,13.0,4.0,,,31.0
2025-01-21,34.66,32.62,36.94,12.85,12.14,13.54,12.57,11.7,13.53,4.06,3.63,4.56,,,,,,,27.83,22.57,31.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-22,34.64,32.65,36.9,12.85,12.16,13.53,12.58,11.7,13.55,4.06,3.64,4.55,,,,,,,27.8,22.63,31.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-23,34.63,32.66,36.87,12.86,12.19,13.53,12.58,11.7,13.58,4.07,3.65,4.55,,,,,,,27.78,22.69,31.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-24,34.63,32.67,36.84,12.87,12.21,13.53,12.58,11.7,13.57,4.07,3.66,4.55,,,,,,,27.75,22.75,30.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-25,34.62,32.69,36.81,12.87,12.22,13.52,12.59,11.7,13.56,4.07,3.67,4.54,,,,,,,27.73,22.81,30.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-26,34.61,32.71,36.77,12.88,12.22,13.51,12.59,11.69,13.55,4.07,3.68,4.54,,,,,,,27.7,22.87,30.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-27,34.6,32.75,36.74,12.88,12.24,13.51,12.59,11.69,13.55,4.08,3.69,4.54,,,,,,,27.68,22.93,30.87,,,,,,,,,,,,,,,,,,,,,,38.0,14.0,12.0,5.0,,,26.0
2025-01-28,34.6,32.75,36.71,12.88,12.25,13.5,12.59,11.7,13.55,4.08,3.71,4.54,,,,,,,27.66,23.0,30.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29,34.59,32.76,36.69,12.89,12.23,13.51,12.59,11.69,13.55,4.08,3.72,4.53,3.0,2.22,3.52,,,,27.64,23.02,30.79,,,,,,,,,,,,,,,,,,,,,,37.5,11.5,10.0,3.0,3.0,,32.5
2025-01-30,34.59,32.77,36.67,12.89,12.23,13.51,12.59,11.69,13.54,4.08,3.73,4.52,3.0,2.23,3.51,,,,27.62,23.07,30.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-31,34.59,32.79,36.65,12.89,12.23,13.5,12.59,11.7,13.54,4.09,3.73,4.5,3.0,2.24,3.51,,,,27.6,23.11,30.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-01,34.58,32.81,36.63,12.89,12.23,13.5,12.59,11.72,13.54,4.09,3.74,4.5,3.0,2.24,3.5,,,,27.59,23.14,30.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-02,34.58,32.81,36.61,12.88,12.23,13.51,12.59,11.73,13.54,4.09,3.74,4.49,3.0,2.25,3.5,,,,27.57,23.14,30.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-03,34.58,32.82,36.59,12.88,12.22,13.51,12.59,11.75,13.53,4.09,3.74,4.49,3.0,2.25,3.5,,,,27.56,23.16,30.77,,,,,,,,,,,,,,,,,,,,,,31.0,15.0,14.0,6.0,,,29.0
2025-02-04,34.58,32.83,36.57,12.88,12.21,13.5,12.59,11.77,13.53,4.1,3.75,4.49,3.0,2.26,3.5,,,,27.54,23.19,30.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-05,34.58,32.84,36.56,12.88,12.2,13.51,12.59,11.78,13.53,4.1,3.75,4.49,3.0,2.26,3.5,,,,27.53,23.27,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-06,34.58,32.88,36.54,12.87,12.2,13.52,12.59,11.8,13.53,4.1,3.76,4.49,3.0,2.26,3.5,,,,27.52,23.37,30.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-07,34.58,32.92,36.53,12.87,12.2,13.51,12.59,11.82,13.54,4.11,3.76,4.48,3.0,2.27,3.5,1.0,1.0,1.0,27.5,23.43,30.63,,,,,,,,,,,,,,,,,,,,,,36.0,10.0,15.0,5.0,3.0,1.0,1.0
2025-02-08,34.58,32.92,36.51,12.86,12.2,13.49,12.59,11.84,13.54,4.11,3.75,4.48,3.0,2.27,3.5,1.0,1.0,1.0,27.49,23.46,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-09,34.58,32.94,36.5,12.86,12.18,13.47,12.59,11.86,13.55,4.11,3.75,4.49,3.0,2.27,3.5,1.0,1.0,1.0,27.48,23.47,30.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-10,34.58,32.94,36.48,12.85,12.17,13.47,12.59,11.87,13.55,4.12,3.75,4.49,3.0,2.28,3.5,1.0,1.0,1.0,27.47,23.46,30.63,,,,,,,,,,,,,,,,,,,,,,30.0,12.0,12.0,3.0,,,36.0
2025-02-11,34.58,32.95,36.46,12.85,12.16,13.46,12.59,11.87,13.56,4.12,3.75,4.49,3.0,2.26,3.5,1.0,1.0,1.0,27.46,23.45,30.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-12,34.58,32.95,36.44,12.84,12.15,13.46,12.59,11.88,13.55,4.12,3.75,4.49,3.0,2.26,3.5,1.0,1.0,1.0,27.46,23.44,30.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-13,34.58,32.97,36.43,12.84,12.13,13.46,12.59,11.88,13.56,4.13,3.75,4.49,3.0,2.27,3.5,1.0,1.0,1.0,27.45,23.44,30.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-14,34.58,32.98,36.41,12.83,12.11,13.46,12.59,11.88,13.57,4.13,3.76,4.49,3.0,2.27,3.49,1.0,1.0,1.0,27.44,23.45,30.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-15,34.58,33.0,36.39,12.83,12.09,13.45,12.59,11.87,13.57,4.14,3.76,4.49,3.0,2.28,3.49,1.0,1.0,1.0,27.44,23.45,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-16,34.58,33.01,36.37,12.82,12.08,13.45,12.59,11.87,13.56,4.14,3.77,4.49,3.0,2.29,3.49,1.0,1.0,1.0,27.43,23.46,30.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-17,34.58,33.03,36.35,12.81,12.06,13.45,12.59,11.87,13.56,4.14,3.77,4.48,3.0,2.29,3.49,1.0,1.0,1.0,27.43,23.47,30.57,,,,,,,,,,,,,,,,,,,,,,34.0,12.0,12.0,4.0,,,34.0
2025-02-18,34.57,33.04,36.32,12.81,12.07,13.45,12.59,11.87,13.55,4.15,3.78,4.49,3.0,2.3,3.49,1.0,1.0,1.0,27.43,23.47,30.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-19,34.57,33.05,36.3,12.8,12.09,13.45,12.59,11.87,13.54,4.15,3.79,4.49,3.01,2.31,3.49,1.0,1.0,1.0,27.43,23.49,30.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20,34.56,33.06,36.27,12.79,12.08,13.46,12.6,11.88,13.52,4.16,3.8,4.5,3.01,2.32,3.49,1.0,1.0,1.0,27.43,23.5,30.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21,34.56,33.08,36.24,12.79,12.07,13.46,12.6,11.9,13.52,4.17,3.81,4.5,3.01,2.33,3.5,1.0,1.0,1.0,27.44,23.52,30.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-22,34.55,33.09,36.21,12.78,12.06,13.46,12.6,11.91,13.53,4.17,3.82,4.5,3.01,2.34,3.5,1.0,1.0,1.0,27.44,23.53,30.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-23,34.54,33.09,36.18,12.78,12.05,13.47,12.61,11.9,13.53,4.18,3.82,4.5,3.02,2.37,3.5,1.0,1.0,1.0,27.45,23.55,30.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-24,34.52,33.08,36.15,12.77,12.04,13.46,12.61,11.9,13.53,4.18,3.82,4.5,3.02,2.38,3.5,1.0,1.0,1.0,27.46,23.62,30.57,,,,,,,,,,,,,,,,,,,,,,33.0,14.0,16.0,3.0,,,30.0
2025-02-25,34.51,33.07,36.11,12.76,12.03,13.47,12.61,11.9,13.53,4.19,3.82,4.5,3.02,2.39,3.5,1.0,1.0,1.0,27.48,23.65,30.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-26,34.5,33.06,36.08,12.76,12.02,13.48,12.62,11.9,13.53,4.2,3.83,4.52,3.03,2.41,3.49,1.0,1.0,1.0,27.49,23.67,30.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27,34.48,33.06,36.06,12.75,12.01,13.49,12.62,11.9,13.53,4.2,3.84,4.53,3.03,2.42,3.5,1.0,1.0,1.0,27.51,23.71,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-28,34.46,33.06,36.04,12.75,12.0,13.49,12.63,11.88,13.53,4.21,3.85,4.55,3.04,2.44,3.5,1.0,1.0,1.0,27.53,23.79,30.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-01,34.44,33.06,36.03,12.74,11.99,13.49,12.64,11.88,13.53,4.22,3.85,4.57,3.04,2.45,3.5,1.0,1.0,1.0,27.55,23.86,30.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-02,34.42,33.07,36.02,12.74,11.98,13.48,12.64,11.88,13.53,4.23,3.85,4.57,3.05,2.46,3.5,1.0,1.0,1.0,27.58,23.88,30.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03,34.39,33.07,35.98,12.73,11.97,13.47,12.65,11.89,13.53,4.23,3.86,4.58,3.05,2.48,3.5,1.0,1.0,1.0,27.6,23.9,30.65,,,,,,,,,,,,,,,,,,,,,,37.0,14.0,12.0,4.0,,,29.0
2025-03-04,34.37,33.06,35.93,12.73,11.96,13.47,12.66,11.89,13.53,4.24,3.87,4.59,3.06,2.49,3.5,1.0,1.0,1.0,27.63,23.97,30.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-05,34.34,33.03,35.92,12.72,11.96,13.46,12.67,11.89,13.54,4.25,3.88,4.59,3.06,2.5,3.5,1.0,1.0,1.0,27.67,24.03,30.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-06,34.31,33.01,35.86,12.72,11.97,13.46,12.67,11.89,13.54,4.26,3.88,4.6,3.07,2.52,3.5,1.0,1.0,1.0,27.7,24.06,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-07,34.28,32.98,35.8,12.71,11.97,13.45,12.68,11.9,13.54,4.26,3.89,4.61,3.08,2.54,3.5,1.0,1.0,1.0,27.73,24.11,30.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-08,34.25,32.94,35.72,12.71,11.97,13.44,12.69,11.9,13.55,4.27,3.89,4.61,3.09,2.54,3.5,1.0,1.0,1.0,27.77,24.17,30.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-09,34.21,32.93,35.64,12.7,11.97,13.44,12.7,11.9,13.56,4.28,3.9,4.62,3.09,2.55,3.5,1.0,1.0,1.0,27.81,24.21,30.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-10,34.17,32.87,35.57,12.7,11.98,13.43,12.71,11.9,13.57,4.29,3.91,4.63,3.1,2.55,3.51,1.0,1.0,1.0,27.85,24.25,30.78,,,,,,,,,,,,,,,,,,,,,,35.0,15.0,11.0,4.0,,,29.0
2025-03-11,34.14,32.85,35.51,12.7,11.98,13.42,12.72,11.89,13.58,4.3,3.91,4.64,3.11,2.57,3.51,1.0,1.0,1.0,27.9,24.29,30.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-12,34.1,32.82,35.46,12.7,11.98,13.4,12.73,11.9,13.59,4.3,3.92,4.65,3.12,2.57,3.52,1.0,1.0,1.0,27.94,24.33,30.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-13,34.05,32.78,35.43,12.69,11.98,13.39,12.74,11.91,13.59,4.31,3.92,4.67,3.13,2.59,3.53,1.0,1.0,1.0,27.99,24.39,30.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-14,34.01,32.72,35.4,12.69,11.98,13.38,12.76,11.92,13.61,4.32,3.93,4.68,3.14,2.6,3.53,1.0,1.0,1.0,28.04,24.44,30.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-15,33.97,32.66,35.33,12.69,11.99,13.37,12.77,11.94,13.63,4.33,3.93,4.68,3.14,2.62,3.56,1.0,1.0,1.0,28.09,24.48,30.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-16,33.92,32.61,35.26,12.69,11.99,13.36,12.78,11.95,13.65,4.34,3.94,4.69,3.15,2.64,3.58,1.0,1.0,1.0,28.14,24.53,30.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-17,33.87,32.58,35.18,12.69,11.99,13.35,12.79,11.96,13.66,4.35,3.95,4.7,3.16,2.65,3.59,1.0,1.0,1.0,28.2,24.58,30.95,,,,,,,,,,,,,,,,,,,,,,32.0,16.0,12.0,5.0,,,31.0
2025-03-18,33.82,32.49,35.15,12.69,11.99,13.34,12.81,11.98,13.67,4.35,3.95,4.71,3.17,2.66,3.59,1.0,1.0,1.0,28.25,24.64,31.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19,33.77,32.42,35.09,12.69,12.0,13.33,12.82,12.01,13.68,4.36,3.95,4.72,3.18,2.68,3.6,1.0,1.0,1.0,28.31,24.71,31.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-20,33.72,32.37,34.98,12.69,11.99,13.33,12.84,12.03,13.69,4.37,3.95,4.73,3.19,2.69,3.61,1.0,1.0,1.0,28.37,24.77,31.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-21,33.67,32.31,34.91,12.69,11.99,13.34,12.85,12.05,13.71,4.38,3.95,4.73,3.2,2.7,3.62,1.0,1.0,1.0,28.43,24.84,31.25,,,,,,,,,,,,,,,,,,,,,,31.0,11.0,16.0,4.0,3.0,1.0,3.0
2025-03-22,33.61,32.26,34.85,12.69,11.98,13.35,12.87,12.06,13.73,4.39,3.94,4.75,3.22,2.71,3.64,1.0,1.0,1.0,28.49,24.91,31.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-23,33.56,32.21,34.79,12.69,11.98,13.35,12.88,12.08,13.75,4.39,3.94,4.76,3.23,2.71,3.66,1.0,1.0,1.0,28.55,24.99,31.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-24,33.5,32.16,34.73,12.69,11.97,13.36,12.9,12.1,13.76,4.4,3.95,4.76,3.24,2.72,3.66,1.0,1.0,1.0,28.61,25.08,31.4,,,,,,,,,,,,,,,,,,,,,,32.0,15.0,14.0,5.0,,,27.0
2025-03-25,33.45,32.11,34.67,12.7,11.97,13.36,12.92,12.11,13.78,4.41,3.97,4.77,3.25,2.72,3.67,1.0,1.0,1.0,28.68,25.17,31.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-26,33.39,32.06,34.66,12.7,11.96,13.37,12.94,12.13,13.8,4.42,3.99,4.78,3.26,2.74,3.68,1.0,1.0,1.0,28.74,25.27,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-27,33.33,32.01,34.65,12.7,11.96,13.38,12.95,12.14,13.82,4.42,4.0,4.79,3.27,2.74,3.7,1.0,1.0,1.0,28.81,25.41,31.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-28,33.27,31.96,34.64,12.71,11.95,13.39,12.97,12.16,13.84,4.43,4.01,4.8,3.29,2.78,3.73,1.0,1.0,1.0,28.88,25.56,31.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-29,33.21,31.9,34.55,12.71,11.94,13.4,12.99,12.17,13.86,4.44,4.02,4.8,3.3,2.79,3.75,1.0,1.0,1.0,28.95,25.6,31.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-30,33.15,31.8,34.45,12.71,11.94,13.41,13.01,12.19,13.87,4.44,4.03,4.8,3.31,2.79,3.77,1.0,1.0,1.0,29.02,25.71,31.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-31,33.09,31.69,34.34,12.72,11.94,13.42,13.03,12.22,13.89,4.45,4.04,4.81,3.32,2.8,3.78,1.0,1.0,1.0,29.09,25.83,31.73,,,,,,,,,,,,,,,,,,,,,,38.0,13.0,11.0,5.0,,,28.0
2025-04-01,33.03,31.58,34.32,12.72,11.94,13.42,13.05,12.25,13.9,4.45,4.04,4.82,3.34,2.81,3.79,1.0,1.0,1.0,29.17,25.88,31.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-02,32.97,31.47,34.31,12.72,11.93,13.43,13.06,12.28,13.91,4.46,4.05,4.83,3.35,2.81,3.79,1.0,1.0,1.0,29.24,25.95,31.82,,,,,,,,,,,,,,,,,,,,,,36.5,9.5,10.0,4.0,,,32.5
2025-04-03,32.91,31.42,34.29,12.73,11.92,13.42,13.08,12.29,13.93,4.46,4.05,4.83,3.36,2.81,3.8,1.0,1.0,1.0,29.32,26.02,31.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-04,32.85,31.38,34.27,12.73,11.93,13.41,13.1,12.3,13.94,4.47,4.05,4.84,3.37,2.82,3.82,1.0,1.0,1.0,29.4,26.14,31.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-05,32.79,31.33,34.25,12.73,11.94,13.4,13.12,12.31,13.95,4.47,4.05,4.84,3.39,2.83,3.84,1.0,1.0,1.0,29.48,26.18,31.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,32.73,31.29,34.22,12.74,11.96,13.4,13.13,12.32,13.97,4.48,4.06,4.85,3.4,2.84,3.87,1.0,1.0,1.0,29.56,26.26,32.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-07,32.66,31.25,34.2,12.74,11.97,13.41,13.15,12.33,14.0,4.48,4.06,4.86,3.41,2.85,3.88,1.0,1.0,1.0,29.64,26.31,32.16,,,,,,,,,,,,,,,,,,,,,,35.0,13.0,16.0,3.0,,,29.0
