date,Con (to 2015 election),Con (to 2015 election) (low),Con (to 2015 election) (high),Con (to 2017 election),Con (to 2017 election) (low),Con (to 2017 election) (high),Con (to 2019 election),Con (to 2019 election) (low),Con (to 2019 election) (high),Con (to 2024 election),Con (to 2024 election) (low),Con (to 2024 election) (high),Con (post-2024 election),Con (post-2024 election) (low),Con (post-2024 election) (high),Lab (to 2015 election),Lab (to 2015 election) (low),Lab (to 2015 election) (high),Lab (to 2017 election),Lab (to 2017 election) (low),Lab (to 2017 election) (high),Lab (to 2019 election),Lab (to 2019 election) (low),Lab (to 2019 election) (high),Lab (to 2024 election),Lab (to 2024 election) (low),Lab (to 2024 election) (high),Lab (post-2024 election),Lab (post-2024 election) (low),Lab (post-2024 election) (high),LDem (to 2015 election),LDem (to 2015 election) (low),LDem (to 2015 election) (high),LDem (to 2017 election),LDem (to 2017 election) (low),LDem (to 2017 election) (high),LDem (to 2019 election),LDem (to 2019 election) (low),LDem (to 2019 election) (high),LDem (to 2024 election),LDem (to 2024 election) (low),LDem (to 2024 election) (high),LDem (post-2024 election),LDem (post-2024 election) (low),LDem (post-2024 election) (high),Ukip (to 2015 election),Ukip (to 2015 election) (low),Ukip (to 2015 election) (high),Ukip (to 2017 election),Ukip (to 2017 election) (low),Ukip (to 2017 election) (high),Ukip (to 2019 election),Ukip (to 2019 election) (low),Ukip (to 2019 election) (high),Grn (to 2015 election),Grn (to 2015 election) (low),Grn (to 2015 election) (high),Grn (to 2017 election),Grn (to 2017 election) (low),Grn (to 2017 election) (high),Grn (to 2019 election),Grn (to 2019 election) (low),Grn (to 2019 election) (high),Grn (to 2024 election),Grn (to 2024 election) (low),Grn (to 2024 election) (high),Grn (post-2024 election),Grn (post-2024 election) (low),Grn (post-2024 election) (high),SNP (to 2015 election),SNP (to 2015 election) (low),SNP (to 2015 election) (high),SNP (to 2017 election),SNP (to 2017 election) (low),SNP (to 2017 election) (high),SNP (to 2019 election),SNP (to 2019 election) (low),SNP (to 2019 election) (high),SNP (to 2024 election),SNP (to 2024 election) (low),SNP (to 2024 election) (high),SNP (post-2024 election),SNP (post-2024 election) (low),SNP (post-2024 election) (high),PC (post-2024 election),PC (post-2024 election) (low),PC (post-2024 election) (high),Reform (to 2019 election),Reform (to 2019 election) (low),Reform (to 2019 election) (high),Reform (to 2024 election),Reform (to 2024 election) (low),Reform (to 2024 election) (high),Reform (post-2024 election),Reform (post-2024 election) (low),Reform (post-2024 election) (high),Con (poll),Lab (poll),LDem (poll),Ukip (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2026-01-05,,,,,,,,,,,,,10.0,9.19,10.71,,,,,,,,,,,,,14.92,13.4,16.56,,,,,,,,,,,,,9.44,8.15,10.79,,,,,,,,,,,,,,,,,,,,,,8.14,6.89,9.47,,,,,,,,,,,,,34.8,32.78,36.91,,,,,,,,,,21.29,18.86,24.09,10.0,11.0,11.0,,8.0,39.0,,18.0
2026-01-06,,,,,,,,,,,,,9.95,9.15,10.67,,,,,,,,,,,,,14.96,13.46,16.55,,,,,,,,,,,,,9.45,8.17,10.8,,,,,,,,,,,,,,,,,,,,,,8.21,6.94,9.52,,,,,,,,,,,,,34.72,32.67,36.88,,,,,,,,,,21.31,18.88,24.09,,,,,,,,
2026-01-07,,,,,,,,,,,,,9.89,9.12,10.62,,,,,,,,,,,,,15.01,13.52,16.53,,,,,,,,,,,,,9.46,8.13,10.8,,,,,,,,,,,,,,,,,,,,,,8.28,7.01,9.55,,,,,,,,,,,,,34.63,32.48,36.84,,,,,,,,,,21.33,18.87,24.09,,,,,,,,
2026-01-08,,,,,,,,,,,,,9.84,9.09,10.52,,,,,,,,,,,,,15.05,13.54,16.51,,,,,,,,,,,,,9.47,8.1,10.8,,,,,,,,,,,,,,,,,,,,,,8.35,7.08,9.61,,,,,,,,,,,,,34.55,32.31,36.72,,,,,,,,,,21.35,18.9,24.16,,,,,,,,
2026-01-09,,,,,,,,,,,,,9.79,9.07,10.48,,,,,,,,,,,,,15.1,13.64,16.54,,,,,,,,,,,,,9.48,8.08,10.79,,,,,,,,,,,,,,,,,,,,,,8.41,7.15,9.69,,,,,,,,,,,,,34.47,32.17,36.68,,,,,,,,,,21.37,18.96,24.13,10.0,16.0,6.0,,10.0,,,31.0
2026-01-10,,,,,,,,,,,,,9.73,9.04,10.44,,,,,,,,,,,,,15.15,13.68,16.63,,,,,,,,,,,,,9.48,8.12,10.81,,,,,,,,,,,,,,,,,,,,,,8.47,7.22,9.73,,,,,,,,,,,,,34.4,32.14,36.63,,,,,,,,,,21.4,19.02,24.11,,,,,,,,
2026-01-11,,,,,,,,,,,,,9.68,8.93,10.41,,,,,,,,,,,,,15.2,13.79,16.67,,,,,,,,,,,,,9.48,8.07,10.8,,,,,,,,,,,,,,,,,,,,,,8.53,7.25,9.81,,,,,,,,,,,,,34.33,32.1,36.55,,,,,,,,,,21.43,19.06,24.09,,,,,,,,
2026-01-12,,,,,,,,,,,,,9.63,8.9,10.35,,,,,,,,,,,,,15.24,13.84,16.66,,,,,,,,,,,,,9.48,8.02,10.84,,,,,,,,,,,,,,,,,,,,,,8.57,7.29,9.87,,,,,,,,,,,,,34.27,32.08,36.44,,,,,,,,,,21.45,19.08,24.18,10.5,15.5,11.0,,6.0,35.5,,19.0
2026-01-13,,,,,,,,,,,,,9.58,8.87,10.3,,,,,,,,,,,,,15.29,13.89,16.66,,,,,,,,,,,,,9.48,7.97,10.86,,,,,,,,,,,,,,,,,,,,,,8.62,7.3,9.92,,,,,,,,,,,,,34.22,31.97,36.41,,,,,,,,,,21.48,19.11,24.16,,,,,,,,
2026-01-14,,,,,,,,,,,,,9.54,8.84,10.25,,,,,,,,,,,,,15.33,13.94,16.67,,,,,,,,,,,,,9.47,7.93,10.87,,,,,,,,,,,,,,,,,,,,,,8.65,7.31,9.97,,,,,,,,,,,,,34.17,31.92,36.37,,,,,,,,,,21.5,19.14,24.22,,,,,,,,
2026-01-15,,,,,,,,,,,,,9.49,8.78,10.21,,,,,,,,,,,,,15.36,13.98,16.71,,,,,,,,,,,,,9.46,7.89,10.89,,,,,,,,,,,,,,,,,,,,,,8.69,7.32,10.0,,,,,,,,,,,,,34.14,31.91,36.35,,,,,,,,,,21.53,19.17,24.28,,,,,,,,
2026-01-16,,,,,,,,,,,,,9.45,8.77,10.19,,,,,,,,,,,,,15.39,13.99,16.76,,,,,,,,,,,,,9.45,7.89,10.88,,,,,,,,,,,,,,,,,,,,,,8.71,7.35,10.02,,,,,,,,,,,,,34.11,31.88,36.33,,,,,,,,,,21.55,19.14,24.31,,,,,,,,
2026-01-17,,,,,,,,,,,,,9.4,8.73,10.17,,,,,,,,,,,,,15.42,13.98,16.79,,,,,,,,,,,,,9.45,7.83,10.9,,,,,,,,,,,,,,,,,,,,,,8.74,7.39,10.02,,,,,,,,,,,,,34.09,31.89,36.32,,,,,,,,,,21.58,19.09,24.33,,,,,,,,
2026-01-18,,,,,,,,,,,,,9.36,8.65,10.13,,,,,,,,,,,,,15.44,13.97,16.85,,,,,,,,,,,,,9.44,7.81,10.93,,,,,,,,,,,,,,,,,,,,,,8.75,7.42,10.02,,,,,,,,,,,,,34.07,31.91,36.31,,,,,,,,,,21.6,19.04,24.35,,,,,,,,
2026-01-19,,,,,,,,,,,,,9.32,8.6,10.1,,,,,,,,,,,,,15.46,14.01,16.9,,,,,,,,,,,,,9.43,7.85,10.95,,,,,,,,,,,,,,,,,,,,,,8.77,7.4,10.04,,,,,,,,,,,,,34.07,31.87,36.3,,,,,,,,,,21.62,19.07,24.36,9.0,18.0,13.0,,11.0,31.0,,15.0
2026-01-20,,,,,,,,,,,,,9.28,8.54,10.07,,,,,,,,,,,,,15.47,13.94,16.94,,,,,,,,,,,,,9.42,7.84,10.99,,,,,,,,,,,,,,,,,,,,,,8.78,7.42,10.02,,,,,,,,,,,,,34.06,31.82,36.28,,,,,,,,,,21.64,19.1,24.37,,,,,,,,
2026-01-21,,,,,,,,,,,,,9.24,8.49,10.04,,,,,,,,,,,,,15.48,13.94,16.95,,,,,,,,,,,,,9.41,7.82,11.04,,,,,,,,,,,,,,,,,,,,,,8.79,7.45,10.01,,,,,,,,,,,,,34.07,31.81,36.22,,,,,,,,,,21.66,19.1,24.37,,,,,,,,
2026-01-22,,,,,,,,,,,,,9.2,8.44,10.03,,,,,,,,,,,,,15.49,13.94,16.97,,,,,,,,,,,,,9.4,7.81,11.03,,,,,,,,,,,,,,,,,,,,,,8.79,7.46,10.0,,,,,,,,,,,,,34.07,31.79,36.23,,,,,,,,,,21.68,19.06,24.37,,,,,,,,
2026-01-23,,,,,,,,,,,,,9.16,8.42,9.99,,,,,,,,,,,,,15.49,13.95,16.99,,,,,,,,,,,,,9.4,7.8,11.06,,,,,,,,,,,,,,,,,,,,,,8.79,7.48,10.03,,,,,,,,,,,,,34.09,31.83,36.22,,,,,,,,,,21.69,19.03,24.38,8.0,20.0,6.0,,8.0,,,25.0
2026-01-24,,,,,,,,,,,,,9.13,8.42,9.95,,,,,,,,,,,,,15.49,13.92,17.0,,,,,,,,,,,,,9.4,7.8,11.08,,,,,,,,,,,,,,,,,,,,,,8.79,7.49,10.05,,,,,,,,,,,,,34.1,31.91,36.23,,,,,,,,,,21.69,18.99,24.35,,,,,,,,
2026-01-25,,,,,,,,,,,,,9.09,8.42,9.92,,,,,,,,,,,,,15.5,13.95,17.01,,,,,,,,,,,,,9.4,7.81,11.07,,,,,,,,,,,,,,,,,,,,,,8.79,7.5,10.04,,,,,,,,,,,,,34.12,31.94,36.24,,,,,,,,,,21.69,19.01,24.35,,,,,,,,
2026-01-26,,,,,,,,,,,,,9.06,8.41,9.88,,,,,,,,,,,,,15.5,13.94,17.03,,,,,,,,,,,,,9.4,7.84,11.08,,,,,,,,,,,,,,,,,,,,,,8.79,7.46,10.04,,,,,,,,,,,,,34.14,32.03,36.25,,,,,,,,,,21.67,19.04,24.35,8.0,13.0,13.0,,15.0,32.0,,16.0
2026-01-27,,,,,,,,,,,,,9.03,8.36,9.84,,,,,,,,,,,,,15.5,14.0,17.07,,,,,,,,,,,,,9.41,7.87,11.11,,,,,,,,,,,,,,,,,,,,,,8.79,7.46,10.04,,,,,,,,,,,,,34.17,32.16,36.3,,,,,,,,,,21.65,19.07,24.29,,,,,,,,
2026-01-28,,,,,,,,,,,,,9.0,8.31,9.8,,,,,,,,,,,,,15.49,14.02,17.08,,,,,,,,,,,,,9.41,7.83,11.09,,,,,,,,,,,,,,,,,,,,,,8.79,7.45,10.04,,,,,,,,,,,,,34.2,32.25,36.35,,,,,,,,,,21.63,19.0,24.23,,,,,,,,
2026-01-29,,,,,,,,,,,,,8.97,8.28,9.78,,,,,,,,,,,,,15.49,13.97,17.15,,,,,,,,,,,,,9.42,7.84,11.08,,,,,,,,,,,,,,,,,,,,,,8.79,7.49,10.04,,,,,,,,,,,,,34.23,32.27,36.38,,,,,,,,,,21.59,19.03,24.18,,,,,,,,
2026-01-30,,,,,,,,,,,,,8.95,8.25,9.76,,,,,,,,,,,,,15.48,14.05,17.16,,,,,,,,,,,,,9.44,7.89,11.09,,,,,,,,,,,,,,,,,,,,,,8.79,7.5,10.06,,,,,,,,,,,,,34.26,32.21,36.33,,,,,,,,,,21.56,19.06,24.08,,,,,,,,
2026-01-31,,,,,,,,,,,,,8.92,8.21,9.71,,,,,,,,,,,,,15.48,14.08,17.24,,,,,,,,,,,,,9.45,7.93,11.11,,,,,,,,,,,,,,,,,,,,,,8.79,7.53,10.11,,,,,,,,,,,,,34.29,32.26,36.46,,,,,,,,,,21.52,19.09,23.96,,,,,,,,
2026-02-01,,,,,,,,,,,,,8.89,8.18,9.66,,,,,,,,,,,,,15.47,14.08,17.21,,,,,,,,,,,,,9.46,7.98,11.14,,,,,,,,,,,,,,,,,,,,,,8.8,7.53,10.2,,,,,,,,,,,,,34.31,32.37,36.48,,,,,,,,,,21.47,19.03,23.9,,,,,,,,
2026-02-02,,,,,,,,,,,,,8.87,8.14,9.62,,,,,,,,,,,,,15.47,14.06,17.22,,,,,,,,,,,,,9.48,8.04,11.15,,,,,,,,,,,,,,,,,,,,,,8.8,7.54,10.24,,,,,,,,,,,,,34.34,32.3,36.45,,,,,,,,,,21.42,19.06,23.8,9.0,13.0,11.0,,7.0,34.0,,23.0
2026-02-03,,,,,,,,,,,,,8.85,8.11,9.6,,,,,,,,,,,,,15.46,14.01,17.3,,,,,,,,,,,,,9.49,8.08,11.18,,,,,,,,,,,,,,,,,,,,,,8.81,7.54,10.26,,,,,,,,,,,,,34.36,32.35,36.53,,,,,,,,,,21.37,19.09,23.71,,,,,,,,
2026-02-04,,,,,,,,,,,,,8.83,8.05,9.57,,,,,,,,,,,,,15.45,13.98,17.31,,,,,,,,,,,,,9.5,8.1,11.17,,,,,,,,,,,,,,,,,,,,,,8.81,7.55,10.26,,,,,,,,,,,,,34.37,32.45,36.54,,,,,,,,,,21.32,19.05,23.67,,,,,,,,
2026-02-05,,,,,,,,,,,,,8.82,7.99,9.52,,,,,,,,,,,,,15.45,13.96,17.32,,,,,,,,,,,,,9.51,8.09,11.16,,,,,,,,,,,,,,,,,,,,,,8.82,7.55,10.32,,,,,,,,,,,,,34.38,32.43,36.53,,,,,,,,,,21.27,18.95,23.73,,,,,,,,
2026-02-06,,,,,,,,,,,,,8.8,8.0,9.51,,,,,,,,,,,,,15.45,13.94,17.33,,,,,,,,,,,,,9.52,8.09,11.15,,,,,,,,,,,,,,,,,,,,,,8.83,7.55,10.34,,,,,,,,,,,,,34.39,32.49,36.54,,,,,,,,,,21.22,18.86,23.69,9.0,14.0,3.0,,10.0,,,32.0
2026-02-07,,,,,,,,,,,,,8.8,8.01,9.52,,,,,,,,,,,,,15.44,13.94,17.37,,,,,,,,,,,,,9.53,8.07,11.14,,,,,,,,,,,,,,,,,,,,,,8.84,7.54,10.37,,,,,,,,,,,,,34.38,32.44,36.53,,,,,,,,,,21.17,18.85,23.73,,,,,,,,
2026-02-08,,,,,,,,,,,,,8.79,7.99,9.53,,,,,,,,,,,,,15.44,13.91,17.41,,,,,,,,,,,,,9.54,8.06,11.13,,,,,,,,,,,,,,,,,,,,,,8.85,7.54,10.39,,,,,,,,,,,,,34.38,32.35,36.54,,,,,,,,,,21.12,18.78,23.62,,,,,,,,
2026-02-09,,,,,,,,,,,,,8.79,7.95,9.56,,,,,,,,,,,,,15.43,13.89,17.41,,,,,,,,,,,,,9.55,8.09,11.12,,,,,,,,,,,,,,,,,,,,,,8.86,7.54,10.38,,,,,,,,,,,,,34.36,32.25,36.53,,,,,,,,,,21.07,18.72,23.61,5.0,21.0,8.0,,11.0,30.0,,22.0
2026-02-10,,,,,,,,,,,,,8.8,7.95,9.6,,,,,,,,,,,,,15.42,13.85,17.41,,,,,,,,,,,,,9.56,8.12,11.1,,,,,,,,,,,,,,,,,,,,,,8.87,7.53,10.41,,,,,,,,,,,,,34.34,32.15,36.51,,,,,,,,,,21.03,18.66,23.63,,,,,,,,
2026-02-11,,,,,,,,,,,,,8.81,7.97,9.61,,,,,,,,,,,,,15.42,13.84,17.38,,,,,,,,,,,,,9.56,8.09,11.07,,,,,,,,,,,,,,,,,,,,,,8.88,7.53,10.38,,,,,,,,,,,,,34.32,32.06,36.48,,,,,,,,,,20.99,18.63,23.6,,,,,,,,
2026-02-12,,,,,,,,,,,,,8.82,7.96,9.63,,,,,,,,,,,,,15.41,13.81,17.43,,,,,,,,,,,,,9.57,8.06,11.05,,,,,,,,,,,,,,,,,,,,,,8.89,7.53,10.34,,,,,,,,,,,,,34.3,31.96,36.44,,,,,,,,,,20.95,18.63,23.54,,,,,,,,
2026-02-13,,,,,,,,,,,,,8.84,7.9,9.64,,,,,,,,,,,,,15.4,13.79,17.48,,,,,,,,,,,,,9.58,8.03,11.02,,,,,,,,,,,,,,,,,,,,,,8.89,7.5,10.34,,,,,,,,,,,,,34.27,31.83,36.39,,,,,,,,,,20.92,18.58,23.45,,,,,,,,
2026-02-14,,,,,,,,,,,,,8.86,7.86,9.66,,,,,,,,,,,,,15.39,13.75,17.53,,,,,,,,,,,,,9.59,8.03,10.99,,,,,,,,,,,,,,,,,,,,,,8.89,7.46,10.34,,,,,,,,,,,,,34.25,31.69,36.35,,,,,,,,,,20.89,18.54,23.48,,,,,,,,
2026-02-15,,,,,,,,,,,,,8.88,7.86,9.68,,,,,,,,,,,,,15.38,13.68,17.58,,,,,,,,,,,,,9.61,8.08,10.98,,,,,,,,,,,,,,,,,,,,,,8.89,7.41,10.36,,,,,,,,,,,,,34.23,31.63,36.37,,,,,,,,,,20.85,18.55,23.51,,,,,,,,
2026-02-16,,,,,,,,,,,,,8.9,7.86,9.7,,,,,,,,,,,,,15.37,13.6,17.61,,,,,,,,,,,,,9.63,8.14,11.01,,,,,,,,,,,,,,,,,,,,,,8.88,7.42,10.36,,,,,,,,,,,,,34.2,31.55,36.39,,,,,,,,,,20.81,18.56,23.48,11.0,11.0,9.0,,5.0,43.0,,18.0
2026-02-17,,,,,,,,,,,,,8.93,7.88,9.73,,,,,,,,,,,,,15.35,13.6,17.64,,,,,,,,,,,,,9.65,8.22,11.0,,,,,,,,,,,,,,,,,,,,,,8.87,7.43,10.36,,,,,,,,,,,,,34.18,31.54,36.42,,,,,,,,,,20.77,18.59,23.44,,,,,,,,
2026-02-18,,,,,,,,,,,,,8.96,7.9,9.78,,,,,,,,,,,,,15.34,13.6,17.61,,,,,,,,,,,,,9.68,8.24,11.0,,,,,,,,,,,,,,,,,,,,,,8.86,7.44,10.32,,,,,,,,,,,,,34.17,31.5,36.41,,,,,,,,,,20.72,18.62,23.34,,,,,,,,
2026-02-19,,,,,,,,,,,,,8.99,7.94,9.85,,,,,,,,,,,,,15.32,13.6,17.57,,,,,,,,,,,,,9.72,8.28,11.0,,,,,,,,,,,,,,,,,,,,,,8.85,7.45,10.28,,,,,,,,,,,,,34.15,31.51,36.43,,,,,,,,,,20.66,18.59,23.33,8.0,14.0,10.0,,10.0,31.0,,23.0
2026-02-20,,,,,,,,,,,,,9.02,7.97,9.91,,,,,,,,,,,,,15.3,13.55,17.46,,,,,,,,,,,,,9.77,8.33,11.07,,,,,,,,,,,,,,,,,,,,,,8.84,7.45,10.26,,,,,,,,,,,,,34.14,31.47,36.44,,,,,,,,,,20.59,18.55,23.19,,,,,,,,
2026-02-21,,,,,,,,,,,,,9.06,7.98,9.98,,,,,,,,,,,,,15.29,13.54,17.44,,,,,,,,,,,,,9.82,8.43,11.1,,,,,,,,,,,,,,,,,,,,,,8.82,7.43,10.23,,,,,,,,,,,,,34.13,31.4,36.44,,,,,,,,,,20.5,18.51,23.03,,,,,,,,
2026-02-22,,,,,,,,,,,,,9.09,8.02,10.03,,,,,,,,,,,,,15.27,13.54,17.41,,,,,,,,,,,,,9.87,8.47,11.17,,,,,,,,,,,,,,,,,,,,,,8.8,7.43,10.22,,,,,,,,,,,,,34.13,31.42,36.47,,,,,,,,,,20.41,18.46,22.9,,,,,,,,
2026-02-23,,,,,,,,,,,,,9.13,8.08,10.09,,,,,,,,,,,,,15.25,13.49,17.36,,,,,,,,,,,,,9.93,8.58,11.13,,,,,,,,,,,,,,,,,,,,,,8.79,7.4,10.22,,,,,,,,,,,,,34.13,31.42,36.48,,,,,,,,,,20.3,18.42,22.85,10.0,13.0,12.0,,4.0,37.0,,21.0
2026-02-24,,,,,,,,,,,,,9.18,8.13,10.14,,,,,,,,,,,,,15.23,13.49,17.31,,,,,,,,,,,,,9.99,8.7,11.09,,,,,,,,,,,,,,,,,,,,,,8.78,7.4,10.25,,,,,,,,,,,,,34.13,31.39,36.47,,,,,,,,,,20.18,18.39,22.75,,,,,,,,
2026-02-25,,,,,,,,,,,,,9.22,8.16,10.22,,,,,,,,,,,,,15.21,13.53,17.29,,,,,,,,,,,,,10.05,8.82,11.17,,,,,,,,,,,,,,,,,,,,,,8.77,7.41,10.27,,,,,,,,,,,,,34.14,31.45,36.61,,,,,,,,,,20.05,18.34,22.46,,,,,,,,
2026-02-26,,,,,,,,,,,,,9.27,8.21,10.25,,,,,,,,,,,,,15.18,13.54,17.18,,,,,,,,,,,,,10.11,8.85,11.24,,,,,,,,,,,,,,,,,,,,,,8.76,7.43,10.26,,,,,,,,,,,,,34.16,31.47,36.64,,,,,,,,,,19.9,18.27,22.3,10.0,21.0,10.0,,8.0,33.0,,17.0
2026-02-27,,,,,,,,,,,,,9.32,8.24,10.34,,,,,,,,,,,,,15.16,13.55,17.12,,,,,,,,,,,,,10.18,8.94,11.32,,,,,,,,,,,,,,,,,,,,,,8.76,7.42,10.23,,,,,,,,,,,,,34.17,31.47,36.66,,,,,,,,,,19.76,18.14,22.12,,,,,,,,
2026-02-28,,,,,,,,,,,,,9.38,8.25,10.39,,,,,,,,,,,,,15.14,13.55,17.06,,,,,,,,,,,,,10.24,9.08,11.33,,,,,,,,,,,,,,,,,,,,,,8.76,7.49,10.12,,,,,,,,,,,,,34.2,31.45,36.69,,,,,,,,,,19.6,18.04,21.92,,,,,,,,
2026-03-01,,,,,,,,,,,,,9.43,8.31,10.43,,,,,,,,,,,,,15.11,13.48,17.01,,,,,,,,,,,,,10.3,9.22,11.35,,,,,,,,,,,,,,,,,,,,,,8.77,7.54,10.1,,,,,,,,,,,,,34.22,31.45,36.73,,,,,,,,,,19.44,17.96,21.62,,,,,,,,
2026-03-02,,,,,,,,,,,,,9.49,8.37,10.49,,,,,,,,,,,,,15.09,13.47,16.94,,,,,,,,,,,,,10.36,9.34,11.43,,,,,,,,,,,,,,,,,,,,,,8.78,7.53,10.11,,,,,,,,,,,,,34.25,31.54,36.73,,,,,,,,,,19.28,17.88,21.32,7.0,12.0,12.0,,10.0,40.0,,16.0
2026-03-03,,,,,,,,,,,,,9.54,8.4,10.52,,,,,,,,,,,,,15.06,13.48,16.87,,,,,,,,,,,,,10.41,9.37,11.44,,,,,,,,,,,,,,,,,,,,,,8.8,7.52,10.15,,,,,,,,,,,,,34.28,31.57,36.73,,,,,,,,,,19.12,17.75,20.99,,,,,,,,
2026-03-04,,,,,,,,,,,,,9.6,8.45,10.59,,,,,,,,,,,,,15.03,13.42,16.83,,,,,,,,,,,,,10.47,9.45,11.47,,,,,,,,,,,,,,,,,,,,,,8.82,7.54,10.16,,,,,,,,,,,,,34.32,31.63,36.71,,,,,,,,,,18.95,17.59,20.66,,,,,,,,
2026-03-05,,,,,,,,,,,,,9.66,8.46,10.67,,,,,,,,,,,,,15.0,13.43,16.77,,,,,,,,,,,,,10.52,9.5,11.48,,,,,,,,,,,,,,,,,,,,,,8.85,7.6,10.19,,,,,,,,,,,,,34.35,31.72,36.81,,,,,,,,,,18.79,17.46,20.41,,,,,,,,
2026-03-06,,,,,,,,,,,,,9.72,8.49,10.73,,,,,,,,,,,,,14.96,13.45,16.72,,,,,,,,,,,,,10.57,9.6,11.55,,,,,,,,,,,,,,,,,,,,,,8.88,7.64,10.24,,,,,,,,,,,,,34.39,31.8,36.79,,,,,,,,,,18.63,17.36,20.21,,,,,,,,
2026-03-07,,,,,,,,,,,,,9.77,8.56,10.8,,,,,,,,,,,,,14.92,13.42,16.64,,,,,,,,,,,,,10.61,9.71,11.62,,,,,,,,,,,,,,,,,,,,,,8.91,7.66,10.25,,,,,,,,,,,,,34.42,31.84,36.75,,,,,,,,,,18.48,17.3,20.01,,,,,,,,
2026-03-08,,,,,,,,,,,,,9.83,8.63,10.84,,,,,,,,,,,,,14.88,13.37,16.63,,,,,,,,,,,,,10.65,9.75,11.68,,,,,,,,,,,,,,,,,,,,,,8.94,7.66,10.24,,,,,,,,,,,,,34.45,31.97,36.71,,,,,,,,,,18.34,17.22,19.82,,,,,,,,
2026-03-09,,,,,,,,,,,,,9.88,8.69,10.89,,,,,,,,,,,,,14.84,13.37,16.5,,,,,,,,,,,,,10.68,9.79,11.72,,,,,,,,,,,,,,,,,,,,,,8.98,7.75,10.26,,,,,,,,,,,,,34.48,32.06,36.78,,,,,,,,,,18.21,17.16,19.61,,,,,,,,
2026-03-10,,,,,,,,,,,,,9.94,8.72,10.94,,,,,,,,,,,,,14.79,13.38,16.49,,,,,,,,,,,,,10.71,9.82,11.77,,,,,,,,,,,,,,,,,,,,,,9.02,7.83,10.3,,,,,,,,,,,,,34.51,32.14,36.84,,,,,,,,,,18.1,17.12,19.41,13.0,19.0,9.0,,13.0,27.0,,16.0
2026-03-11,,,,,,,,,,,,,9.99,8.72,10.97,,,,,,,,,,,,,14.74,13.31,16.46,,,,,,,,,,,,,10.73,9.84,11.79,,,,,,,,,,,,,,,,,,,,,,9.06,7.88,10.3,,,,,,,,,,,,,34.53,32.2,36.89,,,,,,,,,,18.01,17.0,19.31,,,,,,,,
2026-03-12,,,,,,,,,,,,,10.04,8.72,11.02,,,,,,,,,,,,,14.7,13.23,16.39,,,,,,,,,,,,,10.74,9.82,11.79,,,,,,,,,,,,,,,,,,,,,,9.1,7.93,10.33,,,,,,,,,,,,,34.54,32.23,36.93,,,,,,,,,,17.93,16.9,19.19,,,,,,,,
2026-03-13,,,,,,,,,,,,,10.08,8.74,11.07,,,,,,,,,,,,,14.65,13.15,16.29,,,,,,,,,,,,,10.75,9.81,11.81,,,,,,,,,,,,,,,,,,,,,,9.14,7.95,10.35,,,,,,,,,,,,,34.55,32.27,36.95,,,,,,,,,,17.86,16.8,19.17,,,,,,,,
2026-03-14,,,,,,,,,,,,,10.12,8.78,11.1,,,,,,,,,,,,,14.6,13.09,16.19,,,,,,,,,,,,,10.75,9.8,11.81,,,,,,,,,,,,,,,,,,,,,,9.18,7.99,10.36,,,,,,,,,,,,,34.56,32.28,36.98,,,,,,,,,,17.82,16.73,19.15,,,,,,,,
2026-03-15,,,,,,,,,,,,,10.16,8.8,11.13,,,,,,,,,,,,,14.55,13.06,16.1,,,,,,,,,,,,,10.74,9.79,11.79,,,,,,,,,,,,,,,,,,,,,,9.22,8.04,10.36,,,,,,,,,,,,,34.55,32.29,37.08,,,,,,,,,,17.8,16.68,19.13,,,,,,,,
2026-03-16,,,,,,,,,,,,,10.19,8.77,11.16,,,,,,,,,,,,,14.51,13.0,16.0,,,,,,,,,,,,,10.73,9.77,11.8,,,,,,,,,,,,,,,,,,,,,,9.27,8.12,10.36,,,,,,,,,,,,,34.54,32.3,37.1,,,,,,,,,,17.79,16.66,19.22,11.0,15.0,13.0,,8.0,28.0,,22.0
2026-03-17,,,,,,,,,,,,,10.21,8.83,11.18,,,,,,,,,,,,,14.46,12.94,15.97,,,,,,,,,,,,,10.71,9.75,11.82,,,,,,,,,,,,,,,,,,,,,,9.31,8.13,10.38,,,,,,,,,,,,,34.52,32.14,37.12,,,,,,,,,,17.8,16.66,19.3,,,,,,,,
2026-03-18,,,,,,,,,,,,,10.23,8.85,11.21,,,,,,,,,,,,,14.42,12.92,15.95,,,,,,,,,,,,,10.68,9.72,11.82,,,,,,,,,,,,,,,,,,,,,,9.36,8.15,10.39,,,,,,,,,,,,,34.49,32.1,37.0,,,,,,,,,,17.83,16.65,19.39,,,,,,,,
2026-03-19,,,,,,,,,,,,,10.25,8.9,11.25,,,,,,,,,,,,,14.38,12.9,15.9,,,,,,,,,,,,,10.65,9.65,11.82,,,,,,,,,,,,,,,,,,,,,,9.4,8.23,10.44,,,,,,,,,,,,,34.46,32.07,36.93,,,,,,,,,,17.86,16.65,19.5,,,,,,,,
2026-03-20,,,,,,,,,,,,,10.27,8.92,11.27,,,,,,,,,,,,,14.34,12.85,15.82,,,,,,,,,,,,,10.62,9.62,11.84,,,,,,,,,,,,,,,,,,,,,,9.44,8.32,10.47,,,,,,,,,,,,,34.42,32.09,36.95,,,,,,,,,,17.9,16.66,19.65,,,,,,,,
