date,Con (pre-2010 election),Con (pre-2010 election) (low),Con (pre-2010 election) (high),Con (to 2015 election),Con (to 2015 election) (low),Con (to 2015 election) (high),Con (to 2017 election),Con (to 2017 election) (low),Con (to 2017 election) (high),Con (to 2019 election),Con (to 2019 election) (low),Con (to 2019 election) (high),Con (to 2024 election),Con (to 2024 election) (low),Con (to 2024 election) (high),Con (post-2024 election),Con (post-2024 election) (low),Con (post-2024 election) (high),Lab (pre-2010 election),Lab (pre-2010 election) (low),Lab (pre-2010 election) (high),Lab (to 2015 election),Lab (to 2015 election) (low),Lab (to 2015 election) (high),Lab (to 2017 election),Lab (to 2017 election) (low),Lab (to 2017 election) (high),Lab (to 2019 election),Lab (to 2019 election) (low),Lab (to 2019 election) (high),Lab (to 2024 election),Lab (to 2024 election) (low),Lab (to 2024 election) (high),Lab (post-2024 election),Lab (post-2024 election) (low),Lab (post-2024 election) (high),LDem (pre-2010 election),LDem (pre-2010 election) (low),LDem (pre-2010 election) (high),LDem (to 2015 election),LDem (to 2015 election) (low),LDem (to 2015 election) (high),LDem (to 2017 election),LDem (to 2017 election) (low),LDem (to 2017 election) (high),LDem (to 2019 election),LDem (to 2019 election) (low),LDem (to 2019 election) (high),LDem (to 2024 election),LDem (to 2024 election) (low),LDem (to 2024 election) (high),LDem (post-2024 election),LDem (post-2024 election) (low),LDem (post-2024 election) (high),Ukip (to 2015 election),Ukip (to 2015 election) (low),Ukip (to 2015 election) (high),Ukip (to 2017 election),Ukip (to 2017 election) (low),Ukip (to 2017 election) (high),Ukip (to 2019 election),Ukip (to 2019 election) (low),Ukip (to 2019 election) (high),Ukip (to 2024 election),Ukip (to 2024 election) (low),Ukip (to 2024 election) (high),Grn (to 2015 election),Grn (to 2015 election) (low),Grn (to 2015 election) (high),Grn (to 2017 election),Grn (to 2017 election) (low),Grn (to 2017 election) (high),Grn (to 2019 election),Grn (to 2019 election) (low),Grn (to 2019 election) (high),Grn (to 2024 election),Grn (to 2024 election) (low),Grn (to 2024 election) (high),Grn (post-2024 election),Grn (post-2024 election) (low),Grn (post-2024 election) (high),SNP (to 2019 election),SNP (to 2019 election) (low),SNP (to 2019 election) (high),SNP (to 2024 election),SNP (to 2024 election) (low),SNP (to 2024 election) (high),SNP (post-2024 election),SNP (post-2024 election) (low),SNP (post-2024 election) (high),PC (to 2019 election),PC (to 2019 election) (low),PC (to 2019 election) (high),PC (to 2024 election),PC (to 2024 election) (low),PC (to 2024 election) (high),PC (post-2024 election),PC (post-2024 election) (low),PC (post-2024 election) (high),Reform (to 2019 election),Reform (to 2019 election) (low),Reform (to 2019 election) (high),Reform (to 2024 election),Reform (to 2024 election) (low),Reform (to 2024 election) (high),Reform (post-2024 election),Reform (post-2024 election) (low),Reform (post-2024 election) (high),Con (poll),Lab (poll),LDem (poll),Ukip (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2014-03-28,,,,32.99,32.4,33.59,,,,,,,,,,,,,,,,37.03,36.43,37.59,,,,,,,,,,,,,,,,9.58,8.99,10.14,,,,,,,,,,,,,12.85,12.14,13.49,,,,,,,,,,2.58,1.95,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.3,36.7,9.0,12.7,2.7,,,
2014-03-29,,,,32.99,32.38,33.59,,,,,,,,,,,,,,,,37.0,36.37,37.57,,,,,,,,,,,,,,,,9.58,8.98,10.13,,,,,,,,,,,,,12.88,12.16,13.51,,,,,,,,,,2.58,1.95,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-30,,,,32.98,32.34,33.61,,,,,,,,,,,,,,,,36.97,36.34,37.56,,,,,,,,,,,,,,,,9.57,8.97,10.13,,,,,,,,,,,,,12.91,12.19,13.52,,,,,,,,,,2.59,1.95,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,37.0,9.5,11.5,3.0,,,
2014-03-31,,,,32.98,32.32,33.61,,,,,,,,,,,,,,,,36.94,36.32,37.54,,,,,,,,,,,,,,,,9.57,8.96,10.13,,,,,,,,,,,,,12.94,12.24,13.55,,,,,,,,,,2.59,1.98,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,37.0,11.0,13.0,2.0,,,
2014-04-01,,,,32.97,32.33,33.6,,,,,,,,,,,,,,,,36.91,36.3,37.52,,,,,,,,,,,,,,,,9.56,8.94,10.13,,,,,,,,,,,,,12.98,12.28,13.56,,,,,,,,,,2.59,1.98,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,37.0,10.0,12.0,2.0,,,
2014-04-02,,,,32.97,32.32,33.57,,,,,,,,,,,,,,,,36.88,36.27,37.49,,,,,,,,,,,,,,,,9.55,8.94,10.12,,,,,,,,,,,,,13.02,12.32,13.6,,,,,,,,,,2.6,1.97,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,38.0,10.0,13.0,2.0,,,
2014-04-03,,,,32.96,32.32,33.58,,,,,,,,,,,,,,,,36.84,36.24,37.46,,,,,,,,,,,,,,,,9.54,8.92,10.12,,,,,,,,,,,,,13.06,12.37,13.64,,,,,,,,,,2.6,1.98,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,37.5,10.0,13.0,2.5,,,
2014-04-04,,,,32.95,32.34,33.55,,,,,,,,,,,,,,,,36.81,36.19,37.41,,,,,,,,,,,,,,,,9.53,8.9,10.11,,,,,,,,,,,,,13.11,12.42,13.68,,,,,,,,,,2.61,2.0,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5,37.5,9.5,16.0,2.0,,,
2014-04-05,,,,32.94,32.35,33.55,,,,,,,,,,,,,,,,36.77,36.14,37.37,,,,,,,,,,,,,,,,9.52,8.88,10.1,,,,,,,,,,,,,13.15,12.48,13.73,,,,,,,,,,2.62,2.01,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-06,,,,32.93,32.33,33.54,,,,,,,,,,,,,,,,36.74,36.1,37.35,,,,,,,,,,,,,,,,9.51,8.86,10.09,,,,,,,,,,,,,13.21,12.54,13.78,,,,,,,,,,2.63,2.02,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,37.0,9.0,14.0,3.0,,,
2014-04-07,,,,32.91,32.29,33.52,,,,,,,,,,,,,,,,36.7,36.06,37.3,,,,,,,,,,,,,,,,9.49,8.85,10.08,,,,,,,,,,,,,13.26,12.6,13.82,,,,,,,,,,2.64,2.04,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,36.5,9.5,14.5,2.5,,,
2014-04-08,,,,32.9,32.28,33.49,,,,,,,,,,,,,,,,36.66,36.01,37.24,,,,,,,,,,,,,,,,9.48,8.85,10.06,,,,,,,,,,,,,13.32,12.67,13.88,,,,,,,,,,2.66,2.06,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,37.0,10.0,13.0,2.0,,,
2014-04-09,,,,32.88,32.25,33.46,,,,,,,,,,,,,,,,36.62,35.98,37.18,,,,,,,,,,,,,,,,9.47,8.79,10.06,,,,,,,,,,,,,13.37,12.74,13.92,,,,,,,,,,2.68,2.08,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,36.0,10.0,14.0,2.0,,,
2014-04-10,,,,32.87,32.22,33.43,,,,,,,,,,,,,,,,36.58,35.93,37.13,,,,,,,,,,,,,,,,9.45,8.75,10.04,,,,,,,,,,,,,13.43,12.79,13.99,,,,,,,,,,2.7,2.11,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.2,36.0,8.2,16.0,2.8,,,
2014-04-11,,,,32.85,32.19,33.41,,,,,,,,,,,,,,,,36.53,35.9,37.08,,,,,,,,,,,,,,,,9.43,8.73,10.01,,,,,,,,,,,,,13.49,12.85,14.04,,,,,,,,,,2.72,2.14,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,38.0,8.0,14.0,2.0,,,
2014-04-12,,,,32.83,32.16,33.4,,,,,,,,,,,,,,,,36.49,35.85,37.03,,,,,,,,,,,,,,,,9.42,8.73,9.97,,,,,,,,,,,,,13.55,12.86,14.11,,,,,,,,,,2.74,2.16,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-13,,,,32.81,32.13,33.4,,,,,,,,,,,,,,,,36.44,35.8,36.99,,,,,,,,,,,,,,,,9.4,8.74,9.96,,,,,,,,,,,,,13.61,12.92,14.18,,,,,,,,,,2.76,2.18,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.7,36.0,10.7,12.0,2.7,,,
2014-04-14,,,,32.79,32.09,33.38,,,,,,,,,,,,,,,,36.4,35.78,36.97,,,,,,,,,,,,,,,,9.38,8.72,9.94,,,,,,,,,,,,,13.67,12.98,14.22,,,,,,,,,,2.79,2.21,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,38.0,9.0,12.0,3.0,,,
2014-04-15,,,,32.76,32.07,33.36,,,,,,,,,,,,,,,,36.35,35.74,36.94,,,,,,,,,,,,,,,,9.37,8.68,9.93,,,,,,,,,,,,,13.73,13.03,14.3,,,,,,,,,,2.82,2.23,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,37.0,10.0,13.0,2.0,,,
2014-04-16,,,,32.74,32.04,33.33,,,,,,,,,,,,,,,,36.3,35.69,36.89,,,,,,,,,,,,,,,,9.35,8.67,9.92,,,,,,,,,,,,,13.78,13.07,14.37,,,,,,,,,,2.85,2.24,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5,37.0,9.0,12.5,3.0,,,
2014-04-17,,,,32.72,32.02,33.31,,,,,,,,,,,,,,,,36.25,35.64,36.85,,,,,,,,,,,,,,,,9.34,8.65,9.9,,,,,,,,,,,,,13.84,13.14,14.43,,,,,,,,,,2.88,2.26,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,35.0,11.0,15.0,2.0,,,
2014-04-18,,,,32.69,32.03,33.28,,,,,,,,,,,,,,,,36.21,35.57,36.81,,,,,,,,,,,,,,,,9.32,8.63,9.88,,,,,,,,,,,,,13.89,13.21,14.47,,,,,,,,,,2.91,2.27,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-19,,,,32.67,32.0,33.26,,,,,,,,,,,,,,,,36.16,35.54,36.77,,,,,,,,,,,,,,,,9.31,8.64,9.86,,,,,,,,,,,,,13.95,13.27,14.52,,,,,,,,,,2.94,2.31,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-20,,,,32.64,31.96,33.23,,,,,,,,,,,,,,,,36.11,35.48,36.73,,,,,,,,,,,,,,,,9.29,8.64,9.86,,,,,,,,,,,,,14.0,13.3,14.58,,,,,,,,,,2.98,2.35,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-21,,,,32.62,31.96,33.2,,,,,,,,,,,,,,,,36.05,35.4,36.69,,,,,,,,,,,,,,,,9.28,8.65,9.86,,,,,,,,,,,,,14.05,13.34,14.63,,,,,,,,,,3.01,2.38,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,36.0,10.0,13.0,3.0,,,
2014-04-22,,,,32.59,31.96,33.15,,,,,,,,,,,,,,,,36.0,35.33,36.65,,,,,,,,,,,,,,,,9.26,8.63,9.86,,,,,,,,,,,,,14.1,13.39,14.68,,,,,,,,,,3.05,2.4,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,37.0,10.0,12.0,2.0,,,
2014-04-23,,,,32.57,31.94,33.12,,,,,,,,,,,,,,,,35.95,35.29,36.6,,,,,,,,,,,,,,,,9.25,8.59,9.85,,,,,,,,,,,,,14.15,13.43,14.73,,,,,,,,,,3.08,2.43,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,37.0,10.0,15.0,2.0,,,
2014-04-24,,,,32.55,31.92,33.09,,,,,,,,,,,,,,,,35.91,35.23,36.56,,,,,,,,,,,,,,,,9.23,8.58,9.84,,,,,,,,,,,,,14.2,13.48,14.78,,,,,,,,,,3.12,2.48,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5,36.5,8.5,13.5,3.5,,,
2014-04-25,,,,32.52,31.9,33.07,,,,,,,,,,,,,,,,35.86,35.21,36.52,,,,,,,,,,,,,,,,9.21,8.58,9.83,,,,,,,,,,,,,14.24,13.52,14.83,,,,,,,,,,3.16,2.54,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5,35.0,8.0,16.5,3.5,,,
2014-04-26,,,,32.5,31.88,33.08,,,,,,,,,,,,,,,,35.81,35.13,36.47,,,,,,,,,,,,,,,,9.2,8.57,9.8,,,,,,,,,,,,,14.28,13.57,14.87,,,,,,,,,,3.2,2.59,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-27,,,,32.48,31.87,33.11,,,,,,,,,,,,,,,,35.77,35.05,36.42,,,,,,,,,,,,,,,,9.18,8.55,9.77,,,,,,,,,,,,,14.32,13.61,14.91,,,,,,,,,,3.23,2.63,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,35.0,10.0,15.0,3.0,,,
2014-04-28,,,,32.46,31.83,33.07,,,,,,,,,,,,,,,,35.72,35.01,36.36,,,,,,,,,,,,,,,,9.16,8.54,9.75,,,,,,,,,,,,,14.36,13.64,14.95,,,,,,,,,,3.27,2.67,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,37.0,10.0,15.0,2.0,,,
2014-04-29,,,,32.45,31.81,33.06,,,,,,,,,,,,,,,,35.68,34.98,36.31,,,,,,,,,,,,,,,,9.14,8.5,9.75,,,,,,,,,,,,,14.4,13.68,14.98,,,,,,,,,,3.31,2.7,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,37.0,9.0,14.0,3.0,,,
2014-04-30,,,,32.43,31.78,33.04,,,,,,,,,,,,,,,,35.64,34.96,36.26,,,,,,,,,,,,,,,,9.12,8.49,9.72,,,,,,,,,,,,,14.43,13.72,15.01,,,,,,,,,,3.35,2.74,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,37.0,9.0,15.0,3.0,,,
2014-05-01,,,,32.41,31.76,33.04,,,,,,,,,,,,,,,,35.6,34.94,36.23,,,,,,,,,,,,,,,,9.1,8.47,9.72,,,,,,,,,,,,,14.46,13.75,15.06,,,,,,,,,,3.39,2.79,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5,35.8,9.8,14.0,2.8,,,
2014-05-02,,,,32.39,31.74,33.03,,,,,,,,,,,,,,,,35.56,34.92,36.2,,,,,,,,,,,,,,,,9.08,8.44,9.72,,,,,,,,,,,,,14.5,13.79,15.11,,,,,,,,,,3.43,2.82,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,36.0,9.0,15.0,4.0,,,
2014-05-03,,,,32.38,31.73,33.02,,,,,,,,,,,,,,,,35.53,34.9,36.17,,,,,,,,,,,,,,,,9.06,8.41,9.7,,,,,,,,,,,,,14.53,13.83,15.11,,,,,,,,,,3.47,2.86,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,34.0,8.0,18.0,4.0,,,
2014-05-04,,,,32.36,31.7,33.0,,,,,,,,,,,,,,,,35.49,34.87,36.14,,,,,,,,,,,,,,,,9.03,8.4,9.67,,,,,,,,,,,,,14.55,13.86,15.14,,,,,,,,,,3.51,2.88,4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-05,,,,32.35,31.66,32.98,,,,,,,,,,,,,,,,35.46,34.84,36.11,,,,,,,,,,,,,,,,9.01,8.36,9.62,,,,,,,,,,,,,14.58,13.87,15.15,,,,,,,,,,3.55,2.92,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,36.0,8.0,14.0,4.0,,,
2014-05-06,,,,32.34,31.62,32.97,,,,,,,,,,,,,,,,35.44,34.82,36.09,,,,,,,,,,,,,,,,8.98,8.34,9.57,,,,,,,,,,,,,14.61,13.88,15.21,,,,,,,,,,3.59,2.97,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,35.0,9.0,14.0,3.0,,,
2014-05-07,,,,32.32,31.61,32.96,,,,,,,,,,,,,,,,35.41,34.8,36.07,,,,,,,,,,,,,,,,8.95,8.33,9.53,,,,,,,,,,,,,14.64,13.89,15.23,,,,,,,,,,3.63,3.02,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,37.0,8.0,13.0,3.0,,,
2014-05-08,,,,32.31,31.59,32.98,,,,,,,,,,,,,,,,35.39,34.78,36.05,,,,,,,,,,,,,,,,8.93,8.32,9.49,,,,,,,,,,,,,14.66,13.9,15.26,,,,,,,,,,3.68,3.08,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.7,34.7,8.3,16.3,4.0,,,
2014-05-09,,,,32.29,31.59,32.98,,,,,,,,,,,,,,,,35.37,34.77,36.03,,,,,,,,,,,,,,,,8.9,8.29,9.44,,,,,,,,,,,,,14.69,13.92,15.29,,,,,,,,,,3.72,3.12,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,35.5,9.5,16.5,3.5,,,
2014-05-10,,,,32.28,31.56,32.96,,,,,,,,,,,,,,,,35.35,34.76,35.99,,,,,,,,,,,,,,,,8.87,8.25,9.4,,,,,,,,,,,,,14.71,13.94,15.31,,,,,,,,,,3.76,3.19,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-11,,,,32.26,31.53,32.93,,,,,,,,,,,,,,,,35.33,34.75,35.97,,,,,,,,,,,,,,,,8.84,8.22,9.36,,,,,,,,,,,,,14.74,13.97,15.34,,,,,,,,,,3.8,3.23,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,33.0,10.0,14.3,4.0,,,
2014-05-12,,,,32.25,31.54,32.91,,,,,,,,,,,,,,,,35.32,34.73,35.95,,,,,,,,,,,,,,,,8.81,8.2,9.33,,,,,,,,,,,,,14.76,13.99,15.35,,,,,,,,,,3.84,3.27,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,35.0,9.0,12.5,5.5,,,
2014-05-13,,,,32.23,31.52,32.9,,,,,,,,,,,,,,,,35.31,34.72,35.94,,,,,,,,,,,,,,,,8.78,8.19,9.34,,,,,,,,,,,,,14.78,14.03,15.42,,,,,,,,,,3.88,3.31,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,34.0,8.0,15.0,3.0,,,
2014-05-14,,,,32.22,31.5,32.88,,,,,,,,,,,,,,,,35.3,34.71,35.92,,,,,,,,,,,,,,,,8.75,8.17,9.3,,,,,,,,,,,,,14.8,14.05,15.43,,,,,,,,,,3.93,3.33,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,35.0,10.0,13.0,4.0,,,
2014-05-15,,,,32.21,31.48,32.88,,,,,,,,,,,,,,,,35.29,34.71,35.9,,,,,,,,,,,,,,,,8.72,8.13,9.29,,,,,,,,,,,,,14.82,14.08,15.47,,,,,,,,,,3.97,3.36,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.7,35.0,8.7,15.0,3.7,,,
2014-05-16,,,,32.19,31.47,32.87,,,,,,,,,,,,,,,,35.28,34.7,35.9,,,,,,,,,,,,,,,,8.68,8.13,9.27,,,,,,,,,,,,,14.84,14.14,15.48,,,,,,,,,,4.01,3.39,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,37.0,9.0,13.0,4.0,,,
2014-05-17,,,,32.18,31.45,32.86,,,,,,,,,,,,,,,,35.28,34.7,35.9,,,,,,,,,,,,,,,,8.65,8.13,9.25,,,,,,,,,,,,,14.86,14.17,15.52,,,,,,,,,,4.05,3.42,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-18,,,,32.16,31.42,32.84,,,,,,,,,,,,,,,,35.28,34.71,35.92,,,,,,,,,,,,,,,,8.63,8.1,9.22,,,,,,,,,,,,,14.87,14.17,15.56,,,,,,,,,,4.08,3.44,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.3,34.7,8.3,14.0,4.3,,,
2014-05-19,,,,32.15,31.39,32.83,,,,,,,,,,,,,,,,35.28,34.69,35.91,,,,,,,,,,,,,,,,8.6,8.07,9.19,,,,,,,,,,,,,14.88,14.2,15.59,,,,,,,,,,4.12,3.47,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,37.0,9.0,11.0,6.0,,,
2014-05-20,,,,32.14,31.39,32.81,,,,,,,,,,,,,,,,35.28,34.69,35.89,,,,,,,,,,,,,,,,8.57,8.04,9.17,,,,,,,,,,,,,14.89,14.23,15.6,,,,,,,,,,4.16,3.51,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.5,34.5,10.0,16.5,3.0,,,
2014-05-21,,,,32.12,31.41,32.81,,,,,,,,,,,,,,,,35.28,34.69,35.91,,,,,,,,,,,,,,,,8.54,8.01,9.13,,,,,,,,,,,,,14.89,14.26,15.59,,,,,,,,,,4.19,3.54,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,36.0,9.0,13.0,4.0,,,
2014-05-22,,,,32.11,31.4,32.8,,,,,,,,,,,,,,,,35.28,34.68,35.94,,,,,,,,,,,,,,,,8.52,7.97,9.09,,,,,,,,,,,,,14.9,14.27,15.58,,,,,,,,,,4.22,3.58,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,35.0,9.0,14.0,4.0,,,
2014-05-23,,,,32.1,31.39,32.77,,,,,,,,,,,,,,,,35.29,34.7,35.96,,,,,,,,,,,,,,,,8.49,7.96,9.08,,,,,,,,,,,,,14.9,14.28,15.56,,,,,,,,,,4.26,3.63,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,33.3,8.3,18.3,4.0,,,
2014-05-24,,,,32.09,31.39,32.75,,,,,,,,,,,,,,,,35.3,34.7,35.96,,,,,,,,,,,,,,,,8.47,7.94,9.04,,,,,,,,,,,,,14.9,14.29,15.55,,,,,,,,,,4.29,3.68,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-25,,,,32.08,31.4,32.73,,,,,,,,,,,,,,,,35.3,34.71,35.97,,,,,,,,,,,,,,,,8.45,7.92,9.01,,,,,,,,,,,,,14.9,14.3,15.55,,,,,,,,,,4.32,3.71,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,31.0,8.0,17.0,7.0,,,
2014-05-26,,,,32.07,31.4,32.7,,,,,,,,,,,,,,,,35.31,34.7,35.97,,,,,,,,,,,,,,,,8.42,7.91,8.99,,,,,,,,,,,,,14.89,14.31,15.57,,,,,,,,,,4.35,3.72,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,36.0,9.0,14.0,3.0,,,
2014-05-27,,,,32.07,31.4,32.7,,,,,,,,,,,,,,,,35.32,34.7,35.99,,,,,,,,,,,,,,,,8.4,7.9,8.97,,,,,,,,,,,,,14.89,14.32,15.56,,,,,,,,,,4.37,3.75,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,34.0,8.0,15.0,5.0,,,
2014-05-28,,,,32.06,31.37,32.68,,,,,,,,,,,,,,,,35.33,34.71,36.02,,,,,,,,,,,,,,,,8.38,7.87,8.95,,,,,,,,,,,,,14.88,14.32,15.55,,,,,,,,,,4.4,3.78,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,36.0,9.0,14.0,5.0,,,
2014-05-29,,,,32.06,31.38,32.7,,,,,,,,,,,,,,,,35.34,34.73,36.02,,,,,,,,,,,,,,,,8.36,7.86,8.93,,,,,,,,,,,,,14.88,14.31,15.55,,,,,,,,,,4.43,3.81,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,36.5,8.0,15.0,4.0,,,
2014-05-30,,,,32.05,31.39,32.72,,,,,,,,,,,,,,,,35.35,34.73,36.02,,,,,,,,,,,,,,,,8.34,7.84,8.9,,,,,,,,,,,,,14.87,14.3,15.55,,,,,,,,,,4.45,3.84,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,36.0,7.0,15.0,4.0,,,
2014-05-31,,,,32.05,31.36,32.71,,,,,,,,,,,,,,,,35.37,34.75,36.03,,,,,,,,,,,,,,,,8.32,7.82,8.88,,,,,,,,,,,,,14.86,14.28,15.52,,,,,,,,,,4.48,3.88,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-01,,,,32.05,31.35,32.7,,,,,,,,,,,,,,,,35.38,34.75,36.04,,,,,,,,,,,,,,,,8.3,7.8,8.85,,,,,,,,,,,,,14.85,14.26,15.49,,,,,,,,,,4.5,3.88,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,35.5,8.0,16.0,5.0,,,
2014-06-02,,,,32.05,31.36,32.69,,,,,,,,,,,,,,,,35.4,34.76,36.03,,,,,,,,,,,,,,,,8.28,7.79,8.83,,,,,,,,,,,,,14.84,14.25,15.48,,,,,,,,,,4.52,3.88,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,36.0,8.0,17.0,5.0,,,
2014-06-03,,,,32.05,31.37,32.71,,,,,,,,,,,,,,,,35.42,34.78,36.06,,,,,,,,,,,,,,,,8.27,7.79,8.82,,,,,,,,,,,,,14.82,14.27,15.49,,,,,,,,,,4.54,3.89,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,36.0,8.0,14.0,5.0,,,
2014-06-04,,,,32.05,31.36,32.7,,,,,,,,,,,,,,,,35.44,34.8,36.09,,,,,,,,,,,,,,,,8.25,7.79,8.81,,,,,,,,,,,,,14.81,14.24,15.47,,,,,,,,,,4.56,3.93,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,37.0,7.0,13.0,5.0,,,
