date,Con (to 2015 election),Con (to 2015 election) (low),Con (to 2015 election) (high),Con (to 2017 election),Con (to 2017 election) (low),Con (to 2017 election) (high),Con (to 2019 election),Con (to 2019 election) (low),Con (to 2019 election) (high),Con (to 2024 election),Con (to 2024 election) (low),Con (to 2024 election) (high),Con (post-2024 election),Con (post-2024 election) (low),Con (post-2024 election) (high),Lab (to 2015 election),Lab (to 2015 election) (low),Lab (to 2015 election) (high),Lab (to 2017 election),Lab (to 2017 election) (low),Lab (to 2017 election) (high),Lab (to 2019 election),Lab (to 2019 election) (low),Lab (to 2019 election) (high),Lab (to 2024 election),Lab (to 2024 election) (low),Lab (to 2024 election) (high),Lab (post-2024 election),Lab (post-2024 election) (low),Lab (post-2024 election) (high),LDem (to 2015 election),LDem (to 2015 election) (low),LDem (to 2015 election) (high),LDem (to 2017 election),LDem (to 2017 election) (low),LDem (to 2017 election) (high),LDem (to 2019 election),LDem (to 2019 election) (low),LDem (to 2019 election) (high),LDem (to 2024 election),LDem (to 2024 election) (low),LDem (to 2024 election) (high),LDem (post-2024 election),LDem (post-2024 election) (low),LDem (post-2024 election) (high),Ukip (to 2015 election),Ukip (to 2015 election) (low),Ukip (to 2015 election) (high),Ukip (to 2017 election),Ukip (to 2017 election) (low),Ukip (to 2017 election) (high),Grn (to 2015 election),Grn (to 2015 election) (low),Grn (to 2015 election) (high),Grn (to 2017 election),Grn (to 2017 election) (low),Grn (to 2017 election) (high),Grn (to 2019 election),Grn (to 2019 election) (low),Grn (to 2019 election) (high),Grn (to 2024 election),Grn (to 2024 election) (low),Grn (to 2024 election) (high),Grn (post-2024 election),Grn (post-2024 election) (low),Grn (post-2024 election) (high),SNP (post-2024 election),SNP (post-2024 election) (low),SNP (post-2024 election) (high),PC (post-2024 election),PC (post-2024 election) (low),PC (post-2024 election) (high),Reform (to 2019 election),Reform (to 2019 election) (low),Reform (to 2019 election) (high),Reform (to 2024 election),Reform (to 2024 election) (low),Reform (to 2024 election) (high),Reform (post-2024 election),Reform (post-2024 election) (low),Reform (post-2024 election) (high),Con (poll),Lab (poll),LDem (poll),Ukip (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2013-09-10,28.42,20.3,39.26,,,,,,,,,,,,,45.26,34.64,52.97,,,,,,,,,,,,,9.32,2.0,16.26,,,,,,,,,,,,,10.88,3.43,17.85,,,,3.79,-3.97,9.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-11,28.47,20.38,39.19,,,,,,,,,,,,,45.18,34.76,52.77,,,,,,,,,,,,,9.34,1.39,16.19,,,,,,,,,,,,,10.89,3.51,17.97,,,,3.76,-4.02,9.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-12,28.53,20.39,39.19,,,,,,,,,,,,,45.11,34.76,52.72,,,,,,,,,,,,,9.36,1.37,16.19,,,,,,,,,,,,,10.91,3.5,17.97,,,,3.73,-4.06,9.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-13,28.59,20.42,39.19,,,,,,,,,,,,,45.04,34.77,52.7,,,,,,,,,,,,,9.38,1.35,16.19,,,,,,,,,,,,,10.92,3.49,17.97,,,,3.71,-4.11,9.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-14,28.64,20.47,39.18,,,,,,,,,,,,,44.96,34.78,52.69,,,,,,,,,,,,,9.39,1.33,16.18,,,,,,,,,,,,,10.93,3.48,17.96,,,,3.68,-4.12,9.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-15,28.7,20.52,39.18,,,,,,,,,,,,,44.89,34.8,52.68,,,,,,,,,,,,,9.41,1.33,16.18,,,,,,,,,,,,,10.94,3.48,17.96,,,,3.65,-4.13,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-16,28.75,20.56,39.17,,,,,,,,,,,,,44.82,34.77,52.67,,,,,,,,,,,,,9.42,1.32,16.17,,,,,,,,,,,,,10.95,3.47,17.96,,,,3.62,-4.16,9.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-17,28.81,20.61,39.16,,,,,,,,,,,,,44.75,34.7,52.66,,,,,,,,,,,,,9.43,1.34,16.16,,,,,,,,,,,,,10.97,3.47,17.96,,,,3.59,-4.2,9.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-18,28.86,20.66,39.16,,,,,,,,,,,,,44.68,34.64,52.64,,,,,,,,,,,,,9.45,1.37,16.16,,,,,,,,,,,,,10.98,3.48,17.95,,,,3.56,-4.22,9.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-19,28.92,20.7,39.14,,,,,,,,,,,,,44.61,34.59,52.61,,,,,,,,,,,,,9.46,1.4,16.14,,,,,,,,,,,,,10.99,3.49,17.95,,,,3.53,-4.21,9.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-20,28.97,20.75,39.12,,,,,,,,,,,,,44.54,34.54,52.58,,,,,,,,,,,,,9.47,1.44,16.12,,,,,,,,,,,,,11.01,3.54,17.94,,,,3.5,-4.2,9.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-21,29.03,20.8,39.1,,,,,,,,,,,,,44.47,34.52,52.54,,,,,,,,,,,,,9.48,1.49,16.1,,,,,,,,,,,,,11.02,3.62,17.93,,,,3.47,-4.19,9.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-22,29.08,20.88,39.08,,,,,,,,,,,,,44.4,34.54,52.5,,,,,,,,,,,,,9.48,1.55,16.08,,,,,,,,,,,,,11.04,3.7,17.93,,,,3.44,-4.17,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-23,29.13,20.98,39.06,,,,,,,,,,,,,44.33,34.56,52.45,,,,,,,,,,,,,9.49,1.61,16.06,,,,,,,,,,,,,11.06,3.79,17.91,,,,3.41,-4.16,8.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-24,29.19,21.08,39.03,,,,,,,,,,,,,44.27,34.59,52.4,,,,,,,,,,,,,9.5,1.67,16.03,,,,,,,,,,,,,11.07,3.9,17.89,,,,3.38,-4.15,8.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-25,29.24,21.19,39.03,,,,,,,,,,,,,44.2,34.67,52.34,,,,,,,,,,,,,9.5,1.71,16.03,,,,,,,,,,,,,11.09,4.02,17.88,,,,3.35,-4.14,8.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-26,29.29,21.3,39.02,,,,,,,,,,,,,44.13,34.82,52.27,,,,,,,,,,,,,9.5,1.74,16.02,,,,,,,,,,,,,11.11,4.15,17.87,,,,3.32,-4.12,8.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-27,29.35,21.31,39.02,,,,,,,,,,,,,44.06,34.98,52.21,,,,,,,,,,,,,9.5,1.78,16.02,,,,,,,,,,,,,11.13,4.25,17.85,,,,3.28,-4.11,8.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-28,29.4,21.32,39.01,,,,,,,,,,,,,44.0,35.14,52.12,,,,,,,,,,,,,9.5,1.82,16.01,,,,,,,,,,,,,11.15,4.32,17.82,,,,3.25,-4.1,8.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-29,29.45,21.33,38.96,,,,,,,,,,,,,43.93,35.31,52.05,,,,,,,,,,,,,9.5,1.87,15.96,,,,,,,,,,,,,11.17,4.39,17.8,,,,3.22,-4.1,8.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,29.5,21.41,38.91,,,,,,,,,,,,,43.87,35.32,51.95,,,,,,,,,,,,,9.5,1.91,15.91,,,,,,,,,,,,,11.19,4.45,17.78,,,,3.18,-4.08,8.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-01,29.56,21.48,38.85,,,,,,,,,,,,,43.8,35.31,51.86,,,,,,,,,,,,,9.5,1.95,15.85,,,,,,,,,,,,,11.21,4.52,17.76,,,,3.15,-4.08,8.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-02,29.61,21.56,38.8,,,,,,,,,,,,,43.74,35.29,51.8,,,,,,,,,,,,,9.49,2.0,15.8,,,,,,,,,,,,,11.23,4.58,17.74,,,,3.12,-4.07,8.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-03,29.66,21.64,38.74,,,,,,,,,,,,,43.67,35.28,51.76,,,,,,,,,,,,,9.49,2.05,15.74,,,,,,,,,,,,,11.25,4.65,17.71,,,,3.08,-4.05,8.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-04,29.71,21.71,38.68,,,,,,,,,,,,,43.61,35.27,51.7,,,,,,,,,,,,,9.48,2.12,15.68,,,,,,,,,,,,,11.27,4.79,17.68,,,,3.05,-4.04,8.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-05,29.76,21.77,38.63,,,,,,,,,,,,,43.54,35.27,51.65,,,,,,,,,,,,,9.48,2.2,15.63,,,,,,,,,,,,,11.3,4.93,17.66,,,,3.01,-4.03,8.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-06,29.82,21.84,38.57,,,,,,,,,,,,,43.48,35.32,51.59,,,,,,,,,,,,,9.47,2.29,15.57,,,,,,,,,,,,,11.32,5.07,17.64,,,,2.97,-4.02,8.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-07,29.87,21.91,38.5,,,,,,,,,,,,,43.42,35.39,51.54,,,,,,,,,,,,,9.46,2.39,15.5,,,,,,,,,,,,,11.35,5.21,17.62,,,,2.94,-3.93,8.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-08,29.92,21.95,38.44,,,,,,,,,,,,,43.35,35.41,51.49,,,,,,,,,,,,,9.45,2.43,15.44,,,,,,,,,,,,,11.37,5.28,17.61,,,,2.9,-3.85,8.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-09,29.97,21.96,38.38,,,,,,,,,,,,,43.29,35.41,51.45,,,,,,,,,,,,,9.44,2.48,15.38,,,,,,,,,,,,,11.4,5.42,17.68,,,,2.86,-3.74,8.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-10,30.02,21.99,38.32,,,,,,,,,,,,,43.23,35.42,51.41,,,,,,,,,,,,,9.43,2.59,15.33,,,,,,,,,,,,,11.42,5.48,17.75,,,,2.83,-3.69,8.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-11,30.07,22.23,38.26,,,,,,,,,,,,,43.17,35.47,51.36,,,,,,,,,,,,,9.41,2.63,15.33,,,,,,,,,,,,,11.45,5.55,17.83,,,,2.79,-3.68,8.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-12,30.12,22.33,38.2,,,,,,,,,,,,,43.1,35.59,51.32,,,,,,,,,,,,,9.4,2.67,15.38,,,,,,,,,,,,,11.47,5.61,17.9,,,,2.75,-3.67,8.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-13,30.17,22.39,38.13,,,,,,,,,,,,,43.04,35.6,51.28,,,,,,,,,,,,,9.39,2.71,15.34,,,,,,,,,,,,,11.5,5.74,17.98,,,,2.71,-3.65,8.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-14,30.22,22.45,38.07,,,,,,,,,,,,,42.98,35.61,51.23,,,,,,,,,,,,,9.37,2.73,15.34,,,,,,,,,,,,,11.53,5.91,18.05,,,,2.68,-3.63,8.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-15,30.27,22.57,37.97,,,,,,,,,,,,,42.92,35.6,51.13,,,,,,,,,,,,,9.36,2.8,15.35,,,,,,,,,,,,,11.55,5.96,17.98,,,,2.64,-3.62,8.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-16,30.32,22.73,37.85,,,,,,,,,,,,,42.86,35.59,51.05,,,,,,,,,,,,,9.34,2.85,15.37,,,,,,,,,,,,,11.58,5.98,17.88,,,,2.6,-3.6,8.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-17,30.37,22.98,37.77,,,,,,,,,,,,,42.8,35.58,50.96,,,,,,,,,,,,,9.33,2.9,15.37,,,,,,,,,,,,,11.61,6.0,17.79,,,,2.56,-3.58,8.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-18,30.42,23.08,37.71,,,,,,,,,,,,,42.74,35.57,50.85,,,,,,,,,,,,,9.31,2.95,15.26,,,,,,,,,,,,,11.64,6.1,17.7,,,,2.52,-3.56,8.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-19,30.47,23.07,37.63,,,,,,,,,,,,,42.68,35.53,50.64,,,,,,,,,,,,,9.29,3.0,15.13,,,,,,,,,,,,,11.67,6.23,17.61,,,,2.48,-3.53,8.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-20,30.52,23.06,37.58,,,,,,,,,,,,,42.62,35.46,50.44,,,,,,,,,,,,,9.28,3.05,15.01,,,,,,,,,,,,,11.69,6.37,17.51,,,,2.45,-3.52,8.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-21,30.57,23.0,37.54,,,,,,,,,,,,,42.56,35.58,50.3,,,,,,,,,,,,,9.26,3.1,15.04,,,,,,,,,,,,,11.72,6.51,17.43,,,,2.41,-3.49,8.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-22,30.62,23.03,37.59,,,,,,,,,,,,,42.5,35.59,50.17,,,,,,,,,,,,,9.24,3.15,15.1,,,,,,,,,,,,,11.75,6.63,17.34,,,,2.37,-3.47,8.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-23,30.67,23.08,37.53,,,,,,,,,,,,,42.44,35.59,50.07,,,,,,,,,,,,,9.22,3.2,15.16,,,,,,,,,,,,,11.78,6.77,17.27,,,,2.33,-3.47,8.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-24,30.72,23.1,37.41,,,,,,,,,,,,,42.38,35.6,50.05,,,,,,,,,,,,,9.21,3.17,15.13,,,,,,,,,,,,,11.81,6.9,17.26,,,,2.29,-3.45,8.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-25,30.76,23.13,37.42,,,,,,,,,,,,,42.33,35.62,50.05,,,,,,,,,,,,,9.19,2.98,15.09,,,,,,,,,,,,,11.83,7.03,17.26,,,,2.26,-3.43,8.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-26,30.81,23.17,37.46,,,,,,,,,,,,,42.27,35.63,50.05,,,,,,,,,,,,,9.17,2.95,15.1,,,,,,,,,,,,,11.86,7.15,17.25,,,,2.22,-3.37,8.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-27,30.86,23.22,37.49,,,,,,,,,,,,,42.22,35.68,50.05,,,,,,,,,,,,,9.15,2.96,15.14,,,,,,,,,,,,,11.89,7.23,17.26,,,,2.18,-3.28,8.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-28,30.9,23.26,37.53,,,,,,,,,,,,,42.16,35.72,50.03,,,,,,,,,,,,,9.13,2.98,15.26,,,,,,,,,,,,,11.92,7.24,17.27,,,,2.15,-3.24,8.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-29,30.95,23.3,37.57,,,,,,,,,,,,,42.11,35.75,49.97,,,,,,,,,,,,,9.11,2.99,15.38,,,,,,,,,,,,,11.94,7.24,17.3,,,,2.11,-3.24,8.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-30,30.99,23.33,37.59,,,,,,,,,,,,,42.05,35.79,49.91,,,,,,,,,,,,,9.1,3.0,15.51,,,,,,,,,,,,,11.97,7.25,17.35,,,,2.07,-3.25,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-31,31.03,23.37,37.52,,,,,,,,,,,,,42.0,35.81,49.91,,,,,,,,,,,,,9.08,3.0,15.35,,,,,,,,,,,,,12.0,7.25,17.38,,,,2.04,-3.26,7.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-01,31.08,23.38,37.44,,,,,,,,,,,,,41.95,35.83,49.8,,,,,,,,,,,,,9.06,2.93,15.19,,,,,,,,,,,,,12.02,7.25,17.4,,,,2.01,-3.27,7.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-02,31.12,23.38,37.38,,,,,,,,,,,,,41.9,35.82,49.72,,,,,,,,,,,,,9.04,2.8,15.19,,,,,,,,,,,,,12.05,7.26,17.41,,,,1.97,-3.29,7.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-03,31.16,23.38,37.32,,,,,,,,,,,,,41.85,35.78,49.67,,,,,,,,,,,,,9.02,2.68,15.19,,,,,,,,,,,,,12.07,7.26,17.5,,,,1.94,-3.29,7.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-04,31.2,23.41,37.27,,,,,,,,,,,,,41.81,35.74,49.65,,,,,,,,,,,,,9.0,2.55,15.21,,,,,,,,,,,,,12.1,7.27,17.57,,,,1.91,-3.27,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,38.0,11.0,12.0,1.0,,,
2013-11-05,31.24,23.55,37.48,,,,,,,,,,,,,41.76,35.69,49.66,,,,,,,,,,,,,8.99,2.48,15.23,,,,,,,,,,,,,12.12,7.27,17.61,,,,1.87,-3.26,7.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-06,31.27,23.59,37.36,,,,,,,,,,,,,41.72,35.63,49.8,,,,,,,,,,,,,8.97,2.48,15.25,,,,,,,,,,,,,12.15,7.27,17.64,,,,1.84,-3.25,7.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-07,31.31,22.68,37.75,,,,,,,,,,,,,41.68,35.51,50.4,,,,,,,,,,,,,8.95,2.28,15.24,,,,,,,,,,,,,12.17,6.41,17.43,,,,1.81,-3.62,8.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-08,31.34,22.68,37.75,,,,,,,,,,,,,41.64,35.42,50.39,,,,,,,,,,,,,8.93,2.3,15.24,,,,,,,,,,,,,12.19,6.41,17.46,,,,1.78,-3.62,8.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-09,31.38,22.69,37.76,,,,,,,,,,,,,41.6,35.41,50.28,,,,,,,,,,,,,8.92,2.3,15.25,,,,,,,,,,,,,12.22,6.47,17.51,,,,1.76,-3.63,8.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-10,31.41,22.69,37.85,,,,,,,,,,,,,41.56,35.41,50.34,,,,,,,,,,,,,8.9,2.3,15.25,,,,,,,,,,,,,12.24,6.48,17.57,,,,1.73,-3.64,8.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-11,31.43,22.7,37.96,,,,,,,,,,,,,41.53,35.4,50.32,,,,,,,,,,,,,8.88,2.29,15.22,,,,,,,,,,,,,12.26,6.5,17.63,,,,1.7,-3.63,8.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-12,31.46,22.73,38.07,,,,,,,,,,,,,41.5,35.3,50.3,,,,,,,,,,,,,8.86,2.22,15.18,,,,,,,,,,,,,12.28,6.52,17.68,,,,1.68,-3.63,8.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-13,31.49,22.82,38.08,,,,,,,,,,,,,41.48,35.2,50.28,,,,,,,,,,,,,8.84,2.08,15.15,,,,,,,,,,,,,12.3,6.55,17.77,,,,1.66,-3.63,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-14,31.51,22.92,38.09,,,,,,,,,,,,,41.46,35.21,50.25,,,,,,,,,,,,,8.82,1.94,15.12,,,,,,,,,,,,,12.32,6.8,17.77,,,,1.64,-3.67,8.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-15,31.53,23.02,38.09,,,,,,,,,,,,,41.44,35.21,50.23,,,,,,,,,,,,,8.8,1.8,15.09,,,,,,,,,,,,,12.34,6.85,17.8,,,,1.61,-3.66,7.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-16,31.55,23.13,38.07,,,,,,,,,,,,,41.43,35.13,50.21,,,,,,,,,,,,,8.77,1.68,15.14,,,,,,,,,,,,,12.35,6.89,17.82,,,,1.6,-3.64,7.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-17,31.56,23.24,38.04,,,,,,,,,,,,,41.42,34.99,50.18,,,,,,,,,,,,,8.75,1.55,15.14,,,,,,,,,,,,,12.37,6.86,17.83,,,,1.58,-3.63,7.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18,31.58,23.34,38.01,,,,,,,,,,,,,41.42,35.01,50.14,,,,,,,,,,,,,8.72,1.43,15.09,,,,,,,,,,,,,12.39,6.82,17.83,,,,1.56,-3.63,7.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-19,31.59,23.46,37.99,,,,,,,,,,,,,41.42,35.06,50.11,,,,,,,,,,,,,8.69,1.31,15.05,,,,,,,,,,,,,12.41,6.97,17.83,,,,1.55,-3.63,7.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-20,31.59,23.62,38.02,,,,,,,,,,,,,41.42,35.08,50.08,,,,,,,,,,,,,8.66,1.19,14.99,,,,,,,,,,,,,12.42,7.1,17.83,,,,1.53,-3.64,7.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-21,31.6,23.99,37.99,,,,,,,,,,,,,41.44,34.88,50.07,,,,,,,,,,,,,8.63,1.17,14.99,,,,,,,,,,,,,12.44,7.21,17.82,,,,1.52,-3.66,7.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-22,31.6,24.03,37.94,,,,,,,,,,,,,41.45,34.7,50.07,,,,,,,,,,,,,8.6,1.02,15.08,,,,,,,,,,,,,12.45,7.25,17.8,,,,1.51,-3.78,7.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-23,31.61,24.06,37.97,,,,,,,,,,,,,41.47,34.72,50.06,,,,,,,,,,,,,8.57,1.01,15.15,,,,,,,,,,,,,12.47,7.25,17.77,,,,1.5,-3.71,7.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-24,31.6,24.09,38.07,,,,,,,,,,,,,41.5,34.77,50.06,,,,,,,,,,,,,8.53,0.93,15.1,,,,,,,,,,,,,12.48,7.23,17.76,,,,1.49,-3.74,7.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-25,31.6,24.12,38.17,,,,,,,,,,,,,41.53,34.68,50.06,,,,,,,,,,,,,8.49,0.91,15.01,,,,,,,,,,,,,12.5,7.22,17.83,,,,1.48,-3.78,7.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-26,31.59,24.17,38.12,,,,,,,,,,,,,41.56,34.95,50.07,,,,,,,,,,,,,8.46,0.95,14.94,,,,,,,,,,,,,12.51,7.21,17.87,,,,1.47,-3.78,7.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-27,31.59,24.2,38.06,,,,,,,,,,,,,41.6,35.09,50.08,,,,,,,,,,,,,8.42,1.0,14.94,,,,,,,,,,,,,12.52,7.2,17.93,,,,1.47,-3.79,7.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-28,31.58,24.23,38.0,,,,,,,,,,,,,41.64,35.08,50.07,,,,,,,,,,,,,8.38,1.05,14.96,,,,,,,,,,,,,12.54,7.19,18.16,,,,1.47,-3.81,7.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-29,31.57,24.27,37.96,,,,,,,,,,,,,41.68,35.07,50.05,,,,,,,,,,,,,8.34,1.06,14.96,,,,,,,,,,,,,12.55,7.17,18.23,,,,1.46,-3.83,7.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-30,31.55,24.31,37.96,,,,,,,,,,,,,41.73,35.2,50.03,,,,,,,,,,,,,8.29,1.07,14.96,,,,,,,,,,,,,12.56,7.16,18.23,,,,1.46,-3.85,7.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-01,31.54,24.34,37.97,,,,,,,,,,,,,41.78,35.36,50.01,,,,,,,,,,,,,8.25,1.08,14.86,,,,,,,,,,,,,12.57,7.25,18.23,,,,1.46,-3.92,7.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-02,31.53,24.37,37.98,,,,,,,,,,,,,41.83,35.38,49.99,,,,,,,,,,,,,8.21,1.09,14.65,,,,,,,,,,,,,12.58,7.33,18.24,,,,1.46,-3.92,7.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-03,31.51,24.41,37.98,,,,,,,,,,,,,41.89,35.4,49.98,,,,,,,,,,,,,8.16,1.1,14.47,,,,,,,,,,,,,12.59,7.37,18.24,,,,1.46,-3.9,7.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-04,31.49,24.45,37.98,,,,,,,,,,,,,41.94,35.43,49.98,,,,,,,,,,,,,8.12,1.12,14.42,,,,,,,,,,,,,12.61,7.37,18.22,,,,1.46,-3.9,7.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-05,31.48,25.03,38.01,,,,,,,,,,,,,42.0,35.39,49.82,,,,,,,,,,,,,8.07,1.1,14.43,,,,,,,,,,,,,12.62,7.36,18.17,,,,1.46,-3.87,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-06,31.46,25.95,37.98,,,,,,,,,,,,,42.06,36.12,49.32,,,,,,,,,,,,,8.03,2.24,14.35,,,,,,,,,,,,,12.63,7.43,18.09,,,,1.46,-3.63,6.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-07,31.45,25.94,37.92,,,,,,,,,,,,,42.11,36.19,49.3,,,,,,,,,,,,,7.98,2.31,14.31,,,,,,,,,,,,,12.64,7.43,18.02,,,,1.45,-3.63,6.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-08,31.43,25.93,37.76,,,,,,,,,,,,,42.17,36.24,49.26,,,,,,,,,,,,,7.93,2.37,14.28,,,,,,,,,,,,,12.65,7.43,17.95,,,,1.45,-3.63,6.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
