date,Con (to 2015 election),Con (to 2015 election) (low),Con (to 2015 election) (high),Con (to 2017 election),Con (to 2017 election) (low),Con (to 2017 election) (high),Con (to 2019 election),Con (to 2019 election) (low),Con (to 2019 election) (high),Con (to 2024 election),Con (to 2024 election) (low),Con (to 2024 election) (high),Con (post-2024 election),Con (post-2024 election) (low),Con (post-2024 election) (high),Lab (to 2015 election),Lab (to 2015 election) (low),Lab (to 2015 election) (high),Lab (to 2017 election),Lab (to 2017 election) (low),Lab (to 2017 election) (high),Lab (to 2019 election),Lab (to 2019 election) (low),Lab (to 2019 election) (high),Lab (to 2024 election),Lab (to 2024 election) (low),Lab (to 2024 election) (high),Lab (post-2024 election),Lab (post-2024 election) (low),Lab (post-2024 election) (high),LDem (to 2015 election),LDem (to 2015 election) (low),LDem (to 2015 election) (high),LDem (to 2017 election),LDem (to 2017 election) (low),LDem (to 2017 election) (high),LDem (to 2019 election),LDem (to 2019 election) (low),LDem (to 2019 election) (high),LDem (to 2024 election),LDem (to 2024 election) (low),LDem (to 2024 election) (high),LDem (post-2024 election),LDem (post-2024 election) (low),LDem (post-2024 election) (high),Ukip (to 2015 election),Ukip (to 2015 election) (low),Ukip (to 2015 election) (high),Ukip (to 2017 election),Ukip (to 2017 election) (low),Ukip (to 2017 election) (high),Grn (to 2015 election),Grn (to 2015 election) (low),Grn (to 2015 election) (high),Grn (to 2017 election),Grn (to 2017 election) (low),Grn (to 2017 election) (high),Grn (to 2019 election),Grn (to 2019 election) (low),Grn (to 2019 election) (high),Grn (to 2024 election),Grn (to 2024 election) (low),Grn (to 2024 election) (high),Grn (post-2024 election),Grn (post-2024 election) (low),Grn (post-2024 election) (high),SNP (post-2024 election),SNP (post-2024 election) (low),SNP (post-2024 election) (high),PC (post-2024 election),PC (post-2024 election) (low),PC (post-2024 election) (high),Reform (to 2019 election),Reform (to 2019 election) (low),Reform (to 2019 election) (high),Reform (to 2024 election),Reform (to 2024 election) (low),Reform (to 2024 election) (high),Reform (post-2024 election),Reform (post-2024 election) (low),Reform (post-2024 election) (high),Con (poll),Lab (poll),LDem (poll),Ukip (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2020-10-17,,,,,,,,,,49.12,47.65,50.42,,,,,,,,,,,,,31.67,30.41,33.18,,,,,,,,,,,,,8.23,6.87,9.76,,,,,,,,,,,,,,,,,,,5.77,4.58,7.07,,,,,,,,,,,,,3.57,2.27,4.89,,,,,,,,,,,
2020-10-18,,,,,,,,,,49.08,47.61,50.36,,,,,,,,,,,,,31.7,30.43,33.2,,,,,,,,,,,,,8.22,6.85,9.74,,,,,,,,,,,,,,,,,,,5.79,4.59,7.08,,,,,,,,,,,,,3.58,2.28,4.9,,,,,,,,,,,
2020-10-19,,,,,,,,,,49.05,47.57,50.31,,,,,,,,,,,,,31.72,30.46,33.22,,,,,,,,,,,,,8.21,6.84,9.72,,,,,,,,,,,,,,,,,,,5.8,4.62,7.09,,,,,,,,,,,,,3.58,2.29,4.91,,,,,,,,,,,
2020-10-20,,,,,,,,,,49.01,47.53,50.26,,,,,,,,,,,,,31.75,30.49,33.25,,,,,,,,,,,,,8.2,6.83,9.7,,,,,,,,,,,,,,,,,,,5.81,4.63,7.1,,,,,,,,,,,,,3.58,2.29,4.92,,,,,,,,,,,
2020-10-21,,,,,,,,,,48.97,47.48,50.21,,,,,,,,,,,,,31.78,30.52,33.28,,,,,,,,,,,,,8.19,6.82,9.67,,,,,,,,,,,,,,,,,,,5.83,4.65,7.11,,,,,,,,,,,,,3.59,2.29,4.93,,,,,,,,,,,
2020-10-22,,,,,,,,,,48.93,47.43,50.17,,,,,,,,,,,,,31.81,30.54,33.32,,,,,,,,,,,,,8.18,6.81,9.65,,,,,,,,,,,,,,,,,,,5.84,4.67,7.12,,,,,,,,,,,,,3.59,2.29,4.94,,,,49.0,32.0,10.0,,6.0,,,2.0
2020-10-23,,,,,,,,,,48.89,47.4,50.12,,,,,,,,,,,,,31.83,30.57,33.35,,,,,,,,,,,,,8.16,6.8,9.63,,,,,,,,,,,,,,,,,,,5.85,4.69,7.12,,,,,,,,,,,,,3.6,2.29,4.94,,,,,,,,,,,
2020-10-24,,,,,,,,,,48.85,47.37,50.09,,,,,,,,,,,,,31.86,30.59,33.39,,,,,,,,,,,,,8.15,6.79,9.61,,,,,,,,,,,,,,,,,,,5.86,4.71,7.14,,,,,,,,,,,,,3.6,2.29,4.95,,,,,,,,,,,
2020-10-25,,,,,,,,,,48.82,47.34,50.04,,,,,,,,,,,,,31.89,30.61,33.42,,,,,,,,,,,,,8.14,6.78,9.58,,,,,,,,,,,,,,,,,,,5.87,4.72,7.16,,,,,,,,,,,,,3.6,2.29,4.96,,,,,,,,,,,
2020-10-26,,,,,,,,,,48.78,47.31,49.98,,,,,,,,,,,,,31.91,30.63,33.45,,,,,,,,,,,,,8.13,6.78,9.56,,,,,,,,,,,,,,,,,,,5.89,4.73,7.18,,,,,,,,,,,,,3.61,2.29,4.96,,,,,,,,,,,
2020-10-27,,,,,,,,,,48.75,47.27,49.94,,,,,,,,,,,,,31.94,30.66,33.48,,,,,,,,,,,,,8.12,6.77,9.54,,,,,,,,,,,,,,,,,,,5.9,4.74,7.2,,,,,,,,,,,,,3.61,2.3,4.96,,,,,,,,,,,
2020-10-28,,,,,,,,,,48.71,47.23,49.92,,,,,,,,,,,,,31.96,30.68,33.5,,,,,,,,,,,,,8.11,6.76,9.52,,,,,,,,,,,,,,,,,,,5.91,4.75,7.21,,,,,,,,,,,,,3.61,2.31,4.97,,,,,,,,,,,
2020-10-29,,,,,,,,,,48.68,47.19,49.89,,,,,,,,,,,,,31.99,30.7,33.52,,,,,,,,,,,,,8.1,6.74,9.49,,,,,,,,,,,,,,,,,,,5.92,4.76,7.22,,,,,,,,,,,,,3.62,2.32,4.97,,,,49.0,31.0,8.0,,4.0,,,4.0
2020-10-30,,,,,,,,,,48.64,47.16,49.87,,,,,,,,,,,,,32.01,30.72,33.53,,,,,,,,,,,,,8.1,6.73,9.47,,,,,,,,,,,,,,,,,,,5.93,4.77,7.23,,,,,,,,,,,,,3.62,2.33,4.97,,,,,,,,,,,
2020-10-31,,,,,,,,,,48.61,47.12,49.85,,,,,,,,,,,,,32.03,30.75,33.56,,,,,,,,,,,,,8.09,6.73,9.45,,,,,,,,,,,,,,,,,,,5.94,4.78,7.25,,,,,,,,,,,,,3.62,2.34,4.97,,,,,,,,,,,
2020-11-01,,,,,,,,,,48.58,47.08,49.82,,,,,,,,,,,,,32.06,30.77,33.57,,,,,,,,,,,,,8.08,6.72,9.45,,,,,,,,,,,,,,,,,,,5.95,4.78,7.27,,,,,,,,,,,,,3.62,2.35,4.98,,,,,,,,,,,
2020-11-02,,,,,,,,,,48.54,47.03,49.78,,,,,,,,,,,,,32.08,30.79,33.58,,,,,,,,,,,,,8.07,6.72,9.43,,,,,,,,,,,,,,,,,,,5.96,4.79,7.29,,,,,,,,,,,,,3.63,2.34,4.98,,,,,,,,,,,
2020-11-03,,,,,,,,,,48.51,46.99,49.71,,,,,,,,,,,,,32.1,30.8,33.59,,,,,,,,,,,,,8.06,6.71,9.41,,,,,,,,,,,,,,,,,,,5.97,4.8,7.3,,,,,,,,,,,,,3.63,2.32,4.98,,,,,,,,,,,
2020-11-04,,,,,,,,,,48.48,46.94,49.64,,,,,,,,,,,,,32.12,30.82,33.6,,,,,,,,,,,,,8.05,6.71,9.39,,,,,,,,,,,,,,,,,,,5.98,4.82,7.32,,,,,,,,,,,,,3.63,2.31,4.97,,,,,,,,,,,
2020-11-05,,,,,,,,,,48.45,46.9,49.62,,,,,,,,,,,,,32.15,30.83,33.63,,,,,,,,,,,,,8.04,6.7,9.38,,,,,,,,,,,,,,,,,,,5.99,4.84,7.3,,,,,,,,,,,,,3.63,2.31,4.97,,,,44.0,34.0,11.0,,5.0,,,5.0
2020-11-06,,,,,,,,,,48.42,46.88,49.59,,,,,,,,,,,,,32.17,30.84,33.67,,,,,,,,,,,,,8.03,6.69,9.37,,,,,,,,,,,,,,,,,,,6.0,4.85,7.29,,,,,,,,,,,,,3.63,2.31,4.97,,,,,,,,,,,
2020-11-07,,,,,,,,,,48.4,46.86,49.57,,,,,,,,,,,,,32.19,30.86,33.71,,,,,,,,,,,,,8.03,6.7,9.35,,,,,,,,,,,,,,,,,,,6.01,4.84,7.3,,,,,,,,,,,,,3.64,2.32,4.97,,,,,,,,,,,
2020-11-08,,,,,,,,,,48.37,46.86,49.53,,,,,,,,,,,,,32.21,30.87,33.73,,,,,,,,,,,,,8.02,6.7,9.34,,,,,,,,,,,,,,,,,,,6.02,4.84,7.32,,,,,,,,,,,,,3.64,2.33,4.97,,,,,,,,,,,
2020-11-09,,,,,,,,,,48.34,46.86,49.5,,,,,,,,,,,,,32.22,30.89,33.75,,,,,,,,,,,,,8.01,6.7,9.32,,,,,,,,,,,,,,,,,,,6.03,4.85,7.34,,,,,,,,,,,,,3.64,2.34,4.96,,,,,,,,,,,
2020-11-10,,,,,,,,,,48.32,46.84,49.48,,,,,,,,,,,,,32.24,30.9,33.76,,,,,,,,,,,,,8.0,6.7,9.3,,,,,,,,,,,,,,,,,,,6.04,4.85,7.34,,,,,,,,,,,,,3.64,2.35,4.96,,,,,,,,,,,
2020-11-11,,,,,,,,,,48.29,46.81,49.45,,,,,,,,,,,,,32.26,30.91,33.78,,,,,,,,,,,,,8.0,6.7,9.28,,,,,,,,,,,,,,,,,,,6.05,4.86,7.34,,,,,,,,,,,,,3.64,2.35,4.95,,,,,,,,,,,
2020-11-12,,,,,,,,,,48.27,46.78,49.43,,,,,,,,,,,,,32.28,30.93,33.79,,,,,,,,,,,,,7.99,6.7,9.27,,,,,,,,,,,,,,,,,,,6.05,4.87,7.34,,,,,,,,,,,,,3.64,2.35,4.95,,,,48.0,36.0,6.0,,7.0,,,3.0
2020-11-13,,,,,,,,,,48.24,46.74,49.41,,,,,,,,,,,,,32.29,30.94,33.8,,,,,,,,,,,,,7.98,6.71,9.26,,,,,,,,,,,,,,,,,,,6.06,4.87,7.34,,,,,,,,,,,,,3.64,2.35,4.93,,,,,,,,,,,
2020-11-14,,,,,,,,,,48.22,46.7,49.39,,,,,,,,,,,,,32.31,30.95,33.8,,,,,,,,,,,,,7.98,6.72,9.25,,,,,,,,,,,,,,,,,,,6.07,4.87,7.34,,,,,,,,,,,,,3.64,2.36,4.92,,,,,,,,,,,
2020-11-15,,,,,,,,,,48.2,46.66,49.38,,,,,,,,,,,,,32.32,30.96,33.8,,,,,,,,,,,,,7.97,6.73,9.24,,,,,,,,,,,,,,,,,,,6.08,4.88,7.34,,,,,,,,,,,,,3.64,2.37,4.93,,,,,,,,,,,
2020-11-16,,,,,,,,,,48.18,46.63,49.36,,,,,,,,,,,,,32.33,30.97,33.81,,,,,,,,,,,,,7.97,6.75,9.23,,,,,,,,,,,,,,,,,,,6.09,4.89,7.34,,,,,,,,,,,,,3.64,2.37,4.92,,,,,,,,,,,
2020-11-17,,,,,,,,,,48.16,46.6,49.35,,,,,,,,,,,,,32.34,30.98,33.81,,,,,,,,,,,,,7.96,6.76,9.2,,,,,,,,,,,,,,,,,,,6.09,4.9,7.33,,,,,,,,,,,,,3.65,2.38,4.91,,,,,,,,,,,
2020-11-18,,,,,,,,,,48.14,46.56,49.31,,,,,,,,,,,,,32.36,31.0,33.81,,,,,,,,,,,,,7.95,6.77,9.17,,,,,,,,,,,,,,,,,,,6.1,4.9,7.33,,,,,,,,,,,,,3.65,2.39,4.9,,,,46.0,31.0,8.0,,7.0,,,5.0
2020-11-19,,,,,,,,,,48.12,46.53,49.28,,,,,,,,,,,,,32.37,31.02,33.82,,,,,,,,,,,,,7.95,6.76,9.15,,,,,,,,,,,,,,,,,,,6.11,4.91,7.33,,,,,,,,,,,,,3.65,2.4,4.89,,,,,,,,,,,
2020-11-20,,,,,,,,,,48.11,46.51,49.25,,,,,,,,,,,,,32.37,31.03,33.81,,,,,,,,,,,,,7.94,6.75,9.14,,,,,,,,,,,,,,,,,,,6.12,4.92,7.33,,,,,,,,,,,,,3.65,2.42,4.88,,,,,,,,,,,
2020-11-21,,,,,,,,,,48.09,46.52,49.26,,,,,,,,,,,,,32.38,31.04,33.8,,,,,,,,,,,,,7.94,6.74,9.14,,,,,,,,,,,,,,,,,,,6.13,4.93,7.32,,,,,,,,,,,,,3.65,2.43,4.87,,,,,,,,,,,
2020-11-22,,,,,,,,,,48.08,46.53,49.26,,,,,,,,,,,,,32.39,31.05,33.79,,,,,,,,,,,,,7.93,6.75,9.14,,,,,,,,,,,,,,,,,,,6.13,4.96,7.32,,,,,,,,,,,,,3.65,2.45,4.88,,,,,,,,,,,
2020-11-23,,,,,,,,,,48.06,46.54,49.22,,,,,,,,,,,,,32.39,31.06,33.8,,,,,,,,,,,,,7.93,6.73,9.14,,,,,,,,,,,,,,,,,,,6.14,4.98,7.32,,,,,,,,,,,,,3.65,2.47,4.88,,,,,,,,,,,
2020-11-24,,,,,,,,,,48.05,46.56,49.19,,,,,,,,,,,,,32.4,31.07,33.8,,,,,,,,,,,,,7.92,6.72,9.14,,,,,,,,,,,,,,,,,,,6.15,4.99,7.31,,,,,,,,,,,,,3.65,2.46,4.89,,,,,,,,,,,
2020-11-25,,,,,,,,,,48.04,46.55,49.16,,,,,,,,,,,,,32.4,31.04,33.8,,,,,,,,,,,,,7.92,6.72,9.15,,,,,,,,,,,,,,,,,,,6.16,4.99,7.31,,,,,,,,,,,,,3.65,2.45,4.9,,,,,,,,,,,
2020-11-26,,,,,,,,,,48.03,46.54,49.15,,,,,,,,,,,,,32.41,31.03,33.8,,,,,,,,,,,,,7.92,6.71,9.13,,,,,,,,,,,,,,,,,,,6.16,4.99,7.31,,,,,,,,,,,,,3.65,2.44,4.9,,,,,,,,,,,
2020-11-27,,,,,,,,,,48.02,46.54,49.14,,,,,,,,,,,,,32.41,31.06,33.8,,,,,,,,,,,,,7.91,6.7,9.12,,,,,,,,,,,,,,,,,,,6.17,5.0,7.3,,,,,,,,,,,,,3.65,2.43,4.89,,,,48.0,34.0,8.0,,5.0,,,5.0
2020-11-28,,,,,,,,,,48.01,46.53,49.13,,,,,,,,,,,,,32.41,31.09,33.8,,,,,,,,,,,,,7.91,6.69,9.1,,,,,,,,,,,,,,,,,,,6.18,5.0,7.3,,,,,,,,,,,,,3.65,2.42,4.88,,,,,,,,,,,
2020-11-29,,,,,,,,,,48.0,46.53,49.13,,,,,,,,,,,,,32.41,31.09,33.8,,,,,,,,,,,,,7.9,6.68,9.07,,,,,,,,,,,,,,,,,,,6.19,5.0,7.32,,,,,,,,,,,,,3.65,2.41,4.87,,,,,,,,,,,
2020-11-30,,,,,,,,,,48.0,46.52,49.11,,,,,,,,,,,,,32.4,31.06,33.82,,,,,,,,,,,,,7.9,6.66,9.06,,,,,,,,,,,,,,,,,,,6.2,5.01,7.33,,,,,,,,,,,,,3.65,2.42,4.86,,,,,,,,,,,
2020-12-01,,,,,,,,,,47.99,46.52,49.1,,,,,,,,,,,,,32.4,31.05,33.83,,,,,,,,,,,,,7.9,6.66,9.05,,,,,,,,,,,,,,,,,,,6.21,5.01,7.34,,,,,,,,,,,,,3.65,2.45,4.84,,,,,,,,,,,
2020-12-02,,,,,,,,,,47.98,46.52,49.1,,,,,,,,,,,,,32.4,31.05,33.84,,,,,,,,,,,,,7.89,6.65,9.04,,,,,,,,,,,,,,,,,,,6.21,5.01,7.35,,,,,,,,,,,,,3.65,2.47,4.83,,,,,,,,,,,
2020-12-03,,,,,,,,,,47.98,46.52,49.1,,,,,,,,,,,,,32.39,31.05,33.85,,,,,,,,,,,,,7.89,6.65,9.03,,,,,,,,,,,,,,,,,,,6.22,5.02,7.36,,,,,,,,,,,,,3.65,2.49,4.82,,,,49.0,32.0,8.0,,5.0,,,3.0
2020-12-04,,,,,,,,,,47.98,46.52,49.11,,,,,,,,,,,,,32.39,31.05,33.86,,,,,,,,,,,,,7.89,6.65,9.01,,,,,,,,,,,,,,,,,,,6.23,5.02,7.37,,,,,,,,,,,,,3.65,2.49,4.79,,,,,,,,,,,
2020-12-05,,,,,,,,,,47.97,46.5,49.1,,,,,,,,,,,,,32.38,31.05,33.86,,,,,,,,,,,,,7.88,6.64,8.99,,,,,,,,,,,,,,,,,,,6.24,5.03,7.38,,,,,,,,,,,,,3.65,2.48,4.79,,,,,,,,,,,
2020-12-06,,,,,,,,,,47.97,46.47,49.1,,,,,,,,,,,,,32.37,31.05,33.87,,,,,,,,,,,,,7.88,6.65,8.98,,,,,,,,,,,,,,,,,,,6.25,5.04,7.39,,,,,,,,,,,,,3.65,2.49,4.78,,,,,,,,,,,
2020-12-07,,,,,,,,,,47.97,46.45,49.1,,,,,,,,,,,,,32.36,31.05,33.87,,,,,,,,,,,,,7.88,6.67,8.97,,,,,,,,,,,,,,,,,,,6.26,5.05,7.38,,,,,,,,,,,,,3.65,2.5,4.79,,,,,,,,,,,
2020-12-08,,,,,,,,,,47.97,46.44,49.11,,,,,,,,,,,,,32.35,31.04,33.87,,,,,,,,,,,,,7.88,6.7,8.97,,,,,,,,,,,,,,,,,,,6.27,5.06,7.39,,,,,,,,,,,,,3.65,2.52,4.81,,,,,,,,,,,
2020-12-09,,,,,,,,,,47.97,46.45,49.12,,,,,,,,,,,,,32.34,31.04,33.86,,,,,,,,,,,,,7.87,6.69,8.97,,,,,,,,,,,,,,,,,,,6.28,5.07,7.4,,,,,,,,,,,,,3.65,2.53,4.82,,,,45.0,36.0,9.0,,7.0,,,3.0
2020-12-10,,,,,,,,,,47.97,46.46,49.13,,,,,,,,,,,,,32.32,31.04,33.85,,,,,,,,,,,,,7.87,6.68,8.98,,,,,,,,,,,,,,,,,,,6.29,5.08,7.41,,,,,,,,,,,,,3.65,2.52,4.81,,,,,,,,,,,
2020-12-11,,,,,,,,,,47.98,46.48,49.14,,,,,,,,,,,,,32.31,31.03,33.82,,,,,,,,,,,,,7.87,6.66,8.98,,,,,,,,,,,,,,,,,,,6.3,5.09,7.42,,,,,,,,,,,,,3.65,2.51,4.8,,,,,,,,,,,
2020-12-12,,,,,,,,,,47.98,46.48,49.15,,,,,,,,,,,,,32.29,31.02,33.79,,,,,,,,,,,,,7.87,6.64,8.98,,,,,,,,,,,,,,,,,,,6.31,5.09,7.43,,,,,,,,,,,,,3.65,2.5,4.82,,,,,,,,,,,
2020-12-13,,,,,,,,,,47.98,46.49,49.16,,,,,,,,,,,,,32.28,31.0,33.75,,,,,,,,,,,,,7.87,6.63,8.98,,,,,,,,,,,,,,,,,,,6.32,5.1,7.44,,,,,,,,,,,,,3.65,2.5,4.84,,,,,,,,,,,
2020-12-14,,,,,,,,,,47.99,46.51,49.17,,,,,,,,,,,,,32.26,30.99,33.7,,,,,,,,,,,,,7.86,6.61,8.98,,,,,,,,,,,,,,,,,,,6.33,5.11,7.45,,,,,,,,,,,,,3.65,2.49,4.85,,,,,,,,,,,
2020-12-15,,,,,,,,,,47.99,46.52,49.18,,,,,,,,,,,,,32.24,30.98,33.66,,,,,,,,,,,,,7.86,6.59,8.99,,,,,,,,,,,,,,,,,,,6.34,5.12,7.46,,,,,,,,,,,,,3.65,2.49,4.85,,,,,,,,,,,
2020-12-16,,,,,,,,,,48.0,46.54,49.19,,,,,,,,,,,,,32.22,30.96,33.64,,,,,,,,,,,,,7.86,6.58,8.98,,,,,,,,,,,,,,,,,,,6.35,5.13,7.47,,,,,,,,,,,,,3.65,2.49,4.86,,,,45.0,31.0,9.0,,7.0,,,5.0
2020-12-17,,,,,,,,,,48.01,46.55,49.21,,,,,,,,,,,,,32.2,30.93,33.61,,,,,,,,,,,,,7.86,6.57,8.98,,,,,,,,,,,,,,,,,,,6.36,5.14,7.48,,,,,,,,,,,,,3.65,2.48,4.86,,,,,,,,,,,
2020-12-18,,,,,,,,,,48.01,46.57,49.24,,,,,,,,,,,,,32.18,30.9,33.59,,,,,,,,,,,,,7.86,6.57,8.98,,,,,,,,,,,,,,,,,,,6.37,5.15,7.49,,,,,,,,,,,,,3.65,2.48,4.86,,,,,,,,,,,
2020-12-19,,,,,,,,,,48.02,46.54,49.27,,,,,,,,,,,,,32.16,30.88,33.57,,,,,,,,,,,,,7.86,6.56,8.98,,,,,,,,,,,,,,,,,,,6.38,5.16,7.48,,,,,,,,,,,,,3.65,2.48,4.86,,,,,,,,,,,
2020-12-20,,,,,,,,,,48.03,46.53,49.3,,,,,,,,,,,,,32.13,30.89,33.57,,,,,,,,,,,,,7.86,6.56,8.97,,,,,,,,,,,,,,,,,,,6.39,5.18,7.48,,,,,,,,,,,,,3.65,2.49,4.86,,,,,,,,,,,
2020-12-21,,,,,,,,,,48.04,46.51,49.33,,,,,,,,,,,,,32.11,30.86,33.58,,,,,,,,,,,,,7.86,6.56,8.95,,,,,,,,,,,,,,,,,,,6.4,5.19,7.49,,,,,,,,,,,,,3.65,2.49,4.86,,,,,,,,,,,
2020-12-22,,,,,,,,,,48.05,46.52,49.36,,,,,,,,,,,,,32.08,30.83,33.55,,,,,,,,,,,,,7.86,6.58,8.93,,,,,,,,,,,,,,,,,,,6.42,5.21,7.49,,,,,,,,,,,,,3.65,2.49,4.84,,,,43.0,38.0,6.0,,8.0,,,4.0
2020-12-23,,,,,,,,,,48.06,46.51,49.38,,,,,,,,,,,,,32.05,30.79,33.51,,,,,,,,,,,,,7.86,6.58,8.91,,,,,,,,,,,,,,,,,,,6.43,5.22,7.51,,,,,,,,,,,,,3.65,2.48,4.83,,,,,,,,,,,
2020-12-24,,,,,,,,,,48.07,46.53,49.39,,,,,,,,,,,,,32.03,30.76,33.48,,,,,,,,,,,,,7.86,6.55,8.9,,,,,,,,,,,,,,,,,,,6.44,5.24,7.53,,,,,,,,,,,,,3.65,2.46,4.81,,,,,,,,,,,
2020-12-25,,,,,,,,,,48.08,46.56,49.42,,,,,,,,,,,,,32.0,30.72,33.46,,,,,,,,,,,,,7.86,6.55,8.91,,,,,,,,,,,,,,,,,,,6.45,5.25,7.55,,,,,,,,,,,,,3.65,2.46,4.8,,,,,,,,,,,
2020-12-26,,,,,,,,,,48.09,46.57,49.44,,,,,,,,,,,,,31.97,30.71,33.44,,,,,,,,,,,,,7.86,6.54,8.93,,,,,,,,,,,,,,,,,,,6.46,5.27,7.56,,,,,,,,,,,,,3.65,2.45,4.78,,,,,,,,,,,
2020-12-27,,,,,,,,,,48.11,46.59,49.45,,,,,,,,,,,,,31.94,30.69,33.42,,,,,,,,,,,,,7.86,6.54,8.94,,,,,,,,,,,,,,,,,,,6.48,5.28,7.59,,,,,,,,,,,,,3.65,2.44,4.79,,,,,,,,,,,
2020-12-28,,,,,,,,,,48.12,46.61,49.46,,,,,,,,,,,,,31.91,30.67,33.4,,,,,,,,,,,,,7.86,6.54,8.93,,,,,,,,,,,,,,,,,,,6.49,5.3,7.62,,,,,,,,,,,,,3.65,2.43,4.78,,,,,,,,,,,
2020-12-29,,,,,,,,,,48.13,46.63,49.51,,,,,,,,,,,,,31.88,30.62,33.39,,,,,,,,,,,,,7.86,6.54,8.93,,,,,,,,,,,,,,,,,,,6.5,5.32,7.63,,,,,,,,,,,,,3.65,2.43,4.79,,,,,,,,,,,
2020-12-30,,,,,,,,,,48.15,46.65,49.52,,,,,,,,,,,,,31.84,30.57,33.38,,,,,,,,,,,,,7.86,6.54,8.94,,,,,,,,,,,,,,,,,,,6.52,5.32,7.64,,,,,,,,,,,,,3.65,2.43,4.8,,,,,,,,,,,
2020-12-31,,,,,,,,,,48.16,46.67,49.52,,,,,,,,,,,,,31.81,30.52,33.33,,,,,,,,,,,,,7.86,6.54,8.95,,,,,,,,,,,,,,,,,,,6.53,5.32,7.65,,,,,,,,,,,,,3.65,2.45,4.8,,,,,,,,,,,
2021-01-01,,,,,,,,,,48.18,46.67,49.53,,,,,,,,,,,,,31.77,30.47,33.3,,,,,,,,,,,,,7.86,6.54,8.97,,,,,,,,,,,,,,,,,,,6.54,5.33,7.67,,,,,,,,,,,,,3.65,2.47,4.8,,,,,,,,,,,
2021-01-02,,,,,,,,,,48.2,46.68,49.54,,,,,,,,,,,,,31.74,30.42,33.27,,,,,,,,,,,,,7.86,6.54,8.99,,,,,,,,,,,,,,,,,,,6.56,5.34,7.69,,,,,,,,,,,,,3.65,2.5,4.81,,,,,,,,,,,
2021-01-03,,,,,,,,,,48.21,46.69,49.55,,,,,,,,,,,,,31.7,30.38,33.24,,,,,,,,,,,,,7.86,6.55,9.0,,,,,,,,,,,,,,,,,,,6.57,5.34,7.7,,,,,,,,,,,,,3.65,2.52,4.81,,,,,,,,,,,
2021-01-04,,,,,,,,,,48.23,46.69,49.56,,,,,,,,,,,,,31.66,30.34,33.21,,,,,,,,,,,,,7.86,6.56,9.01,,,,,,,,,,,,,,,,,,,6.59,5.37,7.72,,,,,,,,,,,,,3.65,2.54,4.8,,,,,,,,,,,
2021-01-05,,,,,,,,,,48.25,46.7,49.57,,,,,,,,,,,,,31.63,30.29,33.15,,,,,,,,,,,,,7.86,6.54,9.02,,,,,,,,,,,,,,,,,,,6.6,5.39,7.73,,,,,,,,,,,,,3.65,2.52,4.79,,,,48.0,34.0,7.0,,6.0,,,2.0
2021-01-06,,,,,,,,,,48.27,46.71,49.6,,,,,,,,,,,,,31.59,30.25,33.1,,,,,,,,,,,,,7.86,6.56,9.03,,,,,,,,,,,,,,,,,,,6.62,5.42,7.75,,,,,,,,,,,,,3.64,2.5,4.79,,,,,,,,,,,
2021-01-07,,,,,,,,,,48.29,46.74,49.64,,,,,,,,,,,,,31.55,30.21,33.08,,,,,,,,,,,,,7.86,6.58,9.05,,,,,,,,,,,,,,,,,,,6.63,5.46,7.76,,,,,,,,,,,,,3.64,2.49,4.78,,,,,,,,,,,
2021-01-08,,,,,,,,,,48.31,46.78,49.67,,,,,,,,,,,,,31.5,30.17,33.06,,,,,,,,,,,,,7.86,6.6,9.06,,,,,,,,,,,,,,,,,,,6.65,5.46,7.78,,,,,,,,,,,,,3.64,2.47,4.78,,,,,,,,,,,
2021-01-09,,,,,,,,,,48.33,46.82,49.71,,,,,,,,,,,,,31.46,30.12,33.0,,,,,,,,,,,,,7.87,6.58,9.07,,,,,,,,,,,,,,,,,,,6.66,5.46,7.8,,,,,,,,,,,,,3.64,2.45,4.81,,,,,,,,,,,
2021-01-10,,,,,,,,,,48.35,46.87,49.72,,,,,,,,,,,,,31.42,30.08,32.94,,,,,,,,,,,,,7.87,6.56,9.08,,,,,,,,,,,,,,,,,,,6.68,5.47,7.82,,,,,,,,,,,,,3.64,2.44,4.82,,,,,,,,,,,
2021-01-11,,,,,,,,,,48.37,46.89,49.74,,,,,,,,,,,,,31.38,30.04,32.89,,,,,,,,,,,,,7.87,6.56,9.09,,,,,,,,,,,,,,,,,,,6.7,5.48,7.83,,,,,,,,,,,,,3.64,2.42,4.81,,,,,,,,,,,
2021-01-12,,,,,,,,,,48.4,46.91,49.75,,,,,,,,,,,,,31.33,29.99,32.84,,,,,,,,,,,,,7.87,6.58,9.1,,,,,,,,,,,,,,,,,,,6.71,5.48,7.85,,,,,,,,,,,,,3.64,2.41,4.8,,,,,,,,,,,
2021-01-13,,,,,,,,,,48.42,46.92,49.77,,,,,,,,,,,,,31.29,29.95,32.8,,,,,,,,,,,,,7.87,6.6,9.11,,,,,,,,,,,,,,,,,,,6.73,5.51,7.87,,,,,,,,,,,,,3.63,2.41,4.79,,,,,,,,,,,
2021-01-14,,,,,,,,,,48.45,46.93,49.78,,,,,,,,,,,,,31.24,29.9,32.75,,,,,,,,,,,,,7.87,6.6,9.11,,,,,,,,,,,,,,,,,,,6.75,5.53,7.92,,,,,,,,,,,,,3.63,2.42,4.79,,,,50.0,30.0,8.0,,7.0,,,3.0
