date,Con (to 2015 election),Con (to 2015 election) (low),Con (to 2015 election) (high),Con (to 2017 election),Con (to 2017 election) (low),Con (to 2017 election) (high),Con (to 2019 election),Con (to 2019 election) (low),Con (to 2019 election) (high),Con (to 2024 election),Con (to 2024 election) (low),Con (to 2024 election) (high),Con (post-2024 election),Con (post-2024 election) (low),Con (post-2024 election) (high),Lab (to 2015 election),Lab (to 2015 election) (low),Lab (to 2015 election) (high),Lab (to 2017 election),Lab (to 2017 election) (low),Lab (to 2017 election) (high),Lab (to 2019 election),Lab (to 2019 election) (low),Lab (to 2019 election) (high),Lab (to 2024 election),Lab (to 2024 election) (low),Lab (to 2024 election) (high),Lab (post-2024 election),Lab (post-2024 election) (low),Lab (post-2024 election) (high),LDem (to 2015 election),LDem (to 2015 election) (low),LDem (to 2015 election) (high),LDem (to 2017 election),LDem (to 2017 election) (low),LDem (to 2017 election) (high),LDem (to 2019 election),LDem (to 2019 election) (low),LDem (to 2019 election) (high),LDem (to 2024 election),LDem (to 2024 election) (low),LDem (to 2024 election) (high),LDem (post-2024 election),LDem (post-2024 election) (low),LDem (post-2024 election) (high),Ukip (to 2015 election),Ukip (to 2015 election) (low),Ukip (to 2015 election) (high),Ukip (to 2017 election),Ukip (to 2017 election) (low),Ukip (to 2017 election) (high),Ukip (to 2019 election),Ukip (to 2019 election) (low),Ukip (to 2019 election) (high),Grn (to 2015 election),Grn (to 2015 election) (low),Grn (to 2015 election) (high),Grn (to 2019 election),Grn (to 2019 election) (low),Grn (to 2019 election) (high),Grn (to 2024 election),Grn (to 2024 election) (low),Grn (to 2024 election) (high),Grn (post-2024 election),Grn (post-2024 election) (low),Grn (post-2024 election) (high),SNP (post-2024 election),SNP (post-2024 election) (low),SNP (post-2024 election) (high),PC (to 2015 election),PC (to 2015 election) (low),PC (to 2015 election) (high),PC (to 2017 election),PC (to 2017 election) (low),PC (to 2017 election) (high),PC (to 2019 election),PC (to 2019 election) (low),PC (to 2019 election) (high),PC (to 2024 election),PC (to 2024 election) (low),PC (to 2024 election) (high),PC (post-2024 election),PC (post-2024 election) (low),PC (post-2024 election) (high),Reform (to 2019 election),Reform (to 2019 election) (low),Reform (to 2019 election) (high),Reform (to 2024 election),Reform (to 2024 election) (low),Reform (to 2024 election) (high),Reform (post-2024 election),Reform (post-2024 election) (low),Reform (post-2024 election) (high),Con (poll),Lab (poll),LDem (poll),Ukip (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2024-06-14,,,,,,,,,,19.3,17.71,21.05,,,,,,,,,,,,,41.39,39.27,43.47,,,,,,,,,,,,,4.93,3.3,6.51,,,,,,,,,,,,,,,,,,,4.14,2.45,5.64,,,,,,,,,,,,,,,,14.41,12.43,16.49,,,,,,,14.23,12.36,15.99,,,,,,,,,,,
2024-06-15,,,,,,,,,,19.31,17.7,21.07,,,,,,,,,,,,,41.35,39.23,43.44,,,,,,,,,,,,,4.94,3.27,6.53,,,,,,,,,,,,,,,,,,,4.14,2.45,5.64,,,,,,,,,,,,,,,,14.42,12.45,16.52,,,,,,,14.23,12.34,16.01,,,,20.0,42.0,5.0,,5.0,,12.0,13.0
2024-06-16,,,,,,,,,,19.32,17.69,21.09,,,,,,,,,,,,,41.3,39.19,43.39,,,,,,,,,,,,,4.95,3.28,6.55,,,,,,,,,,,,,,,,,,,4.14,2.46,5.64,,,,,,,,,,,,,,,,14.44,12.49,16.54,,,,,,,14.23,12.34,16.0,,,,24.0,41.0,4.0,,,,13.0,16.0
2024-06-17,,,,,,,,,,19.34,17.68,21.11,,,,,,,,,,,,,41.25,39.15,43.35,,,,,,,,,,,,,4.96,3.29,6.57,,,,,,,,,,,,,,,,,,,4.14,2.47,5.64,,,,,,,,,,,,,,,,14.46,12.52,16.57,,,,,,,14.23,12.33,15.99,,,,,,,,,,,
2024-06-18,,,,,,,,,,19.35,17.67,21.13,,,,,,,,,,,,,41.2,39.06,43.31,,,,,,,,,,,,,4.97,3.3,6.59,,,,,,,,,,,,,,,,,,,4.14,2.48,5.63,,,,,,,,,,,,,,,,14.48,12.55,16.6,,,,,,,14.23,12.31,16.01,,,,25.0,33.0,2.0,,2.0,,22.0,16.0
2024-06-19,,,,,,,,,,19.36,17.67,21.15,,,,,,,,,,,,,41.15,38.96,43.27,,,,,,,,,,,,,4.98,3.3,6.61,,,,,,,,,,,,,,,,,,,4.14,2.49,5.63,,,,,,,,,,,,,,,,14.5,12.59,16.64,,,,,,,14.23,12.29,16.02,,,,15.0,46.0,7.0,,4.0,,10.0,17.0
2024-06-20,,,,,,,,,,19.38,17.67,21.17,,,,,,,,,,,,,41.1,38.87,43.24,,,,,,,,,,,,,4.99,3.3,6.63,,,,,,,,,,,,,,,,,,,4.13,2.5,5.63,,,,,,,,,,,,,,,,14.52,12.61,16.67,,,,,,,14.23,12.29,16.04,,,,25.0,36.0,2.0,,3.0,,16.0,15.0
2024-06-21,,,,,,,,,,19.39,17.69,21.19,,,,,,,,,,,,,41.05,38.77,43.19,,,,,,,,,,,,,5.0,3.3,6.65,,,,,,,,,,,,,,,,,,,4.13,2.51,5.62,,,,,,,,,,,,,,,,14.54,12.61,16.69,,,,,,,14.23,12.28,16.05,,,,,,,,,,,
2024-06-22,,,,,,,,,,19.4,17.71,21.21,,,,,,,,,,,,,41.0,38.63,43.12,,,,,,,,,,,,,5.01,3.3,6.67,,,,,,,,,,,,,,,,,,,4.13,2.52,5.62,,,,,,,,,,,,,,,,14.57,12.61,16.7,,,,,,,14.24,12.27,16.07,,,,,,,,,,,
2024-06-23,,,,,,,,,,19.41,17.73,21.23,,,,,,,,,,,,,40.95,38.54,43.05,,,,,,,,,,,,,5.02,3.3,6.69,,,,,,,,,,,,,,,,,,,4.13,2.52,5.61,,,,,,,,,,,,,,,,14.59,12.61,16.75,,,,,,,14.24,12.26,16.08,,,,,,,,,,,
2024-06-24,,,,,,,,,,19.43,17.74,21.24,,,,,,,,,,,,,40.9,38.48,42.99,,,,,,,,,,,,,5.03,3.3,6.71,,,,,,,,,,,,,,,,,,,4.13,2.52,5.61,,,,,,,,,,,,,,,,14.61,12.62,16.79,,,,,,,14.24,12.26,16.1,,,,20.0,42.5,4.5,,4.0,,11.5,13.5
2024-06-25,,,,,,,,,,19.44,17.75,21.26,,,,,,,,,,,,,40.85,38.42,42.94,,,,,,,,,,,,,5.05,3.3,6.73,,,,,,,,,,,,,,,,,,,4.13,2.5,5.6,,,,,,,,,,,,,,,,14.63,12.63,16.82,,,,,,,14.25,12.25,16.11,,,,21.0,33.0,2.0,,8.0,,21.0,14.0
2024-06-26,,,,,,,,,,19.45,17.75,21.29,,,,,,,,,,,,,40.8,38.39,42.89,,,,,,,,,,,,,5.06,3.31,6.75,,,,,,,,,,,,,,,,,,,4.13,2.49,5.6,,,,,,,,,,,,,,,,14.65,12.64,16.86,,,,,,,14.25,12.25,16.13,,,,,,,,,,,
2024-06-27,,,,,,,,,,19.46,17.75,21.31,,,,,,,,,,,,,40.74,38.35,42.87,,,,,,,,,,,,,5.07,3.32,6.76,,,,,,,,,,,,,,,,,,,4.13,2.48,5.6,,,,,,,,,,,,,,,,14.67,12.65,16.88,,,,,,,14.26,12.27,16.14,,,,17.0,38.5,8.0,,5.0,,13.0,15.5
2024-06-28,,,,,,,,,,19.47,17.75,21.33,,,,,,,,,,,,,40.69,38.32,42.83,,,,,,,,,,,,,5.08,3.34,6.78,,,,,,,,,,,,,,,,,,,4.13,2.46,5.59,,,,,,,,,,,,,,,,14.69,12.67,16.9,,,,,,,14.26,12.26,16.14,,,,16.0,40.0,7.0,,3.0,,14.0,16.0
2024-06-29,,,,,,,,,,19.47,17.75,21.35,,,,,,,,,,,,,40.64,38.29,42.77,,,,,,,,,,,,,5.09,3.37,6.78,,,,,,,,,,,,,,,,,,,4.12,2.45,5.63,,,,,,,,,,,,,,,,14.72,12.68,16.92,,,,,,,14.27,12.25,16.14,,,,,,,,,,,
2024-06-30,,,,,,,,,,19.48,17.75,21.36,,,,,,,,,,,,,40.58,38.25,42.69,,,,,,,,,,,,,5.1,3.39,6.78,,,,,,,,,,,,,,,,,,,4.12,2.44,5.61,,,,,,,,,,,,,,,,14.74,12.69,16.94,,,,,,,14.28,12.25,16.13,,,,,,,,,,,
2024-07-01,,,,,,,,,,19.49,17.75,21.38,,,,,,,,,,,,,40.53,38.21,42.62,,,,,,,,,,,,,5.11,3.4,6.78,,,,,,,,,,,,,,,,,,,4.12,2.43,5.58,,,,,,,,,,,,,,,,14.76,12.71,16.96,,,,,,,14.29,12.26,16.13,,,,,,,,,,,
2024-07-02,,,,,,,,,,19.5,17.74,21.39,,,,,,,,,,,,,40.48,38.18,42.61,,,,,,,,,,,,,5.12,3.39,6.78,,,,,,,,,,,,,,,,,,,4.12,2.42,5.58,,,,,,,,,,,,,,,,14.78,12.72,16.98,,,,,,,14.3,12.27,16.13,,,,,,,,,,,
2024-07-03,,,,,,,,,,19.5,17.75,21.4,,,,,,,,,,,,,40.42,38.14,42.59,,,,,,,,,,,,,5.13,3.39,6.78,,,,,,,,,,,,,,,,,,,4.12,2.42,5.58,,,,,,,,,,,,,,,,14.81,12.73,17.0,,,,,,,14.3,12.28,16.13,,,,17.0,37.0,5.0,,4.0,,20.0,15.0
2024-07-04,,,,,,,,,,,,,18.02,12.27,23.93,,,,,,,,,,,,,37.02,31.27,42.93,,,,,,,,,,,,,6.57,1.13,12.29,,,,,,,,,,,,,,,,,,,5.43,-0.69,11.89,,,,,,,,,,,,,,,,14.95,9.15,20.84,,,,,,,16.98,11.2,22.87,18.0,37.0,7.0,,5.0,,15.0,17.0
2024-07-05,,,,,,,,,,,,,18.04,12.45,23.9,,,,,,,,,,,,,37.04,31.45,42.9,,,,,,,,,,,,,6.54,1.27,12.3,,,,,,,,,,,,,,,,,,,5.46,-0.5,11.85,,,,,,,,,,,,,,,,14.92,9.27,20.75,,,,,,,16.96,11.33,22.8,,,,,,,,
2024-07-06,,,,,,,,,,,,,18.06,12.57,23.89,,,,,,,,,,,,,37.06,31.57,42.89,,,,,,,,,,,,,6.52,1.18,12.29,,,,,,,,,,,,,,,,,,,5.48,-0.32,11.75,,,,,,,,,,,,,,,,14.88,9.39,20.66,,,,,,,16.94,11.49,22.72,,,,,,,,
2024-07-07,,,,,,,,,,,,,18.08,12.67,23.87,,,,,,,,,,,,,37.08,31.67,42.86,,,,,,,,,,,,,6.49,1.22,12.26,,,,,,,,,,,,,,,,,,,5.51,-0.05,11.12,,,,,,,,,,,,,,,,14.84,9.52,20.43,,,,,,,16.92,11.57,22.62,,,,,,,,
2024-07-08,,,,,,,,,,,,,18.11,12.63,23.69,,,,,,,,,,,,,37.11,31.63,42.69,,,,,,,,,,,,,6.47,1.39,11.86,,,,,,,,,,,,,,,,,,,5.53,0.21,10.74,,,,,,,,,,,,,,,,14.79,9.56,20.26,,,,,,,16.89,11.61,22.32,,,,,,,,
2024-07-09,,,,,,,,,,,,,18.13,12.71,23.68,,,,,,,,,,,,,37.13,31.71,42.68,,,,,,,,,,,,,6.45,1.54,11.8,,,,,,,,,,,,,,,,,,,5.55,0.41,10.74,,,,,,,,,,,,,,,,14.74,9.57,20.21,,,,,,,16.87,11.59,22.28,,,,,,,,
2024-07-10,,,,,,,,,,,,,18.15,12.94,23.63,,,,,,,,,,,,,37.15,31.94,42.63,,,,,,,,,,,,,6.43,1.56,11.81,,,,,,,,,,,,,,,,,,,5.57,0.43,10.8,,,,,,,,,,,,,,,,14.69,9.58,20.03,,,,,,,16.85,11.6,22.28,,,,,,,,
2024-07-11,,,,,,,,,,,,,18.18,13.1,23.41,,,,,,,,,,,,,37.18,32.1,42.41,,,,,,,,,,,,,6.41,1.56,11.64,,,,,,,,,,,,,,,,,,,5.59,0.43,10.66,,,,,,,,,,,,,,,,14.65,9.59,19.73,,,,,,,16.82,11.62,22.02,,,,,,,,
2024-07-12,,,,,,,,,,,,,18.2,13.17,23.22,,,,,,,,,,,,,37.2,32.16,42.22,,,,,,,,,,,,,6.39,1.64,11.4,,,,,,,,,,,,,,,,,,,5.61,0.6,10.77,,,,,,,,,,,,,,,,14.6,9.61,19.67,,,,,,,16.8,11.93,21.86,,,,,,,,
2024-07-13,,,,,,,,,,,,,18.22,13.22,23.13,,,,,,,,,,,,,37.22,32.22,42.13,,,,,,,,,,,,,6.38,1.66,11.39,,,,,,,,,,,,,,,,,,,5.62,0.72,10.59,,,,,,,,,,,,,,,,14.55,9.91,19.67,,,,,,,16.78,12.05,21.9,,,,,,,,
2024-07-14,,,,,,,,,,,,,18.24,12.28,23.43,,,,,,,,,,,,,37.24,31.28,42.43,,,,,,,,,,,,,6.36,0.58,11.44,,,,,,,,,,,,,,,,,,,5.64,-0.4,10.92,,,,,,,,,,,,,,,,14.51,8.35,19.68,,,,,,,16.76,10.85,21.93,,,,,,,,
2024-07-15,,,,,,,,,,,,,18.26,12.24,23.48,,,,,,,,,,,,,37.27,31.25,42.48,,,,,,,,,,,,,6.34,0.54,11.45,,,,,,,,,,,,,,,,,,,5.66,-0.38,10.9,,,,,,,,,,,,,,,,14.47,8.39,19.67,,,,,,,16.73,10.88,21.96,,,,,,,,
2024-07-16,,,,,,,,,,,,,18.28,12.51,23.64,,,,,,,,,,,,,37.29,31.51,42.64,,,,,,,,,,,,,6.32,0.74,12.03,,,,,,,,,,,,,,,,,,,5.68,-0.25,10.9,,,,,,,,,,,,,,,,14.43,8.86,19.72,,,,,,,16.71,11.04,22.03,,,,,,,,
2024-07-17,,,,,,,,,,,,,18.29,12.63,23.68,,,,,,,,,,,,,37.31,31.65,42.69,,,,,,,,,,,,,6.31,0.85,11.98,,,,,,,,,,,,,,,,,,,5.69,-0.25,10.8,,,,,,,,,,,,,,,,14.4,8.93,19.67,,,,,,,16.69,11.08,21.99,,,,,,,,
2024-07-18,,,,,,,,,,,,,18.29,12.62,23.68,,,,,,,,,,,,,37.34,31.85,42.72,,,,,,,,,,,,,6.3,1.04,11.84,,,,,,,,,,,,,,,,,,,5.7,-0.04,10.87,,,,,,,,,,,,,,,,14.36,9.03,19.58,,,,,,,16.67,11.17,21.85,18.0,37.0,6.0,,6.0,,15.0,17.0
2024-07-19,,,,,,,,,,,,,18.28,13.07,23.52,,,,,,,,,,,,,37.39,32.42,42.73,,,,,,,,,,,,,6.28,1.37,11.79,,,,,,,,,,,,,,,,,,,5.71,0.3,10.79,,,,,,,,,,,,,,,,14.33,9.27,19.47,,,,,,,16.64,11.37,21.87,,,,,,,,
2024-07-20,,,,,,,,,,,,,18.26,13.62,23.45,,,,,,,,,,,,,37.44,32.92,42.72,,,,,,,,,,,,,6.27,1.74,11.62,,,,,,,,,,,,,,,,,,,5.71,0.98,10.74,,,,,,,,,,,,,,,,14.3,9.64,19.43,,,,,,,16.62,11.72,21.78,,,,,,,,
2024-07-21,,,,,,,,,,,,,18.22,13.96,23.25,,,,,,,,,,,,,37.51,33.27,42.64,,,,,,,,,,,,,6.26,1.98,11.32,,,,,,,,,,,,,,,,,,,5.71,1.19,10.78,,,,,,,,,,,,,,,,14.26,9.79,19.23,,,,,,,16.6,11.95,21.65,,,,,,,,
2024-07-22,,,,,,,,,,,,,18.18,14.11,23.08,,,,,,,,,,,,,37.59,33.45,42.59,,,,,,,,,,,,,6.26,2.1,11.13,,,,,,,,,,,,,,,,,,,5.7,1.46,10.67,,,,,,,,,,,,,,,,14.23,9.93,19.02,,,,,,,16.58,12.14,21.45,,,,,,,,
2024-07-23,,,,,,,,,,,,,18.12,14.27,22.82,,,,,,,,,,,,,37.68,33.8,42.62,,,,,,,,,,,,,6.25,2.25,10.95,,,,,,,,,,,,,,,,,,,5.69,1.79,10.19,,,,,,,,,,,,,,,,14.2,10.12,18.87,,,,,,,16.56,12.54,21.15,,,,,,,,
2024-07-24,,,,,,,,,,,,,18.06,14.23,22.59,,,,,,,,,,,,,37.77,34.01,42.52,,,,,,,,,,,,,6.24,2.55,10.87,,,,,,,,,,,,,,,,,,,5.68,1.94,10.14,,,,,,,,,,,,,,,,14.17,10.39,19.02,,,,,,,16.54,12.92,21.15,,,,,,,,
2024-07-25,,,,,,,,,,,,,18.0,14.2,22.32,,,,,,,,,,,,,37.87,34.24,42.61,,,,,,,,,,,,,6.24,3.0,10.79,,,,,,,,,,,,,,,,,,,5.66,2.15,10.02,,,,,,,,,,,,,,,,14.13,10.65,18.99,,,,,,,16.52,13.2,21.26,,,,,,,,
2024-07-26,,,,,,,,,,,,,17.94,14.3,22.28,,,,,,,,,,,,,37.96,34.43,42.46,,,,,,,,,,,,,6.24,3.08,10.79,,,,,,,,,,,,,,,,,,,5.65,2.27,10.08,,,,,,,,,,,,,,,,14.1,10.61,18.81,,,,,,,16.51,13.09,21.3,,,,,,,,
2024-07-27,,,,,,,,,,,,,17.88,14.36,22.25,,,,,,,,,,,,,38.05,34.51,42.46,,,,,,,,,,,,,6.23,3.02,10.79,,,,,,,,,,,,,,,,,,,5.63,2.01,9.86,,,,,,,,,,,,,,,,14.07,10.4,18.71,,,,,,,16.49,13.04,21.13,,,,,,,,
2024-07-28,,,,,,,,,,,,,17.81,14.21,22.23,,,,,,,,,,,,,38.14,34.47,42.53,,,,,,,,,,,,,6.23,2.82,10.67,,,,,,,,,,,,,,,,,,,5.61,1.93,9.87,,,,,,,,,,,,,,,,14.04,10.25,18.63,,,,,,,16.48,12.77,21.03,,,,,,,,
2024-07-29,,,,,,,,,,,,,17.76,14.11,22.22,,,,,,,,,,,,,38.22,34.45,42.59,,,,,,,,,,,,,6.24,2.62,10.52,,,,,,,,,,,,,,,,,,,5.59,1.91,9.8,,,,,,,,,,,,,,,,14.02,10.24,18.59,,,,,,,16.47,12.66,20.88,,,,,,,,
2024-07-30,,,,,,,,,,,,,17.7,13.94,22.08,,,,,,,,,,,,,38.3,34.59,42.72,,,,,,,,,,,,,6.24,2.5,10.56,,,,,,,,,,,,,,,,,,,5.57,1.77,9.66,,,,,,,,,,,,,,,,13.99,9.96,18.51,,,,,,,16.46,12.64,20.81,19.0,38.0,6.0,,6.0,,13.0,16.0
2024-07-31,,,,,,,,,,,,,17.66,13.82,21.89,,,,,,,,,,,,,38.37,34.67,42.82,,,,,,,,,,,,,6.25,2.41,10.58,,,,,,,,,,,,,,,,,,,5.55,1.73,9.62,,,,,,,,,,,,,,,,13.97,9.94,18.43,,,,,,,16.45,12.62,20.79,,,,,,,,
2024-08-01,,,,,,,,,,,,,17.61,13.71,21.8,,,,,,,,,,,,,38.44,34.69,42.8,,,,,,,,,,,,,6.25,2.41,10.59,,,,,,,,,,,,,,,,,,,5.53,1.66,9.61,,,,,,,,,,,,,,,,13.95,9.86,18.45,,,,,,,16.44,12.48,20.74,,,,,,,,
2024-08-02,,,,,,,,,,,,,17.57,13.54,21.86,,,,,,,,,,,,,38.5,34.67,43.08,,,,,,,,,,,,,6.26,2.4,10.62,,,,,,,,,,,,,,,,,,,5.5,1.66,9.82,,,,,,,,,,,,,,,,13.93,9.88,18.77,,,,,,,16.44,12.57,20.83,,,,,,,,
2024-08-03,,,,,,,,,,,,,17.54,13.54,21.95,,,,,,,,,,,,,38.56,34.58,43.15,,,,,,,,,,,,,6.27,2.33,10.63,,,,,,,,,,,,,,,,,,,5.48,1.65,9.83,,,,,,,,,,,,,,,,13.91,9.76,18.29,,,,,,,16.43,12.35,20.91,,,,,,,,
2024-08-04,,,,,,,,,,,,,17.5,13.57,22.17,,,,,,,,,,,,,38.61,34.44,43.25,,,,,,,,,,,,,6.28,2.26,10.68,,,,,,,,,,,,,,,,,,,5.46,1.55,9.84,,,,,,,,,,,,,,,,13.89,9.72,18.35,,,,,,,16.43,12.21,21.02,,,,,,,,
2024-08-05,,,,,,,,,,,,,17.48,13.57,22.16,,,,,,,,,,,,,38.66,34.39,43.53,,,,,,,,,,,,,6.28,2.28,10.93,,,,,,,,,,,,,,,,,,,5.44,1.43,10.04,,,,,,,,,,,,,,,,13.87,9.74,18.53,,,,,,,16.42,12.25,21.1,,,,,,,,
2024-08-06,,,,,,,,,,,,,17.46,13.61,22.26,,,,,,,,,,,,,38.7,34.34,43.72,,,,,,,,,,,,,6.29,2.26,11.01,,,,,,,,,,,,,,,,,,,5.42,1.29,10.11,,,,,,,,,,,,,,,,13.85,9.77,18.66,,,,,,,16.42,12.22,21.24,,,,,,,,
2024-08-07,,,,,,,,,,,,,17.44,13.51,22.48,,,,,,,,,,,,,38.73,34.31,43.43,,,,,,,,,,,,,6.3,2.1,11.04,,,,,,,,,,,,,,,,,,,5.39,1.2,10.29,,,,,,,,,,,,,,,,13.83,9.79,18.57,,,,,,,16.42,12.23,21.21,,,,,,,,
2024-08-08,,,,,,,,,,,,,17.43,13.5,22.51,,,,,,,,,,,,,38.76,34.27,43.45,,,,,,,,,,,,,6.3,2.09,11.22,,,,,,,,,,,,,,,,,,,5.37,1.2,10.06,,,,,,,,,,,,,,,,13.81,9.81,18.7,,,,,,,16.42,12.36,21.36,,,,,,,,
2024-08-09,,,,,,,,,,,,,17.42,13.54,22.28,,,,,,,,,,,,,38.78,34.14,43.96,,,,,,,,,,,,,6.31,2.14,11.2,,,,,,,,,,,,,,,,,,,5.34,1.22,10.15,,,,,,,,,,,,,,,,13.8,9.75,18.93,,,,,,,16.42,12.51,21.67,,,,,,,,
2024-08-10,,,,,,,,,,,,,17.42,13.61,22.43,,,,,,,,,,,,,38.8,34.14,44.11,,,,,,,,,,,,,6.31,2.16,11.29,,,,,,,,,,,,,,,,,,,5.32,1.3,10.63,,,,,,,,,,,,,,,,13.79,9.65,19.06,,,,,,,16.43,12.54,21.77,,,,,,,,
2024-08-11,,,,,,,,,,,,,17.41,13.46,22.55,,,,,,,,,,,,,38.8,34.15,43.98,,,,,,,,,,,,,6.31,2.28,11.19,,,,,,,,,,,,,,,,,,,5.29,1.44,10.37,,,,,,,,,,,,,,,,13.78,9.68,19.13,,,,,,,16.43,12.58,21.72,,,,,,,,
2024-08-12,,,,,,,,,,,,,17.41,13.42,22.52,,,,,,,,,,,,,38.8,34.18,43.74,,,,,,,,,,,,,6.31,2.41,11.24,,,,,,,,,,,,,,,,,,,5.27,1.55,10.18,,,,,,,,,,,,,,,,13.78,9.78,18.88,,,,,,,16.44,12.68,21.66,,,,,,,,
2024-08-13,,,,,,,,,,,,,17.42,13.53,22.49,,,,,,,,,,,,,38.8,34.07,43.43,,,,,,,,,,,,,6.31,2.5,11.27,,,,,,,,,,,,,,,,,,,5.24,1.48,10.23,,,,,,,,,,,,,,,,13.79,9.89,18.82,,,,,,,16.46,12.64,21.63,17.0,38.0,7.0,,5.0,,15.0,16.0
2024-08-14,,,,,,,,,,,,,17.42,13.52,22.48,,,,,,,,,,,,,38.78,33.91,43.28,,,,,,,,,,,,,6.32,2.55,11.24,,,,,,,,,,,,,,,,,,,5.22,1.44,10.07,,,,,,,,,,,,,,,,13.8,10.08,18.89,,,,,,,16.47,12.54,21.43,,,,,,,,
2024-08-15,,,,,,,,,,,,,17.43,13.52,22.72,,,,,,,,,,,,,38.74,33.95,43.29,,,,,,,,,,,,,6.33,2.63,11.24,,,,,,,,,,,,,,,,,,,5.2,1.22,10.04,,,,,,,,,,,,,,,,13.83,10.09,18.96,,,,,,,16.49,12.44,21.35,16.0,41.0,6.0,,5.0,,13.0,17.0
2024-08-16,,,,,,,,,,,,,17.46,13.7,22.77,,,,,,,,,,,,,38.67,33.92,43.29,,,,,,,,,,,,,6.35,2.67,11.61,,,,,,,,,,,,,,,,,,,5.19,1.24,10.4,,,,,,,,,,,,,,,,13.87,10.27,19.37,,,,,,,16.5,12.57,21.29,,,,,,,,
2024-08-17,,,,,,,,,,,,,17.5,13.92,22.7,,,,,,,,,,,,,38.55,33.54,43.21,,,,,,,,,,,,,6.4,2.84,11.64,,,,,,,,,,,,,,,,,,,5.19,1.48,10.37,,,,,,,,,,,,,,,,13.94,10.3,19.42,,,,,,,16.51,12.81,21.36,,,,,,,,
2024-08-18,,,,,,,,,,,,,17.56,14.0,22.45,,,,,,,,,,,,,38.4,33.63,42.78,,,,,,,,,,,,,6.46,3.03,10.69,,,,,,,,,,,,,,,,,,,5.19,1.65,9.42,,,,,,,,,,,,,,,,14.02,10.37,18.64,,,,,,,16.51,12.98,21.14,,,,,,,,
2024-08-19,,,,,,,,,,,,,17.63,14.06,22.48,,,,,,,,,,,,,38.22,33.28,42.72,,,,,,,,,,,,,6.53,3.09,10.57,,,,,,,,,,,,,,,,,,,5.21,1.87,9.24,,,,,,,,,,,,,,,,14.11,10.6,18.43,,,,,,,16.5,13.0,20.88,,,,,,,,
2024-08-20,,,,,,,,,,,,,17.71,14.16,22.19,,,,,,,,,,,,,38.01,33.05,42.64,,,,,,,,,,,,,6.62,3.43,10.66,,,,,,,,,,,,,,,,,,,5.23,2.0,9.24,,,,,,,,,,,,,,,,14.22,10.88,18.44,,,,,,,16.49,12.99,20.74,,,,,,,,
2024-08-21,,,,,,,,,,,,,17.8,14.26,22.17,,,,,,,,,,,,,37.78,32.44,42.65,,,,,,,,,,,,,6.71,3.46,10.75,,,,,,,,,,,,,,,,,,,5.25,1.94,9.48,,,,,,,,,,,,,,,,14.33,11.06,18.59,,,,,,,16.48,12.98,20.69,,,,,,,,
2024-08-22,,,,,,,,,,,,,17.9,14.38,22.29,,,,,,,,,,,,,37.54,31.82,42.64,,,,,,,,,,,,,6.81,3.51,10.95,,,,,,,,,,,,,,,,,,,5.28,2.0,9.69,,,,,,,,,,,,,,,,14.44,11.12,18.65,,,,,,,16.46,12.97,20.79,,,,,,,,
2024-08-23,,,,,,,,,,,,,18.0,14.57,22.35,,,,,,,,,,,,,37.3,31.29,42.52,,,,,,,,,,,,,6.92,3.58,11.21,,,,,,,,,,,,,,,,,,,5.32,2.11,9.58,,,,,,,,,,,,,,,,14.55,11.3,18.71,,,,,,,16.44,12.86,20.84,,,,,,,,
2024-08-24,,,,,,,,,,,,,18.11,14.65,22.55,,,,,,,,,,,,,37.05,31.0,42.48,,,,,,,,,,,,,7.02,3.62,11.43,,,,,,,,,,,,,,,,,,,5.36,2.17,9.73,,,,,,,,,,,,,,,,14.65,11.4,19.23,,,,,,,16.41,12.93,20.85,,,,,,,,
2024-08-25,,,,,,,,,,,,,18.22,14.69,22.64,,,,,,,,,,,,,36.8,30.76,42.4,,,,,,,,,,,,,7.12,3.69,11.43,,,,,,,,,,,,,,,,,,,5.4,2.06,9.62,,,,,,,,,,,,,,,,14.76,11.61,19.13,,,,,,,16.38,12.99,20.81,,,,,,,,
2024-08-26,,,,,,,,,,,,,18.32,14.85,22.8,,,,,,,,,,,,,36.56,30.57,42.37,,,,,,,,,,,,,7.22,3.75,11.2,,,,,,,,,,,,,,,,,,,5.44,2.12,9.5,,,,,,,,,,,,,,,,14.86,11.71,18.99,,,,,,,16.36,13.03,20.79,,,,,,,,
2024-08-27,,,,,,,,,,,,,18.43,15.08,22.86,,,,,,,,,,,,,36.33,30.33,42.4,,,,,,,,,,,,,7.31,3.94,11.31,,,,,,,,,,,,,,,,,,,5.48,2.23,9.41,,,,,,,,,,,,,,,,14.95,11.82,18.91,,,,,,,16.33,13.17,20.64,,,,,,,,
2024-08-28,,,,,,,,,,,,,18.54,15.24,22.84,,,,,,,,,,,,,36.11,30.16,42.27,,,,,,,,,,,,,7.39,4.09,11.37,,,,,,,,,,,,,,,,,,,5.52,2.4,9.41,,,,,,,,,,,,,,,,15.05,12.01,19.02,,,,,,,16.3,13.11,20.54,,,,,,,,
2024-08-29,,,,,,,,,,,,,18.64,15.37,22.81,,,,,,,,,,,,,35.9,29.93,42.26,,,,,,,,,,,,,7.47,4.29,11.31,,,,,,,,,,,,,,,,,,,5.56,2.54,9.43,,,,,,,,,,,,,,,,15.14,12.13,19.09,,,,,,,16.27,13.01,20.47,,,,,,,,
