date,Positive (pre-2024 election),Positive (pre-2024 election) (low),Positive (pre-2024 election) (high),Positive (post-2024 election),Positive (post-2024 election) (low),Positive (post-2024 election) (high),Negative (pre-2024 election),Negative (pre-2024 election) (low),Negative (pre-2024 election) (high),Negative (post-2024 election),Negative (post-2024 election) (low),Negative (post-2024 election) (high),Positive (poll),Negative (poll)
2026-05-10,,,,19.51,18.54,20.52,,,,63.08,61.55,64.73,,
2026-05-11,,,,19.51,18.53,20.52,,,,63.08,61.58,64.71,,
2026-05-12,,,,19.5,18.52,20.52,,,,63.08,61.6,64.68,,
2026-05-13,,,,19.5,18.51,20.51,,,,63.08,61.62,64.68,23.0,69.0
2026-05-14,,,,19.5,18.49,20.51,,,,63.07,61.61,64.67,,
2026-05-15,,,,19.5,18.48,20.51,,,,63.07,61.6,64.66,,
2026-05-16,,,,19.5,18.48,20.5,,,,63.07,61.59,64.65,,
2026-05-17,,,,19.5,18.48,20.5,,,,63.07,61.58,64.64,,
2026-05-18,,,,19.49,18.48,20.49,,,,63.06,61.56,64.63,,
2026-05-19,,,,19.49,18.48,20.47,,,,63.06,61.56,64.62,,
2026-05-20,,,,19.49,18.48,20.46,,,,63.06,61.58,64.63,,
2026-05-21,,,,19.49,18.48,20.46,,,,63.06,61.59,64.61,,
2026-05-22,,,,19.48,18.48,20.45,,,,63.05,61.58,64.6,18.0,61.0
2026-05-23,,,,19.48,18.47,20.45,,,,63.05,61.57,64.61,,
2026-05-24,,,,19.47,18.47,20.44,,,,63.05,61.55,64.62,,
2026-05-25,,,,19.47,18.46,20.44,,,,63.05,61.54,64.63,,
2026-05-26,,,,19.47,18.45,20.43,,,,63.04,61.53,64.64,,
2026-05-27,,,,19.46,18.44,20.42,,,,63.04,61.52,64.63,,
2026-05-28,,,,19.46,18.43,20.42,,,,63.04,61.51,64.65,,
2026-05-29,,,,19.45,18.43,20.42,,,,63.04,61.5,64.66,,
2026-05-30,,,,19.44,18.43,20.43,,,,63.03,61.49,64.65,,
2026-05-31,,,,19.44,18.44,20.43,,,,63.03,61.48,64.64,,
2026-06-01,,,,19.43,18.44,20.43,,,,63.03,61.47,64.63,,
2026-06-02,,,,19.42,18.44,20.43,,,,63.03,61.46,64.62,,
2026-06-03,,,,19.42,18.44,20.44,,,,63.02,61.45,64.6,,
2026-06-04,,,,19.41,18.42,20.43,,,,63.02,61.45,64.63,,
2026-06-05,,,,19.4,18.4,20.42,,,,63.02,61.45,64.65,,
2026-06-06,,,,19.39,18.39,20.4,,,,63.02,61.44,64.67,,
2026-06-07,,,,19.39,18.37,20.42,,,,63.01,61.44,64.69,,
2026-06-08,,,,19.38,18.37,20.43,,,,63.01,61.44,64.71,,
2026-06-09,,,,19.37,18.37,20.43,,,,63.01,61.43,64.72,,
2026-06-10,,,,19.36,18.36,20.42,,,,63.0,61.44,64.71,,
2026-06-11,,,,19.35,18.35,20.42,,,,63.0,61.44,64.7,,
2026-06-12,,,,19.35,18.34,20.41,,,,62.99,61.45,64.69,,
2026-06-13,,,,19.34,18.34,20.4,,,,62.99,61.46,64.68,,
2026-06-14,,,,19.33,18.33,20.4,,,,62.98,61.46,64.69,,
2026-06-15,,,,19.32,18.32,20.39,,,,62.97,61.46,64.68,,
2026-06-16,,,,19.31,18.3,20.38,,,,62.97,61.46,64.66,,
2026-06-17,,,,19.3,18.29,20.39,,,,62.96,61.44,64.64,,
2026-06-18,,,,19.29,18.27,20.4,,,,62.95,61.42,64.62,,
2026-06-19,,,,19.28,18.25,20.41,,,,62.94,61.4,64.61,19.0,61.0
2026-06-20,,,,19.27,18.25,20.42,,,,62.93,61.38,64.6,,
2026-06-21,,,,19.26,18.24,20.42,,,,62.92,61.36,64.58,,
2026-06-22,,,,19.26,18.22,20.42,,,,62.91,61.34,64.57,22.0,67.0
2026-06-23,,,,19.25,18.21,20.42,,,,62.9,61.34,64.55,,
2026-06-24,,,,19.24,18.2,20.41,,,,62.89,61.37,64.53,,
2026-06-25,,,,19.23,18.18,20.4,,,,62.88,61.38,64.52,,
2026-06-26,,,,19.22,18.18,20.39,,,,62.87,61.39,64.5,19.0,60.0
2026-06-27,,,,19.21,18.17,20.38,,,,62.85,61.38,64.48,,
2026-06-28,,,,19.2,18.16,20.39,,,,62.84,61.36,64.46,,
2026-06-29,,,,19.19,18.14,20.4,,,,62.83,61.35,64.44,,
2026-06-30,,,,19.19,18.11,20.41,,,,62.81,61.32,64.42,,
2026-07-01,,,,19.18,18.09,20.42,,,,62.8,61.28,64.4,,
2026-07-02,,,,19.17,18.07,20.43,,,,62.78,61.25,64.4,,
2026-07-03,,,,19.16,18.06,20.42,,,,62.77,61.22,64.4,17.0,60.0
2026-07-04,,,,19.16,18.05,20.42,,,,62.75,61.18,64.41,,
2026-07-05,,,,19.15,18.04,20.41,,,,62.74,61.15,64.42,,
2026-07-06,,,,19.14,18.03,20.41,,,,62.73,61.11,64.43,,
2026-07-07,,,,19.13,18.03,20.4,,,,62.71,61.09,64.44,,
2026-07-08,,,,19.12,18.02,20.4,,,,62.7,61.08,64.45,,
2026-07-09,,,,19.12,18.01,20.39,,,,62.68,61.07,64.46,,
2026-07-10,,,,19.11,18.01,20.38,,,,62.67,61.05,64.46,17.0,62.0
