date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Ukip,Ukip (low),Ukip (high),Grn,Grn (low),Grn (high),SNP,SNP (low),SNP (high),PC,PC (low),PC (high),Reform,Reform (low),Reform (high),Con (poll),Lab (poll),LDem (poll),Ukip (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2022-01-11,32.23,31.75,32.81,39.95,39.45,40.46,10.52,10.2,10.85,1.9,1.0,2.0,5.73,5.33,6.14,4.59,4.36,4.74,1.0,1.0,1.0,3.83,3.42,4.21,28.0,38.0,13.0,,7.0,,,4.0
2022-01-12,32.24,31.77,32.82,39.99,39.49,40.5,10.51,10.2,10.84,1.92,1.0,2.0,5.72,5.32,6.13,4.58,4.34,4.74,1.0,1.0,1.0,3.8,3.4,4.17,33.0,42.0,11.0,,4.0,,,3.0
2022-01-13,32.25,31.78,32.82,40.02,39.52,40.53,10.51,10.2,10.84,1.95,1.0,2.0,5.72,5.32,6.13,4.57,4.33,4.73,1.0,1.0,1.0,3.78,3.38,4.14,29.0,40.7,10.3,,6.7,5.0,,5.5
2022-01-14,32.26,31.8,32.83,40.05,39.54,40.55,10.5,10.2,10.84,1.97,1.0,2.0,5.72,5.33,6.13,4.56,4.33,4.71,1.0,1.0,1.0,3.76,3.36,4.12,32.0,41.5,11.0,2.0,4.5,5.0,1.0,2.0
2022-01-15,32.27,31.81,32.82,40.07,39.59,40.58,10.49,10.19,10.83,1.98,1.0,2.0,5.71,5.33,6.13,4.55,4.32,4.71,1.0,1.0,1.0,3.74,3.35,4.08,33.0,43.0,10.0,,3.0,4.0,,2.0
2022-01-16,32.29,31.82,32.82,40.09,39.6,40.58,10.48,10.18,10.82,1.99,1.0,2.0,5.72,5.33,6.13,4.53,4.31,4.7,1.0,1.0,1.0,3.72,3.33,4.06,,,,,,,,
2022-01-17,32.3,31.82,32.83,40.11,39.6,40.62,10.47,10.17,10.81,2.0,1.0,2.0,5.72,5.33,6.13,4.52,4.3,4.69,1.0,1.0,1.0,3.71,3.32,4.04,30.0,43.0,9.0,,7.0,4.0,,4.0
2022-01-18,32.32,31.84,32.83,40.12,39.61,40.66,10.46,10.16,10.81,2.0,1.0,2.0,5.72,5.35,6.13,4.51,4.3,4.67,1.0,1.0,1.0,3.7,3.32,4.03,,,,,,,,
2022-01-19,32.33,31.84,32.85,40.13,39.6,40.64,10.45,10.16,10.8,2.0,2.0,2.0,5.73,5.37,6.13,4.49,4.29,4.65,1.0,1.0,1.0,3.7,3.31,4.03,,,,,,,,
2022-01-20,32.35,31.86,32.85,40.13,39.59,40.61,10.45,10.15,10.79,,,,5.74,5.38,6.13,4.48,4.29,4.63,1.0,1.0,1.0,3.69,3.31,4.03,32.0,39.0,8.0,,8.0,,,4.0
2022-01-21,32.36,31.88,32.86,40.13,39.58,40.62,10.44,10.14,10.79,,,,5.75,5.39,6.13,4.47,4.27,4.62,1.0,1.0,1.0,3.69,3.32,4.02,,,,,,,,
2022-01-22,32.38,31.91,32.87,40.13,39.58,40.61,10.44,10.14,10.78,,,,5.76,5.42,6.14,4.46,4.26,4.61,1.0,1.0,1.0,3.68,3.31,4.02,32.3,39.3,11.7,,6.7,,,2.0
2022-01-23,32.4,31.92,32.89,40.12,39.56,40.59,10.43,10.14,10.76,,,,5.77,5.42,6.15,4.44,4.26,4.61,1.0,1.0,1.0,3.68,3.32,4.01,,,,,,,,
2022-01-24,32.41,31.94,32.89,40.11,39.56,40.57,10.43,10.14,10.76,,,,5.78,5.43,6.16,4.43,4.25,4.6,1.0,1.0,1.0,3.68,3.31,4.01,34.0,41.0,11.0,,5.0,5.0,,3.0
2022-01-25,32.43,31.95,32.9,40.09,39.55,40.57,10.43,10.14,10.76,,,,5.79,5.43,6.17,4.42,4.23,4.58,1.0,1.0,1.0,3.68,3.31,4.01,,,,,,,,
2022-01-26,32.45,31.97,32.92,40.08,39.54,40.57,10.43,10.14,10.76,,,,5.8,5.46,6.18,4.41,4.22,4.57,1.0,1.0,1.0,3.67,3.31,4.01,32.0,40.0,10.5,,6.5,5.0,,3.0
2022-01-27,32.48,31.99,32.93,40.06,39.53,40.56,10.43,10.13,10.76,,,,5.81,5.46,6.19,4.4,4.21,4.56,1.0,1.0,1.0,3.67,3.31,4.01,34.0,39.0,9.0,,5.0,5.0,,
2022-01-28,32.5,32.02,32.95,40.04,39.51,40.54,10.43,10.13,10.75,,,,5.82,5.48,6.19,4.4,4.2,4.56,1.0,1.0,1.0,3.67,3.3,4.01,,,,,,,,
2022-01-29,32.53,32.08,32.96,40.02,39.5,40.52,10.42,10.13,10.75,,,,5.83,5.49,6.19,4.39,4.19,4.55,1.0,1.0,1.0,3.67,3.3,4.0,33.0,44.0,9.0,,3.0,,,
2022-01-30,32.56,32.13,32.97,40.0,39.5,40.49,10.42,10.13,10.75,,,,5.84,5.5,6.19,4.38,4.19,4.54,1.0,1.0,1.0,3.67,3.3,3.99,,,,,,,,
2022-01-31,32.59,32.16,33.01,39.98,39.49,40.46,10.41,10.13,10.74,,,,5.84,5.51,6.19,4.38,4.19,4.54,1.0,1.0,1.0,3.67,3.29,3.99,33.0,40.0,11.0,,6.0,4.0,,3.0
2022-02-01,32.63,32.2,33.04,39.96,39.49,40.45,10.41,10.13,10.73,,,,5.85,5.51,6.19,4.37,4.19,4.53,1.0,1.0,1.0,3.66,3.29,3.98,32.0,40.5,10.0,,6.0,4.5,1.0,4.0
2022-02-02,32.67,32.25,33.06,39.93,39.49,40.43,10.4,10.12,10.72,,,,5.86,5.53,6.18,4.37,4.19,4.52,1.0,1.0,1.0,3.66,3.29,3.97,,,,,,,,
2022-02-03,32.72,32.3,33.08,39.91,39.48,40.41,10.39,10.12,10.71,,,,5.86,5.53,6.18,4.37,4.18,4.52,1.0,1.0,1.0,3.65,3.28,3.97,34.0,41.0,10.0,,5.0,,,
2022-02-04,32.77,32.37,33.12,39.88,39.46,40.38,10.38,10.1,10.7,,,,5.87,5.54,6.18,4.36,4.17,4.52,1.0,1.0,1.0,3.65,3.26,3.97,,,,,,,,
2022-02-05,32.82,32.44,33.16,39.86,39.43,40.35,10.36,10.09,10.68,,,,5.87,5.55,6.17,4.36,4.17,4.52,1.0,1.0,1.0,3.65,3.27,3.96,33.0,42.0,9.0,,5.0,,,
2022-02-06,32.88,32.53,33.2,39.83,39.4,40.31,10.35,10.07,10.66,,,,5.87,5.56,6.16,4.35,4.18,4.51,1.0,1.0,1.0,3.64,3.26,3.94,,,,,,,,
2022-02-07,32.94,32.59,33.24,39.8,39.37,40.28,10.33,10.05,10.65,,,,5.88,5.57,6.16,4.35,4.17,4.51,1.0,1.0,1.0,3.64,3.25,3.94,32.0,42.0,9.0,,6.0,4.0,1.0,4.0
2022-02-08,33.0,32.68,33.31,39.77,39.34,40.24,10.32,10.03,10.63,,,,5.88,5.58,6.15,4.35,4.17,4.51,1.0,1.0,1.0,3.63,3.25,3.94,,,,,,,,
2022-02-09,33.06,32.75,33.35,39.73,39.31,40.21,10.3,10.01,10.62,,,,5.88,5.6,6.14,4.34,4.16,4.51,1.0,1.0,1.0,3.63,3.25,3.93,,,,,,,,
2022-02-10,33.13,32.83,33.4,39.7,39.27,40.16,10.28,9.98,10.61,,,,5.88,5.6,6.14,4.34,4.16,4.5,1.0,1.0,1.0,3.62,3.23,3.92,33.3,38.7,10.0,,6.3,4.0,1.0,4.0
2022-02-11,33.2,32.9,33.46,39.66,39.24,40.12,10.26,9.96,10.61,,,,5.88,5.6,6.15,4.34,4.15,4.5,1.0,1.0,1.0,3.62,3.23,3.94,,,,,,,,
2022-02-12,33.26,32.97,33.52,39.63,39.21,40.09,10.25,9.94,10.59,,,,5.88,5.61,6.14,4.33,4.15,4.5,1.0,1.0,1.0,3.62,3.21,3.94,,,,,,,,
2022-02-13,33.33,33.04,33.59,39.59,39.18,40.06,10.23,9.92,10.58,,,,5.88,5.61,6.14,4.33,4.14,4.49,1.0,1.0,1.0,3.62,3.2,3.94,,,,,,,,
2022-02-14,33.4,33.11,33.66,39.55,39.14,40.02,10.22,9.9,10.57,,,,5.88,5.61,6.15,4.32,4.13,4.48,1.0,1.0,1.0,3.62,3.2,3.95,33.0,38.0,11.0,,6.0,4.0,1.0,5.0
2022-02-15,33.47,33.18,33.73,39.5,39.1,39.97,10.21,9.89,10.57,,,,5.88,5.62,6.14,4.31,4.13,4.48,1.0,1.0,1.0,3.62,3.18,3.95,,,,,,,,
2022-02-16,33.53,33.25,33.79,39.46,39.06,39.93,10.19,9.88,10.57,,,,5.89,5.62,6.15,4.31,4.12,4.47,1.0,1.0,1.0,3.62,3.2,3.95,33.3,38.3,11.0,,6.3,4.0,,4.0
2022-02-17,33.6,33.3,33.86,39.42,39.02,39.88,10.18,9.86,10.56,,,,5.89,5.63,6.15,4.3,4.12,4.46,1.0,1.0,1.0,3.62,3.2,3.95,,,,,,,,
2022-02-18,33.66,33.35,33.91,39.37,38.97,39.83,10.17,9.84,10.55,,,,5.89,5.63,6.16,4.29,4.12,4.44,1.0,1.0,1.0,3.62,3.2,3.96,,,,,,,,
2022-02-19,33.72,33.4,33.98,39.33,38.93,39.78,10.17,9.83,10.55,,,,5.9,5.64,6.17,4.28,4.11,4.43,1.0,1.0,1.0,3.62,3.2,3.97,33.5,39.5,11.5,,5.5,4.0,,2.0
2022-02-20,33.77,33.46,34.04,39.29,38.9,39.73,10.16,9.83,10.54,,,,5.9,5.64,6.18,4.27,4.11,4.42,1.0,1.0,1.0,3.62,3.18,3.98,,,,,,,,
2022-02-21,33.82,33.49,34.09,39.25,38.86,39.67,10.15,9.83,10.53,,,,5.91,5.63,6.18,4.27,4.1,4.41,1.0,1.0,1.0,3.62,3.17,4.0,33.0,39.0,11.0,,7.0,5.0,,4.0
2022-02-22,33.87,33.53,34.15,39.21,38.82,39.63,10.14,9.84,10.52,,,,5.91,5.62,6.18,4.26,4.08,4.4,1.0,1.0,1.0,3.62,3.17,4.01,,,,,,,,
2022-02-23,33.92,33.57,34.2,39.17,38.79,39.57,10.14,9.84,10.52,,,,5.92,5.63,6.2,4.25,4.08,4.4,1.0,1.0,1.0,3.62,3.15,4.0,35.0,39.0,9.0,,6.0,4.0,,
2022-02-24,33.97,33.62,34.26,39.13,38.75,39.53,10.13,9.85,10.51,,,,5.92,5.64,6.22,4.25,4.08,4.39,1.0,1.0,1.0,3.62,3.15,4.0,34.0,38.0,11.0,,6.0,4.0,1.0,
2022-02-25,34.02,33.66,34.31,39.09,38.71,39.48,10.12,9.84,10.48,,,,5.93,5.63,6.21,4.24,4.08,4.38,1.0,1.0,1.0,3.62,3.15,4.0,,,,,,,,
2022-02-26,34.06,33.71,34.35,39.06,38.68,39.46,10.12,9.83,10.46,,,,5.93,5.63,6.22,4.23,4.08,4.38,1.0,1.0,1.0,3.62,3.14,4.0,,,,,,,,
2022-02-27,34.11,33.74,34.39,39.02,38.64,39.42,10.11,9.82,10.45,,,,5.94,5.63,6.22,4.23,4.08,4.37,1.0,1.0,1.0,3.61,3.15,4.0,,,,,,,,
2022-02-28,34.15,33.77,34.44,38.99,38.61,39.38,10.1,9.82,10.44,,,,5.95,5.64,6.23,4.23,4.07,4.37,1.0,1.0,1.0,3.61,3.14,4.01,35.0,38.0,12.0,,5.0,5.0,,4.0
2022-03-01,34.2,33.82,34.49,38.95,38.58,39.35,10.1,9.8,10.43,,,,5.95,5.64,6.24,4.22,4.07,4.38,1.0,1.0,1.0,3.6,3.12,3.99,,,,,,,,
2022-03-02,34.24,33.87,34.52,38.92,38.55,39.3,10.09,9.79,10.43,,,,5.95,5.64,6.25,4.22,4.06,4.38,1.0,1.0,1.0,3.6,3.12,4.0,35.0,38.0,10.0,,6.0,4.0,,
2022-03-03,34.28,33.92,34.57,38.9,38.52,39.27,10.08,9.78,10.42,,,,5.95,5.65,6.25,4.22,4.06,4.37,1.0,1.0,1.0,3.59,3.11,4.0,35.0,37.0,7.0,,8.0,5.0,,5.0
2022-03-04,34.32,33.97,34.61,38.88,38.52,39.25,10.07,9.76,10.41,,,,5.95,5.65,6.25,4.22,4.07,4.38,1.0,1.0,1.0,3.58,3.1,3.99,,,,,,,,
2022-03-05,34.35,34.02,34.65,38.86,38.52,39.23,10.06,9.74,10.4,,,,5.95,5.65,6.25,4.22,4.08,4.38,1.0,1.0,1.0,3.57,3.08,3.99,34.0,41.0,9.0,,4.0,5.0,,
2022-03-06,34.39,34.06,34.69,38.84,38.5,39.21,10.05,9.73,10.39,,,,5.94,5.63,6.26,4.23,4.08,4.39,1.0,1.0,1.0,3.56,3.06,3.98,,,,,,,,
2022-03-07,34.42,34.1,34.72,38.84,38.47,39.21,10.04,9.73,10.37,,,,5.94,5.62,6.25,4.23,4.07,4.4,1.0,1.0,1.0,3.55,3.03,3.96,37.0,40.0,10.0,,5.0,4.0,,2.0
2022-03-08,34.45,34.13,34.75,38.83,38.48,39.2,10.02,9.72,10.35,,,,5.93,5.6,6.25,4.23,4.07,4.4,1.0,1.0,1.0,3.55,3.01,3.95,33.0,39.0,10.0,,7.0,4.0,,4.0
2022-03-09,34.48,34.16,34.78,38.83,38.47,39.23,10.0,9.7,10.32,,,,5.92,5.58,6.24,4.23,4.07,4.4,1.0,1.0,1.0,3.54,3.0,3.95,35.0,39.0,9.5,,5.5,4.5,,2.0
2022-03-10,34.51,34.18,34.8,38.84,38.47,39.24,9.98,9.67,10.3,,,,5.9,5.56,6.22,4.23,4.07,4.41,1.0,1.0,1.0,3.53,2.99,3.95,,,,,,,,
2022-03-11,34.53,34.2,34.82,38.85,38.48,39.25,9.96,9.65,10.27,,,,5.89,5.55,6.21,4.23,4.07,4.41,1.0,1.0,1.0,3.52,2.99,3.95,35.0,40.0,9.0,,3.0,4.0,,
2022-03-12,34.56,34.22,34.84,38.87,38.48,39.26,9.93,9.62,10.25,,,,5.88,5.53,6.2,4.24,4.08,4.41,1.0,1.0,1.0,3.51,2.99,3.94,35.0,39.0,10.0,,7.0,4.0,,
2022-03-13,34.57,34.24,34.85,38.89,38.49,39.29,9.91,9.59,10.23,,,,5.86,5.5,6.18,4.24,4.07,4.41,1.0,1.0,1.0,3.5,2.99,3.93,,,,,,,,
2022-03-14,34.59,34.25,34.87,38.91,38.51,39.32,9.88,9.57,10.2,,,,5.85,5.47,6.17,4.24,4.07,4.41,1.0,1.0,1.0,3.49,3.01,3.93,,,,,,,,
2022-03-15,34.6,34.26,34.88,38.94,38.53,39.36,9.86,9.55,10.17,,,,5.84,5.44,6.17,4.24,4.07,4.41,1.0,1.0,1.0,3.48,3.01,3.94,,,,,,,,
2022-03-16,34.61,34.27,34.89,38.96,38.55,39.4,9.83,9.53,10.15,,,,5.82,5.42,6.16,4.24,4.08,4.41,1.0,1.0,1.0,3.47,2.99,3.93,34.0,39.0,10.0,,6.5,4.5,,4.0
2022-03-17,34.61,34.28,34.89,38.99,38.57,39.44,9.8,9.52,10.12,,,,5.81,5.41,6.15,4.24,4.07,4.42,1.0,1.0,1.0,3.46,2.98,3.92,,,,,,,,
2022-03-18,34.62,34.29,34.89,39.02,38.58,39.48,9.78,9.51,10.09,,,,5.8,5.41,6.14,4.24,4.07,4.41,1.0,1.0,1.0,3.46,2.97,3.91,,,,,,,,
2022-03-19,34.62,34.28,34.88,39.05,38.6,39.53,9.76,9.49,10.06,,,,5.79,5.4,6.14,4.24,4.07,4.41,1.0,1.0,1.0,3.45,2.96,3.89,36.0,36.0,12.0,,6.0,3.0,,3.0
2022-03-20,34.61,34.28,34.88,39.08,38.61,39.58,9.73,9.48,10.04,,,,5.79,5.39,6.14,4.24,4.07,4.41,1.0,1.0,1.0,3.44,2.95,3.88,35.0,40.0,11.0,,7.0,4.0,,2.0
2022-03-21,34.61,34.27,34.86,39.11,38.63,39.62,9.71,9.46,10.01,,,,5.78,5.39,6.14,4.23,4.06,4.41,1.0,1.0,1.0,3.44,2.94,3.87,,,,,,,,
2022-03-22,34.6,34.26,34.86,39.14,38.64,39.66,9.7,9.44,9.99,,,,5.78,5.38,6.14,4.23,4.06,4.41,1.0,1.0,1.0,3.43,2.94,3.86,35.0,36.0,9.0,,8.0,4.0,,5.0
2022-03-23,34.59,34.25,34.85,39.17,38.66,39.69,9.68,9.44,9.97,,,,5.78,5.37,6.13,4.23,4.05,4.41,1.0,1.0,1.0,3.43,2.95,3.85,35.0,38.5,10.0,,6.0,4.0,,4.0
2022-03-24,34.58,34.24,34.83,39.2,38.68,39.74,9.67,9.43,9.94,,,,5.78,5.37,6.14,4.22,4.05,4.41,1.0,1.0,1.0,3.42,2.94,3.84,36.0,38.0,9.0,,7.0,4.0,,
2022-03-25,34.56,34.22,34.83,39.23,38.74,39.77,9.66,9.42,9.92,,,,5.77,5.36,6.14,4.22,4.05,4.41,1.0,1.0,1.0,3.42,2.95,3.84,,,,,,,,
2022-03-26,34.54,34.2,34.82,39.26,38.8,39.8,9.66,9.41,9.92,,,,5.77,5.34,6.13,4.22,4.05,4.41,1.0,1.0,1.0,3.42,2.95,3.84,,,,,,,,
2022-03-27,34.53,34.18,34.81,39.28,38.83,39.84,9.65,9.42,9.92,,,,5.77,5.32,6.14,4.21,4.05,4.4,1.0,1.0,1.0,3.41,2.94,3.84,,,,,,,,
2022-03-28,34.51,34.16,34.78,39.31,38.86,39.88,9.65,9.43,9.92,,,,5.77,5.31,6.14,4.21,4.05,4.4,1.0,1.0,1.0,3.41,2.95,3.84,35.0,42.0,9.0,,3.0,4.0,,2.0
2022-03-29,34.49,34.14,34.76,39.34,38.88,39.91,9.65,9.43,9.92,,,,5.77,5.33,6.14,4.21,4.04,4.4,1.0,1.0,1.0,3.41,2.95,3.84,33.0,37.0,9.0,,6.0,6.0,,5.0
2022-03-30,34.47,34.14,34.74,39.36,38.9,39.95,9.66,9.43,9.93,,,,5.77,5.35,6.14,4.2,4.04,4.4,1.0,1.0,1.0,3.41,2.96,3.83,,,,,,,,
2022-03-31,34.45,34.13,34.72,39.39,38.93,39.98,9.66,9.43,9.93,,,,5.77,5.35,6.14,4.2,4.03,4.39,1.0,1.0,1.0,3.4,2.96,3.83,,,,,,,,
2022-04-01,34.43,34.09,34.7,39.41,38.95,40.0,9.67,9.43,9.93,,,,5.77,5.34,6.14,4.2,4.03,4.39,1.0,1.0,1.0,3.4,2.95,3.82,,,,,,,,
2022-04-02,34.41,34.08,34.68,39.44,38.97,40.03,9.67,9.44,9.93,,,,5.77,5.34,6.13,4.2,4.03,4.39,1.0,1.0,1.0,3.4,2.96,3.82,,,,,,,,
2022-04-03,34.39,34.07,34.66,39.46,38.97,40.07,9.68,9.45,9.94,,,,5.77,5.32,6.12,4.2,4.02,4.39,1.0,1.0,1.0,3.4,2.97,3.83,36.0,42.0,9.0,,4.0,,,3.0
2022-04-04,34.36,34.06,34.64,39.48,38.98,40.1,9.69,9.45,9.95,,,,5.76,5.31,6.12,4.2,4.02,4.39,1.0,1.0,1.0,3.4,2.98,3.82,,,,,,,,
2022-04-05,34.34,34.04,34.62,39.5,38.98,40.12,9.7,9.46,9.96,2.0,2.0,2.0,5.76,5.31,6.12,4.2,4.02,4.39,1.0,1.0,1.0,3.4,2.99,3.81,,,,,,,,
2022-04-06,34.32,34.01,34.6,39.52,38.98,40.13,9.72,9.48,9.97,2.0,2.0,6.0,5.75,5.31,6.14,4.2,4.02,4.39,1.0,1.0,1.0,3.41,3.0,3.81,35.0,40.0,10.0,,4.0,4.0,,
2022-04-07,34.3,33.99,34.57,39.53,38.99,40.14,9.73,9.5,9.99,2.01,2.0,6.0,5.75,5.31,6.14,4.2,4.02,4.38,1.0,1.0,1.0,3.41,3.01,3.83,34.0,38.0,10.0,,7.0,4.0,,
2022-04-08,34.28,33.98,34.55,39.55,39.0,40.14,9.75,9.52,10.01,2.04,2.0,6.0,5.74,5.3,6.14,4.2,4.02,4.38,1.0,1.0,1.0,3.41,3.01,3.85,,,,,,,,
2022-04-09,34.26,33.96,34.52,39.56,39.02,40.15,9.77,9.54,10.04,2.08,2.0,6.0,5.74,5.31,6.14,4.2,4.01,4.39,1.0,1.0,1.0,3.41,3.02,3.85,34.0,40.0,9.0,,4.0,4.0,,3.0
2022-04-10,34.23,33.94,34.5,39.57,39.01,40.17,9.79,9.55,10.07,2.14,2.0,6.0,5.73,5.31,6.12,4.2,4.01,4.39,1.0,1.0,1.0,3.41,3.01,3.84,34.0,42.0,8.0,,5.0,4.0,1.0,4.0
2022-04-11,34.21,33.93,34.49,39.58,39.03,40.19,9.82,9.57,10.08,2.22,2.0,6.0,5.72,5.31,6.13,4.2,4.02,4.4,1.0,1.0,1.0,3.41,2.99,3.83,,,,,,,,
2022-04-12,34.19,33.91,34.47,39.59,39.07,40.2,9.84,9.59,10.1,2.31,2.0,6.0,5.71,5.3,6.12,4.21,4.02,4.41,1.0,1.0,1.0,3.41,2.99,3.82,34.0,41.0,9.0,,5.0,,,
2022-04-13,34.16,33.89,34.45,39.6,39.09,40.21,9.87,9.61,10.13,2.42,2.0,6.0,5.7,5.29,6.11,4.21,4.02,4.42,1.0,1.0,1.0,3.41,3.0,3.83,33.0,38.0,10.0,,7.0,4.0,1.0,5.0
2022-04-14,34.14,33.87,34.42,39.61,39.08,40.22,9.89,9.64,10.17,2.53,2.0,6.0,5.69,5.29,6.09,4.21,4.03,4.43,1.0,1.0,1.0,3.41,3.01,3.87,32.0,43.0,9.0,2.0,6.0,,,2.0
2022-04-15,34.11,33.85,34.38,39.62,39.1,40.21,9.93,9.67,10.21,2.65,2.0,6.0,5.69,5.3,6.09,4.21,4.03,4.43,1.0,1.0,1.0,3.41,3.01,3.87,,,,,,,,
2022-04-16,34.09,33.83,34.36,39.62,39.1,40.2,9.96,9.7,10.25,2.77,2.0,6.0,5.68,5.3,6.09,4.21,4.03,4.44,1.0,1.0,1.0,3.41,3.02,3.87,,,,,,,,
2022-04-17,34.06,33.81,34.33,39.62,39.11,40.19,9.99,9.73,10.29,2.88,2.0,6.0,5.68,5.3,6.09,4.21,4.02,4.44,1.0,1.0,1.0,3.41,3.03,3.86,34.0,42.0,10.0,,5.0,5.0,,3.0
2022-04-18,34.03,33.78,34.29,39.62,39.11,40.18,10.03,9.77,10.34,3.0,2.0,6.0,5.68,5.3,6.09,4.21,4.02,4.45,1.0,1.0,1.0,3.4,3.04,3.84,,,,,,,,
2022-04-19,34.0,33.77,34.26,39.62,39.11,40.16,10.07,9.8,10.39,3.11,2.0,6.0,5.68,5.29,6.08,4.21,4.01,4.45,1.0,1.0,1.0,3.4,3.04,3.83,33.0,39.0,9.0,,8.0,4.0,,3.0
2022-04-20,33.97,33.72,34.23,39.61,39.12,40.15,10.12,9.85,10.44,3.21,2.0,6.0,5.69,5.3,6.08,4.21,4.01,4.45,1.0,1.0,1.0,3.4,3.05,3.83,34.0,36.0,10.0,,8.0,,,
2022-04-21,33.94,33.67,34.19,39.61,39.12,40.12,10.16,9.88,10.5,3.31,2.0,6.0,5.69,5.28,6.1,4.21,4.02,4.44,1.0,1.0,1.0,3.4,3.05,3.82,34.0,40.0,10.0,,5.0,4.0,,
2022-04-22,33.9,33.63,34.16,39.6,39.13,40.12,10.2,9.91,10.55,3.41,2.0,6.0,5.7,5.28,6.1,4.21,4.03,4.43,1.0,1.0,1.0,3.4,3.06,3.81,,,,,,,,
2022-04-23,33.87,33.6,34.12,39.59,39.14,40.11,10.25,9.95,10.6,3.5,2.0,6.0,5.71,5.3,6.1,4.2,4.01,4.42,1.0,1.0,1.0,3.4,3.08,3.8,,,,,,,,
2022-04-24,33.84,33.56,34.08,39.57,39.14,40.09,10.3,10.0,10.65,3.58,2.0,6.0,5.73,5.3,6.1,4.19,4.01,4.4,1.0,1.0,1.0,3.4,3.08,3.79,34.5,41.0,10.5,,5.5,4.0,1.0,4.0
2022-04-25,33.81,33.54,34.04,39.56,39.14,40.08,10.34,10.04,10.7,3.67,2.0,6.0,5.74,5.32,6.11,4.19,4.01,4.4,1.0,1.0,1.0,3.4,3.08,3.79,,,,,,,,
2022-04-26,33.78,33.5,34.01,39.54,39.13,40.08,10.39,10.08,10.73,3.74,2.0,6.0,5.76,5.34,6.13,4.18,4.0,4.38,1.0,1.0,1.0,3.4,3.1,3.76,33.0,39.0,11.0,,6.0,5.0,,3.0
2022-04-27,33.75,33.46,33.99,39.53,39.13,40.06,10.44,10.13,10.76,3.82,2.0,6.0,5.77,5.37,6.16,4.17,4.0,4.37,1.0,1.0,1.0,3.4,3.11,3.75,35.0,40.0,9.0,,6.0,4.0,,
2022-04-28,33.72,33.43,33.96,39.51,39.13,40.03,10.49,10.18,10.79,3.89,2.0,6.0,5.79,5.39,6.18,4.16,3.99,4.36,1.0,1.0,1.0,3.4,3.12,3.75,,,,,,,,
2022-04-29,33.69,33.4,33.94,39.5,39.09,40.01,10.53,10.23,10.84,3.96,2.0,6.0,5.81,5.42,6.18,4.15,3.97,4.35,1.0,1.0,1.0,3.41,3.13,3.74,,,,,,,,
2022-04-30,33.67,33.36,33.92,39.48,39.07,39.99,10.57,10.28,10.88,4.04,2.0,6.0,5.82,5.44,6.19,4.14,3.96,4.33,1.0,1.0,1.0,3.41,3.13,3.74,35.0,41.0,9.0,,4.0,,,
2022-05-01,33.65,33.33,33.91,39.46,39.06,39.97,10.62,10.32,10.92,4.11,2.0,6.0,5.84,5.46,6.2,4.13,3.95,4.33,1.0,1.0,1.0,3.42,3.14,3.75,33.0,41.0,12.0,,5.0,,,
2022-05-02,33.62,33.31,33.9,39.45,39.05,39.94,10.66,10.36,10.95,4.18,2.0,6.0,5.85,5.49,6.22,4.12,3.93,4.32,1.0,1.0,1.0,3.43,3.15,3.75,,,,,,,,
2022-05-03,33.6,33.27,33.89,39.43,39.03,39.92,10.7,10.4,10.98,4.26,2.0,6.0,5.86,5.51,6.24,4.11,3.91,4.31,1.0,1.0,1.0,3.43,3.16,3.74,,,,,,,,
2022-05-04,33.58,33.24,33.87,39.41,39.01,39.9,10.74,10.45,11.02,4.33,2.0,6.0,5.88,5.5,6.25,4.1,3.9,4.31,1.0,1.0,1.0,3.44,3.17,3.74,34.0,40.0,10.0,,5.0,,,
2022-05-05,33.56,33.23,33.85,39.4,38.99,39.88,10.78,10.49,11.06,4.42,2.0,6.0,5.89,5.5,6.26,4.09,3.89,4.3,1.0,1.0,1.0,3.45,3.18,3.74,35.0,36.0,10.0,,8.0,,,
2022-05-06,33.54,33.2,33.85,39.38,38.97,39.85,10.83,10.53,11.1,4.5,2.0,6.0,5.89,5.51,6.27,4.08,3.88,4.3,1.0,1.0,1.0,3.46,3.2,3.74,,,,,,,,
2022-05-07,33.52,33.17,33.84,39.36,38.96,39.81,10.87,10.58,11.14,4.59,2.0,6.0,5.9,5.51,6.28,4.07,3.86,4.29,1.0,1.0,1.0,3.47,3.21,3.75,34.0,39.0,11.0,,3.0,,,
2022-05-08,33.5,33.15,33.83,39.35,38.94,39.78,10.91,10.63,11.18,4.69,2.0,6.0,5.91,5.51,6.29,4.06,3.85,4.29,1.0,1.0,1.0,3.48,3.22,3.75,33.0,39.0,12.0,,7.0,,,
2022-05-09,33.48,33.14,33.82,39.33,38.92,39.76,10.95,10.67,11.24,4.79,2.0,6.0,5.91,5.52,6.29,4.05,3.84,4.29,1.0,1.0,1.0,3.49,3.24,3.75,,,,,,,,
2022-05-10,33.47,33.12,33.81,39.31,38.91,39.75,10.99,10.72,11.3,4.89,2.0,6.0,5.91,5.51,6.31,4.04,3.84,4.28,1.0,1.0,1.0,3.5,3.25,3.75,33.0,38.0,12.0,,6.0,,,
2022-05-11,33.45,33.1,33.8,39.29,38.89,39.73,11.04,10.74,11.33,5.0,2.0,6.0,5.91,5.51,6.32,4.03,3.83,4.27,1.0,1.0,1.0,3.51,3.27,3.76,34.0,39.0,11.0,,6.0,,,
