date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Ukip,Ukip (low),Ukip (high),Grn,Grn (low),Grn (high),PC,PC (low),PC (high),Reform,Reform (low),Reform (high),Con (poll),Lab (poll),LDem (poll),Ukip (poll),Grn (poll),PC (poll),Reform (poll)
2022-10-07,21.68,19.38,24.0,51.01,47.69,54.73,4.67,3.64,6.0,,,,,,,14.66,13.0,15.67,5.0,5.0,5.0,,,,,,,
2022-10-08,21.68,19.38,24.0,51.01,47.69,54.73,4.67,3.63,6.0,,,,,,,14.66,13.0,15.67,5.0,5.0,5.0,,,,,,,
2022-10-09,21.68,19.39,24.0,51.01,47.7,54.73,4.68,3.63,6.0,,,,,,,14.65,13.0,15.67,5.0,5.0,5.0,,,,,,,
2022-10-10,21.69,19.38,24.0,51.01,47.7,54.72,4.68,3.63,6.0,,,,,,,14.65,13.0,15.67,5.0,5.0,5.0,,,,,,,
2022-10-11,21.69,19.39,24.0,51.01,47.71,54.72,4.68,3.64,6.0,,,,,,,14.65,13.0,15.67,5.0,5.0,5.0,,,,,,,
2022-10-12,21.69,19.39,24.0,51.01,47.72,54.71,4.68,3.64,6.0,,,,,,,14.64,13.0,15.67,5.0,5.0,5.0,,,,,,,
2022-10-13,21.7,19.39,24.0,51.01,47.72,54.71,4.69,3.64,6.0,,,,,,,14.64,13.0,15.67,5.0,5.0,5.0,,,,,,,
2022-10-14,21.7,19.41,24.0,51.01,47.73,54.7,4.69,3.64,6.0,,,,,,,14.64,13.0,15.67,5.0,5.0,5.0,,,,,,,
2022-10-15,21.71,19.41,24.0,51.01,47.74,54.7,4.69,3.65,6.0,,,,,,,14.63,13.0,15.67,5.0,5.0,5.0,,,,,,,
2022-10-16,21.71,19.41,24.0,51.02,47.75,54.69,4.69,3.65,6.0,,,,,,,14.63,13.0,15.67,5.0,5.0,5.0,,,,,,,
2022-10-17,21.72,19.42,24.0,51.02,47.76,54.68,4.7,3.65,6.0,,,,,,,14.63,13.0,15.67,5.0,5.0,5.0,,,,,,,
2022-10-18,21.72,19.44,24.0,51.02,47.77,54.68,4.7,3.65,6.0,,,,,,,14.62,13.0,15.67,5.0,5.0,5.0,,,,,,,
2022-10-19,21.73,19.44,24.0,51.02,47.78,54.67,4.7,3.65,6.0,,,,,,,14.62,13.0,15.67,5.0,5.0,5.0,,,,,,,
2022-10-20,21.73,19.45,24.0,51.02,47.79,54.66,4.71,3.66,6.0,,,,,,,14.61,13.0,15.67,5.0,5.0,5.0,,,,,,,
2022-10-21,21.74,19.46,24.0,51.02,47.8,54.65,4.71,3.66,6.0,,,,,,,14.61,13.0,15.67,5.0,5.0,5.0,,,,,,,
2022-10-22,21.75,19.47,24.0,51.03,47.81,54.64,4.72,3.66,6.0,,,,,,,14.6,13.0,15.67,5.0,5.0,5.0,,,,,,,
2022-10-23,21.76,19.48,24.0,51.03,47.82,54.63,4.72,3.66,6.0,,,,,,,14.6,13.0,15.67,5.0,5.0,5.0,,,,,,,
2022-10-24,21.76,19.49,24.0,51.03,47.84,54.62,4.73,3.66,6.0,,,,,,,14.59,13.0,15.67,5.0,5.0,5.0,,,,,,,
2022-10-25,21.77,19.49,24.0,51.03,47.85,54.61,4.73,3.66,6.0,,,,,,,14.58,13.0,15.67,5.0,5.0,5.0,,,,,,,
2022-10-26,21.78,19.5,24.0,51.03,47.87,54.6,4.74,3.66,6.0,,,,,,,14.58,13.0,15.67,5.0,5.0,5.0,,,,,,,
2022-10-27,21.79,19.51,24.0,51.04,47.88,54.59,4.74,3.66,6.0,,,,,,,14.57,13.0,15.67,5.0,5.0,5.0,,,,,,,
2022-10-28,21.8,19.51,24.0,51.04,47.9,54.57,4.75,3.66,6.0,,,,,,,14.56,13.0,15.67,5.0,5.0,5.0,,,,,,,
2022-10-29,21.81,19.52,24.0,51.04,47.92,54.56,4.75,3.66,6.0,,,,,,,14.55,13.0,15.67,5.0,5.0,5.0,,,,,,,
2022-10-30,21.82,19.52,24.0,51.04,47.94,54.55,4.76,3.65,6.0,,,,,,,14.54,13.0,15.67,5.0,5.0,5.0,,,,,,,
2022-10-31,21.84,19.53,24.0,51.04,47.96,54.53,4.77,3.65,6.0,,,,,,,14.53,13.0,15.67,5.0,5.0,5.0,,,,,,,
2022-11-01,21.85,19.54,24.0,51.05,47.98,54.51,4.77,3.65,6.0,,,,,,,14.53,13.0,15.67,5.0,5.0,5.0,,,,,,,
2022-11-02,21.86,19.55,24.0,51.05,48.0,54.5,4.78,3.65,6.0,,,,,,,14.52,13.0,15.67,5.0,5.0,5.0,,,,,,,
2022-11-03,21.87,19.55,24.0,51.05,48.02,54.48,4.79,3.65,6.0,,,,,,,14.5,13.0,15.67,5.0,5.0,5.0,,,,,,,
2022-11-04,21.89,19.56,24.0,51.06,48.05,54.46,4.8,3.65,6.0,,,,,,,14.49,13.0,15.67,5.0,5.0,5.0,,,,,,,
2022-11-05,21.9,19.57,24.0,51.06,48.07,54.44,4.81,3.65,6.0,,,,,,,14.48,13.0,15.68,5.0,5.0,5.0,,,,,,,
2022-11-06,21.92,19.59,24.0,51.06,48.1,54.42,4.82,3.65,6.0,,,,,,,14.47,13.0,15.68,5.0,5.0,5.0,,,,,,,
2022-11-07,21.94,19.59,24.0,51.06,48.13,54.4,4.83,3.65,6.0,,,,,,,14.46,13.0,15.68,5.0,5.0,5.0,,,,,,,
2022-11-08,21.96,18.0,24.0,51.07,48.1,56.0,4.84,3.0,6.0,,,,,,,14.44,13.0,16.0,5.0,5.0,5.0,,,,,,,
2022-11-09,21.97,18.0,24.0,51.07,48.12,56.0,4.85,3.0,6.0,,,,,,,14.43,13.0,16.0,5.0,5.0,7.0,,,,,,,
2022-11-10,21.99,18.0,23.99,51.07,48.14,56.0,4.86,3.0,6.0,,,,,,,14.41,13.0,16.0,5.0,5.0,7.0,,,,,,,
2022-11-11,22.01,17.99,23.98,51.08,48.16,55.98,4.87,3.0,6.0,,,,,,,14.4,13.0,15.99,5.0,5.0,7.0,,,,,,,
2022-11-12,22.03,17.97,23.96,51.08,48.18,55.94,4.89,3.01,5.99,,,,,,,14.38,13.0,15.97,5.01,5.0,7.0,,,,,,,
2022-11-13,22.03,17.95,23.92,51.08,48.2,55.89,4.9,3.02,5.98,,,,,,,14.36,13.0,15.94,5.01,5.0,7.0,,,,,,,
2022-11-14,22.04,17.91,23.86,51.08,48.22,55.81,4.91,3.03,5.97,,,,,,,14.33,13.0,15.9,5.02,5.0,7.0,,,,,,,
2022-11-15,22.03,17.85,23.79,51.08,48.24,55.7,4.92,3.05,5.96,,,,,,,14.31,13.0,15.85,5.04,5.0,7.0,,,,,,,
2022-11-16,22.02,17.77,23.8,51.08,48.26,55.54,4.94,3.08,5.94,,,,,,,14.28,13.0,15.8,5.06,5.0,7.0,,,,,,,
2022-11-17,21.99,17.67,23.77,51.08,48.29,55.35,4.95,3.11,5.91,,,,,,,14.24,13.0,15.76,5.09,5.0,7.0,,,,,,,
2022-11-18,21.95,17.55,23.73,51.07,48.32,55.11,4.96,3.15,5.88,,,,,,,14.21,13.0,15.66,5.12,5.0,7.0,,,,,,,
2022-11-19,21.9,17.4,23.7,51.06,48.42,55.1,4.97,3.15,5.84,,,,,,,14.17,13.0,15.55,5.17,5.0,7.0,,,,,,,
2022-11-20,21.82,17.22,23.7,51.05,48.54,54.83,4.98,3.2,5.83,,,,,,,14.12,13.0,15.52,5.23,5.0,7.0,,,,,,,
2022-11-21,21.72,17.02,23.71,51.04,48.61,54.51,4.98,3.25,5.83,,,,,,,14.07,13.0,15.52,5.3,5.0,7.01,,,,,,,
2022-11-22,21.6,16.79,23.73,51.02,48.7,54.14,4.98,3.32,5.83,,,,,,,14.02,13.0,15.46,5.38,5.0,7.03,,,,,,,
2022-11-23,21.45,16.56,23.74,50.99,48.82,53.74,4.99,3.39,5.8,,,,,,,13.96,13.0,15.35,5.49,5.0,7.06,,,,,,,
2022-11-24,21.26,16.32,23.75,50.96,48.96,53.56,4.98,3.46,5.78,,,,,,,13.9,13.01,15.26,5.62,5.0,7.09,,,,,,,
2022-11-25,21.04,16.01,23.77,50.92,49.06,53.39,4.97,3.53,5.78,,,,,,,13.83,13.02,15.21,5.77,5.0,7.13,,,,,,,
2022-11-26,20.78,15.68,23.78,50.87,49.13,53.17,4.96,3.61,5.78,,,,,,,13.76,13.03,15.08,5.94,5.0,7.17,,,,,,,
2022-11-27,20.49,15.38,23.79,50.81,49.26,52.75,4.94,3.7,5.8,,,,,,,13.69,13.04,14.94,6.13,5.0,7.21,,,,,,,
2022-11-28,20.17,15.14,23.76,50.74,49.39,52.49,4.92,3.76,5.81,,,,,,,13.62,13.05,14.83,6.32,5.0,7.25,,,,,,,
2022-11-29,19.82,14.97,23.72,50.66,49.5,52.36,4.89,3.82,5.83,,,,,,,13.55,13.07,14.67,6.52,5.0,7.29,,,,,,,
2022-11-30,19.44,14.94,23.68,50.58,49.6,51.92,4.86,3.89,5.85,,,,,,,13.48,13.08,14.52,6.7,5.0,7.46,,,,,,,
2022-12-01,19.06,14.97,23.6,50.49,49.7,51.59,4.82,3.91,5.84,,,,,,,13.42,13.08,14.36,6.88,5.0,7.82,,,,,,,
2022-12-02,18.68,14.8,23.49,50.4,49.74,51.22,4.78,3.95,5.83,,,,,,,13.37,13.08,14.2,7.03,5.0,8.16,,,,,,,
2022-12-03,18.31,14.6,23.48,50.31,49.75,51.12,4.73,3.96,5.82,,,,,,,13.33,13.07,14.08,7.17,5.0,8.43,,,,,,,
2022-12-04,17.96,14.43,23.46,50.21,49.72,51.06,4.69,3.97,5.79,,,,,,,13.29,13.05,14.05,7.28,5.0,8.63,,,,,,,
2022-12-05,17.64,14.29,23.56,50.13,49.6,51.06,4.64,3.98,5.77,,,,,,,13.27,13.04,14.03,7.38,5.0,8.77,,,,,,,
2022-12-06,17.36,14.18,23.67,50.05,49.57,51.05,4.6,3.98,5.82,,,,,,,13.26,13.02,14.02,7.45,5.0,8.87,,,,,,,
2022-12-07,17.11,14.1,23.77,49.98,49.51,51.04,4.56,3.99,5.88,,,,,,,13.26,13.01,14.01,7.51,5.0,8.93,,,,,,,
2022-12-08,16.9,14.05,23.85,49.91,49.42,51.03,4.52,3.99,5.92,,,,,,,13.26,13.01,14.0,7.55,5.0,8.97,,,,,,,
2022-12-09,16.73,14.02,23.93,49.86,49.33,51.02,4.49,4.0,5.96,,,,,,,13.27,13.0,14.0,7.59,5.0,8.99,,,,,,,
2022-12-10,16.6,14.0,23.97,49.81,49.25,51.01,4.46,4.0,5.98,,,,,,,13.28,13.0,14.0,7.61,5.0,9.0,,,,,,,
2022-12-11,16.49,14.0,23.99,49.78,49.19,51.0,4.44,4.0,6.0,,,,,,,13.3,13.0,14.0,7.64,5.0,9.0,,,,,,,
2022-12-12,16.41,14.0,24.0,49.74,49.16,51.0,4.42,4.0,6.0,,,,,,,13.31,13.0,13.92,7.66,7.0,9.0,,,,,,,
2022-12-13,16.36,14.11,24.0,49.72,49.12,51.0,4.41,4.02,6.0,,,,,,,13.32,13.0,13.94,7.68,7.0,9.0,,,,,,,
2022-12-14,16.32,14.08,24.0,49.69,49.08,51.0,4.4,4.02,6.0,,,,,,,13.34,13.0,13.96,7.69,7.0,9.0,,,,,,,
2022-12-15,16.3,14.06,24.0,49.67,49.06,51.0,4.39,4.01,6.0,,,,,,,13.35,13.0,13.97,7.71,7.0,9.0,,,,,,,
2022-12-16,16.29,14.04,24.0,49.66,49.04,51.0,4.39,4.01,6.0,,,,,,,13.36,13.0,13.98,7.73,7.0,9.0,,,,,,,
2022-12-17,16.29,14.02,24.0,49.64,49.02,51.0,4.38,4.0,6.0,,,,,,,13.37,13.0,13.99,7.74,7.0,9.0,,,,,,,
2022-12-18,16.31,14.01,24.0,49.63,49.01,51.0,4.39,4.0,6.0,,,,,,,13.38,13.0,13.99,7.76,7.0,9.0,,,,,,,
2022-12-19,16.33,14.01,24.0,49.62,49.01,51.0,4.39,4.0,6.0,,,,,,,13.38,13.0,14.0,7.77,7.0,9.0,,,,,,,
2022-12-20,16.35,14.0,24.0,49.61,49.0,51.0,4.39,4.0,6.0,,,,,,,13.39,13.0,14.0,7.78,7.0,9.0,,,,,,,
2022-12-21,16.39,14.0,24.0,49.6,49.0,51.0,4.4,4.0,6.0,,,,,,,13.4,13.0,14.0,7.79,7.0,9.0,,,,,,,
2022-12-22,16.42,14.0,24.0,49.6,49.0,51.0,4.4,4.0,6.0,,,,,,,13.4,13.0,14.0,7.81,7.0,9.0,,,,,,,
2022-12-23,16.45,14.0,20.0,49.59,49.0,50.0,4.41,4.0,5.0,,,,,,,13.41,13.0,14.0,7.82,7.0,9.0,,,,,,,
2022-12-24,16.48,14.0,20.0,49.59,49.0,50.0,4.41,4.0,5.0,,,,,,,13.41,13.0,14.0,7.83,7.0,9.0,,,,,,,
2022-12-25,16.51,14.0,20.0,49.58,49.0,50.0,4.42,4.0,5.0,,,,,,,13.42,13.0,14.0,7.84,7.0,9.0,,,,,,,
2022-12-26,16.54,14.0,20.0,49.58,49.0,50.0,4.42,4.0,5.0,,,,,,,13.42,13.0,14.0,7.85,7.0,9.0,,,,,,,
2022-12-27,16.57,14.0,20.0,49.57,49.0,50.0,4.43,4.0,5.0,,,,,,,13.43,13.0,14.0,7.86,7.0,9.0,,,,,,,
2022-12-28,16.6,14.0,20.0,49.57,49.0,50.0,4.43,4.0,5.0,,,,,,,13.43,13.0,14.0,7.87,7.0,9.0,,,,,,,
2022-12-29,16.62,14.0,20.0,49.56,49.0,50.0,4.44,4.0,5.0,,,,,,,13.44,13.0,14.0,7.87,7.0,9.0,,,,,,,
2022-12-30,16.64,14.0,20.0,49.56,49.0,50.0,4.44,4.0,5.0,,,,,,,13.44,13.0,14.0,7.88,7.0,9.0,,,,,,,
2022-12-31,16.67,14.0,20.0,49.56,49.0,50.0,4.44,4.0,5.0,,,,,,,13.44,13.0,14.0,7.89,7.0,9.0,,,,,,,
2023-01-01,16.69,14.0,20.0,49.55,49.0,50.0,4.45,4.0,5.0,,,,,,,13.45,13.0,14.0,7.9,7.0,9.0,,,,,,,
2023-01-02,16.71,14.0,20.0,49.55,49.0,50.0,4.45,4.0,5.0,,,,,,,13.45,13.0,14.0,7.9,7.0,9.0,,,,,,,
2023-01-03,16.73,14.0,20.0,49.54,49.0,50.0,4.46,4.0,5.0,,,,,,,13.46,13.0,14.0,7.91,7.0,9.0,,,,,,,
2023-01-04,16.75,14.0,20.0,49.54,49.0,50.0,4.46,4.0,5.0,,,,,,,13.46,13.0,14.0,7.92,7.0,9.0,,,,,,,
2023-01-05,16.77,14.0,20.0,49.54,49.0,50.0,4.46,4.0,5.0,,,,,,,13.46,13.0,14.0,7.92,7.0,9.0,,,,,,,
2023-01-06,16.78,14.0,20.0,49.54,49.0,50.0,4.46,4.0,5.0,,,,,,,13.46,13.0,14.0,7.93,7.0,9.0,,,,,,,
2023-01-07,16.8,14.0,20.0,49.53,49.0,50.0,4.47,4.0,5.0,,,,,,,13.47,13.0,14.0,7.93,7.0,9.0,,,,,,,
2023-01-08,16.82,14.0,20.0,49.53,49.0,50.0,4.47,4.0,5.0,,,,,,,13.47,13.0,14.0,7.94,7.0,9.0,,,,,,,
2023-01-09,16.83,14.0,20.0,49.53,49.0,50.0,4.47,4.0,5.0,,,,,,,13.47,13.0,14.0,7.94,7.0,9.0,,,,,,,
2023-01-10,16.85,14.0,20.0,49.53,49.0,50.0,4.47,4.0,5.0,,,,,,,13.47,13.0,14.0,7.95,7.0,9.0,,,,,,,
2023-01-11,16.86,14.0,20.0,49.52,49.0,50.0,4.48,4.0,5.0,,,,,,,13.48,13.0,14.0,7.95,7.0,9.0,,,,,,,
2023-01-12,16.87,14.0,20.0,49.52,49.0,50.0,4.48,4.0,5.0,,,,,,,13.48,13.0,14.0,7.96,7.0,9.0,,,,,,,
2023-01-13,16.88,14.0,20.0,49.52,49.0,50.0,4.48,4.0,5.0,,,,,,,13.48,13.0,14.0,7.96,7.0,9.0,,,,,,,
2023-01-14,16.9,14.0,20.0,49.52,49.0,50.0,4.48,4.0,5.0,,,,,,,13.48,13.0,14.0,7.97,7.0,9.0,,,,,,,
2023-01-15,16.91,14.0,20.0,49.52,49.0,50.0,4.48,4.0,5.0,,,,,,,13.48,13.0,14.0,7.97,7.0,9.0,,,,,,,
2023-01-16,16.92,14.0,20.0,49.51,49.0,50.0,4.49,4.0,5.0,,,,,,,13.49,13.0,14.0,7.97,7.0,9.0,,,,,,,
2023-01-17,16.93,14.0,20.0,49.51,49.0,50.0,4.49,4.0,5.0,,,,,,,13.49,13.0,14.0,7.98,7.0,9.0,,,,,,,
2023-01-18,16.94,14.0,20.0,49.51,49.0,50.0,4.49,4.0,5.0,,,,,,,13.49,13.0,14.0,7.98,7.0,9.0,,,,,,,
2023-01-19,16.94,14.0,20.0,49.51,49.0,50.0,4.49,4.0,5.0,,,,,,,13.49,13.0,14.0,7.98,7.0,9.0,,,,,,,
2023-01-20,16.95,14.0,20.0,49.51,49.0,50.0,4.49,4.0,5.0,,,,,,,13.49,13.0,14.0,7.98,7.0,9.0,,,,,,,
2023-01-21,16.96,14.0,20.0,49.51,49.0,50.0,4.49,4.0,5.0,,,,,,,13.49,13.0,14.0,7.99,7.0,9.0,,,,,,,
2023-01-22,16.96,14.0,20.0,49.51,49.0,50.0,4.49,4.0,5.0,,,,,,,13.49,13.0,14.0,7.99,7.0,9.0,,,,,,,
2023-01-23,16.97,14.0,20.0,49.5,49.0,50.0,4.5,4.0,5.0,,,,,,,13.5,13.0,14.0,7.99,7.0,9.0,,,,,,,
2023-01-24,16.98,14.0,20.0,49.5,49.0,50.0,4.5,4.0,5.0,,,,,,,13.5,13.0,14.0,7.99,7.0,9.0,,,,,,,
2023-01-25,16.98,14.0,20.0,49.5,49.0,50.0,4.5,4.0,5.0,,,,,,,13.5,13.0,14.0,7.99,7.0,9.0,,,,,,,
2023-01-26,16.98,14.0,20.0,49.5,49.0,50.0,4.5,4.0,5.0,,,,,,,13.5,13.0,14.0,7.99,7.0,9.0,,,,,,,
2023-01-27,16.99,14.0,20.0,49.5,49.0,50.0,4.5,4.0,5.0,,,,3.0,3.0,3.0,13.5,13.0,14.0,8.0,7.0,9.0,14.0,50.0,4.0,,3.0,13.0,7.0
2023-01-28,16.99,14.0,20.0,49.5,49.0,50.0,4.5,4.0,5.0,,,,3.0,3.0,4.0,13.5,13.0,14.0,8.0,7.0,9.0,,,,,,,
2023-01-29,17.0,14.0,20.0,49.5,48.99,50.0,4.5,4.0,5.0,,,,3.0,3.0,4.0,13.5,13.0,14.0,8.0,7.0,9.0,,,,,,,
2023-01-30,17.0,14.0,20.02,49.5,48.98,50.0,4.5,4.0,5.01,,,,3.0,3.0,4.0,13.5,13.0,14.0,8.0,7.0,9.0,,,,,,,
2023-01-31,17.01,14.0,20.03,49.49,48.96,50.0,4.5,4.0,5.02,,,,3.0,3.0,4.0,13.5,12.99,14.0,8.0,7.01,9.0,,,,,,,
2023-02-01,17.02,14.01,20.06,49.49,48.92,50.0,4.51,4.0,5.03,,,,3.01,3.0,4.0,13.5,12.98,13.99,8.0,7.01,9.0,,,,,,,
2023-02-02,17.03,14.01,20.11,49.48,48.87,49.99,4.51,4.0,5.05,,,,3.01,3.0,4.0,13.49,12.97,13.99,8.0,7.02,9.0,,,,,,,
2023-02-03,17.05,14.01,20.16,49.46,48.8,49.99,4.52,4.0,5.08,,,,3.01,3.0,4.0,13.49,12.96,13.99,8.01,7.03,9.0,,,,,,,
2023-02-04,17.07,14.02,20.23,49.45,48.72,49.99,4.53,4.01,5.11,,,,3.02,3.0,4.0,13.49,12.94,13.98,8.01,7.04,9.0,,,,,,,
2023-02-05,17.1,14.03,20.3,49.42,48.62,49.98,4.53,4.01,5.15,,,,3.03,3.0,4.0,13.48,12.92,13.97,8.02,7.05,9.0,,,,,,,
2023-02-06,17.13,14.04,20.39,49.4,48.51,49.98,4.55,4.01,5.19,,,,3.03,3.0,4.0,13.47,12.9,13.96,8.02,7.07,9.0,,,,,,,
2023-02-07,17.17,14.05,20.49,49.37,48.39,49.97,4.56,4.01,5.24,,,,3.04,3.0,4.0,13.47,12.88,13.96,8.03,7.09,9.0,20.0,49.0,5.0,,,14.0,9.0
2023-02-08,17.21,14.06,20.59,49.34,48.26,49.97,4.57,4.02,5.29,,,,3.05,3.0,4.0,13.46,12.85,13.94,8.03,7.11,9.0,,,,,,,
2023-02-09,17.26,14.07,20.7,49.31,48.13,49.96,4.59,4.02,5.35,,,,3.07,3.0,4.0,13.45,12.82,13.93,8.04,7.13,9.0,,,,,,,
2023-02-10,17.31,14.08,20.81,49.27,47.99,49.96,4.61,4.02,5.4,,,,3.08,3.0,4.0,13.44,12.8,13.92,8.05,7.16,9.0,,,,,,,
2023-02-11,17.36,14.1,20.92,49.23,47.85,49.96,4.62,4.03,5.46,,,,3.09,3.0,4.0,13.43,12.77,13.91,8.06,7.18,9.0,,,,,,,
2023-02-12,17.42,14.11,21.03,49.19,47.71,49.96,4.64,4.03,5.52,,,,3.11,3.0,4.0,13.42,12.74,13.89,8.07,7.21,9.0,,,,,,,
2023-02-13,17.48,14.13,21.15,49.14,47.57,49.96,4.67,4.04,5.57,,,,3.12,3.0,4.0,13.41,12.71,13.87,8.08,7.24,9.0,,,,,,,
2023-02-14,17.55,14.15,21.26,49.1,47.43,49.96,4.69,4.04,5.63,,,,3.14,3.0,4.0,13.4,12.68,13.86,8.09,7.27,9.0,,,,,,,
2023-02-15,17.62,14.16,21.37,49.05,47.29,49.96,4.71,4.04,5.68,,,,3.15,3.0,4.0,13.39,12.65,13.84,8.1,7.3,9.0,,,,,,,
2023-02-16,17.69,14.18,21.47,48.99,47.16,49.96,4.74,4.04,5.74,,,,3.17,3.0,4.0,13.37,12.62,13.82,8.11,7.34,9.0,,,,,,,
2023-02-17,17.76,14.2,21.57,48.94,47.03,49.96,4.76,4.04,5.79,,,,3.18,3.0,4.0,13.36,12.6,13.81,8.12,7.37,9.0,,,,,,,
2023-02-18,17.84,14.22,21.67,48.89,46.91,49.96,4.79,4.04,5.84,,,,3.2,3.0,4.0,13.35,12.57,13.79,8.13,7.4,9.0,,,,,,,
2023-02-19,17.92,14.25,21.76,48.83,46.8,49.96,4.81,4.04,5.88,,,,3.22,3.0,4.0,13.33,12.54,13.77,8.15,7.44,9.0,,,,,,,
2023-02-20,18.0,14.25,21.85,48.77,46.69,49.96,4.84,4.04,5.93,,,,3.24,3.0,4.0,13.32,12.52,13.76,8.16,7.47,9.0,,,,,,,
2023-02-21,18.08,14.26,21.94,48.72,46.58,49.96,4.87,4.04,5.97,,,,3.25,3.0,4.0,13.31,12.5,13.75,8.17,7.5,9.0,,,,,,,
2023-02-22,18.16,14.26,22.02,48.66,46.48,49.96,4.89,4.04,6.01,,,,3.27,3.0,4.0,13.29,12.47,13.76,8.19,7.54,9.0,,,,,,,
2023-02-23,18.24,14.26,22.09,48.6,46.39,49.96,4.92,4.04,6.05,,,,3.29,3.0,4.0,13.28,12.45,13.75,8.2,7.56,9.0,,,,,,,
2023-02-24,18.33,14.0,24.0,48.54,44.0,50.0,4.95,4.0,7.0,,,,3.3,3.0,4.0,13.26,12.0,14.0,8.21,7.0,9.0,,,,,,,
2023-02-25,18.41,14.0,24.0,48.48,44.0,50.0,4.98,4.0,7.0,,,,3.32,3.0,4.0,13.25,12.0,14.0,8.23,7.0,9.0,,,,,,,
2023-02-26,18.5,14.0,24.0,48.42,44.0,50.0,5.01,4.0,7.0,,,,3.34,3.0,4.0,13.24,12.0,14.0,8.24,7.0,9.0,,,,,,,
2023-02-27,18.58,14.01,23.99,48.35,44.0,49.99,5.04,4.01,7.0,,,,3.35,3.0,4.0,13.22,12.0,14.0,8.26,7.01,9.0,,,,,,,
2023-02-28,18.67,14.03,23.99,48.29,43.99,49.98,5.07,4.01,7.01,,,,3.37,3.0,4.0,13.2,11.99,13.99,8.27,7.01,9.0,,,,,,,
2023-03-01,18.77,14.06,23.98,48.22,43.99,49.95,5.1,4.03,7.01,,,,3.39,3.0,4.0,13.19,11.99,13.98,8.29,7.03,9.0,,,,,,,
2023-03-02,18.86,14.1,23.97,48.15,43.98,49.92,5.13,4.05,7.02,,,,3.41,3.0,4.0,13.17,11.98,13.97,8.3,7.05,9.0,,,,,,,
2023-03-03,18.96,14.16,23.95,48.07,43.98,49.88,5.17,4.07,7.02,,,,3.43,3.01,4.0,13.15,11.98,13.96,8.32,7.07,9.0,,,,,,,
2023-03-04,19.06,14.23,23.94,48.0,43.97,49.82,5.21,4.1,7.03,,,,3.44,3.01,4.0,13.13,11.97,13.94,8.34,7.1,9.0,,,,,,,
2023-03-05,19.16,14.32,23.92,47.92,43.97,49.75,5.25,4.14,7.04,,,,3.46,3.01,4.0,13.11,11.96,13.91,8.35,7.14,9.0,,,,,,,
2023-03-06,19.27,14.43,23.97,47.84,43.95,49.66,5.29,4.19,7.05,,,,3.48,3.02,4.0,13.08,11.95,13.88,8.37,7.1,9.0,,,,,,,
2023-03-07,19.37,14.56,23.97,47.75,43.93,49.6,5.33,4.25,7.07,,,,3.5,3.02,4.0,13.06,11.93,13.85,8.39,7.13,9.0,,,,,,,
2023-03-08,19.48,14.71,23.96,47.66,43.92,49.58,5.37,4.32,7.08,,,,3.52,3.03,4.0,13.04,11.92,13.81,8.41,7.16,9.0,,,,,,,
2023-03-09,19.59,14.88,23.95,47.57,43.91,49.53,5.42,4.39,7.09,,,,3.54,3.03,4.0,13.01,11.91,13.78,8.43,7.2,9.0,,,,,,,
2023-03-10,19.71,15.07,23.91,47.47,43.89,49.48,5.46,4.42,7.11,,,,3.56,3.04,4.0,12.99,11.89,13.74,8.45,7.25,9.0,,,,,,,
2023-03-11,19.82,15.28,23.89,47.37,43.88,49.42,5.51,4.43,7.12,,,,3.58,3.05,4.0,12.96,11.88,13.71,8.47,7.31,9.0,,,,,,,
2023-03-12,19.94,15.51,23.87,47.27,43.87,49.38,5.56,4.47,7.13,,,,3.6,3.06,4.0,12.94,11.87,13.7,8.49,7.37,9.0,,,,,,,
2023-03-13,20.05,15.76,23.85,47.16,43.85,49.33,5.61,4.51,7.15,,,,3.62,3.07,4.0,12.91,11.85,13.68,8.51,7.44,9.0,,,,,,,
2023-03-14,20.17,16.01,23.84,47.05,43.84,49.3,5.66,4.54,7.16,,,,3.64,3.09,4.0,12.89,11.89,13.7,8.53,7.5,9.0,,,,,,,
2023-03-15,20.28,16.29,23.8,46.94,43.82,49.23,5.7,4.57,7.18,,,,3.66,3.1,4.0,12.87,11.88,13.7,8.55,7.57,9.0,,,,,,,
2023-03-16,20.4,16.58,23.75,46.82,43.81,49.18,5.75,4.58,7.14,,,,3.68,3.12,4.0,12.85,11.94,13.71,8.57,7.64,9.0,,,,,,,
2023-03-17,20.51,16.72,23.69,46.71,43.8,49.14,5.8,4.58,7.13,,,,3.7,3.14,4.0,12.84,12.02,13.75,8.6,7.73,9.0,,,,,,,
2023-03-18,20.62,16.83,23.62,46.59,43.78,49.11,5.85,4.6,7.14,,,,3.72,3.15,4.0,12.82,12.03,13.79,8.62,7.81,9.0,,,,,,,
2023-03-19,20.73,16.95,23.55,46.47,43.77,49.07,5.89,4.63,7.13,,,,3.73,3.18,4.0,12.81,12.03,13.85,8.64,7.9,9.0,,,,,,,
2023-03-20,20.84,17.11,23.47,46.34,43.76,49.03,5.94,4.67,7.08,,,,3.75,3.2,4.0,12.8,12.01,13.89,8.66,7.96,9.0,,,,,,,
2023-03-21,20.94,17.32,23.4,46.22,43.74,48.95,5.98,4.69,7.02,,,,3.77,3.22,4.0,12.79,11.98,13.96,8.69,8.02,9.0,,,,,,,
