date,Con (pre-2024 election),Con (pre-2024 election) (low),Con (pre-2024 election) (high),Con (post-2024 election),Con (post-2024 election) (low),Con (post-2024 election) (high),Lab (pre-2024 election),Lab (pre-2024 election) (low),Lab (pre-2024 election) (high),Lab (post-2024 election),Lab (post-2024 election) (low),Lab (post-2024 election) (high),LDem (pre-2024 election),LDem (pre-2024 election) (low),LDem (pre-2024 election) (high),LDem (post-2024 election),LDem (post-2024 election) (low),LDem (post-2024 election) (high),Ukip (pre-2024 election),Ukip (pre-2024 election) (low),Ukip (pre-2024 election) (high),Ukip (post-2024 election),Ukip (post-2024 election) (low),Ukip (post-2024 election) (high),Grn (post-2024 election),Grn (post-2024 election) (low),Grn (post-2024 election) (high),Reform (post-2024 election),Reform (post-2024 election) (low),Reform (post-2024 election) (high),Con (poll),Lab (poll),LDem (poll),Ukip (poll),Grn (poll),Reform (poll)
2025-08-12,,,,14.13,11.24,16.79,,,,10.18,7.1,12.92,,,,4.85,1.67,7.65,,,,,,,3.29,0.07,6.34,16.64,13.26,19.76,,,,,,
2025-08-13,,,,14.14,11.28,16.76,,,,10.15,7.09,12.89,,,,4.85,1.66,7.67,,,,,,,3.31,0.06,6.4,16.63,13.27,19.73,,,,,,
2025-08-14,,,,14.14,11.3,16.75,,,,10.12,7.08,12.85,,,,4.86,1.66,7.72,,,,,,,3.33,0.06,6.43,16.63,13.29,19.71,,,,,,
2025-08-15,,,,14.15,11.34,16.76,,,,10.1,7.06,12.79,,,,4.86,1.64,7.76,,,,,,,3.35,0.06,6.46,16.62,13.29,19.68,,,,,,
2025-08-16,,,,14.16,11.37,16.79,,,,10.07,7.03,12.74,,,,4.86,1.65,7.8,,,,,,,3.37,0.15,6.44,16.61,13.31,19.67,,,,,,
2025-08-17,,,,14.16,11.38,16.81,,,,10.04,7.0,12.71,,,,4.87,1.64,7.79,,,,,,,3.39,0.2,6.42,16.61,13.33,19.66,,,,,,
2025-08-18,,,,14.17,11.35,16.79,,,,10.02,6.99,12.65,,,,4.87,1.64,7.78,,,,,,,3.41,0.22,6.47,16.6,13.36,19.64,,,,,,
2025-08-19,,,,14.18,11.31,16.75,,,,9.99,6.97,12.62,,,,4.88,1.63,7.78,,,,,,,3.43,0.32,6.47,16.59,13.39,19.65,,,,,,
2025-08-20,,,,14.18,11.28,16.73,,,,9.97,7.04,12.62,,,,4.88,1.61,7.8,,,,,,,3.45,0.32,6.48,16.59,13.36,19.6,,,,,,
2025-08-21,,,,14.19,11.29,16.74,,,,9.94,7.09,12.61,,,,4.88,1.62,7.76,,,,,,,3.47,0.32,6.48,16.58,13.36,19.57,,,,,,
2025-08-22,,,,14.2,11.3,16.79,,,,9.92,7.11,12.59,,,,4.89,1.62,7.74,,,,,,,3.49,0.32,6.48,16.57,13.36,19.52,,,,,,
2025-08-23,,,,14.21,11.36,16.83,,,,9.9,7.11,12.58,,,,4.89,1.61,7.77,,,,,,,3.51,0.33,6.48,16.57,13.38,19.5,,,,,,
2025-08-24,,,,14.22,11.44,16.88,,,,9.87,7.12,12.57,,,,4.9,1.62,7.81,,,,,,,3.53,0.33,6.48,16.56,13.4,19.47,15.0,9.0,7.0,,2.0,17.0
2025-08-25,,,,14.23,11.47,16.92,,,,9.85,7.14,12.56,,,,4.9,1.61,7.85,,,,,,,3.55,0.36,6.54,16.55,13.42,19.46,,,,,,
2025-08-26,,,,14.24,11.53,16.96,,,,9.82,7.17,12.55,,,,4.9,1.6,7.89,,,,,,,3.57,0.41,6.59,16.55,13.44,19.43,,,,,,
2025-08-27,,,,14.25,11.58,16.99,,,,9.8,7.16,12.55,,,,4.91,1.59,7.93,,,,,,,3.59,0.46,6.61,16.54,13.44,19.42,,,,,,
2025-08-28,,,,14.26,11.56,17.03,,,,9.77,7.15,12.5,,,,4.91,1.53,7.95,,,,,,,3.61,0.5,6.63,16.53,13.42,19.41,,,,,,
2025-08-29,,,,14.27,11.54,17.07,,,,9.75,7.11,12.42,,,,4.91,1.54,7.97,,,,,,,3.63,0.56,6.62,16.53,13.47,19.39,,,,,,
2025-08-30,,,,14.28,11.51,17.1,,,,9.73,7.08,12.4,,,,4.91,1.57,7.98,,,,,,,3.65,0.62,6.66,16.52,13.51,19.38,,,,,,
2025-08-31,,,,14.29,11.51,17.14,,,,9.7,7.05,12.36,,,,4.92,1.57,8.0,,,,,,,3.67,0.67,6.69,16.51,13.55,19.37,,,,,,
2025-09-01,,,,14.31,11.52,17.14,,,,9.68,7.01,12.31,,,,4.92,1.56,8.01,,,,,,,3.69,0.72,6.71,16.51,13.53,19.34,,,,,,
2025-09-02,,,,14.32,11.55,17.16,,,,9.65,6.97,12.28,,,,4.92,1.55,8.02,,,,,,,3.71,0.73,6.72,16.5,13.52,19.31,,,,,,
2025-09-03,,,,14.33,11.58,17.17,,,,9.63,6.91,12.23,,,,4.92,1.55,7.95,,,,,,,3.73,0.75,6.73,16.49,13.51,19.27,,,,,,
2025-09-04,,,,14.34,11.61,17.24,,,,9.6,6.87,12.25,,,,4.93,1.54,7.86,,,,,,,3.75,0.76,6.74,16.49,13.5,19.24,,,,,,
2025-09-05,,,,14.36,11.64,17.31,,,,9.58,6.87,12.25,,,,4.93,1.53,7.76,,,,,,,3.77,0.77,6.78,16.48,13.5,19.21,,,,,,
2025-09-06,,,,14.37,11.67,17.29,,,,9.56,6.87,12.27,,,,4.93,1.53,7.77,,,,,,,3.79,0.78,6.87,16.48,13.46,19.19,,,,,,
2025-09-07,,,,14.38,11.72,17.35,,,,9.53,6.87,12.28,,,,4.93,1.52,7.78,,,,,,,3.81,0.79,6.9,16.47,13.48,19.15,,,,,,
2025-09-08,,,,14.4,11.76,17.4,,,,9.51,6.87,12.29,,,,4.93,1.52,7.8,,,,,,,3.83,0.81,6.92,16.46,13.48,19.12,,,,,,
2025-09-09,,,,14.41,11.78,17.42,,,,9.49,6.88,12.32,,,,4.93,1.51,7.82,,,,,,,3.84,0.82,6.94,16.46,13.48,19.13,,,,,,
2025-09-10,,,,14.42,11.78,17.43,,,,9.46,6.88,12.37,,,,4.93,1.5,7.83,,,,,,,3.86,0.82,6.95,16.45,13.49,19.15,,,,,,
2025-09-11,,,,14.44,11.8,17.44,,,,9.44,6.89,12.35,,,,4.93,1.49,7.85,,,,,,,3.88,0.84,6.94,16.44,13.47,19.16,,,,,,
2025-09-12,,,,14.45,11.8,17.45,,,,9.42,6.89,12.36,,,,4.93,1.51,7.86,,,,,,,3.9,0.85,6.92,16.44,13.41,19.18,,,,,,
2025-09-13,,,,14.47,11.79,17.45,,,,9.4,6.9,12.32,,,,4.93,1.52,7.88,,,,,,,3.91,0.86,6.9,16.43,13.39,19.19,,,,,,
2025-09-14,,,,14.48,11.8,17.53,,,,9.37,6.87,12.32,,,,4.93,1.54,7.82,,,,,,,3.93,0.88,6.89,16.42,13.43,19.21,,,,,,
2025-09-15,,,,14.5,11.8,17.54,,,,9.35,6.87,12.34,,,,4.93,1.56,7.77,,,,,,,3.94,0.93,6.87,16.42,13.46,19.2,,,,,,
2025-09-16,,,,14.51,11.81,17.55,,,,9.33,6.88,12.36,,,,4.93,1.58,7.74,,,,,,,3.96,0.96,6.85,16.41,13.5,19.19,,,,,,
2025-09-17,,,,14.53,11.81,17.56,,,,9.31,6.88,12.38,,,,4.93,1.6,7.73,,,,,,,3.98,0.96,6.82,16.41,13.55,19.18,,,,,,
2025-09-18,,,,14.54,11.81,17.61,,,,9.29,6.88,12.38,,,,4.93,1.61,7.73,,,,,,,3.99,1.0,6.8,16.4,13.59,19.17,,,,,,
2025-09-19,,,,14.56,11.82,17.63,,,,9.27,6.88,12.37,,,,4.93,1.59,7.75,,,,,,,4.01,1.04,6.76,16.39,13.63,19.16,,,,,,
2025-09-20,,,,14.58,11.84,17.66,,,,9.25,6.89,12.35,,,,4.93,1.58,7.77,,,,,,,4.02,1.08,6.75,16.39,13.65,19.15,,,,,,
2025-09-21,,,,14.59,11.85,17.71,,,,9.23,6.88,12.34,,,,4.93,1.56,7.78,,,,,,,4.04,1.1,6.72,16.38,13.69,19.14,,,,,,
2025-09-22,,,,14.61,11.87,17.77,,,,9.21,6.89,12.32,,,,4.92,1.56,7.8,,,,,,,4.05,1.1,6.7,16.37,13.7,19.14,14.0,9.0,5.0,,5.0,16.0
2025-09-23,,,,14.63,11.9,17.83,,,,9.19,6.9,12.29,,,,4.92,1.55,7.81,,,,,,,4.07,1.1,6.68,16.37,13.73,19.15,,,,,,
2025-09-24,,,,14.65,11.92,17.85,,,,9.18,6.9,12.29,,,,4.92,1.55,7.81,,,,,,,4.08,1.09,6.69,16.36,13.75,19.17,,,,,,
2025-09-25,,,,14.66,11.95,17.87,,,,9.16,6.91,12.28,,,,4.91,1.56,7.84,,,,,,,4.1,1.12,6.69,16.35,13.72,19.19,,,,,,
2025-09-26,,,,14.68,11.98,17.87,,,,9.14,6.85,12.26,,,,4.91,1.56,7.86,,,,,,,4.11,1.13,6.68,16.34,13.7,19.2,,,,,,
2025-09-27,,,,14.7,12.02,17.86,,,,9.12,6.72,12.25,,,,4.9,1.57,7.87,,,,,,,4.13,1.14,6.63,16.34,13.69,19.21,,,,,,
2025-09-28,,,,14.72,12.04,17.86,,,,9.11,6.64,12.21,,,,4.9,1.59,7.78,,,,,,,4.15,1.17,6.61,16.33,13.67,19.23,,,,,,
2025-09-29,,,,14.74,12.0,17.85,,,,9.09,6.64,12.16,,,,4.89,1.6,7.78,,,,,,,4.16,1.21,6.59,16.32,13.65,19.21,,,,,,
2025-09-30,,,,14.76,11.96,17.86,,,,9.07,6.64,12.16,,,,4.89,1.61,7.77,,,,,,,4.18,1.26,6.62,16.32,13.69,19.18,,,,,,
2025-10-01,,,,14.78,11.93,17.91,,,,9.06,6.65,12.16,,,,4.88,1.61,7.77,,,,,,,4.19,1.3,6.67,16.31,13.68,19.16,,,,,,
2025-10-02,,,,14.8,11.97,17.96,,,,9.04,6.62,12.15,,,,4.88,1.62,7.75,,,,,,,4.21,1.34,6.72,16.3,13.67,19.14,,,,,,
2025-10-03,,,,14.83,11.96,18.0,,,,9.03,6.52,12.12,,,,4.87,1.62,7.71,,,,,,,4.22,1.34,6.77,16.29,13.66,19.11,,,,,,
2025-10-04,,,,14.85,11.92,18.04,,,,9.01,6.43,12.11,,,,4.86,1.62,7.73,,,,,,,4.24,1.35,6.81,16.29,13.66,19.09,,,,,,
2025-10-05,,,,14.87,11.97,18.11,,,,9.0,6.37,12.1,,,,4.85,1.61,7.72,,,,,,,4.26,1.34,6.83,16.28,13.65,19.08,,,,,,
2025-10-06,,,,14.89,12.05,18.23,,,,8.99,6.38,12.1,,,,4.85,1.61,7.7,,,,,,,4.27,1.33,6.84,16.27,13.64,19.08,,,,,,
2025-10-07,,,,14.91,12.1,18.24,,,,8.98,6.4,12.08,,,,4.84,1.58,7.68,,,,,,,4.29,1.35,6.85,16.27,13.65,19.08,,,,,,
2025-10-08,,,,14.94,12.11,18.31,,,,8.96,6.42,12.1,,,,4.83,1.62,7.67,,,,,,,4.31,1.38,6.86,16.26,13.65,19.1,,,,,,
2025-10-09,,,,14.96,12.1,18.37,,,,8.95,6.3,12.13,,,,4.82,1.62,7.68,,,,,,,4.32,1.41,6.86,16.25,13.6,19.11,,,,,,
2025-10-10,,,,14.98,12.11,18.43,,,,8.94,6.14,12.16,,,,4.81,1.62,7.7,,,,,,,4.34,1.41,6.86,16.24,13.57,19.12,,,,,,
2025-10-11,,,,15.01,12.11,18.5,,,,8.93,6.04,12.19,,,,4.8,1.63,7.72,,,,,,,4.35,1.47,6.85,16.24,13.57,19.13,,,,,,
2025-10-12,,,,15.03,12.1,18.53,,,,8.92,6.01,12.2,,,,4.79,1.63,7.74,,,,,,,4.37,1.53,6.85,16.23,13.59,19.13,,,,,,
2025-10-13,,,,15.05,12.08,18.6,,,,8.92,5.99,12.19,,,,4.78,1.65,7.75,,,,,,,4.39,1.57,6.84,16.22,13.58,19.14,,,,,,
2025-10-14,,,,15.08,12.12,18.67,,,,8.91,5.97,12.21,,,,4.77,1.66,7.75,,,,,,,4.4,1.61,6.84,16.22,13.58,19.15,,,,,,
2025-10-15,,,,15.1,12.11,18.74,,,,8.9,5.96,12.23,,,,4.76,1.65,7.74,,,,,,,4.42,1.65,6.89,16.21,13.59,19.16,,,,,,
2025-10-16,,,,15.12,12.05,18.8,,,,8.89,5.94,12.25,,,,4.75,1.65,7.74,,,,,,,4.44,1.64,6.93,16.2,13.59,19.16,,,,,,
2025-10-17,,,,15.15,12.13,18.78,,,,8.89,5.98,12.27,,,,4.74,1.65,7.73,,,,,,,4.45,1.63,6.93,16.2,13.6,19.15,,,,,,
2025-10-18,,,,15.17,12.21,18.83,,,,8.88,5.97,12.28,,,,4.72,1.64,7.72,,,,,,,4.47,1.63,6.94,16.19,13.6,19.14,,,,,,
2025-10-19,,,,15.19,12.23,18.91,,,,8.87,5.92,12.29,,,,4.71,1.62,7.72,,,,,,,4.48,1.63,6.93,16.18,13.59,19.13,,,,,,
2025-10-20,,,,15.21,12.24,18.91,,,,8.87,5.88,12.3,,,,4.7,1.62,7.74,,,,,,,4.5,1.63,6.91,16.18,13.53,19.12,15.0,8.0,5.0,,5.0,16.0
2025-10-21,,,,15.24,12.26,18.92,,,,8.86,5.85,12.31,,,,4.69,1.61,7.75,,,,,,,4.52,1.63,6.89,16.17,13.54,19.1,,,,,,
2025-10-22,,,,15.26,12.27,18.92,,,,8.86,5.81,12.32,,,,4.68,1.6,7.76,,,,,,,4.53,1.63,6.88,16.17,13.57,19.03,,,,,,
2025-10-23,,,,15.28,12.29,18.93,,,,8.85,5.81,12.24,,,,4.66,1.58,7.77,,,,,,,4.55,1.69,6.87,16.16,13.59,18.97,,,,,,
2025-10-24,,,,15.3,12.3,18.93,,,,8.85,5.79,12.28,,,,4.65,1.58,7.78,,,,,,,4.57,1.76,6.91,16.16,13.58,18.9,,,,,,
2025-10-25,,,,15.32,12.32,18.93,,,,8.84,5.77,12.31,,,,4.64,1.57,7.8,,,,,,,4.58,1.73,6.92,16.16,13.56,18.84,,,,,,
2025-10-26,,,,15.35,12.33,18.93,,,,8.84,5.76,12.34,,,,4.63,1.57,7.8,,,,,,,4.6,1.76,6.91,16.15,13.54,18.85,,,,,,
2025-10-27,,,,15.37,12.35,18.93,,,,8.83,5.75,12.35,,,,4.61,1.53,7.73,,,,,,,4.62,1.79,6.89,16.15,13.57,18.87,,,,,,
2025-10-28,,,,15.39,12.37,18.93,,,,8.83,5.75,12.35,,,,4.6,1.49,7.66,,,,,,,4.63,1.82,6.89,16.15,13.61,18.88,,,,,,
2025-10-29,,,,15.41,12.39,18.93,,,,8.83,5.74,12.35,,,,4.59,1.5,7.61,,,,,,,4.65,1.86,6.87,16.15,13.65,18.9,,,,,,
2025-10-30,,,,15.43,12.4,18.93,,,,8.82,5.74,12.34,,,,4.58,1.53,7.6,,,,,,,4.67,1.83,6.86,16.15,13.66,18.91,,,,,,
2025-10-31,,,,15.44,12.4,18.94,,,,8.82,5.74,12.34,,,,4.57,1.5,7.59,,,,,,,4.69,1.8,6.86,16.15,13.67,18.92,,,,,,
2025-11-01,,,,15.46,12.45,19.01,,,,8.82,5.73,12.33,,,,4.55,1.46,7.58,,,,,,,4.7,1.78,6.86,16.15,13.66,18.94,,,,,,
2025-11-02,,,,15.48,12.46,18.99,,,,8.81,5.73,12.32,,,,4.54,1.42,7.57,,,,,,,4.72,1.75,6.86,16.15,13.65,18.94,,,,,,
2025-11-03,,,,15.5,12.48,18.97,,,,8.81,5.72,12.31,,,,4.53,1.38,7.57,,,,,,,4.73,1.73,6.86,16.15,13.63,18.92,,,,,,
2025-11-04,,,,15.51,12.49,18.96,,,,8.81,5.72,12.3,,,,4.52,1.33,7.57,,,,,,,4.75,1.7,6.86,16.15,13.63,18.9,,,,,,
2025-11-05,,,,15.53,12.51,18.96,,,,8.81,5.71,12.28,,,,4.5,1.33,7.56,,,,,,,4.77,1.68,6.86,16.15,13.63,18.89,,,,,,
2025-11-06,,,,15.55,12.53,18.88,,,,8.81,5.71,12.18,,,,4.49,1.38,7.55,,,,,,,4.78,1.66,6.86,16.16,13.63,18.88,,,,,,
2025-11-07,,,,15.56,12.55,18.87,,,,8.8,5.7,12.08,,,,4.48,1.43,7.54,,,,,,,4.8,1.69,6.86,16.16,13.64,18.85,,,,,,
2025-11-08,,,,15.58,12.57,18.84,,,,8.8,5.7,11.98,,,,4.47,1.48,7.53,,,,,,,4.81,1.73,6.86,16.16,13.65,18.87,,,,,,
2025-11-09,,,,15.59,12.58,18.81,,,,8.8,5.69,11.9,,,,4.46,1.49,7.53,,,,,,,4.83,1.76,6.86,16.17,13.65,18.89,,,,,,
2025-11-10,,,,15.61,12.6,18.79,,,,8.8,5.68,11.93,,,,4.45,1.44,7.52,,,,,,,4.84,1.79,6.88,16.17,13.67,18.89,,,,,,
2025-11-11,,,,15.62,12.62,18.76,,,,8.8,5.69,11.95,,,,4.43,1.38,7.52,,,,,,,4.86,1.78,6.91,16.17,13.68,18.91,,,,,,
2025-11-12,,,,15.63,12.65,18.74,,,,8.8,5.71,11.97,,,,4.42,1.32,7.51,,,,,,,4.87,1.78,6.94,16.18,13.71,18.94,,,,,,
2025-11-13,,,,15.64,12.67,18.71,,,,8.8,5.72,11.99,,,,4.41,1.26,7.5,,,,,,,4.89,1.82,6.97,16.18,13.68,18.96,,,,,,
2025-11-14,,,,15.66,12.6,18.74,,,,8.8,5.74,11.95,,,,4.4,1.21,7.5,,,,,,,4.9,1.86,7.0,16.19,13.62,18.98,,,,,,
2025-11-15,,,,15.67,12.51,18.8,,,,8.8,5.76,12.0,,,,4.39,1.15,7.46,,,,,,,4.92,1.9,7.02,16.19,13.56,19.0,,,,,,
2025-11-16,,,,15.68,12.43,18.85,,,,8.8,5.76,11.97,,,,4.38,1.14,7.41,,,,,,,4.93,1.9,7.02,16.2,13.5,19.01,,,,,,
2025-11-17,,,,15.69,12.4,18.91,,,,8.8,5.76,11.93,,,,4.37,1.14,7.41,,,,,,,4.94,1.9,7.06,16.2,13.54,19.03,16.0,9.0,4.0,,6.0,15.0
2025-11-18,,,,15.7,12.4,18.95,,,,8.8,5.78,11.9,,,,4.36,1.12,7.4,,,,,,,4.96,1.91,7.13,16.21,13.58,19.04,,,,,,
2025-11-19,,,,15.71,12.41,19.0,,,,8.8,5.79,11.86,,,,4.35,1.12,7.4,,,,,,,4.97,1.92,7.16,16.21,13.62,19.05,,,,,,
2025-11-20,,,,15.72,12.42,19.02,,,,8.8,5.81,11.83,,,,4.34,1.11,7.39,,,,,,,4.99,1.93,7.18,16.22,13.67,19.07,,,,,,
2025-11-21,,,,15.73,12.45,19.0,,,,8.8,5.82,11.79,,,,4.33,1.11,7.38,,,,,,,5.0,1.94,7.22,16.22,13.71,19.08,,,,,,
2025-11-22,,,,15.75,12.47,18.97,,,,8.81,5.84,11.76,,,,4.32,1.11,7.37,,,,,,,5.01,1.92,7.25,16.23,13.75,19.09,,,,,,
2025-11-23,,,,15.76,12.49,18.95,,,,8.81,5.86,11.72,,,,4.31,1.11,7.36,,,,,,,5.03,1.91,7.27,16.23,13.79,19.1,,,,,,
2025-11-24,,,,15.77,12.51,18.93,,,,8.81,5.88,11.68,,,,4.3,1.1,7.36,,,,,,,5.04,1.89,7.28,16.24,13.83,19.11,,,,,,
2025-11-25,,,,15.78,12.54,18.91,,,,8.81,5.89,11.65,,,,4.3,1.1,7.34,,,,,,,5.05,1.88,7.32,16.24,13.81,19.13,,,,,,
2025-11-26,,,,15.78,12.57,18.88,,,,8.81,5.91,11.62,,,,4.29,1.1,7.33,,,,,,,5.06,1.87,7.35,16.25,13.8,19.1,,,,,,
2025-11-27,,,,15.79,12.6,18.88,,,,8.8,5.93,11.58,,,,4.28,1.1,7.31,,,,,,,5.08,1.91,7.37,16.25,13.8,19.13,,,,,,
2025-11-28,,,,15.8,12.63,18.89,,,,8.8,5.95,11.59,,,,4.27,1.06,7.29,,,,,,,5.09,1.89,7.4,16.26,13.77,19.07,,,,,,
2025-11-29,,,,15.81,12.67,18.94,,,,8.8,5.96,11.62,,,,4.27,1.02,7.28,,,,,,,5.1,1.87,7.42,16.26,13.74,19.08,,,,,,
2025-11-30,,,,15.82,12.71,18.93,,,,8.8,5.98,11.64,,,,4.26,0.98,7.26,,,,,,,5.11,1.85,7.44,16.27,13.7,19.09,,,,,,
2025-12-01,,,,15.83,12.73,18.95,,,,8.8,6.0,11.67,,,,4.25,0.95,7.24,,,,,,,5.12,1.83,7.45,16.27,13.69,19.09,,,,,,
2025-12-02,,,,15.84,12.77,18.99,,,,8.8,6.02,11.67,,,,4.25,0.92,7.22,,,,,,,5.13,1.84,7.47,16.28,13.67,19.1,,,,,,
2025-12-03,,,,15.85,12.81,19.02,,,,8.8,6.04,11.59,,,,4.24,0.89,7.21,,,,,,,5.14,1.92,7.51,16.28,13.66,19.11,,,,,,
2025-12-04,,,,15.85,12.82,19.02,,,,8.8,6.03,11.51,,,,4.24,0.85,7.19,,,,,,,5.15,1.99,7.55,16.29,13.65,19.11,,,,,,
2025-12-05,,,,15.86,12.87,19.01,,,,8.8,6.06,11.48,,,,4.23,0.85,7.17,,,,,,,5.16,1.96,7.59,16.29,13.66,19.09,,,,,,
2025-12-06,,,,15.87,12.89,18.97,,,,8.8,6.08,11.48,,,,4.23,0.86,7.18,,,,,,,5.17,1.94,7.62,16.3,13.69,19.07,,,,,,
2025-12-07,,,,15.87,12.89,19.0,,,,8.8,6.09,11.5,,,,4.23,0.88,7.23,,,,,,,5.18,1.96,7.62,16.3,13.72,19.05,,,,,,
2025-12-08,,,,15.88,12.88,19.0,,,,8.8,6.1,11.51,,,,4.22,0.87,7.27,,,,,,,5.19,1.97,7.58,16.31,13.73,19.08,,,,,,
2025-12-09,,,,15.89,12.89,19.0,,,,8.8,6.11,11.49,,,,4.22,0.86,7.25,,,,,,,5.2,1.98,7.72,16.31,13.76,19.13,,,,,,
2025-12-10,,,,15.89,12.89,19.0,,,,8.8,6.12,11.53,,,,4.22,0.87,7.24,,,,,,,5.2,1.92,7.75,16.32,13.75,19.08,,,,,,
2025-12-11,,,,15.9,12.88,18.98,,,,8.8,6.08,11.55,,,,4.21,0.84,7.23,,,,,,,5.21,1.86,7.78,16.32,13.74,19.04,,,,,,
2025-12-12,,,,15.91,12.88,18.97,,,,8.8,6.03,11.56,,,,4.21,0.83,7.21,,,,,,,5.22,1.8,7.8,16.33,13.73,19.04,,,,,,
2025-12-13,,,,15.91,12.88,18.88,,,,8.8,5.99,11.53,,,,4.21,0.82,7.2,,,,,,,5.22,1.76,7.83,16.33,13.72,19.06,,,,,,
2025-12-14,,,,15.92,12.87,18.81,,,,8.8,5.94,11.56,,,,4.21,0.82,7.2,,,,,,,5.23,1.76,7.85,16.34,13.71,19.1,,,,,,
2025-12-15,,,,15.92,12.86,18.83,,,,8.8,5.89,11.59,,,,4.21,0.82,7.2,,,,,,,5.23,1.75,7.86,16.34,13.7,19.13,16.0,9.0,3.0,,3.0,16.0
2025-12-16,,,,15.93,12.86,18.85,,,,8.8,5.86,11.61,,,,4.21,0.82,7.2,,,,,,,5.24,1.75,7.88,16.34,13.67,19.15,,,,,,
2025-12-17,,,,15.93,12.86,18.87,,,,8.8,5.81,11.63,,,,4.21,0.87,7.2,,,,,,,5.25,1.75,7.9,16.35,13.67,19.16,,,,,,
2025-12-18,,,,15.94,12.86,18.89,,,,8.79,5.77,11.63,,,,4.21,0.83,7.18,,,,,,,5.25,1.75,7.91,16.35,13.65,19.22,,,,,,
2025-12-19,,,,15.94,12.86,18.91,,,,8.79,5.73,11.64,,,,4.21,0.84,7.18,,,,,,,5.26,1.75,7.91,16.36,13.64,19.25,,,,,,
2025-12-20,,,,15.95,12.86,18.91,,,,8.79,5.69,11.66,,,,4.2,0.85,7.18,,,,,,,5.26,1.74,7.93,16.36,13.62,19.27,,,,,,
2025-12-21,,,,15.95,12.86,18.94,,,,8.79,5.66,11.68,,,,4.2,0.87,7.13,,,,,,,5.26,1.75,7.94,16.36,13.62,19.27,,,,,,
2025-12-22,,,,15.95,12.87,18.98,,,,8.79,5.65,11.69,,,,4.2,0.9,7.09,,,,,,,5.27,1.75,7.95,16.37,13.61,19.26,,,,,,
2025-12-23,,,,15.96,12.86,19.0,,,,8.79,5.69,11.71,,,,4.2,0.92,7.07,,,,,,,5.27,1.75,7.98,16.37,13.6,19.26,,,,,,
2025-12-24,,,,15.96,12.88,19.02,,,,8.79,5.72,11.73,,,,4.2,0.93,7.06,,,,,,,5.28,1.74,8.01,16.37,13.59,19.25,,,,,,
2025-12-25,,,,15.97,12.88,19.05,,,,8.79,5.77,11.75,,,,4.2,0.96,7.05,,,,,,,5.28,1.72,8.01,16.37,13.58,19.24,,,,,,
2025-12-26,,,,15.97,12.89,19.11,,,,8.79,5.82,11.77,,,,4.2,0.92,7.1,,,,,,,5.29,1.69,8.0,16.38,13.56,19.24,,,,,,
2025-12-27,,,,15.97,12.91,19.11,,,,8.79,5.86,11.79,,,,4.2,0.92,7.06,,,,,,,5.29,1.66,8.0,16.38,13.55,19.23,,,,,,
2025-12-28,,,,15.98,12.91,19.13,,,,8.79,5.91,11.81,,,,4.2,0.92,7.04,,,,,,,5.29,1.64,8.0,16.38,13.54,19.22,,,,,,
2025-12-29,,,,15.98,12.89,19.15,,,,8.79,5.95,11.83,,,,4.2,0.91,7.01,,,,,,,5.3,1.65,8.0,16.38,13.53,19.22,,,,,,
2025-12-30,,,,15.98,12.93,19.17,,,,8.79,5.98,11.85,,,,4.2,0.91,7.0,,,,,,,5.3,1.66,8.0,16.38,13.52,19.21,,,,,,
2025-12-31,,,,15.98,12.96,19.2,,,,8.79,6.0,11.87,,,,4.2,0.91,6.99,,,,,,,5.31,1.68,8.01,16.39,13.52,19.2,,,,,,
2026-01-01,,,,15.99,12.97,19.22,,,,8.79,6.01,11.9,,,,4.2,0.92,6.98,,,,,,,5.31,1.65,8.01,16.39,13.51,19.2,,,,,,
2026-01-02,,,,15.99,12.99,19.25,,,,8.79,6.03,11.92,,,,4.2,0.91,6.95,,,,,,,5.32,1.66,7.99,16.39,13.5,19.2,,,,,,
2026-01-03,,,,15.99,13.01,19.28,,,,8.79,6.04,11.95,,,,4.2,0.89,6.89,,,,,,,5.32,1.66,7.97,16.39,13.49,19.2,,,,,,
2026-01-04,,,,15.99,13.01,19.29,,,,8.79,6.02,11.97,,,,4.2,0.86,6.88,,,,,,,5.33,1.66,7.96,16.39,13.49,19.22,,,,,,
2026-01-05,,,,16.0,12.99,19.31,,,,8.79,6.0,11.99,,,,4.2,0.76,6.88,,,,,,,5.33,1.67,7.95,16.39,13.48,19.24,,,,,,
2026-01-06,,,,16.0,12.98,19.33,,,,8.79,6.03,12.01,,,,4.2,0.66,6.88,,,,,,,5.34,1.68,7.95,16.39,13.47,19.26,,,,,,
2026-01-07,,,,16.0,12.96,19.36,,,,8.79,6.07,12.03,,,,4.2,0.61,6.89,,,,,,,5.34,1.72,7.94,16.39,13.48,19.28,,,,,,
2026-01-08,,,,16.0,12.94,19.34,,,,8.79,6.06,12.05,,,,4.2,0.6,6.87,,,,,,,5.35,1.76,7.94,16.39,13.5,19.29,,,,,,
2026-01-09,,,,16.0,12.92,19.32,,,,8.8,6.06,12.07,,,,4.2,0.63,6.87,,,,,,,5.35,1.8,8.0,16.39,13.49,19.31,,,,,,
2026-01-10,,,,16.0,12.9,19.33,,,,8.8,6.09,12.09,,,,4.2,0.69,6.86,,,,,,,5.36,1.84,8.01,16.39,13.46,19.29,,,,,,
2026-01-11,,,,16.01,12.88,19.34,,,,8.8,6.12,12.12,,,,4.2,0.72,6.87,,,,,,,5.36,1.83,8.0,16.39,13.45,19.26,,,,,,
