date,Con (pre-2024 election),Con (pre-2024 election) (low),Con (pre-2024 election) (high),Con (post-2024 election),Con (post-2024 election) (low),Con (post-2024 election) (high),Lab (pre-2024 election),Lab (pre-2024 election) (low),Lab (pre-2024 election) (high),Lab (post-2024 election),Lab (post-2024 election) (low),Lab (post-2024 election) (high),LDem (pre-2024 election),LDem (pre-2024 election) (low),LDem (pre-2024 election) (high),LDem (post-2024 election),LDem (post-2024 election) (low),LDem (post-2024 election) (high),Ukip (pre-2024 election),Ukip (pre-2024 election) (low),Ukip (pre-2024 election) (high),Ukip (post-2024 election),Ukip (post-2024 election) (low),Ukip (post-2024 election) (high),Grn (post-2024 election),Grn (post-2024 election) (low),Grn (post-2024 election) (high),SNP (post-2024 election),SNP (post-2024 election) (low),SNP (post-2024 election) (high),PC (post-2024 election),PC (post-2024 election) (low),PC (post-2024 election) (high),Reform (post-2024 election),Reform (post-2024 election) (low),Reform (post-2024 election) (high),Con (poll),Lab (poll),LDem (poll),Ukip (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2025-04-05,,,,21.78,17.91,25.97,,,,15.2,12.34,18.11,,,,5.1,2.79,7.55,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,,,,21.76,17.85,25.96,,,,15.19,12.34,18.06,,,,5.1,2.79,7.55,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-07,,,,21.73,17.79,25.95,,,,15.18,12.33,18.01,,,,5.1,2.78,7.55,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-08,,,,21.71,17.73,25.9,,,,15.17,12.32,17.99,,,,5.1,2.76,7.53,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-09,,,,21.69,17.68,25.84,,,,15.17,12.3,17.94,,,,5.1,2.75,7.54,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10,,,,21.67,17.69,25.79,,,,15.16,12.27,17.93,,,,5.1,2.73,7.54,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-11,,,,21.66,17.69,25.75,,,,15.15,12.25,17.93,,,,5.1,2.72,7.54,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-12,,,,21.64,17.66,25.73,,,,15.14,12.23,17.93,,,,5.1,2.7,7.54,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-13,,,,21.62,17.58,25.72,,,,15.13,12.2,17.93,,,,5.1,2.7,7.53,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-14,,,,21.61,17.5,25.7,,,,15.12,12.21,17.93,,,,5.1,2.68,7.52,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-15,,,,21.59,17.42,25.69,,,,15.11,12.22,17.92,,,,5.1,2.68,7.52,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-16,,,,21.58,17.34,25.68,,,,15.1,12.22,17.94,,,,5.1,2.72,7.52,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-17,,,,21.56,17.29,25.67,,,,15.09,12.24,17.98,,,,5.1,2.75,7.55,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-18,,,,21.55,17.26,25.65,,,,15.08,12.24,17.95,,,,5.1,2.77,7.57,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-19,,,,21.54,17.29,25.64,,,,15.07,12.2,17.89,,,,5.1,2.77,7.59,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-20,,,,21.53,17.3,25.6,,,,15.06,12.17,17.88,,,,5.1,2.76,7.62,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-21,,,,21.52,17.24,25.58,,,,15.05,12.13,17.86,,,,5.11,2.76,7.62,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-22,,,,21.51,17.17,25.56,,,,15.04,12.16,17.85,,,,5.11,2.77,7.62,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-23,,,,21.5,17.13,25.55,,,,15.03,12.18,17.83,,,,5.11,2.75,7.59,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-24,,,,21.49,17.11,25.53,,,,15.03,12.2,17.82,,,,5.11,2.75,7.58,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-25,,,,21.48,17.08,25.51,,,,15.02,12.23,17.8,,,,5.11,2.74,7.57,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-26,,,,21.47,17.02,25.49,,,,15.01,12.24,17.79,,,,5.11,2.75,7.55,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-27,,,,21.46,16.96,25.47,,,,15.0,12.23,17.8,,,,5.11,2.75,7.55,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28,,,,21.45,16.9,25.46,,,,14.99,12.22,17.83,,,,5.12,2.75,7.54,,,,,,,,,,,,,,,,,,,25.0,17.0,4.0,,,,,
2025-04-29,,,,21.44,16.85,25.44,,,,14.99,12.14,17.85,,,,5.12,2.76,7.52,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30,,,,21.43,16.83,25.41,,,,14.98,12.15,17.87,,,,5.12,2.76,7.51,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-01,,,,21.42,16.86,25.43,,,,14.97,12.17,17.9,,,,5.12,2.76,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-02,,,,21.41,16.89,25.37,,,,14.97,12.15,17.92,,,,5.12,2.76,7.52,,,,,,,2.57,-0.75,6.07,,,,,,,15.79,10.95,20.65,12.0,14.0,6.0,,3.0,,,10.0
2025-05-03,,,,21.4,16.92,25.36,,,,14.96,12.12,17.94,,,,5.13,2.77,7.54,,,,,,,2.57,-0.74,6.06,,,,,,,15.79,11.02,20.63,,,,,,,,
2025-05-04,,,,21.39,16.94,25.33,,,,14.96,12.08,17.95,,,,5.13,2.75,7.55,,,,,,,2.57,-0.73,6.05,,,,,,,15.8,11.05,20.61,,,,,,,,
2025-05-05,,,,21.38,16.89,25.31,,,,14.95,12.08,17.96,,,,5.13,2.74,7.56,,,,,,,2.57,-0.7,6.04,,,,,,,15.8,11.07,20.58,,,,,,,,
2025-05-06,,,,21.37,16.91,25.27,,,,14.95,12.06,17.97,,,,5.13,2.73,7.58,,,,,,,2.57,-0.69,6.03,,,,,,,15.81,11.09,20.55,,,,,,,,
2025-05-07,,,,21.36,16.89,25.24,,,,14.94,11.99,17.95,,,,5.13,2.71,7.59,,,,,,,2.57,-0.66,6.02,,,,,,,15.81,11.1,20.53,,,,,,,,
2025-05-08,,,,21.35,16.87,25.21,,,,14.94,11.96,17.93,,,,5.13,2.69,7.61,,,,,,,2.57,-0.63,6.02,,,,,,,15.81,11.12,20.49,16.0,11.0,6.0,,3.0,1.0,1.0,22.0
2025-05-09,,,,21.33,16.86,25.18,,,,14.93,11.93,17.91,,,,5.14,2.68,7.63,,,,,,,2.57,-0.61,6.01,,,,,,,15.82,11.14,20.46,,,,,,,,
2025-05-10,,,,21.32,16.84,25.14,,,,14.93,11.91,17.89,,,,5.14,2.66,7.64,,,,,,,2.58,-0.59,6.0,,,,,,,15.82,11.16,20.43,,,,,,,,
2025-05-11,,,,21.31,16.83,25.11,,,,14.93,11.91,17.86,,,,5.14,2.65,7.58,,,,,,,2.58,-0.56,5.99,,,,,,,15.83,11.17,20.4,,,,,,,,
2025-05-12,,,,21.3,16.82,25.07,,,,14.92,11.9,17.84,,,,5.14,2.65,7.53,,,,,,,2.58,-0.51,5.98,,,,,,,15.83,11.19,20.39,,,,,,,,
2025-05-13,,,,21.29,16.81,25.03,,,,14.92,11.9,17.84,,,,5.14,2.62,7.53,,,,,,,2.58,-0.47,5.98,,,,,,,15.83,11.19,20.38,,,,,,,,
2025-05-14,,,,21.27,16.8,24.99,,,,14.92,11.89,17.86,,,,5.14,2.61,7.55,,,,,,,2.58,-0.42,5.97,,,,,,,15.84,11.2,20.36,,,,,,,,
2025-05-15,,,,21.26,16.79,24.95,,,,14.92,11.89,17.86,,,,5.14,2.6,7.57,,,,,,,2.58,-0.41,5.96,,,,,,,15.84,11.21,20.35,,,,,,,,
2025-05-16,,,,21.25,16.78,24.91,,,,14.92,11.88,17.86,,,,5.14,2.64,7.6,,,,,,,2.58,-0.37,5.96,,,,,,,15.84,11.22,20.34,,,,,,,,
2025-05-17,,,,21.24,16.77,24.86,,,,14.91,11.88,17.87,,,,5.15,2.61,7.62,,,,,,,2.58,-0.34,5.95,,,,,,,15.85,11.23,20.34,,,,,,,,
2025-05-18,,,,21.22,16.76,24.83,,,,14.91,11.87,17.86,,,,5.15,2.59,7.61,,,,,,,2.58,-0.31,5.94,,,,,,,15.85,11.24,20.33,,,,,,,,
2025-05-19,,,,21.21,16.76,24.79,,,,14.91,11.87,17.83,,,,5.15,2.57,7.6,,,,,,,2.59,-0.28,5.93,,,,,,,15.86,11.25,20.32,,,,,,,,
2025-05-20,,,,21.2,16.75,24.72,,,,14.92,11.87,17.85,,,,5.15,2.56,7.59,,,,,,,2.59,-0.28,5.93,,,,,,,15.86,11.26,20.31,,,,,,,,
2025-05-21,,,,21.19,16.75,24.68,,,,14.92,11.88,17.87,,,,5.15,2.55,7.58,,,,,,,2.59,-0.29,5.93,,,,,,,15.86,11.27,20.29,,,,,,,,
2025-05-22,,,,21.18,16.74,24.63,,,,14.92,11.88,17.87,,,,5.15,2.54,7.59,,,,,,,2.59,-0.3,5.91,,,,,,,15.87,11.27,20.28,,,,,,,,
2025-05-23,,,,21.17,16.74,24.57,,,,14.92,11.89,17.87,,,,5.15,2.54,7.6,,,,,,,2.59,-0.3,5.9,,,,,,,15.87,11.3,20.27,,,,,,,,
2025-05-24,,,,21.15,16.74,24.52,,,,14.92,11.9,17.86,,,,5.15,2.53,7.59,,,,,,,2.59,-0.29,5.9,,,,,,,15.87,11.33,20.26,,,,,,,,
2025-05-25,,,,21.14,16.74,24.47,,,,14.92,11.95,17.86,,,,5.15,2.52,7.55,,,,,,,2.59,-0.29,5.89,,,,,,,15.88,11.4,20.46,,,,,,,,
2025-05-26,,,,21.13,16.74,24.42,,,,14.92,12.0,17.84,,,,5.15,2.52,7.53,,,,,,,2.6,-0.28,5.89,,,,,,,15.88,11.4,20.45,21.0,15.0,5.0,,2.0,,,16.0
2025-05-27,,,,21.12,16.75,24.37,,,,14.93,12.05,17.82,,,,5.15,2.5,7.52,,,,,,,2.6,-0.27,5.83,,,,,,,15.88,11.39,20.44,,,,,,,,
2025-05-28,,,,21.11,16.73,24.33,,,,14.93,12.06,17.8,,,,5.15,2.49,7.52,,,,,,,2.6,-0.27,5.81,,,,,,,15.89,11.37,20.43,,,,,,,,
2025-05-29,,,,21.1,16.72,24.3,,,,14.93,12.05,17.78,,,,5.15,2.48,7.52,,,,,,,2.6,-0.26,5.82,,,,,,,15.89,11.39,20.41,,,,,,,,
2025-05-30,,,,21.08,16.71,24.31,,,,14.93,12.04,17.76,,,,5.15,2.47,7.52,,,,,,,2.6,-0.25,5.83,,,,,,,15.89,11.4,20.4,,,,,,,,
2025-05-31,,,,21.07,16.7,24.33,,,,14.93,12.03,17.75,,,,5.15,2.46,7.52,,,,,,,2.6,-0.25,5.83,,,,,,,15.89,11.42,20.4,,,,,,,,
2025-06-01,,,,21.06,16.68,24.34,,,,14.94,12.02,17.76,,,,5.15,2.44,7.53,,,,,,,2.6,-0.23,5.84,,,,,,,15.9,11.44,20.43,,,,,,,,
2025-06-02,,,,21.05,16.67,24.35,,,,14.94,12.01,17.78,,,,5.15,2.43,7.53,,,,,,,2.6,-0.21,5.84,,,,,,,15.9,11.45,20.46,,,,,,,,
2025-06-03,,,,21.04,16.66,24.36,,,,14.94,11.97,17.79,,,,5.15,2.41,7.53,,,,,,,2.6,-0.2,5.83,,,,,,,15.9,11.47,20.5,,,,,,,,
2025-06-04,,,,21.03,16.66,24.36,,,,14.94,11.9,17.79,,,,5.15,2.4,7.53,,,,,,,2.6,-0.2,5.81,,,,,,,15.9,11.49,20.5,,,,,,,,
2025-06-05,,,,21.02,16.65,24.36,,,,14.94,11.89,17.78,,,,5.15,2.39,7.52,,,,,,,2.6,-0.2,5.8,,,,,,,15.9,11.51,20.49,,,,,,,,
2025-06-06,,,,21.01,16.64,24.29,,,,14.95,11.89,17.76,,,,5.15,2.37,7.52,,,,,,,2.6,-0.2,5.79,,,,,,,15.91,11.53,20.49,,,,,,,,
2025-06-07,,,,20.99,16.63,24.2,,,,14.95,11.89,17.75,,,,5.15,2.36,7.52,,,,,,,2.6,-0.2,5.77,,,,,,,15.91,11.53,20.48,,,,,,,,
2025-06-08,,,,20.98,16.62,24.21,,,,14.95,11.89,17.73,,,,5.15,2.34,7.5,,,,,,,2.6,-0.18,5.73,,,,,,,15.91,11.55,20.47,,,,,,,,
2025-06-09,,,,20.97,16.61,24.23,,,,14.95,11.88,17.73,,,,5.15,2.33,7.48,,,,,,,2.6,-0.15,5.73,,,,,,,15.91,11.57,20.46,,,,,,,,
2025-06-10,,,,20.96,16.61,24.25,,,,14.96,11.88,17.72,,,,5.15,2.32,7.49,,,,,,,2.6,-0.12,5.72,,,,,,,15.91,11.59,20.44,,,,,,,,
2025-06-11,,,,20.95,16.71,24.27,,,,14.96,11.88,17.7,,,,5.15,2.31,7.51,,,,,,,2.6,-0.1,5.7,,,,,,,15.91,11.62,20.43,,,,,,,,
2025-06-12,,,,20.94,16.77,24.28,,,,14.96,11.89,17.69,,,,5.15,2.33,7.52,,,,,,,2.6,-0.09,5.68,,,,,,,15.91,11.64,20.4,,,,,,,,
2025-06-13,,,,20.94,16.68,24.28,,,,14.97,11.88,17.69,,,,5.15,2.39,7.52,,,,,,,2.6,-0.09,5.66,,,,,,,15.91,11.67,20.34,,,,,,,,
2025-06-14,,,,20.93,16.64,24.24,,,,14.97,11.87,17.73,,,,5.15,2.45,7.52,,,,,,,2.59,-0.07,5.64,,,,,,,15.91,11.69,20.27,,,,,,,,
2025-06-15,,,,20.92,16.67,24.26,,,,14.98,11.86,17.7,,,,5.15,2.51,7.52,,,,,,,2.59,-0.05,5.62,,,,,,,15.91,11.72,20.15,,,,,,,,
2025-06-16,,,,20.91,16.69,24.28,,,,14.98,11.87,17.69,,,,5.15,2.56,7.52,,,,,,,2.59,-0.04,5.6,,,,,,,15.91,11.74,20.14,,,,,,,,
2025-06-17,,,,20.91,16.73,24.29,,,,14.98,11.89,17.71,,,,5.15,2.62,7.52,,,,,,,2.59,-0.02,5.58,,,,,,,15.91,11.77,20.11,,,,,,,,
2025-06-18,,,,20.9,16.76,24.31,,,,14.99,11.91,17.72,,,,5.15,2.66,7.52,,,,,,,2.58,-0.0,5.56,,,,,,,15.91,11.8,20.05,,,,,,,,
2025-06-19,,,,20.89,16.8,24.32,,,,14.99,11.9,17.73,,,,5.15,2.64,7.52,,,,,,,2.58,0.02,5.53,,,,,,,15.91,11.83,20.0,,,,,,,,
2025-06-20,,,,20.89,16.84,24.31,,,,15.0,11.89,17.75,,,,5.16,2.63,7.52,,,,,,,2.58,0.06,5.5,,,,,,,15.91,11.85,19.94,,,,,,,,
2025-06-21,,,,20.89,16.87,24.3,,,,15.01,11.87,17.76,,,,5.16,2.67,7.52,,,,,,,2.57,0.1,5.47,,,,,,,15.91,11.88,19.88,,,,,,,,
2025-06-22,,,,20.88,16.91,24.28,,,,15.01,11.86,17.77,,,,5.16,2.71,7.51,,,,,,,2.57,0.13,5.44,,,,,,,15.91,11.92,19.82,,,,,,,,
2025-06-23,,,,20.88,16.94,24.27,,,,15.02,11.84,17.78,,,,5.16,2.75,7.49,,,,,,,2.57,0.11,5.41,,,,,,,15.91,11.95,19.77,26.0,19.0,4.0,,2.0,,,14.0
2025-06-24,,,,20.88,16.94,24.25,,,,15.02,11.82,17.79,,,,5.16,2.79,7.48,,,,,,,2.56,0.1,5.41,,,,,,,15.9,11.98,19.75,,,,,,,,
2025-06-25,,,,20.88,16.94,24.24,,,,15.03,11.8,17.8,,,,5.17,2.84,7.46,,,,,,,2.56,0.11,5.39,,,,,,,15.9,11.99,19.76,,,,,,,,
2025-06-26,,,,20.88,16.89,24.22,,,,15.04,11.79,17.8,,,,5.17,2.87,7.44,,,,,,,2.55,0.12,5.37,,,,,,,15.9,12.0,19.77,,,,,,,,
2025-06-27,,,,20.88,16.84,24.2,,,,15.04,11.79,17.81,,,,5.17,2.85,7.43,,,,,,,2.55,0.14,5.35,,,,,,,15.9,12.01,19.68,,,,,,,,
2025-06-28,,,,20.88,16.9,24.2,,,,15.05,11.79,17.8,,,,5.17,2.83,7.41,,,,,,,2.55,0.12,5.33,,,,,,,15.9,12.03,19.6,,,,,,,,
2025-06-29,,,,20.88,16.93,24.19,,,,15.06,11.82,17.81,,,,5.18,2.82,7.39,,,,,,,2.54,0.11,5.3,,,,,,,15.89,12.07,19.52,,,,,,,,
2025-06-30,,,,20.89,16.94,24.17,,,,15.07,11.84,17.81,,,,5.18,2.79,7.37,,,,,,,2.54,0.09,5.27,,,,,,,15.89,12.11,19.5,,,,,,,,
2025-07-01,,,,20.89,17.0,24.15,,,,15.07,11.87,17.81,,,,5.18,2.77,7.35,,,,,,,2.53,0.07,5.24,,,,,,,15.89,12.15,19.47,,,,,,,,
2025-07-02,,,,20.89,17.04,24.13,,,,15.08,11.89,17.78,,,,5.19,2.75,7.33,,,,,,,2.53,0.07,5.21,,,,,,,15.88,12.19,19.37,,,,,,,,
2025-07-03,,,,20.9,17.07,24.1,,,,15.09,11.92,17.75,,,,5.19,2.75,7.31,,,,,,,2.52,0.05,5.18,,,,,,,15.88,12.23,19.28,,,,,,,,
2025-07-04,,,,20.9,17.09,24.09,,,,15.1,11.95,17.75,,,,5.19,2.74,7.31,,,,,,,2.52,0.04,5.15,,,,,,,15.88,12.26,19.3,,,,,,,,
2025-07-05,,,,20.91,17.12,24.07,,,,15.11,11.98,17.76,,,,5.2,2.73,7.34,,,,,,,2.51,0.05,5.12,,,,,,,15.87,12.27,19.33,,,,,,,,
2025-07-06,,,,20.91,17.16,24.0,,,,15.12,11.97,17.79,,,,5.2,2.72,7.31,,,,,,,2.51,0.07,5.1,,,,,,,15.87,12.29,19.36,,,,,,,,
2025-07-07,,,,20.92,17.24,23.93,,,,15.12,11.97,17.78,,,,5.21,2.78,7.27,,,,,,,2.5,0.06,5.09,,,,,,,15.86,12.28,19.34,,,,,,,,
2025-07-08,,,,20.93,17.32,23.93,,,,15.13,11.97,17.8,,,,5.21,2.8,7.23,,,,,,,2.5,0.05,5.08,,,,,,,15.86,12.26,19.33,,,,,,,,
2025-07-09,,,,20.94,17.39,23.95,,,,15.14,11.96,17.84,,,,5.22,2.75,7.2,,,,,,,2.49,0.04,5.07,,,,,,,15.85,12.24,19.31,,,,,,,,
2025-07-10,,,,20.95,17.43,23.97,,,,15.15,11.96,17.87,,,,5.22,2.76,7.18,,,,,,,2.49,0.04,5.07,,,,,,,15.84,12.21,19.28,,,,,,,,
2025-07-11,,,,20.96,17.39,23.94,,,,15.16,11.95,17.9,,,,5.23,2.82,7.2,,,,,,,2.48,0.03,5.11,,,,,,,15.84,12.18,19.25,,,,,,,,
2025-07-12,,,,20.97,17.43,23.92,,,,15.17,11.95,17.93,,,,5.24,2.88,7.27,,,,,,,2.48,0.02,5.09,,,,,,,15.83,12.17,19.24,,,,,,,,
2025-07-13,,,,20.98,17.48,23.91,,,,15.18,11.95,17.96,,,,5.24,2.86,7.33,,,,,,,2.47,0.02,5.08,,,,,,,15.82,12.15,19.21,,,,,,,,
2025-07-14,,,,20.99,17.52,23.89,,,,15.18,12.01,17.99,,,,5.25,2.93,7.39,,,,,,,2.47,0.04,5.09,,,,,,,15.82,12.12,19.18,,,,,,,,
2025-07-15,,,,21.0,17.49,23.93,,,,15.19,12.08,18.02,,,,5.26,2.91,7.46,,,,,,,2.46,0.01,5.1,,,,,,,15.81,12.1,19.14,,,,,,,,
2025-07-16,,,,21.01,17.51,23.98,,,,15.2,12.15,18.05,,,,5.26,2.88,7.52,,,,,,,2.46,-0.0,5.11,,,,,,,15.8,12.08,19.1,,,,,,,,
2025-07-17,,,,21.03,17.51,24.01,,,,15.21,12.18,18.08,,,,5.27,2.79,7.59,,,,,,,2.45,-0.01,5.12,,,,,,,15.8,12.08,19.07,,,,,,,,
2025-07-18,,,,21.04,17.5,24.05,,,,15.22,12.18,18.11,,,,5.28,2.76,7.62,,,,,,,2.45,-0.02,5.12,,,,,,,15.79,12.08,19.02,,,,,,,,
2025-07-19,,,,21.06,17.5,24.09,,,,15.23,12.18,18.14,,,,5.29,2.78,7.63,,,,,,,2.45,-0.02,5.12,,,,,,,15.78,12.07,18.97,,,,,,,,
2025-07-20,,,,21.07,17.58,24.14,,,,15.23,12.17,18.17,,,,5.3,2.77,7.64,,,,,,,2.44,-0.02,5.13,,,,,,,15.77,12.07,18.86,,,,,,,,
2025-07-21,,,,21.09,17.56,24.18,,,,15.24,12.17,18.21,,,,5.3,2.76,7.64,,,,,,,2.44,-0.02,5.11,,,,,,,15.76,12.07,18.73,22.0,15.0,6.0,,3.0,,,18.0
2025-07-22,,,,21.1,17.54,24.22,,,,15.25,12.17,18.22,,,,5.31,2.76,7.65,,,,,,,2.43,-0.0,5.05,,,,,,,15.75,12.08,18.7,,,,,,,,
2025-07-23,,,,21.12,17.52,24.24,,,,15.26,12.17,18.23,,,,5.32,2.76,7.66,,,,,,,2.43,0.05,5.05,,,,,,,15.74,12.11,18.67,,,,,,,,
2025-07-24,,,,21.14,17.5,24.26,,,,15.26,12.2,18.23,,,,5.33,2.75,7.65,,,,,,,2.43,0.06,5.04,,,,,,,15.74,12.15,18.67,,,,,,,,
2025-07-25,,,,21.15,17.49,24.29,,,,15.27,12.17,18.24,,,,5.34,2.74,7.62,,,,,,,2.42,0.05,5.02,,,,,,,15.73,12.18,18.66,,,,,,,,
2025-07-26,,,,21.17,17.49,24.29,,,,15.28,12.15,18.25,,,,5.35,2.72,7.66,,,,,,,2.42,0.04,5.01,,,,,,,15.72,12.21,18.65,,,,,,,,
2025-07-27,,,,21.19,17.49,24.34,,,,15.28,12.12,18.26,,,,5.36,2.71,7.7,,,,,,,2.41,0.1,4.98,,,,,,,15.71,12.17,18.58,,,,,,,,
2025-07-28,,,,21.2,17.49,24.36,,,,15.29,12.09,18.25,,,,5.37,2.7,7.78,,,,,,,2.41,0.09,4.97,,,,,,,15.7,12.13,18.57,,,,,,,,
2025-07-29,,,,21.22,17.48,24.38,,,,15.29,12.09,18.25,,,,5.38,2.69,7.84,,,,,,,2.41,0.08,4.95,,,,,,,15.69,12.14,18.61,,,,,,,,
2025-07-30,,,,21.24,17.7,24.41,,,,15.3,12.04,18.24,,,,5.39,2.68,7.91,,,,,,,2.41,0.06,4.93,,,,,,,15.67,12.15,18.64,,,,,,,,
2025-07-31,,,,21.26,17.71,24.49,,,,15.3,12.03,18.23,,,,5.41,2.67,7.97,,,,,,,2.4,0.05,4.89,,,,,,,15.66,12.16,18.65,,,,,,,,
2025-08-01,,,,21.27,17.71,24.6,,,,15.31,12.03,18.24,,,,5.42,2.66,8.03,,,,,,,2.4,0.04,4.88,,,,,,,15.65,12.17,18.66,,,,,,,,
2025-08-02,,,,21.29,17.69,24.61,,,,15.31,12.03,18.25,,,,5.43,2.65,8.09,,,,,,,2.4,0.03,4.85,,,,,,,15.64,12.13,18.72,,,,,,,,
2025-08-03,,,,21.3,17.68,24.62,,,,15.31,12.02,18.31,,,,5.44,2.64,8.15,,,,,,,2.4,0.03,4.82,,,,,,,15.63,12.07,18.76,,,,,,,,
2025-08-04,,,,21.32,17.67,24.61,,,,15.32,12.02,18.36,,,,5.45,2.63,8.2,,,,,,,2.4,0.01,4.79,,,,,,,15.62,12.05,18.78,,,,,,,,
2025-08-05,,,,21.33,17.67,24.61,,,,15.32,11.99,18.39,,,,5.47,2.64,8.26,,,,,,,2.39,0.05,4.76,,,,,,,15.61,12.05,18.81,,,,,,,,
2025-08-06,,,,21.35,17.65,24.61,,,,15.32,11.99,18.45,,,,5.48,2.6,8.29,,,,,,,2.39,0.08,4.73,,,,,,,15.59,12.04,18.84,,,,,,,,
2025-08-07,,,,21.36,17.61,24.62,,,,15.32,11.98,18.46,,,,5.49,2.58,8.3,,,,,,,2.39,0.12,4.73,,,,,,,15.58,12.04,18.86,,,,,,,,
2025-08-08,,,,21.37,17.69,24.65,,,,15.32,11.99,18.46,,,,5.5,2.61,8.31,,,,,,,2.39,0.09,4.74,,,,,,,15.57,12.04,18.86,,,,,,,,
2025-08-09,,,,21.38,17.73,24.68,,,,15.32,12.01,18.46,,,,5.52,2.61,8.31,,,,,,,2.39,0.08,4.76,,,,,,,15.56,12.02,18.87,,,,,,,,
2025-08-10,,,,21.39,17.79,24.67,,,,15.32,11.97,18.46,,,,5.53,2.61,8.32,,,,,,,2.39,0.06,4.77,,,,,,,15.55,12.04,18.88,,,,,,,,
2025-08-11,,,,21.4,17.84,24.69,,,,15.32,11.96,18.47,,,,5.54,2.61,8.33,,,,,,,2.39,0.04,4.78,,,,,,,15.53,12.07,18.85,,,,,,,,
2025-08-12,,,,21.41,17.86,24.67,,,,15.31,11.96,18.51,,,,5.56,2.61,8.36,,,,,,,2.39,0.03,4.77,,,,,,,15.52,12.07,18.8,,,,,,,,
2025-08-13,,,,21.42,17.88,24.64,,,,15.31,11.94,18.52,,,,5.57,2.61,8.46,,,,,,,2.39,0.01,4.76,,,,,,,15.51,12.04,18.73,,,,,,,,
2025-08-14,,,,21.43,17.91,24.63,,,,15.3,11.93,18.51,,,,5.59,2.63,8.56,,,,,,,2.39,0.01,4.75,,,,,,,15.49,12.01,18.72,,,,,,,,
2025-08-15,,,,21.43,17.93,24.59,,,,15.3,11.93,18.57,,,,5.6,2.63,8.49,,,,,,,2.4,-0.01,4.74,,,,,,,15.48,12.02,18.63,,,,,,,,
2025-08-16,,,,21.43,18.0,24.6,,,,15.29,11.92,18.53,,,,5.61,2.66,8.43,,,,,,,2.4,-0.03,4.73,,,,,,,15.47,12.02,18.56,,,,,,,,
2025-08-17,,,,21.44,18.02,24.69,,,,15.28,11.91,18.49,,,,5.63,2.65,8.37,,,,,,,2.4,-0.05,4.68,,,,,,,15.46,12.03,18.54,,,,,,,,
2025-08-18,,,,21.44,18.07,24.76,,,,15.27,11.93,18.46,,,,5.64,2.65,8.38,,,,,,,2.4,-0.07,4.63,,,,,,,15.44,12.05,18.5,,,,,,,,
2025-08-19,,,,21.44,18.12,24.84,,,,15.26,11.94,18.44,,,,5.66,2.66,8.39,,,,,,,2.4,-0.11,4.6,,,,,,,15.43,12.07,18.52,,,,,,,,
2025-08-20,,,,21.44,18.18,24.85,,,,15.25,11.93,18.43,,,,5.67,2.68,8.41,,,,,,,2.41,-0.12,4.63,,,,,,,15.42,12.07,18.55,,,,,,,,
2025-08-21,,,,21.43,18.2,24.84,,,,15.24,11.93,18.42,,,,5.68,2.69,8.43,,,,,,,2.41,-0.13,4.67,,,,,,,15.41,12.07,18.5,,,,,,,,
2025-08-22,,,,21.43,18.19,24.86,,,,15.23,11.92,18.41,,,,5.7,2.71,8.55,,,,,,,2.41,-0.14,4.66,,,,,,,15.4,12.04,18.48,,,,,,,,
2025-08-23,,,,21.42,18.2,24.85,,,,15.21,11.92,18.4,,,,5.71,2.73,8.7,,,,,,,2.42,-0.14,4.65,,,,,,,15.39,12.08,18.48,,,,,,,,
2025-08-24,,,,21.42,18.19,24.83,,,,15.2,11.92,18.34,,,,5.73,2.75,8.78,,,,,,,2.42,-0.15,4.64,,,,,,,15.37,12.07,18.46,22.0,14.0,4.0,,3.0,,,15.0
2025-08-25,,,,21.41,18.19,24.81,,,,15.18,11.92,18.26,,,,5.74,2.77,8.77,,,,,,,2.43,-0.16,4.63,,,,,,,15.36,12.07,18.45,,,,,,,,
