date,Con (pre-2024 election),Con (pre-2024 election) (low),Con (pre-2024 election) (high),Con (post-2024 election),Con (post-2024 election) (low),Con (post-2024 election) (high),Lab (pre-2024 election),Lab (pre-2024 election) (low),Lab (pre-2024 election) (high),Lab (post-2024 election),Lab (post-2024 election) (low),Lab (post-2024 election) (high),LDem (pre-2024 election),LDem (pre-2024 election) (low),LDem (pre-2024 election) (high),LDem (post-2024 election),LDem (post-2024 election) (low),LDem (post-2024 election) (high),Ukip (pre-2024 election),Ukip (pre-2024 election) (low),Ukip (pre-2024 election) (high),Ukip (post-2024 election),Ukip (post-2024 election) (low),Ukip (post-2024 election) (high),Grn (post-2024 election),Grn (post-2024 election) (low),Grn (post-2024 election) (high),SNP (post-2024 election),SNP (post-2024 election) (low),SNP (post-2024 election) (high),PC (post-2024 election),PC (post-2024 election) (low),PC (post-2024 election) (high),Reform (post-2024 election),Reform (post-2024 election) (low),Reform (post-2024 election) (high),Con (poll),Lab (poll),LDem (poll),Ukip (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2020-01-11,60.17,58.86,61.35,,,,9.48,9.0,10.02,,,,4.4,4.0,5.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2020-01-12,60.23,58.88,61.38,,,,9.48,9.0,10.02,,,,4.39,4.0,5.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13,60.3,58.91,61.44,,,,9.49,9.0,10.01,,,,4.38,4.0,5.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2020-01-14,60.36,58.95,61.49,,,,9.49,9.0,10.01,,,,4.37,4.0,4.99,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2020-01-15,60.42,59.0,61.54,,,,9.5,9.0,10.01,,,,4.37,4.0,4.99,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2020-01-16,60.48,59.04,61.6,,,,9.5,9.0,10.0,,,,4.36,4.0,4.98,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2020-01-17,60.54,59.08,61.67,,,,9.51,9.0,10.0,,,,4.35,4.0,4.97,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2020-01-18,60.6,59.12,61.72,,,,9.51,9.0,9.99,,,,4.35,3.99,4.94,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2020-01-19,60.65,59.16,61.75,,,,9.52,9.0,9.99,,,,4.34,3.99,4.91,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2020-01-20,60.71,59.2,61.79,,,,9.53,9.0,9.98,,,,4.33,3.98,4.86,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2020-01-21,60.76,59.24,61.85,,,,9.53,9.0,9.98,,,,4.33,3.98,4.83,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2020-01-22,60.82,59.31,61.89,,,,9.54,9.0,9.98,,,,4.32,3.97,4.83,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2020-01-23,60.88,59.39,61.95,,,,9.55,9.0,9.97,,,,4.32,3.97,4.81,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2020-01-24,60.93,59.47,61.98,,,,9.55,9.0,9.96,,,,4.31,3.96,4.78,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2020-01-25,60.99,59.66,62.02,,,,9.56,9.0,9.95,,,,4.3,3.95,4.74,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2020-01-26,61.05,59.77,62.05,,,,9.56,9.0,9.95,,,,4.3,3.94,4.73,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2020-01-27,61.11,59.81,62.11,,,,9.57,9.0,9.94,,,,4.29,3.93,4.72,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2020-01-28,61.17,59.88,62.25,,,,9.57,9.0,9.94,,,,4.28,3.92,4.72,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2020-01-29,61.23,60.0,62.39,,,,9.58,9.0,9.94,,,,4.27,3.89,4.71,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2020-01-30,61.29,60.13,62.43,,,,9.58,9.0,9.94,,,,4.26,3.88,4.68,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2020-01-31,61.35,60.25,62.46,,,,9.59,9.0,9.94,,,,4.25,3.87,4.65,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2020-02-01,61.41,60.36,62.52,,,,9.59,9.0,9.95,,,,4.24,3.81,4.65,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2020-02-02,61.47,60.4,62.63,,,,9.59,9.0,9.95,,,,4.23,3.79,4.66,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2020-02-03,61.53,60.48,62.74,,,,9.6,9.0,9.96,,,,4.22,3.78,4.67,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,61.0,10.0,4.0,1.0,,,,
2020-02-04,61.58,60.53,62.8,,,,9.6,9.0,9.97,,,,4.22,3.76,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-05,61.64,60.54,62.86,,,,9.6,9.0,9.97,,,,4.21,3.73,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-06,61.69,60.54,62.97,,,,9.6,9.0,9.98,,,,4.2,3.7,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-07,61.75,60.54,63.02,,,,9.6,9.0,9.98,,,,4.19,3.64,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-08,61.8,60.54,63.19,,,,9.61,9.0,9.99,,,,4.18,3.61,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-09,61.85,60.55,63.22,,,,9.61,9.0,9.99,,,,4.17,3.59,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10,61.9,60.56,63.24,,,,9.61,9.0,9.99,,,,4.16,3.57,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-11,61.94,60.57,63.3,,,,9.61,9.0,9.99,,,,4.15,3.56,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-12,61.99,60.57,63.37,,,,9.61,9.0,10.0,,,,4.14,3.54,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-13,62.03,60.58,63.4,,,,9.61,9.0,10.0,,,,4.14,3.52,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-14,62.07,60.58,63.41,,,,9.61,9.01,10.0,,,,4.13,3.5,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-15,62.1,60.58,63.45,,,,9.61,9.01,10.0,,,,4.12,3.49,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-16,62.14,60.58,63.48,,,,9.61,9.01,10.0,,,,4.11,3.48,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-17,62.17,60.59,63.51,,,,9.62,9.01,10.0,,,,4.1,3.46,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-18,62.2,60.59,63.54,,,,9.62,9.02,10.0,,,,4.09,3.43,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-19,62.23,60.58,63.57,,,,9.62,9.03,10.0,,,,4.08,3.42,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-20,62.26,60.58,63.57,,,,9.62,9.05,10.0,,,,4.07,3.41,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-21,62.28,60.58,63.61,,,,9.62,9.06,10.0,,,,4.06,3.4,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-22,62.31,60.58,63.62,,,,9.62,9.07,10.0,,,,4.05,3.37,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-23,62.33,60.57,63.62,,,,9.63,9.08,10.0,,,,4.04,3.35,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-24,62.36,60.57,63.62,,,,9.63,9.09,10.0,,,,4.03,3.33,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-25,62.38,60.56,63.6,,,,9.63,9.1,10.0,,,,4.02,3.3,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-26,62.4,60.55,63.55,,,,9.63,9.11,10.0,,,,4.01,3.28,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-27,62.42,60.55,63.57,,,,9.64,9.13,10.0,,,,4.0,3.26,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-28,62.44,60.54,63.61,,,,9.64,9.14,10.0,,,,3.98,3.24,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-29,62.46,60.53,63.63,,,,9.64,9.16,10.0,,,,3.97,3.22,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-01,62.47,60.52,63.7,,,,9.65,9.17,10.0,,,,3.96,3.2,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-02,62.49,60.51,63.78,,,,9.65,9.18,10.0,,,,3.95,3.19,4.52,,,,,,,,,,,,,,,,,,,,,,63.0,10.0,5.0,,,,,
2020-03-03,62.5,60.51,63.77,,,,9.65,9.19,10.0,,,,3.94,3.17,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-04,62.52,60.51,63.79,,,,9.66,9.2,10.0,,,,3.93,3.15,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-05,62.53,60.51,63.81,,,,9.66,9.21,10.0,,,,3.92,3.14,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-06,62.54,60.51,63.89,,,,9.66,9.16,10.0,,,,3.91,3.1,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-07,62.55,60.45,63.9,,,,9.67,9.17,10.0,,,,3.9,3.08,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-08,62.56,60.44,63.89,,,,9.67,9.18,10.0,,,,3.89,3.08,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-09,62.57,60.43,63.89,,,,9.67,9.18,10.0,,,,3.88,3.07,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-10,62.57,60.44,63.98,,,,9.68,9.19,10.0,,,,3.87,3.06,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-11,62.58,60.42,63.99,,,,9.68,9.21,10.01,,,,3.86,3.05,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-12,62.58,60.4,64.0,,,,9.69,9.21,10.01,,,,3.84,3.04,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-13,62.58,60.38,64.0,,,,9.7,9.22,10.02,,,,3.83,3.03,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-14,62.57,60.36,64.0,,,,9.7,9.26,10.03,,,,3.82,3.03,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-15,62.56,60.34,64.01,,,,9.71,9.27,10.05,,,,3.81,3.02,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-16,62.55,60.31,63.98,,,,9.72,9.28,10.09,,,,3.8,3.02,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-17,62.53,60.24,63.96,,,,9.73,9.32,10.11,,,,3.79,3.01,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-18,62.52,60.2,63.97,,,,9.75,9.35,10.16,,,,3.77,3.01,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-19,62.5,60.17,63.95,,,,9.76,9.36,10.19,,,,3.76,3.01,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-20,62.47,60.09,63.97,,,,9.77,9.35,10.23,,,,3.75,3.0,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-21,62.45,60.06,63.97,,,,9.79,9.34,10.28,,,,3.74,3.0,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-22,62.42,60.04,63.97,,,,9.8,9.33,10.32,,,,3.72,3.0,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-23,62.39,60.02,63.94,,,,9.82,9.31,10.38,,,,3.71,3.0,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-24,62.35,59.98,63.93,,,,9.84,9.3,10.45,,,,3.7,3.0,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-25,62.32,59.92,63.91,,,,9.85,9.32,10.52,,,,3.68,3.0,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-26,62.28,59.86,63.89,,,,9.87,9.38,10.57,,,,3.67,3.0,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-27,62.24,59.8,63.85,,,,9.89,9.39,10.61,,,,3.66,3.0,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-28,62.21,59.73,63.86,,,,9.91,9.4,10.65,,,,3.64,3.0,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-29,62.17,59.67,63.87,,,,9.93,9.4,10.69,,,,3.63,3.0,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-30,62.13,59.61,63.86,,,,9.96,9.4,10.73,,,,3.61,3.0,4.25,,,,,,,,,,,,,,,,,,,,,,65.0,9.0,3.0,,,,,
2020-03-31,62.09,59.51,63.84,,,,9.98,9.41,10.79,,,,3.6,3.0,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-01,62.05,59.35,63.82,,,,10.0,9.42,10.84,,,,3.58,3.0,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-02,62.0,59.27,63.78,,,,10.02,9.42,10.9,,,,3.57,3.0,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-03,61.96,59.22,63.86,,,,10.04,9.4,10.95,,,,3.55,3.0,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-04,61.92,59.18,63.84,,,,10.07,9.4,11.01,,,,3.54,3.0,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-05,61.88,59.06,63.87,,,,10.09,9.4,11.06,,,,3.52,3.0,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-06,61.83,59.03,63.91,,,,10.11,9.4,11.12,,,,3.51,3.0,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-07,61.79,59.0,63.9,,,,10.14,9.39,11.17,,,,3.49,3.0,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-08,61.74,58.98,63.87,,,,10.16,9.39,11.23,,,,3.48,3.0,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09,61.7,58.95,63.9,,,,10.18,9.39,11.28,,,,3.46,3.01,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10,61.65,58.94,63.94,,,,10.21,9.39,11.33,,,,3.45,3.01,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-11,61.6,58.92,63.98,,,,10.23,9.39,11.39,,,,3.44,3.01,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-12,61.55,58.9,64.01,,,,10.26,9.39,11.44,,,,3.42,3.02,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-13,61.51,58.88,64.04,,,,10.28,9.38,11.49,,,,3.41,3.02,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-14,61.46,58.85,64.07,,,,10.31,9.38,11.53,,,,3.4,3.02,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-15,61.41,58.83,64.01,,,,10.33,9.39,11.58,,,,3.39,3.01,3.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-16,61.36,58.82,64.0,,,,10.36,9.4,11.63,,,,3.38,3.01,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-17,61.3,58.8,63.97,,,,10.38,9.41,11.67,,,,3.38,3.01,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-18,61.25,58.77,63.97,,,,10.4,9.41,11.72,,,,3.37,3.0,3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,61.2,58.75,63.99,,,,10.43,9.41,11.77,,,,3.36,3.0,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,61.15,58.73,63.97,,,,10.45,9.42,11.8,,,,3.36,3.0,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-21,61.1,58.72,63.93,,,,10.48,9.43,11.83,,,,3.35,3.0,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-22,61.04,58.71,63.89,,,,10.5,9.44,11.87,,,,3.35,3.0,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-23,60.99,58.7,63.84,,,,10.52,9.44,11.9,,,,3.35,3.0,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-24,60.94,58.72,63.79,,,,10.55,9.44,11.83,,,,3.34,3.0,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-25,60.89,58.68,63.74,,,,10.57,9.42,11.86,,,,3.34,3.0,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-26,60.84,58.66,63.69,,,,10.59,9.43,11.88,,,,3.34,3.0,3.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-27,60.78,58.62,63.63,,,,10.61,9.45,11.89,,,,3.34,3.0,3.89,,,,,,,,,,,,,,,,,,,,,,60.0,10.0,3.0,,,,,
2020-04-28,60.73,58.59,63.56,,,,10.64,9.46,11.91,,,,3.34,3.0,3.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-29,60.68,58.58,63.5,,,,10.66,9.47,11.93,,,,3.34,3.0,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-30,60.63,58.58,63.43,,,,10.68,9.48,11.93,,,,3.34,3.0,3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-01,60.58,58.51,63.36,,,,10.7,9.48,12.01,,,,3.35,3.0,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-02,60.53,58.47,63.29,,,,10.72,9.48,12.03,,,,3.35,3.0,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-03,60.48,58.43,63.2,,,,10.74,9.5,12.06,,,,3.35,3.0,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-04,60.43,58.39,63.12,,,,10.76,9.51,12.08,,,,3.36,3.0,3.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-05,60.37,58.36,63.03,,,,10.79,9.53,12.1,,,,3.36,3.0,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-06,60.32,58.32,62.98,,,,10.81,9.55,12.12,,,,3.37,3.0,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,60.27,58.27,62.94,,,,10.82,9.57,12.12,,,,3.38,3.01,4.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,60.22,58.22,62.91,,,,10.84,9.58,12.12,,,,3.39,3.01,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-09,60.17,58.19,62.88,,,,10.86,9.6,12.12,,,,3.4,3.01,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-10,60.12,58.15,62.84,,,,10.88,9.6,12.1,,,,3.41,3.02,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-11,60.06,58.12,62.8,,,,10.9,9.61,12.08,,,,3.42,3.02,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-12,60.01,58.09,62.76,,,,10.91,9.62,12.08,,,,3.44,3.02,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-13,59.96,58.06,62.66,,,,10.93,9.63,12.08,,,,3.45,3.01,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-14,59.91,58.03,62.55,,,,10.94,9.64,12.06,,,,3.47,3.01,4.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-15,59.86,58.01,62.42,,,,10.96,9.65,12.04,,,,3.49,3.01,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-16,59.81,57.99,62.29,,,,10.97,9.66,12.02,,,,3.51,3.0,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-17,59.76,57.98,62.15,,,,10.99,9.69,12.03,,,,3.53,3.0,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-18,59.71,57.97,62.0,,,,11.0,9.7,11.99,,,,3.55,3.0,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-19,59.66,57.96,61.86,,,,11.01,9.72,11.98,,,,3.57,3.0,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-20,59.6,57.96,61.71,,,,11.02,9.73,12.0,,,,3.59,3.0,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-21,59.55,57.95,61.49,,,,11.04,9.74,12.01,,,,3.61,3.0,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-22,59.5,57.94,61.33,,,,11.05,9.76,12.03,,,,3.63,3.0,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,59.45,57.94,61.17,,,,11.06,9.77,12.05,,,,3.65,3.0,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-24,59.4,57.93,61.01,,,,11.07,9.79,12.07,,,,3.68,3.0,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-25,59.35,57.92,60.88,,,,11.08,9.8,12.09,,,,3.7,3.0,4.6,,,,,,,,,,,,,,,,,,,,,,57.0,13.0,3.0,,,,,
2020-05-26,59.3,57.92,60.79,,,,11.09,9.82,12.1,,,,3.72,3.0,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-27,59.25,57.91,60.68,,,,11.1,9.83,12.11,,,,3.74,3.0,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-28,59.2,57.9,60.57,,,,11.11,9.85,12.11,,,,3.76,3.0,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-29,59.16,57.89,60.5,,,,11.12,9.86,12.11,,,,3.79,3.0,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-30,59.11,57.88,60.45,,,,11.13,9.88,12.09,,,,3.81,3.0,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-31,59.06,57.87,60.41,,,,11.14,9.89,12.07,,,,3.83,3.0,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-01,59.02,57.86,60.36,,,,11.15,9.9,12.04,,,,3.85,3.0,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-02,58.97,57.84,60.32,,,,11.16,9.91,12.02,,,,3.87,3.0,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,58.93,57.81,60.28,,,,11.17,9.93,12.04,,,,3.89,3.0,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-04,58.89,57.77,60.24,,,,11.18,9.95,12.07,,,,3.91,3.0,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-05,58.84,57.73,60.14,,,,11.19,9.96,12.1,,,,3.93,3.0,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-06,58.8,57.7,60.11,,,,11.2,10.0,12.09,,,,3.95,3.01,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-07,58.76,57.66,60.07,,,,11.21,10.0,12.11,,,,3.97,3.01,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-08,58.72,57.62,60.06,,,,11.22,10.03,12.12,,,,3.99,3.01,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-09,58.68,57.55,60.04,,,,11.23,10.06,12.13,,,,4.01,3.01,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-10,58.65,57.52,60.0,,,,11.24,10.08,12.14,,,,4.03,3.02,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-11,58.61,57.48,59.94,,,,11.25,10.1,12.13,,,,4.04,3.02,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-12,58.57,57.45,59.93,,,,11.25,10.12,12.12,,,,4.06,3.03,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-13,58.54,57.41,59.9,,,,11.26,10.14,12.12,,,,4.08,3.03,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,58.51,57.39,59.89,,,,11.27,10.16,12.13,,,,4.09,3.04,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,58.47,57.37,59.87,,,,11.28,10.19,12.14,,,,4.11,3.05,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-16,58.44,57.35,59.86,,,,11.29,10.21,12.17,,,,4.13,3.05,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,58.41,57.32,59.83,,,,11.3,10.24,12.21,,,,4.14,3.06,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-18,58.38,57.3,59.66,,,,11.31,10.27,12.25,,,,4.16,3.11,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,58.35,57.29,59.49,,,,11.32,10.33,12.28,,,,4.17,3.14,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-20,58.32,57.25,59.45,,,,11.33,10.36,12.3,,,,4.19,3.16,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-21,58.28,57.22,59.42,,,,11.34,10.39,12.32,,,,4.2,3.18,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-22,58.25,57.18,59.4,,,,11.35,10.42,12.35,,,,4.22,3.2,4.87,,,,,,,,,,,,,,,,,,,,,,60.0,11.0,5.0,,,,,
2020-06-23,58.22,57.13,59.37,,,,11.36,10.44,12.38,,,,4.23,3.21,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-24,58.19,57.08,59.35,,,,11.37,10.47,12.42,,,,4.25,3.23,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-25,58.16,56.95,59.32,,,,11.38,10.47,12.46,,,,4.26,3.25,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-26,58.13,56.88,59.63,,,,11.39,10.47,12.49,,,,4.27,3.16,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-27,58.1,56.85,59.61,,,,11.4,10.48,12.53,,,,4.29,3.17,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
