date,Thatcher approve,Thatcher disapprove,Thatcher net,Major approve,Major disapprove,Major net,Blair approve,Blair disapprove,Blair net,Brown approve,Brown disapprove,Brown net,Cameron approve,Cameron disapprove,Cameron net,May approve,May disapprove,May net,Johnson approve,Johnson disapprove,Johnson net,Truss approve,Truss disapprove,Truss net,Sunak approve,Sunak disapprove,Sunak net,Starmer approve,Starmer disapprove,Starmer net
2019-08-05,,,,,,,,,,,,,,,,,,,36.87,42.38,-5.51,,,,,,,,,
2019-08-12,,,,,,,,,,,,,,,,,,,36.96,42.68,-5.72,,,,,,,,,
2019-08-19,,,,,,,,,,,,,,,,,,,37.17,42.89,-5.72,,,,,,,,,
2019-08-26,,,,,,,,,,,,,,,,,,,37.5,43.04,-5.54,,,,,,,,,
2019-09-02,,,,,,,,,,,,,,,,,,,37.94,43.16,-5.22,,,,,,,,,
2019-09-09,,,,,,,,,,,,,,,,,,,38.43,43.3,-4.87,,,,,,,,,
2019-09-16,,,,,,,,,,,,,,,,,,,38.92,43.5,-4.58,,,,,,,,,
2019-09-23,,,,,,,,,,,,,,,,,,,39.34,43.82,-4.48,,,,,,,,,
2019-09-30,,,,,,,,,,,,,,,,,,,39.64,44.22,-4.58,,,,,,,,,
2019-10-07,,,,,,,,,,,,,,,,,,,39.82,44.64,-4.82,,,,,,,,,
2019-10-14,,,,,,,,,,,,,,,,,,,39.89,45.04,-5.15,,,,,,,,,
2019-10-21,,,,,,,,,,,,,,,,,,,39.88,45.35,-5.47,,,,,,,,,
2019-10-28,,,,,,,,,,,,,,,,,,,39.85,45.56,-5.71,,,,,,,,,
2019-11-04,,,,,,,,,,,,,,,,,,,39.85,45.68,-5.84,,,,,,,,,
2019-11-11,,,,,,,,,,,,,,,,,,,39.88,45.72,-5.85,,,,,,,,,
2019-11-18,,,,,,,,,,,,,,,,,,,39.96,45.71,-5.75,,,,,,,,,
2019-11-25,,,,,,,,,,,,,,,,,,,40.08,45.66,-5.59,,,,,,,,,
2019-12-02,,,,,,,,,,,,,,,,,,,40.21,45.62,-5.41,,,,,,,,,
2019-12-09,,,,,,,,,,,,,,,,,,,40.33,45.63,-5.3,,,,,,,,,
2019-12-16,,,,,,,,,,,,,,,,,,,40.39,45.7,-5.31,,,,,,,,,
2019-12-23,,,,,,,,,,,,,,,,,,,40.4,45.82,-5.42,,,,,,,,,
2019-12-30,,,,,,,,,,,,,,,,,,,40.39,45.92,-5.53,,,,,,,,,
2020-01-06,,,,,,,,,,,,,,,,,,,40.43,45.92,-5.49,,,,,,,,,
2020-01-13,,,,,,,,,,,,,,,,,,,40.66,45.7,-5.04,,,,,,,,,
2020-01-20,,,,,,,,,,,,,,,,,,,41.19,45.12,-3.93,,,,,,,,,
2020-01-27,,,,,,,,,,,,,,,,,,,42.13,44.07,-1.94,,,,,,,,,
2020-02-03,,,,,,,,,,,,,,,,,,,43.53,42.55,0.98,,,,,,,,,
2020-02-10,,,,,,,,,,,,,,,,,,,45.29,40.69,4.6,,,,,,,,,
2020-02-17,,,,,,,,,,,,,,,,,,,47.05,38.68,8.37,,,,,,,,,
2020-02-24,,,,,,,,,,,,,,,,,,,48.31,36.96,11.36,,,,,,,,,
2020-03-02,,,,,,,,,,,,,,,,,,,48.95,35.8,13.15,,,,,,,,,
2020-03-09,,,,,,,,,,,,,,,,,,,49.19,35.12,14.07,,,,,,,,,
2020-03-16,,,,,,,,,,,,,,,,,,,49.06,34.84,14.22,,,,,,,,,
2020-03-23,,,,,,,,,,,,,,,,,,,48.58,34.94,13.64,,,,,,,,,
2020-03-30,,,,,,,,,,,,,,,,,,,47.9,35.29,12.61,,,,,,,,,
2020-04-06,,,,,,,,,,,,,,,,,,,47.18,35.74,11.44,,,,,,,,,
2020-04-13,,,,,,,,,,,,,,,,,,,46.52,36.21,10.3,,,,,,,,,
2020-04-20,,,,,,,,,,,,,,,,,,,45.92,36.67,9.25,,,,,,,,,
2020-04-27,,,,,,,,,,,,,,,,,,,45.4,37.1,8.3,,,,,,,,,
2020-05-04,,,,,,,,,,,,,,,,,,,44.96,37.48,7.48,,,,,,,,,
2020-05-11,,,,,,,,,,,,,,,,,,,44.56,37.81,6.75,,,,,,,,,
2020-05-18,,,,,,,,,,,,,,,,,,,44.2,38.13,6.07,,,,,,,,,
2020-05-25,,,,,,,,,,,,,,,,,,,43.84,38.46,5.37,,,,,,,,,
2020-06-01,,,,,,,,,,,,,,,,,,,43.45,38.83,4.62,,,,,,,,,
2020-06-08,,,,,,,,,,,,,,,,,,,43.02,39.25,3.76,,,,,,,,,
2020-06-15,,,,,,,,,,,,,,,,,,,42.53,39.74,2.79,,,,,,,,,
2020-06-22,,,,,,,,,,,,,,,,,,,42.0,40.28,1.72,,,,,,,,,
2020-06-29,,,,,,,,,,,,,,,,,,,41.44,40.87,0.57,,,,,,,,,
2020-07-06,,,,,,,,,,,,,,,,,,,40.89,41.51,-0.62,,,,,,,,,
2020-07-13,,,,,,,,,,,,,,,,,,,40.38,42.19,-1.81,,,,,,,,,
2020-07-20,,,,,,,,,,,,,,,,,,,39.94,42.85,-2.91,,,,,,,,,
2020-07-27,,,,,,,,,,,,,,,,,,,39.61,43.42,-3.82,,,,,,,,,
2020-08-03,,,,,,,,,,,,,,,,,,,39.37,43.9,-4.53,,,,,,,,,
2020-08-10,,,,,,,,,,,,,,,,,,,39.13,44.39,-5.26,,,,,,,,,
2020-08-17,,,,,,,,,,,,,,,,,,,38.84,44.95,-6.12,,,,,,,,,
2020-08-24,,,,,,,,,,,,,,,,,,,38.46,45.55,-7.09,,,,,,,,,
2020-08-31,,,,,,,,,,,,,,,,,,,37.97,46.1,-8.13,,,,,,,,,
2020-09-07,,,,,,,,,,,,,,,,,,,37.36,46.54,-9.18,,,,,,,,,
2020-09-14,,,,,,,,,,,,,,,,,,,36.71,46.82,-10.12,,,,,,,,,
2020-09-21,,,,,,,,,,,,,,,,,,,36.08,46.91,-10.84,,,,,,,,,
2020-09-28,,,,,,,,,,,,,,,,,,,35.55,46.84,-11.29,,,,,,,,,
2020-10-05,,,,,,,,,,,,,,,,,,,35.14,46.69,-11.55,,,,,,,,,
2020-10-12,,,,,,,,,,,,,,,,,,,34.83,46.54,-11.71,,,,,,,,,
2020-10-19,,,,,,,,,,,,,,,,,,,34.6,46.41,-11.81,,,,,,,,,
2020-10-26,,,,,,,,,,,,,,,,,,,34.45,46.31,-11.86,,,,,,,,,
2020-11-02,,,,,,,,,,,,,,,,,,,34.36,46.24,-11.88,,,,,,,,,
2020-11-09,,,,,,,,,,,,,,,,,,,34.32,46.18,-11.86,,,,,,,,,
2020-11-16,,,,,,,,,,,,,,,,,,,34.34,46.11,-11.77,,,,,,,,,
2020-11-23,,,,,,,,,,,,,,,,,,,34.41,46.04,-11.63,,,,,,,,,
2020-11-30,,,,,,,,,,,,,,,,,,,34.51,45.96,-11.44,,,,,,,,,
2020-12-07,,,,,,,,,,,,,,,,,,,34.67,45.87,-11.2,,,,,,,,,
2020-12-14,,,,,,,,,,,,,,,,,,,34.87,45.77,-10.9,,,,,,,,,
2020-12-21,,,,,,,,,,,,,,,,,,,35.12,45.66,-10.54,,,,,,,,,
2020-12-28,,,,,,,,,,,,,,,,,,,35.43,45.56,-10.12,,,,,,,,,
2021-01-04,,,,,,,,,,,,,,,,,,,35.8,45.45,-9.65,,,,,,,,,
2021-01-11,,,,,,,,,,,,,,,,,,,36.24,45.34,-9.1,,,,,,,,,
2021-01-18,,,,,,,,,,,,,,,,,,,36.77,45.24,-8.47,,,,,,,,,
2021-01-25,,,,,,,,,,,,,,,,,,,37.4,45.11,-7.71,,,,,,,,,
2021-02-01,,,,,,,,,,,,,,,,,,,38.13,44.92,-6.79,,,,,,,,,
2021-02-08,,,,,,,,,,,,,,,,,,,38.93,44.65,-5.73,,,,,,,,,
2021-02-15,,,,,,,,,,,,,,,,,,,39.69,44.29,-4.6,,,,,,,,,
2021-02-22,,,,,,,,,,,,,,,,,,,40.35,43.83,-3.48,,,,,,,,,
2021-03-01,,,,,,,,,,,,,,,,,,,40.84,43.27,-2.43,,,,,,,,,
2021-03-08,,,,,,,,,,,,,,,,,,,41.14,42.68,-1.54,,,,,,,,,
2021-03-15,,,,,,,,,,,,,,,,,,,41.29,42.1,-0.8,,,,,,,,,
2021-03-22,,,,,,,,,,,,,,,,,,,41.39,41.55,-0.16,,,,,,,,,
2021-03-29,,,,,,,,,,,,,,,,,,,41.46,41.03,0.43,,,,,,,,,
2021-04-05,,,,,,,,,,,,,,,,,,,41.5,40.57,0.93,,,,,,,,,
2021-04-12,,,,,,,,,,,,,,,,,,,41.5,40.2,1.29,,,,,,,,,
2021-04-19,,,,,,,,,,,,,,,,,,,41.46,39.95,1.5,,,,,,,,,
2021-04-26,,,,,,,,,,,,,,,,,,,41.38,39.82,1.56,,,,,,,,,
2021-05-03,,,,,,,,,,,,,,,,,,,41.25,39.81,1.45,,,,,,,,,
2021-05-10,,,,,,,,,,,,,,,,,,,41.06,39.93,1.13,,,,,,,,,
2021-05-17,,,,,,,,,,,,,,,,,,,40.81,40.18,0.63,,,,,,,,,
2021-05-24,,,,,,,,,,,,,,,,,,,40.52,40.53,-0.01,,,,,,,,,
2021-05-31,,,,,,,,,,,,,,,,,,,40.21,40.97,-0.76,,,,,,,,,
2021-06-07,,,,,,,,,,,,,,,,,,,39.88,41.46,-1.58,,,,,,,,,
2021-06-14,,,,,,,,,,,,,,,,,,,39.55,41.99,-2.44,,,,,,,,,
2021-06-21,,,,,,,,,,,,,,,,,,,39.23,42.56,-3.33,,,,,,,,,
2021-06-28,,,,,,,,,,,,,,,,,,,38.9,43.16,-4.26,,,,,,,,,
2021-07-05,,,,,,,,,,,,,,,,,,,38.55,43.8,-5.24,,,,,,,,,
2021-07-12,,,,,,,,,,,,,,,,,,,38.2,44.47,-6.27,,,,,,,,,
2021-07-19,,,,,,,,,,,,,,,,,,,37.85,45.12,-7.27,,,,,,,,,
2021-07-26,,,,,,,,,,,,,,,,,,,37.5,45.7,-8.19,,,,,,,,,
2021-08-02,,,,,,,,,,,,,,,,,,,37.16,46.17,-9.01,,,,,,,,,
2021-08-09,,,,,,,,,,,,,,,,,,,36.84,46.54,-9.7,,,,,,,,,
2021-08-16,,,,,,,,,,,,,,,,,,,36.54,46.84,-10.3,,,,,,,,,
2021-08-23,,,,,,,,,,,,,,,,,,,36.27,47.11,-10.84,,,,,,,,,
2021-08-30,,,,,,,,,,,,,,,,,,,36.02,47.36,-11.33,,,,,,,,,
2021-09-06,,,,,,,,,,,,,,,,,,,35.78,47.6,-11.82,,,,,,,,,
2021-09-13,,,,,,,,,,,,,,,,,,,35.54,47.85,-12.31,,,,,,,,,
2021-09-20,,,,,,,,,,,,,,,,,,,35.28,48.14,-12.86,,,,,,,,,
2021-09-27,,,,,,,,,,,,,,,,,,,34.98,48.48,-13.5,,,,,,,,,
2021-10-04,,,,,,,,,,,,,,,,,,,34.63,48.88,-14.25,,,,,,,,,
2021-10-11,,,,,,,,,,,,,,,,,,,34.24,49.31,-15.07,,,,,,,,,
2021-10-18,,,,,,,,,,,,,,,,,,,33.81,49.77,-15.96,,,,,,,,,
2021-10-25,,,,,,,,,,,,,,,,,,,33.35,50.27,-16.92,,,,,,,,,
2021-11-01,,,,,,,,,,,,,,,,,,,32.83,50.84,-18.0,,,,,,,,,
2021-11-08,,,,,,,,,,,,,,,,,,,32.25,51.49,-19.24,,,,,,,,,
2021-11-15,,,,,,,,,,,,,,,,,,,31.62,52.2,-20.58,,,,,,,,,
2021-11-22,,,,,,,,,,,,,,,,,,,30.98,52.9,-21.92,,,,,,,,,
2021-11-29,,,,,,,,,,,,,,,,,,,30.37,53.51,-23.14,,,,,,,,,
2021-12-06,,,,,,,,,,,,,,,,,,,29.83,54.02,-24.19,,,,,,,,,
2021-12-13,,,,,,,,,,,,,,,,,,,29.34,54.44,-25.11,,,,,,,,,
2021-12-20,,,,,,,,,,,,,,,,,,,28.89,54.79,-25.89,,,,,,,,,
2021-12-27,,,,,,,,,,,,,,,,,,,28.51,55.05,-26.54,,,,,,,,,
2022-01-03,,,,,,,,,,,,,,,,,,,28.18,55.21,-27.03,,,,,,,,,
2022-01-10,,,,,,,,,,,,,,,,,,,27.94,55.31,-27.36,,,,,,,,,
2022-01-17,,,,,,,,,,,,,,,,,,,27.77,55.34,-27.56,,,,,,,,,
2022-01-24,,,,,,,,,,,,,,,,,,,27.67,55.3,-27.63,,,,,,,,,
2022-01-31,,,,,,,,,,,,,,,,,,,27.63,55.2,-27.56,,,,,,,,,
2022-02-07,,,,,,,,,,,,,,,,,,,27.67,55.03,-27.36,,,,,,,,,
2022-02-14,,,,,,,,,,,,,,,,,,,27.76,54.82,-27.06,,,,,,,,,
2022-02-21,,,,,,,,,,,,,,,,,,,27.88,54.59,-26.72,,,,,,,,,
2022-02-28,,,,,,,,,,,,,,,,,,,28.0,54.39,-26.39,,,,,,,,,
2022-03-07,,,,,,,,,,,,,,,,,,,28.12,54.21,-26.1,,,,,,,,,
2022-03-14,,,,,,,,,,,,,,,,,,,28.23,54.05,-25.82,,,,,,,,,
2022-03-21,,,,,,,,,,,,,,,,,,,28.34,53.9,-25.56,,,,,,,,,
2022-03-28,,,,,,,,,,,,,,,,,,,28.45,53.76,-25.31,,,,,,,,,
2022-04-04,,,,,,,,,,,,,,,,,,,28.55,53.66,-25.11,,,,,,,,,
2022-04-11,,,,,,,,,,,,,,,,,,,28.61,53.62,-25.0,,,,,,,,,
2022-04-18,,,,,,,,,,,,,,,,,,,28.62,53.65,-25.03,,,,,,,,,
2022-04-25,,,,,,,,,,,,,,,,,,,28.56,53.76,-25.19,,,,,,,,,
2022-05-02,,,,,,,,,,,,,,,,,,,28.46,53.9,-25.44,,,,,,,,,
2022-05-09,,,,,,,,,,,,,,,,,,,28.31,54.07,-25.77,,,,,,,,,
2022-05-16,,,,,,,,,,,,,,,,,,,28.13,54.28,-26.15,,,,,,,,,
2022-05-23,,,,,,,,,,,,,,,,,,,27.95,54.49,-26.54,,,,,,,,,
2022-05-30,,,,,,,,,,,,,,,,,,,27.79,54.67,-26.88,,,,,,,,,
2022-06-06,,,,,,,,,,,,,,,,,,,27.69,54.8,-27.12,,,,,,,,,
2022-06-13,,,,,,,,,,,,,,,,,,,27.63,54.88,-27.25,,,,,,,,,
2022-06-20,,,,,,,,,,,,,,,,,,,27.61,54.91,-27.3,,,,,,,,,
2022-06-27,,,,,,,,,,,,,,,,,,,27.62,54.88,-27.26,,,,,,,,,
2022-07-04,,,,,,,,,,,,,,,,,,,27.63,54.79,-27.16,,,,,,,,,
2022-07-11,,,,,,,,,,,,,,,,,,,27.64,54.7,-27.06,,,,,,,,,
2022-07-18,,,,,,,,,,,,,,,,,,,27.65,54.63,-26.98,,,,,,,,,
2022-07-25,,,,,,,,,,,,,,,,,,,27.65,54.57,-26.91,,,,,,,,,
2022-08-01,,,,,,,,,,,,,,,,,,,27.66,54.49,-26.83,,,,,,,,,
2022-08-08,,,,,,,,,,,,,,,,,,,27.67,54.37,-26.7,,,,,,,,,
2022-08-15,,,,,,,,,,,,,,,,,,,27.71,54.18,-26.47,,,,,,,,,
2022-08-22,,,,,,,,,,,,,,,,,,,27.82,53.86,-26.04,,,,,,,,,
2022-08-29,,,,,,,,,,,,,,,,,,,28.0,53.38,-25.39,,,,,,,,,
2022-09-14,,,,,,,,,,,,,,,,,,,,,,25.57,32.33,-6.76,,,,,,
2022-09-21,,,,,,,,,,,,,,,,,,,,,,23.21,47.97,-24.76,,,,,,
2022-09-28,,,,,,,,,,,,,,,,,,,,,,19.03,58.28,-39.25,,,,,,
2022-10-05,,,,,,,,,,,,,,,,,,,,,,16.28,59.99,-43.71,,,,,,
2022-10-12,,,,,,,,,,,,,,,,,,,,,,12.69,68.38,-55.69,,,,,,
2022-10-25,,,,,,,,,,,,,,,,,,,,,,,,,29.97,30.92,-0.95,,,
2022-11-01,,,,,,,,,,,,,,,,,,,,,,,,,30.29,31.72,-1.44,,,
2022-11-08,,,,,,,,,,,,,,,,,,,,,,,,,30.49,32.54,-2.05,,,
2022-11-15,,,,,,,,,,,,,,,,,,,,,,,,,30.68,34.0,-3.32,,,
2022-11-22,,,,,,,,,,,,,,,,,,,,,,,,,30.9,35.85,-4.95,,,
2022-11-29,,,,,,,,,,,,,,,,,,,,,,,,,31.11,37.49,-6.38,,,
2022-12-06,,,,,,,,,,,,,,,,,,,,,,,,,31.12,38.51,-7.38,,,
2022-12-13,,,,,,,,,,,,,,,,,,,,,,,,,30.8,39.53,-8.72,,,
2022-12-20,,,,,,,,,,,,,,,,,,,,,,,,,30.04,41.35,-11.31,,,
2022-12-27,,,,,,,,,,,,,,,,,,,,,,,,,29.2,43.15,-13.95,,,
2023-01-03,,,,,,,,,,,,,,,,,,,,,,,,,28.36,44.02,-15.66,,,
2023-01-10,,,,,,,,,,,,,,,,,,,,,,,,,27.59,43.95,-16.36,,,
2023-01-17,,,,,,,,,,,,,,,,,,,,,,,,,27.24,43.93,-16.7,,,
2023-01-24,,,,,,,,,,,,,,,,,,,,,,,,,27.28,44.65,-17.37,,,
2023-01-31,,,,,,,,,,,,,,,,,,,,,,,,,27.55,45.88,-18.34,,,
2023-02-07,,,,,,,,,,,,,,,,,,,,,,,,,27.95,47.02,-19.06,,,
2023-02-14,,,,,,,,,,,,,,,,,,,,,,,,,28.54,47.69,-19.15,,,
2023-02-21,,,,,,,,,,,,,,,,,,,,,,,,,29.42,47.76,-18.34,,,
2023-02-28,,,,,,,,,,,,,,,,,,,,,,,,,30.4,47.57,-17.18,,,
2023-03-07,,,,,,,,,,,,,,,,,,,,,,,,,31.15,47.44,-16.29,,,
2023-03-14,,,,,,,,,,,,,,,,,,,,,,,,,31.65,47.18,-15.54,,,
2023-03-21,,,,,,,,,,,,,,,,,,,,,,,,,32.02,46.7,-14.68,,,
2023-03-28,,,,,,,,,,,,,,,,,,,,,,,,,32.41,46.05,-13.64,,,
2023-04-04,,,,,,,,,,,,,,,,,,,,,,,,,32.72,45.72,-13.0,,,
2023-04-11,,,,,,,,,,,,,,,,,,,,,,,,,32.77,46.18,-13.41,,,
2023-04-18,,,,,,,,,,,,,,,,,,,,,,,,,32.51,47.39,-14.88,,,
2023-04-25,,,,,,,,,,,,,,,,,,,,,,,,,31.97,48.82,-16.86,,,
2023-05-02,,,,,,,,,,,,,,,,,,,,,,,,,31.51,49.99,-18.49,,,
2023-05-09,,,,,,,,,,,,,,,,,,,,,,,,,31.24,51.29,-20.05,,,
2023-05-16,,,,,,,,,,,,,,,,,,,,,,,,,30.82,53.19,-22.37,,,
2023-05-23,,,,,,,,,,,,,,,,,,,,,,,,,29.91,55.13,-25.21,,,
2023-05-30,,,,,,,,,,,,,,,,,,,,,,,,,29.06,55.72,-26.66,,,
2023-06-06,,,,,,,,,,,,,,,,,,,,,,,,,28.79,55.35,-26.56,,,
2023-06-13,,,,,,,,,,,,,,,,,,,,,,,,,29.06,55.06,-26.0,,,
2023-06-20,,,,,,,,,,,,,,,,,,,,,,,,,29.67,55.1,-25.43,,,
2023-06-27,,,,,,,,,,,,,,,,,,,,,,,,,30.15,54.84,-24.69,,,
2023-07-04,,,,,,,,,,,,,,,,,,,,,,,,,30.42,53.81,-23.39,,,
2023-07-11,,,,,,,,,,,,,,,,,,,,,,,,,30.75,52.32,-21.57,,,
2023-07-18,,,,,,,,,,,,,,,,,,,,,,,,,31.28,50.65,-19.37,,,
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,31.23,50.26,-19.04,,,
2023-08-01,,,,,,,,,,,,,,,,,,,,,,,,,30.11,51.52,-21.41,,,
2023-08-08,,,,,,,,,,,,,,,,,,,,,,,,,29.11,52.48,-23.38,,,
2023-08-15,,,,,,,,,,,,,,,,,,,,,,,,,28.18,52.98,-24.8,,,
2023-08-22,,,,,,,,,,,,,,,,,,,,,,,,,27.41,53.57,-26.16,,,
2023-08-29,,,,,,,,,,,,,,,,,,,,,,,,,26.99,54.65,-27.67,,,
2023-09-05,,,,,,,,,,,,,,,,,,,,,,,,,27.03,55.55,-28.51,,,
2023-09-12,,,,,,,,,,,,,,,,,,,,,,,,,27.37,55.51,-28.14,,,
2023-09-19,,,,,,,,,,,,,,,,,,,,,,,,,27.62,55.36,-27.74,,,
2023-09-26,,,,,,,,,,,,,,,,,,,,,,,,,27.72,55.66,-27.94,,,
2023-10-03,,,,,,,,,,,,,,,,,,,,,,,,,27.66,56.49,-28.83,,,
2023-10-10,,,,,,,,,,,,,,,,,,,,,,,,,27.44,57.49,-30.05,,,
2023-10-17,,,,,,,,,,,,,,,,,,,,,,,,,27.13,58.21,-31.09,,,
2023-10-24,,,,,,,,,,,,,,,,,,,,,,,,,26.73,58.84,-32.11,,,
2023-10-31,,,,,,,,,,,,,,,,,,,,,,,,,26.33,59.99,-33.66,,,
2023-11-07,,,,,,,,,,,,,,,,,,,,,,,,,25.9,61.93,-36.03,,,
2023-11-14,,,,,,,,,,,,,,,,,,,,,,,,,25.68,62.78,-37.1,,,
2023-11-21,,,,,,,,,,,,,,,,,,,,,,,,,26.05,60.62,-34.57,,,
2023-11-28,,,,,,,,,,,,,,,,,,,,,,,,,26.56,58.28,-31.72,,,
2023-12-05,,,,,,,,,,,,,,,,,,,,,,,,,27.01,56.52,-29.51,,,
2023-12-12,,,,,,,,,,,,,,,,,,,,,,,,,27.26,55.01,-27.76,,,
2023-12-19,,,,,,,,,,,,,,,,,,,,,,,,,27.03,53.8,-26.76,,,
2023-12-26,,,,,,,,,,,,,,,,,,,,,,,,,26.58,52.86,-26.28,,,
2024-01-02,,,,,,,,,,,,,,,,,,,,,,,,,26.33,52.32,-25.99,,,
2024-01-09,,,,,,,,,,,,,,,,,,,,,,,,,26.46,52.58,-26.12,,,
2024-01-16,,,,,,,,,,,,,,,,,,,,,,,,,26.71,53.5,-26.79,,,
2024-01-23,,,,,,,,,,,,,,,,,,,,,,,,,26.78,54.51,-27.73,,,
2024-01-30,,,,,,,,,,,,,,,,,,,,,,,,,26.73,55.21,-28.47,,,
2024-02-06,,,,,,,,,,,,,,,,,,,,,,,,,26.67,55.6,-28.93,,,
2024-02-13,,,,,,,,,,,,,,,,,,,,,,,,,26.68,55.68,-29.0,,,
2024-02-20,,,,,,,,,,,,,,,,,,,,,,,,,26.67,55.5,-28.83,,,
2024-02-27,,,,,,,,,,,,,,,,,,,,,,,,,26.51,55.12,-28.61,,,
2024-03-05,,,,,,,,,,,,,,,,,,,,,,,,,26.19,54.32,-28.13,,,
2024-03-12,,,,,,,,,,,,,,,,,,,,,,,,,25.76,53.35,-27.59,,,
2024-03-19,,,,,,,,,,,,,,,,,,,,,,,,,25.43,53.45,-28.02,,,
2024-03-26,,,,,,,,,,,,,,,,,,,,,,,,,25.29,54.34,-29.05,,,
2024-04-02,,,,,,,,,,,,,,,,,,,,,,,,,25.34,55.22,-29.89,,,
2024-04-09,,,,,,,,,,,,,,,,,,,,,,,,,25.45,55.98,-30.53,,,
2024-04-16,,,,,,,,,,,,,,,,,,,,,,,,,25.63,56.67,-31.04,,,
2024-04-23,,,,,,,,,,,,,,,,,,,,,,,,,25.98,57.2,-31.22,,,
2024-04-30,,,,,,,,,,,,,,,,,,,,,,,,,26.51,57.23,-30.72,,,
2024-05-07,,,,,,,,,,,,,,,,,,,,,,,,,27.03,56.7,-29.67,,,
2024-05-14,,,,,,,,,,,,,,,,,,,,,,,,,27.21,56.1,-28.89,,,
2024-05-21,,,,,,,,,,,,,,,,,,,,,,,,,26.94,55.96,-29.01,,,
2024-05-28,,,,,,,,,,,,,,,,,,,,,,,,,26.45,56.35,-29.9,,,
2024-06-04,,,,,,,,,,,,,,,,,,,,,,,,,26.02,56.83,-30.82,,,
2024-06-11,,,,,,,,,,,,,,,,,,,,,,,,,25.7,57.35,-31.65,,,
2024-06-18,,,,,,,,,,,,,,,,,,,,,,,,,25.38,58.0,-32.62,,,
2024-06-25,,,,,,,,,,,,,,,,,,,,,,,,,25.01,58.8,-33.79,,,
2024-07-02,,,,,,,,,,,,,,,,,,,,,,,,,24.66,59.66,-35.0,,,
2024-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.9,28.79,11.1
2024-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,31.82,7.17
2024-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.12,34.06,4.06
2024-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.23,35.98,1.25
2024-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.16,38.46,-2.3
2024-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.23,41.14,-5.91
2024-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.59,43.05,-8.46
2024-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.72,44.33,-10.62
2024-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.32,45.68,-13.36
2024-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.84,47.43,-16.59
2024-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.8,49.04,-19.24
2024-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.79,50.46,-21.67
2024-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.42,51.98,-24.56
2024-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.77,53.51,-27.74
2024-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.02,54.42,-29.39
2024-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.19,54.52,-29.33
2024-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.31,54.3,-28.99
2024-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.25,53.74,-28.5
2024-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.08,53.44,-28.36
2024-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.91,54.09,-29.18
2024-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.54,55.32,-30.78
2024-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.11,56.65,-32.54
2024-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.82,58.19,-34.36
2024-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.49,59.39,-35.9
2024-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.33,59.69,-36.36
2024-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.25,59.49,-36.23
2025-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.19,59.21,-36.03
2025-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.12,58.88,-35.76
2025-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,58.43,-35.44
2025-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.85,57.92,-35.07
2025-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.76,57.38,-34.62
2025-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.71,56.87,-34.16
2025-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.95,56.69,-33.73
2025-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.73,56.69,-32.97
2025-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.61,56.64,-32.03
2025-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.9,56.32,-31.41
2025-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.83,55.95,-31.12
2025-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.48,55.66,-31.18
2025-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.99,55.46,-31.48
