date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Grn,Grn (low),Grn (high),SNP,SNP (low),SNP (high),Reform,Reform (low),Reform (high),Con (19-24),Con (19-24) (low),Con (19-24) (high),Grn (19-24),Grn (19-24) (low),Grn (19-24) (high),LDem (19-24),LDem (19-24) (low),LDem (19-24) (high),Lab (19-24),Lab (19-24) (low),Lab (19-24) (high),PC (19-24),PC (19-24) (low),PC (19-24) (high),Reform (19-24),Reform (19-24) (low),Reform (19-24) (high),SNP (19-24),SNP (19-24) (low),SNP (19-24) (high),Ukip (19-24),Ukip (19-24) (low),Ukip (19-24) (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),SNP (poll),Reform (poll)
2020-05-07,,,,,,,,,,,,,,,,,,,24.5,23.05,25.71,2.18,2.0,2.43,5.55,5.26,5.82,16.84,16.0,17.74,0.0,0.0,0.0,,,,50.29,49.55,50.86,0.0,0.0,0.0,,,,,,
2020-05-08,,,,,,,,,,,,,,,,,,,24.46,23.01,25.69,2.17,2.0,2.42,5.56,5.27,5.82,16.86,16.0,17.76,0.0,0.0,0.0,,,,50.31,49.59,50.87,0.0,0.0,0.0,,,,,,
2020-05-09,,,,,,,,,,,,,,,,,,,24.42,22.99,25.66,2.16,2.0,2.4,5.57,5.27,5.82,16.88,16.0,17.78,0.0,0.0,0.0,,,,50.34,49.63,50.9,0.0,0.0,0.0,,,,,,
2020-05-10,,,,,,,,,,,,,,,,,,,24.38,22.95,25.65,2.16,2.0,2.39,5.57,5.27,5.83,16.9,16.01,17.8,0.0,0.0,0.0,,,,50.36,49.67,50.92,0.0,0.0,0.0,,,,,,
2020-05-11,,,,,,,,,,,,,,,,,,,24.34,22.92,25.64,2.15,2.0,2.38,5.58,5.27,5.83,16.92,16.04,17.82,0.0,0.0,0.0,,,,50.39,49.72,50.93,0.0,0.0,0.0,,,,,,
2020-05-12,,,,,,,,,,,,,,,,,,,24.3,22.89,25.62,2.15,2.0,2.37,5.58,5.28,5.83,16.94,16.07,17.84,0.0,0.0,0.0,,,,50.42,49.76,50.94,0.0,0.0,0.0,,,,,,
2020-05-13,,,,,,,,,,,,,,,,,,,24.26,22.86,25.61,2.14,2.0,2.36,5.59,5.28,5.84,16.96,16.1,17.85,0.0,0.0,0.0,,,,50.44,49.79,50.96,0.0,0.0,0.0,,,,,,
2020-05-14,,,,,,,,,,,,,,,,,,,24.22,22.84,25.59,2.13,2.0,2.34,5.6,5.28,5.84,16.99,16.12,17.87,0.0,0.0,0.0,,,,50.47,49.82,50.97,0.0,0.0,0.0,,,,,,
2020-05-15,,,,,,,,,,,,,,,,,,,24.18,22.83,25.58,2.13,2.0,2.33,5.6,5.29,5.85,17.01,16.12,17.9,0.0,0.0,0.0,,,,50.5,49.86,50.98,0.0,0.0,0.0,,,,,,
2020-05-16,,,,,,,,,,,,,,,,,,,24.14,22.82,25.56,2.12,2.0,2.32,5.61,5.29,5.85,17.03,16.13,17.95,0.0,0.0,0.0,,,,50.52,49.88,50.99,0.0,0.0,0.0,,,,,,
2020-05-17,,,,,,,,,,,,,,,,,,,24.11,22.81,25.51,2.11,2.0,2.3,5.61,5.29,5.86,17.05,16.14,17.97,0.0,0.0,0.0,,,,50.55,49.91,51.01,0.0,0.0,0.0,,,,,,
2020-05-18,,,,,,,,,,,,,,,,,,,24.07,22.79,25.44,2.11,2.0,2.29,5.62,5.3,5.87,17.07,16.14,17.98,0.0,0.0,0.0,,,,50.58,49.96,51.03,0.0,0.0,0.0,,,,,,
2020-05-19,,,,,,,,,,,,,,,,,,,24.03,22.72,25.39,2.1,2.0,2.28,5.63,5.3,5.87,17.09,16.14,17.99,0.0,0.0,0.0,,,,50.6,50.0,51.05,0.0,0.0,0.0,,,,,,
2020-05-20,,,,,,,,,,,,,,,,,,,23.99,22.67,25.33,2.09,2.0,2.26,5.63,5.3,5.88,17.12,16.15,18.01,0.0,0.0,0.0,,,,50.63,50.05,51.1,0.0,0.0,0.0,,,,,,
2020-05-21,,,,,,,,,,,,,,,,,,,23.95,22.66,25.31,2.09,2.0,2.24,5.64,5.31,5.89,17.14,16.16,18.04,0.0,0.0,0.0,,,,50.66,50.09,51.13,0.0,0.0,0.0,,,,,,
2020-05-22,,,,,,,,,,,,,,,,,,,23.91,22.64,25.29,2.08,2.0,2.23,5.64,5.31,5.9,17.16,16.19,18.06,0.0,0.0,0.0,,,,50.68,50.11,51.17,0.0,0.0,0.0,,,,,,
2020-05-23,,,,,,,,,,,,,,,,,,,23.87,22.63,25.26,2.07,2.0,2.21,5.65,5.31,5.9,17.18,16.22,18.09,0.0,0.0,0.0,,,,50.71,50.14,51.21,0.0,0.0,0.0,,,,,,
2020-05-24,,,,,,,,,,,,,,,,,,,23.82,22.62,25.24,2.07,2.0,2.2,5.66,5.31,5.91,17.21,16.25,18.12,0.0,0.0,0.0,,,,50.74,50.18,51.23,0.0,0.0,0.0,,,,,,
2020-05-25,,,,,,,,,,,,,,,,,,,23.78,22.6,25.21,2.06,2.0,2.18,5.66,5.32,5.92,17.23,16.26,18.14,0.0,0.0,0.0,,,,50.76,50.22,51.26,0.0,0.0,0.0,,,,,,
2020-05-26,,,,,,,,,,,,,,,,,,,23.74,22.56,25.19,2.06,2.0,2.17,5.67,5.32,5.92,17.25,16.27,18.15,0.0,0.0,0.0,,,,50.79,50.24,51.29,0.0,0.0,0.0,,,,,,
2020-05-27,,,,,,,,,,,,,,,,,,,23.69,22.54,25.16,2.05,2.0,2.15,5.67,5.32,5.93,17.28,16.29,18.19,0.0,0.0,0.0,,,,50.82,50.25,51.33,0.0,0.0,0.0,,,,,,
2020-05-28,,,,,,,,,,,,,,,,,,,23.65,22.46,25.12,2.04,2.0,2.13,5.67,5.33,5.94,17.3,16.3,18.21,0.0,0.0,0.0,,,,50.85,50.28,51.36,0.0,0.0,0.0,,,,,,
2020-05-29,,,,,,,,,,,,,,,,,,,23.6,22.39,25.09,2.04,2.0,2.12,5.68,5.34,5.94,17.32,16.32,18.23,0.0,0.0,0.0,,,,50.87,50.31,51.41,0.0,0.0,0.0,,,,,,
2020-05-30,,,,,,,,,,,,,,,,,,,23.55,22.34,25.06,2.03,2.0,2.1,5.68,5.34,5.94,17.34,16.33,18.24,0.0,0.0,0.0,,,,50.9,50.33,51.43,0.0,0.0,0.0,,,,,,
2020-05-31,,,,,,,,,,,,,,,,,,,23.5,22.3,25.02,2.03,2.0,2.08,5.68,5.35,5.94,17.36,16.35,18.25,0.0,0.0,0.0,,,,50.93,50.37,51.47,0.0,0.0,0.0,,,,,,
2020-06-01,,,,,,,,,,,,,,,,,,,23.45,22.25,24.96,2.02,2.0,2.07,5.69,5.35,5.94,17.38,16.38,18.26,0.0,0.0,0.0,,,,50.97,50.4,51.49,0.0,0.0,0.0,,,,,,
2020-06-02,,,,,,,,,,,,,,,,,,,23.4,22.19,24.9,2.02,2.0,2.06,5.69,5.35,5.95,17.4,16.4,18.27,0.0,0.0,0.0,,,,51.0,50.42,51.52,0.0,0.0,0.0,,,,,,
2020-06-03,,,,,,,,,,,,,,,,,,,23.35,22.12,24.85,2.02,2.0,2.05,5.69,5.35,5.95,17.42,16.41,18.28,0.0,0.0,0.0,,,,51.03,50.45,51.56,0.0,0.0,0.0,21.0,19.0,6.0,2.0,51.0,
2020-06-04,,,,,,,,,,,,,,,,,,,23.29,22.06,24.79,2.01,2.0,2.04,5.69,5.36,5.94,17.44,16.43,18.29,,,,,,,51.06,50.48,51.61,,,,,,,,,
2020-06-05,,,,,,,,,,,,,,,,,,,23.23,22.0,24.72,2.01,2.0,2.03,5.69,5.36,5.94,17.46,16.45,18.3,,,,,,,51.09,50.51,51.67,,,,21.0,19.0,6.0,2.0,51.0,
2020-06-06,,,,,,,,,,,,,,,,,,,23.18,21.94,24.66,2.01,2.0,2.02,5.69,5.36,5.93,17.48,16.47,18.3,,,,,,,51.13,50.55,51.71,,,,,,,,,
2020-06-07,,,,,,,,,,,,,,,,,,,23.12,21.87,24.58,2.0,2.0,2.01,5.69,5.37,5.92,17.5,16.49,18.31,,,,,,,51.16,50.57,51.75,,,,,,,,,
2020-06-08,,,,,,,,,,,,,,,,,,,23.06,21.79,24.51,2.0,2.0,2.01,5.69,5.36,5.91,17.52,16.51,18.31,,,,,,,51.19,50.57,51.84,,,,,,,,,
2020-06-09,,,,,,,,,,,,,,,,,,,23.0,21.74,24.46,2.0,2.0,2.0,5.69,5.36,5.9,17.53,16.52,18.31,,,,,,,51.23,50.62,51.93,,,,,,,,,
2020-06-10,,,,,,,,,,,,,,,,,,,22.93,21.67,24.42,2.0,2.0,2.0,5.69,5.35,5.89,17.55,16.54,18.31,,,,,,,51.26,50.64,52.01,,,,,,,,,
2020-06-11,,,,,,,,,,,,,,,,,,,22.87,21.62,24.37,2.0,2.0,2.0,5.68,5.35,5.89,17.57,16.56,18.32,,,,,,,51.3,50.66,52.05,,,,,,,,,
2020-06-12,,,,,,,,,,,,,,,,,,,22.81,21.58,24.33,2.0,2.0,2.0,5.68,5.35,5.89,17.58,16.58,18.32,,,,,,,51.33,50.67,52.1,,,,,,,,,
2020-06-13,,,,,,,,,,,,,,,,,,,22.74,21.53,24.28,2.0,2.0,2.0,5.68,5.35,5.89,17.6,16.59,18.32,,,,,,,51.37,50.68,52.14,,,,,,,,,
2020-06-14,,,,,,,,,,,,,,,,,,,22.67,21.48,24.2,2.0,2.0,2.0,5.67,5.35,5.89,17.61,16.59,18.33,,,,,,,51.41,50.72,52.18,,,,,,,,,
2020-06-15,,,,,,,,,,,,,,,,,,,22.6,21.42,24.09,2.0,2.0,2.0,5.67,5.34,5.88,17.63,16.61,18.28,,,,,,,51.45,50.75,52.22,,,,,,,,,
2020-06-16,,,,,,,,,,,,,,,,,,,22.53,21.37,23.98,2.0,2.0,2.0,5.67,5.34,5.88,17.64,16.64,18.29,,,,,,,51.48,50.76,52.26,,,,,,,,,
2020-06-17,,,,,,,,,,,,,,,,,,,22.46,21.33,23.86,2.0,2.0,2.0,5.66,5.33,5.87,17.66,16.66,18.31,,,,,,,51.53,50.76,52.33,,,,,,,,,
2020-06-18,,,,,,,,,,,,,,,,,,,22.38,21.3,23.77,2.0,2.0,2.0,5.66,5.33,5.87,17.67,16.66,18.3,,,,,,,51.57,50.77,52.37,,,,,,,,,
2020-06-19,,,,,,,,,,,,,,,,,,,22.3,21.27,23.71,2.0,2.0,2.0,5.66,5.33,5.87,17.68,16.67,18.3,,,,,,,51.61,50.78,52.4,,,,,,,,,
2020-06-20,,,,,,,,,,,,,,,,,,,22.23,21.21,23.65,2.0,2.0,2.0,5.65,5.33,5.86,17.7,16.68,18.32,,,,,,,51.65,50.79,52.45,,,,,,,,,
2020-06-21,,,,,,,,,,,,,,,,,,,22.15,21.14,23.56,2.0,2.0,2.0,5.65,5.32,5.87,17.71,16.69,18.34,,,,,,,51.7,50.79,52.51,,,,,,,,,
2020-06-22,,,,,,,,,,,,,,,,,,,22.07,21.08,23.49,2.0,2.0,2.0,5.65,5.31,5.86,17.72,16.7,18.34,,,,,,,51.74,50.8,52.57,,,,,,,,,
2020-06-23,,,,,,,,,,,,,,,,,,,21.99,21.01,23.42,2.0,2.0,2.0,5.64,5.31,5.86,17.74,16.72,18.34,,,,,,,51.79,50.83,52.63,,,,,,,,,
2020-06-24,,,,,,,,,,,,,,,,,,,21.91,20.96,23.29,2.0,2.0,2.0,5.64,5.3,5.85,17.75,16.72,18.35,,,,,,,51.84,50.83,52.69,,,,,,,,,
2020-06-25,,,,,,,,,,,,,,,,,,,21.82,20.93,23.13,2.0,2.0,2.0,5.64,5.3,5.85,17.76,16.73,18.38,,,,,,,51.88,50.84,52.74,,,,,,,,,
2020-06-26,,,,,,,,,,,,,,,,,,,21.74,20.9,23.03,2.0,2.0,2.0,5.63,5.29,5.85,17.77,16.77,18.42,,,,,,,51.93,50.85,52.76,,,,,,,,,
2020-06-27,,,,,,,,,,,,,,,,,,,21.66,20.86,22.92,2.0,2.0,2.0,5.63,5.29,5.86,17.79,16.78,18.45,,,,,,,51.98,50.86,52.81,,,,,,,,,
2020-06-28,,,,,,,,,,,,,,,,,,,21.57,20.82,22.81,2.0,2.0,2.0,5.63,5.28,5.86,17.8,16.79,18.49,,,,,,,52.03,50.87,52.87,,,,,,,,,
2020-06-29,,,,,,,,,,,,,,,,,,,21.49,20.77,22.68,2.0,2.0,2.0,5.62,5.28,5.86,17.81,16.79,18.53,,,,,,,52.07,50.88,52.92,,,,,,,,,
2020-06-30,,,,,,,,,,,,,,,,,,,21.41,20.73,22.56,2.0,2.0,2.0,5.62,5.28,5.86,17.82,16.79,18.56,,,,,,,52.12,50.89,52.98,,,,,,,,,
2020-07-01,,,,,,,,,,,,,,,,,,,21.33,20.69,22.42,2.0,2.0,2.0,5.62,5.27,5.87,17.84,16.81,18.6,,,,,,,52.17,50.9,53.04,,,,,,,,,
2020-07-02,,,,,,,,,,,,,,,,,,,21.25,20.63,22.29,2.0,2.0,2.0,5.62,5.27,5.88,17.85,16.81,18.64,,,,,,,52.21,50.9,53.09,,,,,,,,,
2020-07-03,,,,,,,,,,,,,,,,,,,21.18,20.57,22.18,2.0,2.0,2.0,5.61,5.27,5.89,17.86,16.82,18.67,,,,,,,52.26,50.91,53.14,,,,21.0,19.0,6.0,,53.0,
2020-07-04,,,,,,,,,,,,,,,,,,,21.11,20.55,22.04,2.0,2.0,2.0,5.61,5.27,5.9,17.87,16.81,18.7,,,,,,,52.3,50.92,53.18,,,,,,,,,
2020-07-05,,,,,,,,,,,,,,,,,,,21.04,20.49,21.92,2.0,2.0,2.0,5.61,5.26,5.91,17.88,16.79,18.74,,,,,,,52.34,50.93,53.2,,,,,,,,,
2020-07-06,,,,,,,,,,,,,,,,,,,20.97,20.46,21.8,2.0,2.0,2.0,5.61,5.27,5.92,17.88,16.79,18.79,,,,,,,52.38,50.95,53.24,,,,,,,,,
2020-07-07,,,,,,,,,,,,,,,,,,,20.91,20.42,21.69,2.0,2.0,2.0,5.6,5.26,5.93,17.89,16.77,18.86,,,,,,,52.42,50.96,53.27,,,,,,,,,
2020-07-08,,,,,,,,,,,,,,,,,,,20.85,20.38,21.56,2.0,2.0,2.01,5.6,5.25,5.94,17.89,16.81,18.91,,,,,,,52.46,50.96,53.32,,,,,,,,,
2020-07-09,,,,,,,,,,,,,,,,,,,20.79,20.34,21.44,2.0,2.0,2.01,5.6,5.25,5.95,17.9,16.81,18.97,,,,,,,52.5,50.97,53.37,,,,,,,,,
2020-07-10,,,,,,,,,,,,,,,,,,,20.74,20.31,21.33,2.0,2.0,2.02,5.6,5.24,5.96,17.9,16.8,19.02,,,,,,,52.53,51.04,53.4,,,,,,,,,
2020-07-11,,,,,,,,,,,,,,,,,,,20.69,20.29,21.21,2.01,2.0,2.03,5.6,5.24,5.97,17.9,16.79,19.05,,,,,,,52.57,51.09,53.42,,,,,,,,,
2020-07-12,,,,,,,,,,,,,,,,,,,20.65,20.27,21.09,2.01,2.0,2.04,5.6,5.24,5.98,17.89,16.79,19.08,,,,,,,52.6,51.13,53.46,,,,,,,,,
2020-07-13,,,,,,,,,,,,,,,,,,,20.6,20.25,21.03,2.01,2.0,2.06,5.6,5.25,5.99,17.89,16.79,19.1,,,,,,,52.63,51.19,53.49,,,,,,,,,
2020-07-14,,,,,,,,,,,,,,,,,,,20.57,20.22,20.94,2.01,2.0,2.07,5.6,5.25,6.01,17.88,16.79,19.12,,,,,,,52.66,51.36,53.54,,,,,,,,,
2020-07-15,,,,,,,,,,,,,,,,,,,20.53,20.18,20.88,2.02,2.0,2.09,5.6,5.25,6.02,17.87,16.76,19.12,,,,,,,52.69,51.52,53.56,,,,,,,,,
2020-07-16,,,,,,,,,,,,,,,,,,,20.5,20.16,20.85,2.02,2.0,2.11,5.6,5.26,6.05,17.86,16.75,19.13,,,,,,,52.72,51.6,53.57,,,,,,,,,
2020-07-17,,,,,,,,,,,,,,,,,,,20.47,20.11,20.81,2.03,2.0,2.14,5.6,5.26,6.07,17.85,16.72,19.13,,,,,,,52.75,51.62,53.58,,,,,,,,,
2020-07-18,,,,,,,,,,,,,,,,,,,20.44,20.07,20.79,2.03,2.0,2.16,5.61,5.27,6.08,17.84,16.69,19.13,,,,,,,52.78,51.65,53.63,,,,,,,,,
2020-07-19,,,,,,,,,,,,,,,,,,,20.42,20.03,20.76,2.04,2.0,2.18,5.61,5.28,6.1,17.83,16.66,19.13,,,,,,,52.81,51.7,53.67,,,,,,,,,
2020-07-20,,,,,,,,,,,,,,,,,,,20.39,20.0,20.73,2.04,2.0,2.21,5.61,5.29,6.12,17.82,16.63,19.12,,,,,,,52.84,51.75,53.69,,,,,,,,,
2020-07-21,,,,,,,,,,,,,,,,,,,20.37,19.97,20.72,2.05,2.0,2.24,5.61,5.31,6.14,17.81,16.6,19.11,,,,,,,52.86,51.8,53.72,,,,,,,,,
2020-07-22,,,,,,,,,,,,,,,,,,,20.35,19.94,20.71,2.06,2.0,2.26,5.61,5.32,6.15,17.79,16.57,19.1,,,,,,,52.89,51.82,53.76,,,,,,,,,
2020-07-23,,,,,,,,,,,,,,,,,,,20.33,19.88,20.71,2.06,2.0,2.28,5.61,5.32,6.17,17.78,16.55,19.1,,,,,,,52.92,51.96,53.78,,,,,,,,,
2020-07-24,,,,,,,,,,,,,,,,,,,20.3,19.84,20.68,2.07,2.0,2.31,5.62,5.31,6.18,17.76,16.5,19.12,,,,,,,52.95,51.98,53.83,,,,,,,,,
2020-07-25,,,,,,,,,,,,,,,,,,,20.28,19.8,20.66,2.08,2.0,2.33,5.62,5.29,6.2,17.75,16.46,19.12,,,,,,,52.97,51.99,53.85,,,,,,,,,
2020-07-26,,,,,,,,,,,,,,,,,,,20.26,19.77,20.64,2.09,2.0,2.36,5.62,5.28,6.21,17.73,16.37,19.12,,,,,,,53.0,52.04,53.9,,,,,,,,,
2020-07-27,,,,,,,,,,,,,,,,,,,20.24,19.73,20.63,2.1,2.0,2.38,5.63,5.27,6.23,17.72,16.33,19.13,,,,,,,53.03,52.03,53.99,,,,,,,,,
2020-07-28,,,,,,,,,,,,,,,,,,,20.21,19.7,20.62,2.1,2.0,2.41,5.63,5.27,6.25,17.7,16.29,19.14,,,,,,,53.06,52.07,54.04,,,,,,,,,
2020-07-29,,,,,,,,,,,,,,,,,,,20.19,19.63,20.61,2.11,2.0,2.43,5.63,5.29,6.26,17.68,16.25,19.16,,,,,,,53.09,52.14,54.09,,,,,,,,,
2020-07-30,,,,,,,,,,,,,,,,,,,20.17,19.59,20.59,2.12,2.0,2.45,5.64,5.3,6.28,17.66,16.19,19.18,,,,,,,53.12,52.18,54.17,,,,,,,,,
2020-07-31,,,,,,,,,,,,,,,,,,,20.14,19.57,20.58,2.13,2.0,2.47,5.64,5.29,6.3,17.64,16.13,19.2,,,,,,,53.15,52.2,54.24,,,,,,,,,
2020-08-01,,,,,,,,,,,,,,,,,,,20.12,19.53,20.57,2.14,2.0,2.49,5.65,5.29,6.31,17.63,16.09,19.22,,,,,,,53.18,52.2,54.31,,,,,,,,,
2020-08-02,,,,,,,,,,,,,,,,,,,20.09,19.48,20.56,2.15,2.0,2.51,5.65,5.28,6.32,17.61,16.0,19.23,,,,,,,53.21,52.19,54.34,,,,,,,,,
2020-08-03,,,,,,,,,,,,,,,,,,,20.07,19.38,20.55,2.16,2.0,2.53,5.65,5.28,6.33,17.59,15.93,19.24,,,,,,,53.24,52.22,54.37,,,,,,,,,
2020-08-04,,,,,,,,,,,,,,,,,,,20.05,19.3,20.54,2.17,2.0,2.55,5.66,5.26,6.34,17.57,15.91,19.25,,,,,,,53.27,52.23,54.39,,,,,,,,,
2020-08-05,,,,,,,,,,,,,,,,,,,20.02,19.27,20.53,2.18,2.0,2.58,5.66,5.24,6.35,17.55,15.88,19.26,,,,,,,53.29,52.24,54.42,,,,,,,,,
2020-08-06,,,,,,,,,,,,,,,,,,,20.0,19.22,20.51,2.19,2.0,2.6,5.67,5.24,6.36,17.53,15.86,19.27,,,,,,,53.32,52.24,54.49,,,,,,,,,
2020-08-07,,,,,,,,,,,,,,,,,,,19.98,19.19,20.5,2.2,2.0,2.62,5.67,5.24,6.37,17.51,15.83,19.28,,,,,,,53.35,52.24,54.57,,,,,,,,,
2020-08-08,,,,,,,,,,,,,,,,,,,19.95,19.14,20.49,2.21,2.0,2.66,5.68,5.24,6.38,17.49,15.81,19.28,,,,,,,53.37,52.23,54.65,,,,20.0,16.0,5.0,2.0,54.0,2.0
2020-08-09,,,,,,,,,,,,,,,,,,,19.93,19.12,20.47,2.22,2.0,2.7,5.68,5.23,6.4,17.47,15.79,19.28,,,,,,,53.4,52.23,54.72,,,,,,,,,
2020-08-10,,,,,,,,,,,,,,,,,,,19.91,19.09,20.45,2.23,2.0,2.74,5.68,5.22,6.42,17.45,15.77,19.29,,,,,,,53.42,52.23,54.78,,,,20.0,16.0,5.0,2.0,54.0,
2020-08-11,,,,,,,,,,,,,,,,,,,19.89,19.05,20.44,2.23,2.0,2.79,5.69,5.21,6.42,17.43,15.75,19.29,,,,,,,53.45,52.22,54.82,,,,,,,,,
2020-08-12,,,,,,,,,,,,,,,,,,,19.87,19.0,20.43,2.24,2.0,2.83,5.69,5.2,6.43,17.41,15.73,19.29,,,,,,,53.47,52.22,54.87,,,,,,,,,
2020-08-13,,,,,,,,,,,,,,,,,,,19.85,18.96,20.42,2.25,2.0,2.86,5.7,5.19,6.44,17.39,15.72,19.29,,,,,,,53.49,52.21,54.94,,,,,,,,,
2020-08-14,,,,,,,,,,,,,,,,,,,19.83,18.92,20.4,2.26,2.0,2.89,5.7,5.19,6.45,17.38,15.7,19.28,,,,,,,53.51,52.21,54.99,,,,,,,,,
2020-08-15,,,,,,,,,,,,,,,,,,,19.81,18.88,20.39,2.26,2.0,2.92,5.71,5.19,6.45,17.36,15.68,19.27,,,,,,,53.52,52.2,55.05,,,,,,,,,
2020-08-16,,,,,,,,,,,,,,,,,,,19.79,18.85,20.38,2.27,2.0,2.94,5.71,5.19,6.44,17.34,15.66,19.27,,,,,,,53.54,52.19,55.11,,,,,,,,,
2020-08-17,,,,,,,,,,,,,,,,,,,19.78,18.81,20.37,2.28,2.0,2.96,5.71,5.19,6.45,17.33,15.62,19.27,,,,,,,53.55,52.18,55.15,,,,,,,,,
2020-08-18,,,,,,,,,,,,,,,,,,,19.76,18.78,20.35,2.28,2.0,2.98,5.72,5.2,6.46,17.31,15.59,19.25,,,,,,,53.57,52.18,55.19,,,,,,,,,
2020-08-19,,,,,,,,,,,,,,,,,,,19.74,18.77,20.34,2.29,2.0,2.99,5.72,5.2,6.56,17.3,15.57,19.26,,,,,,,53.58,52.17,55.21,,,,,,,,,
2020-08-20,,,,,,,,,,,,,,,,,,,19.73,18.75,20.33,2.29,2.0,2.99,5.73,5.2,6.56,17.29,15.56,19.26,,,,,,,53.59,52.16,55.23,,,,,,,,,
2020-08-21,,,,,,,,,,,,,,,,,,,19.71,18.74,20.32,2.3,2.0,3.0,5.73,5.19,6.56,17.27,15.55,19.27,,,,,,,53.6,52.15,55.25,,,,,,,,,
2020-08-22,,,,,,,,,,,,,,,,,,,19.7,18.73,20.3,2.3,2.0,3.0,5.74,5.18,6.57,17.26,15.54,19.28,,,,,,,53.6,52.14,55.25,,,,,,,,,
2020-08-23,,,,,,,,,,,,,,,,,,,19.68,18.72,20.29,2.31,2.0,3.0,5.75,5.17,6.57,17.26,15.53,19.29,,,,,,,53.61,52.13,55.26,,,,,,,,,
2020-08-24,,,,,,,,,,,,,,,,,,,19.67,18.71,20.28,2.31,2.0,3.0,5.75,5.16,6.58,17.25,15.53,19.3,,,,,,,53.62,52.11,55.26,,,,,,,,,
2020-08-25,,,,,,,,,,,,,,,,,,,19.65,18.71,20.26,2.31,2.0,3.0,5.76,5.16,6.58,17.24,15.52,19.3,,,,,,,53.62,52.1,55.26,,,,,,,,,
2020-08-26,,,,,,,,,,,,,,,,,,,19.63,18.7,20.25,2.32,2.0,3.0,5.77,5.17,6.58,17.24,15.5,19.31,,,,,,,53.62,52.09,55.25,,,,,,,,,
2020-08-27,,,,,,,,,,,,,,,,,,,19.62,18.7,20.23,2.32,2.0,2.99,5.77,5.17,6.59,17.23,15.49,19.32,,,,,,,53.62,52.07,55.25,,,,,,,,,
2020-08-28,,,,,,,,,,,,,,,,,,,19.6,18.67,20.21,2.33,2.0,2.99,5.78,5.17,6.59,17.23,15.54,19.33,,,,,,,53.62,52.06,55.25,,,,,,,,,
2020-08-29,,,,,,,,,,,,,,,,,,,19.58,18.66,20.16,2.33,2.0,2.99,5.79,5.19,6.59,17.24,15.55,19.35,,,,,,,53.62,52.05,55.24,,,,,,,,,
2020-08-30,,,,,,,,,,,,,,,,,,,19.57,18.65,20.12,2.34,2.0,2.98,5.8,5.17,6.59,17.24,15.55,19.36,,,,,,,53.61,52.03,55.23,,,,,,,,,
2020-08-31,,,,,,,,,,,,,,,,,,,19.55,18.63,20.11,2.34,2.0,2.97,5.8,5.15,6.6,17.25,15.55,19.37,,,,,,,53.6,52.01,55.18,,,,,,,,,
2020-09-01,,,,,,,,,,,,,,,,,,,19.53,18.63,20.09,2.35,2.0,2.97,5.81,5.16,6.61,17.25,15.55,19.39,,,,,,,53.59,51.99,55.19,,,,,,,,,
2020-09-02,,,,,,,,,,,,,,,,,,,19.52,18.62,20.09,2.35,2.0,2.96,5.82,5.16,6.62,17.27,15.55,19.4,,,,,,,53.58,51.95,55.18,,,,,,,,,
2020-09-03,,,,,,,,,,,,,,,,,,,19.5,18.63,20.07,2.36,2.0,2.95,5.82,5.18,6.63,17.28,15.56,19.41,,,,,,,53.57,51.95,55.16,,,,,,,,,
2020-09-04,,,,,,,,,,,,,,,,,,,19.49,18.63,20.07,2.36,2.0,2.94,5.83,5.18,6.63,17.3,15.58,19.43,,,,,,,53.55,51.93,55.15,,,,,,,,,
2020-09-05,,,,,,,,,,,,,,,,,,,19.47,18.63,20.06,2.37,2.0,2.93,5.84,5.18,6.64,17.31,15.58,19.44,,,,,,,53.53,51.9,55.13,,,,,,,,,
2020-09-06,,,,,,,,,,,,,,,,,,,19.46,18.62,20.06,2.37,2.0,2.92,5.84,5.19,6.65,17.34,15.58,19.46,,,,,,,53.51,51.88,55.11,,,,,,,,,
2020-09-07,,,,,,,,,,,,,,,,,,,19.45,18.59,20.05,2.38,2.0,2.91,5.85,5.18,6.66,17.36,15.62,19.47,,,,,,,53.49,51.85,55.08,,,,20.0,21.0,6.0,,51.0,
2020-09-08,,,,,,,,,,,,,,,,,,,19.43,18.57,20.05,2.38,2.0,2.89,5.85,5.17,6.67,17.38,15.67,19.49,,,,,,,53.46,51.83,55.05,,,,,,,,,
2020-09-09,,,,,,,,,,,,,,,,,,,19.42,18.55,20.05,2.39,2.0,2.88,5.86,5.16,6.67,17.41,15.7,19.51,,,,,,,53.44,51.8,55.02,,,,,,,,,
2020-09-10,,,,,,,,,,,,,,,,,,,19.41,18.53,20.04,2.4,2.0,2.87,5.86,5.15,6.67,17.44,15.73,19.52,,,,,,,53.41,51.78,54.98,,,,,,,,,
2020-09-11,,,,,,,,,,,,,,,,,,,19.4,18.52,20.03,2.4,2.0,2.86,5.87,5.14,6.66,17.47,15.76,19.53,,,,,,,53.38,51.82,54.94,,,,,,,,,
2020-09-12,,,,,,,,,,,,,,,,,,,19.39,18.51,20.02,2.41,2.0,2.85,5.87,5.13,6.65,17.5,15.8,19.46,,,,,,,53.35,51.85,54.91,,,,,,,,,
2020-09-13,,,,,,,,,,,,,,,,,,,19.38,18.5,20.03,2.41,2.0,2.84,5.88,5.12,6.66,17.53,15.84,19.45,,,,,,,53.32,51.82,54.87,,,,,,,,,
