date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Grn,Grn (low),Grn (high),PC,PC (low),PC (high),Reform,Reform (low),Reform (high),Con (19-24),Con (19-24) (low),Con (19-24) (high),Grn (19-24),Grn (19-24) (low),Grn (19-24) (high),LDem (19-24),LDem (19-24) (low),LDem (19-24) (high),Lab (19-24),Lab (19-24) (low),Lab (19-24) (high),PC (19-24),PC (19-24) (low),PC (19-24) (high),Reform (19-24),Reform (19-24) (low),Reform (19-24) (high),Ukip (19-24),Ukip (19-24) (low),Ukip (19-24) (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),PC (poll),Reform (poll)
2021-07-09,,,,,,,,,,,,,,,,,,,40.98,34.0,41.0,2.01,2.0,5.0,4.0,4.0,5.0,38.0,38.0,38.0,11.01,11.0,15.0,,,,,,,,,,,,
2021-07-10,,,,,,,,,,,,,,,,,,,40.99,34.0,41.0,2.0,2.0,5.0,4.0,4.0,5.0,38.0,38.0,38.0,11.0,11.0,15.0,,,,,,,,,,,,
2021-07-11,,,,,,,,,,,,,,,,,,,41.0,34.0,41.0,2.0,2.0,5.0,4.0,4.0,5.0,38.0,38.0,38.0,11.0,11.0,15.0,2.0,2.0,2.0,,,,,,,,,
2021-07-12,,,,,,,,,,,,,,,,,,,41.0,38.0,41.0,2.0,2.0,2.0,4.0,4.0,5.0,38.0,38.0,40.0,11.0,10.0,11.0,4.0,4.0,4.0,,,,,,,,,
2021-07-13,,,,,,,,,,,,,,,,,,,41.0,38.0,41.0,,,,4.0,4.0,5.0,38.0,38.0,40.0,11.0,10.0,11.0,,,,,,,,,,,,
2021-07-14,,,,,,,,,,,,,,,,,,,40.99,38.0,41.0,,,,4.0,4.0,5.0,38.01,38.0,40.0,11.0,10.0,11.0,,,,,,,,,,,,
2021-07-15,,,,,,,,,,,,,,,,,,,40.97,38.0,41.0,,,,4.01,4.0,5.0,38.02,38.0,40.0,10.99,10.0,11.0,,,,,,,,,,,,
2021-07-16,,,,,,,,,,,,,,,,,,,40.95,38.0,41.0,,,,4.02,4.0,5.0,38.03,38.0,40.0,10.98,10.0,11.0,,,,,,,,,,,,
2021-07-17,,,,,,,,,,,,,,,,,,,40.92,37.88,41.0,,,,4.03,4.0,5.0,38.06,38.0,39.99,10.97,10.01,11.0,,,,,,,,,,,,
2021-07-18,,,,,,,,,,,,,,,,,,,40.86,37.42,40.99,,,,4.04,4.0,4.99,38.08,38.0,39.96,10.96,10.07,11.01,,,,,,,,,,,,
2021-07-19,,,,,,,,,,,,,,,,,,,40.77,36.81,40.98,,,,4.06,4.0,4.97,38.12,37.99,39.9,10.95,10.16,11.04,,,,,,,,,,,,
2021-07-20,,,,,,,,,,,,,,,,,,,40.65,36.22,40.95,,,,4.09,4.0,4.95,38.16,37.98,39.84,10.95,10.27,11.27,,,,,,,,,,,,
2021-07-21,,,,,,,,,,,,,,,,,,,40.48,35.71,40.9,,,,4.11,4.0,4.92,38.21,37.96,39.77,10.96,10.38,11.64,,,,,,,,,,,,
2021-07-22,,,,,,,,,,,,,,,,,,,40.27,35.29,40.84,,,,4.14,4.0,4.9,38.26,37.93,39.71,10.98,10.48,11.94,,,,,,,,,,,,
2021-07-23,,,,,,,,,,,,,,,,,,,40.02,34.94,40.79,,,,4.18,4.0,4.89,38.31,37.9,39.66,11.01,10.57,12.18,,,,,,,,,,,,
2021-07-24,,,,,,,,,,,,,,,,,,,39.73,34.66,40.72,,,,4.21,4.0,4.87,38.36,37.85,39.6,11.05,10.53,12.38,,,,,,,,,,,,
2021-07-25,,,,,,,,,,,,,,,,,,,39.4,34.43,40.61,,,,4.25,4.0,4.85,38.41,37.8,39.56,11.1,10.47,12.55,,,,,,,,,,,,
2021-07-26,,,,,,,,,,,,,,,,,,,39.06,34.24,40.46,,,,4.28,4.0,4.84,38.46,37.74,39.51,11.15,10.42,12.69,,,,,,,,,,,,
2021-07-27,,,,,,,,,,,,,,,,,,,38.69,34.08,40.36,,,,4.32,4.0,4.82,38.5,37.67,39.47,11.22,10.36,12.8,,,,,,,,,,,,
2021-07-28,,,,,,,,,,,,,,,,,,,38.32,33.94,40.24,,,,4.35,4.0,4.81,38.54,37.6,39.44,11.3,10.32,12.92,,,,,,,,,,,,
2021-07-29,,,,,,,,,,,,,,,,,,,37.95,33.82,40.12,,,,4.38,4.0,4.8,38.58,37.53,39.46,11.37,10.27,13.05,,,,,,,,,,,,
2021-07-30,,,,,,,,,,,,,,,,,,,37.6,33.72,39.97,,,,4.41,4.0,4.79,38.61,37.46,39.54,11.45,10.23,13.21,,,,,,,,,,,,
2021-07-31,,,,,,,,,,,,,,,,,,,37.25,33.63,39.79,,,,4.44,4.0,4.81,38.63,37.4,39.61,11.53,10.19,13.43,,,,,,,,,,,,
2021-08-01,,,,,,,,,,,,,,,,,,,36.92,33.54,39.61,,,,4.46,4.0,4.84,38.66,37.33,39.68,11.61,10.16,13.67,,,,,,,,,,,,
2021-08-02,,,,,,,,,,,,,,,,,,,36.62,33.39,39.45,,,,4.48,4.0,4.87,38.67,37.28,39.73,11.69,10.13,13.89,,,,,,,,,,,,
2021-08-03,,,,,,,,,,,,,,,,,,,36.34,33.2,39.28,,,,4.5,4.0,4.89,38.68,37.23,39.78,11.76,10.11,14.1,,,,,,,,,,,,
2021-08-04,,,,,,,,,,,,,,,,,,,36.09,32.82,39.1,,,,4.51,4.0,4.91,38.69,37.18,39.82,11.83,10.09,14.27,,,,,,,,,,,,
2021-08-05,,,,,,,,,,,,,,,,,,,35.87,32.43,38.93,,,,4.53,4.0,4.93,38.7,37.14,39.86,11.9,10.07,14.43,,,,,,,,,,,,
2021-08-06,,,,,,,,,,,,,,,,,,,35.67,32.1,38.77,,,,4.53,4.0,4.95,38.7,37.11,39.89,11.96,10.05,14.56,,,,,,,,,,,,
2021-08-07,,,,,,,,,,,,,,,,,,,35.49,31.83,38.62,,,,4.54,4.0,4.96,38.7,37.08,39.92,12.01,10.04,14.67,,,,,,,,,,,,
2021-08-08,,,,,,,,,,,,,,,,,,,35.34,31.6,38.48,,,,4.55,4.0,4.97,38.69,37.06,39.94,12.06,10.03,14.76,,,,,,,,,,,,
2021-08-09,,,,,,,,,,,,,,,,,,,35.21,31.42,38.35,,,,4.55,4.0,4.98,38.69,37.04,39.96,12.1,10.02,14.83,,,,,,,,,,,,
2021-08-10,,,,,,,,,,,,,,,,,,,35.11,31.28,38.25,,,,4.55,4.0,4.99,38.68,37.03,39.97,12.14,10.01,14.89,,,,,,,,,,,,
2021-08-11,,,,,,,,,,,,,,,,,,,35.02,31.18,38.16,,,,4.55,4.0,4.99,38.67,37.02,39.98,12.18,10.01,14.93,,,,,,,,,,,,
2021-08-12,,,,,,,,,,,,,,,,,,,34.95,31.1,38.1,,,,4.55,4.0,4.99,38.66,37.01,39.99,12.21,10.01,14.96,,,,,,,,,,,,
2021-08-13,,,,,,,,,,,,,,,,,,,34.89,31.05,38.05,,,,4.55,4.0,5.0,38.65,37.01,39.99,12.24,10.0,14.98,,,,,,,,,,,,
2021-08-14,,,,,,,,,,,,,,,,,,,34.85,31.02,38.02,,,,4.55,4.0,5.0,38.64,37.0,40.0,12.26,10.0,14.99,,,,,,,,,,,,
2021-08-15,,,,,,,,,,,,,,,,,,,34.81,31.01,38.01,,,,4.54,4.0,5.0,38.63,37.0,40.0,12.28,10.0,15.0,,,,,,,,,,,,
2021-08-16,,,,,,,,,,,,,,,,,,,34.78,31.0,38.0,,,,4.54,4.0,5.0,38.62,37.0,40.0,12.3,10.0,15.0,,,,,,,,,,,,
2021-08-17,,,,,,,,,,,,,,,,,,,34.76,31.0,38.0,,,,4.54,4.0,5.0,38.61,37.0,40.0,12.32,10.0,15.0,,,,,,,,,,,,
2021-08-18,,,,,,,,,,,,,,,,,,,34.74,31.0,38.0,,,,4.53,4.0,5.0,38.6,37.0,40.0,12.33,10.0,15.0,,,,,,,,,,,,
2021-08-19,,,,,,,,,,,,,,,,,,,34.72,31.0,38.0,,,,4.53,4.0,5.0,38.59,37.0,40.0,12.35,10.0,15.0,,,,,,,,,,,,
2021-08-20,,,,,,,,,,,,,,,,,,,34.7,31.0,38.0,,,,4.53,4.0,5.0,38.58,37.0,40.0,12.36,10.0,15.0,,,,,,,,,,,,
2021-08-21,,,,,,,,,,,,,,,,,,,34.68,31.0,38.0,,,,4.53,4.0,5.0,38.58,37.0,40.0,12.37,10.0,15.0,,,,,,,,,,,,
2021-08-22,,,,,,,,,,,,,,,,,,,34.66,31.0,38.0,,,,4.52,4.0,5.0,38.57,37.0,40.0,12.39,10.0,15.0,,,,,,,,,,,,
2021-08-23,,,,,,,,,,,,,,,,,,,34.64,31.0,38.0,,,,4.52,4.0,5.0,38.56,37.0,40.0,12.4,10.0,15.0,,,,,,,,,,,,
2021-08-24,,,,,,,,,,,,,,,,,,,34.63,31.0,38.0,,,,4.52,4.0,5.0,38.56,37.0,40.0,12.41,10.0,15.0,,,,,,,,,,,,
2021-08-25,,,,,,,,,,,,,,,,,,,34.62,31.0,38.0,,,,4.52,4.0,5.0,38.55,37.0,40.0,12.42,10.0,15.0,,,,,,,,,,,,
2021-08-26,,,,,,,,,,,,,,,,,,,34.6,31.0,38.0,,,,4.51,4.0,5.0,38.54,37.0,40.0,12.43,10.0,15.0,,,,,,,,,,,,
2021-08-27,,,,,,,,,,,,,,,,,,,34.59,31.0,38.0,,,,4.51,4.0,5.0,38.54,37.0,40.0,12.44,10.0,15.0,,,,,,,,,,,,
2021-08-28,,,,,,,,,,,,,,,,,,,34.58,31.0,38.0,,,,4.51,4.0,5.0,38.53,37.0,40.0,12.44,10.0,15.0,,,,,,,,,,,,
2021-08-29,,,,,,,,,,,,,,,,,,,34.57,31.0,38.0,,,,4.51,4.0,5.0,38.53,37.0,40.0,12.45,10.0,15.0,,,,,,,,,,,,
2021-08-30,,,,,,,,,,,,,,,,,,,34.56,31.0,38.0,,,,4.51,4.0,5.0,38.52,37.0,40.0,12.46,10.0,15.0,,,,,,,,,,,,
2021-08-31,,,,,,,,,,,,,,,,,,,34.55,31.0,38.0,,,,4.51,4.0,5.0,38.52,37.0,40.0,12.46,10.0,15.0,,,,,,,,,,,,
2021-09-01,,,,,,,,,,,,,,,,,,,34.54,31.0,38.0,,,,4.51,4.0,5.0,38.52,37.0,40.0,12.47,10.0,15.0,,,,,,,,,,,,
2021-09-02,,,,,,,,,,,,,,,,,,,34.53,30.99,37.99,,,,4.5,4.0,5.0,38.52,37.0,40.0,12.48,10.0,15.0,,,,,,,,,,,,
2021-09-03,,,,,,,,,,,,,,,,,,,34.51,30.97,37.98,,,,4.5,3.99,5.0,38.52,37.01,40.01,12.48,10.0,15.0,,,,,,,,,,,,
2021-09-04,,,,,,,,,,,,,,,,,,,34.49,30.93,37.96,,,,4.5,3.99,4.99,38.52,37.01,40.02,12.49,10.01,14.99,,,,,,,,,,,,
2021-09-05,,,,,,,,,,,,,,,,,,,34.46,30.88,37.93,,,,4.49,3.98,4.99,38.52,37.02,40.04,12.49,10.02,14.99,,,,,,,,,,,,
2021-09-06,,,,,,,,,,,,,,,,,,,34.43,30.81,38.0,,,,4.49,3.96,5.0,38.53,37.0,40.06,12.5,10.0,15.0,4.0,4.0,4.0,,,,,,,,,
2021-09-07,,,,,,,,,,,,,,,,,,,34.38,30.72,38.0,,,,4.48,3.94,5.0,38.54,37.0,40.08,12.5,10.0,15.0,4.0,4.0,4.0,,,,,,,,,
2021-09-08,,,,,,,,,,,,,,,,,,,34.33,30.6,37.97,,,,4.47,3.92,4.99,38.55,37.0,40.11,12.51,10.02,15.0,4.0,4.0,4.0,,,,,,,,,
2021-09-09,,,,,,,,,,,,,,,,,,,34.26,30.48,37.91,,,,4.46,3.89,4.98,38.57,37.01,40.14,12.52,10.05,15.01,4.0,4.0,4.0,,,,38.0,40.0,5.0,,10.0,4.0
2021-09-10,,,,,,,,,,,,,,,,,,,34.18,30.34,37.82,,,,4.44,3.86,4.96,38.59,37.01,40.17,12.54,10.09,15.03,4.0,4.0,4.0,,,,,,,,,
2021-09-11,,,,,,,,,,,,,,,,,,,34.08,30.18,37.72,,,,4.42,3.83,4.95,38.61,37.02,40.2,12.56,10.13,15.05,4.0,4.0,4.0,,,,,,,,,
2021-09-12,,,,,,,,,,,,,,,,,,,33.98,30.02,37.62,,,,4.4,3.8,4.92,38.63,37.04,40.23,12.59,10.18,15.08,4.0,4.0,4.0,,,,,,,,,
2021-09-13,,,,,,,,,,,,,,,,,,,33.86,29.86,37.43,,,,4.38,3.76,4.89,38.65,37.06,40.25,12.62,10.26,15.12,4.0,4.0,4.0,,,,,,,,,
2021-09-14,,,,,,,,,,,,,,,,,,,33.73,29.7,37.26,,,,4.36,3.73,4.87,38.68,37.08,40.25,12.66,10.37,15.16,4.0,4.0,4.0,,,,31.0,37.0,4.0,,15.0,
2021-09-15,,,,,,,,,,,,,,,,,,,33.6,29.53,37.13,,,,4.33,3.69,4.85,38.7,37.09,40.28,12.71,10.49,15.22,4.0,4.0,4.0,,,,,,,,,
2021-09-16,,,,,,,,,,,,,,,,,,,33.46,29.38,36.98,,,,4.3,3.66,4.82,38.72,37.12,40.3,12.77,10.55,15.28,4.0,4.0,4.0,,,,,,,,,
2021-09-17,,,,,,,,,,,,,,,,,,,33.31,29.23,36.84,,,,4.28,3.61,4.79,38.75,37.15,40.31,12.82,10.61,15.36,4.0,4.0,4.0,,,,,,,,,
2021-09-18,,,,,,,,,,,,,,,,,,,33.16,29.1,36.68,,,,4.25,3.57,4.76,38.77,37.18,40.32,12.89,10.67,15.43,4.0,4.0,4.0,,,,,,,,,
2021-09-19,,,,,,,,,,,,,,,,,,,33.01,28.97,36.51,,,,4.22,3.53,4.73,38.79,37.21,40.33,12.95,10.73,15.5,4.0,4.0,4.0,,,,,,,,,
2021-09-20,,,,,,,,,,,,,,,,,,,32.86,28.85,36.33,,,,4.19,3.5,4.7,38.81,37.24,40.36,13.02,10.79,15.58,4.0,4.0,4.0,,,,,,,,,
2021-09-21,,,,,,,,,,,,,,,,,,,32.71,28.74,36.16,,,,4.16,3.46,4.67,38.83,37.27,40.37,13.09,10.84,15.66,4.0,4.0,4.0,,,,,,,,,
2021-09-22,,,,,,,,,,,,,,,,,,,32.56,28.63,35.99,,,,4.13,3.44,4.63,38.84,37.3,40.37,13.16,10.9,15.74,4.0,4.0,4.0,,,,,,,,,
2021-09-23,,,,,,,,,,,,,,,,,,,32.41,28.54,35.81,,,,4.1,3.41,4.58,38.86,37.33,40.34,13.23,10.95,15.83,4.0,4.0,4.0,,,,,,,,,
2021-09-24,,,,,,,,,,,,,,,,,,,32.26,28.46,35.65,,,,4.07,3.39,4.54,38.87,37.35,40.34,13.3,11.01,15.91,4.0,4.0,4.0,,,,,,,,,
2021-09-25,,,,,,,,,,,,,,,,,,,32.12,28.38,35.49,,,,4.04,3.37,4.5,38.89,37.38,40.35,13.37,11.06,15.99,4.0,4.0,4.0,,,,,,,,,
2021-09-26,,,,,,,,,,,,,,,,,,,31.98,28.31,35.28,,,,4.01,3.35,4.49,38.9,37.4,40.37,13.44,11.11,16.07,4.0,4.0,4.0,,,,,,,,,
2021-09-27,,,,,,,,,,,,,,,,,,,31.84,28.24,35.07,,,,3.99,3.34,4.49,38.92,37.42,40.39,13.51,11.16,16.14,4.0,4.0,4.0,,,,,,,,,
2021-09-28,,,,,,,,,,,,,,,,,,,31.71,28.17,34.86,,,,3.96,3.32,4.49,38.93,37.44,40.4,13.58,11.21,16.22,4.0,4.0,4.0,,,,,,,,,
2021-09-29,,,,,,,,,,,,,,,,,,,31.58,28.11,34.66,,,,3.93,3.3,4.47,38.94,37.46,40.42,13.65,11.25,16.29,4.0,4.0,4.0,,,,,,,,,
2021-09-30,,,,,,,,,,,,,,,,,,,31.45,28.06,34.45,,,,3.91,3.29,4.45,38.95,37.49,40.43,13.72,11.3,16.36,4.0,4.0,4.0,,,,,,,,,
2021-10-01,,,,,,,,,,,,,,,,,,,31.33,28.0,34.36,,,,3.88,3.28,4.42,38.96,37.5,40.45,13.79,11.34,16.43,4.0,4.0,4.0,,,,,,,,,
2021-10-02,,,,,,,,,,,,,,,,,,,31.2,27.95,34.34,,,,3.86,3.27,4.4,38.97,37.52,40.46,13.86,11.39,16.5,4.0,4.0,4.0,,,,,,,,,
2021-10-03,,,,,,,,,,,,,,,,,,,31.08,27.91,34.23,,,,3.83,3.25,4.37,38.98,37.53,40.48,13.93,11.43,16.56,4.0,4.0,4.0,,,,,,,,,
2021-10-04,,,,,,,,,,,,,,,,,,,30.96,27.86,34.08,,,,3.81,3.24,4.35,38.98,37.54,40.49,13.99,11.48,16.62,4.0,4.0,4.0,,,,,,,,,
2021-10-05,,,,,,,,,,,,,,,,,,,30.84,27.82,33.93,,,,3.79,3.23,4.32,38.99,37.53,40.51,14.06,11.52,16.69,4.0,4.0,4.0,,,,,,,,,
2021-10-06,,,,,,,,,,,,,,,,,,,30.72,27.77,33.82,,,,3.76,3.22,4.29,39.0,37.53,40.52,14.12,11.57,16.75,4.0,4.0,4.0,,,,,,,,,
2021-10-07,,,,,,,,,,,,,,,,,,,30.61,27.73,33.72,,,,3.74,3.21,4.27,39.01,37.52,40.54,14.19,11.61,16.82,4.0,4.0,4.0,,,,,,,,,
2021-10-08,,,,,,,,,,,,,,,,,,,30.49,27.69,33.6,,,,3.71,3.21,4.25,39.02,37.52,40.55,14.26,11.66,16.88,4.0,4.0,4.0,,,,,,,,,
2021-10-09,,,,,,,,,,,,,,,,,,,30.37,27.65,33.49,,,,3.69,3.2,4.23,39.02,37.52,40.57,14.32,11.7,16.94,4.0,4.0,4.0,,,,,,,,,
2021-10-10,,,,,,,,,,,,,,,,,,,30.25,27.62,33.38,,,,3.67,3.19,4.22,39.03,37.51,40.58,14.39,11.75,17.01,4.0,4.0,4.0,,,,,,,,,
2021-10-11,,,,,,,,,,,,,,,,,,,30.13,27.58,33.25,,,,3.64,3.18,4.21,39.04,37.52,40.6,14.45,11.79,17.07,4.0,4.0,4.0,,,,,,,,,
2021-10-12,,,,,,,,,,,,,,,,,,,30.01,27.54,33.12,,,,3.62,3.17,4.21,39.05,37.53,40.61,14.52,11.84,17.14,4.0,4.0,4.0,,,,,,,,,
2021-10-13,,,,,,,,,,,,,,,,,,,29.89,27.5,32.99,,,,3.59,3.16,4.21,39.06,37.55,40.63,14.59,11.89,17.19,4.0,4.0,4.0,,,,,,,,,
2021-10-14,,,,,,,,,,,,,,,,,,,29.76,27.46,32.85,,,,3.57,3.16,4.2,39.07,37.56,40.65,14.66,11.94,17.26,4.0,4.0,4.0,,,,,,,,,
2021-10-15,,,,,,,,,,,,,,,,,,,29.64,27.43,32.7,,,,3.54,3.15,4.2,39.08,37.58,40.66,14.73,11.99,17.32,4.0,4.0,4.0,,,,,,,,,
2021-10-16,,,,,,,,,,,,,,,,,,,29.51,27.39,32.54,,,,3.52,3.14,4.17,39.09,37.59,40.68,14.8,12.05,17.38,4.0,4.0,4.0,,,,,,,,,
2021-10-17,,,,,,,,,,,,,,,,,,,29.38,27.11,32.78,,,,3.49,3.0,4.19,39.1,37.58,40.74,14.87,12.1,18.16,4.0,4.0,4.0,,,,,,,,,
2021-10-18,,,,,,,,,,,,,,,,,,,29.24,26.95,32.56,,,,3.46,3.0,4.19,39.11,37.57,40.81,14.94,12.16,18.2,4.0,4.0,4.0,,,,,,,,,
2021-10-19,,,,,,,,,,,,,,,,,,,29.1,26.93,32.38,,,,3.44,3.0,4.17,39.13,37.56,40.83,15.01,12.21,18.25,4.0,4.0,4.02,,,,,,,,,
2021-10-20,,,,,,,,,,,,,,,,,,,28.96,26.9,32.27,,,,3.41,3.0,4.16,39.14,37.55,40.84,15.08,12.27,18.29,4.01,4.0,4.08,,,,,,,,,
2021-10-21,,,,,,,,,,,,,,,,,,,28.82,26.85,32.19,,,,3.38,3.0,4.14,39.16,37.55,40.85,15.15,12.33,18.33,4.02,4.0,4.19,,,,,,,,,
2021-10-22,,,,,,,,,,,,,,,,,,,28.67,26.81,32.08,,,,3.35,3.0,4.13,39.18,37.56,40.87,15.22,12.39,18.37,4.03,4.0,4.38,,,,,,,,,
2021-10-23,,,,,,,,,,,,,,,,,,,28.52,26.76,31.88,,,,3.32,3.0,4.12,39.2,37.6,40.88,15.29,12.46,18.4,4.05,4.0,4.64,,,,,,,,,
2021-10-24,,,,,,,,,,,,,,,,,,,28.36,26.7,31.77,,,,3.29,3.0,4.1,39.23,37.64,40.9,15.35,12.52,18.43,4.08,4.0,4.95,,,,,,,,,
2021-10-25,,,,,,,,,,,,,,,,,,,28.21,26.66,31.54,,,,3.26,3.0,4.03,39.25,37.7,40.91,15.41,12.58,18.46,4.11,4.0,5.3,,,,,,,,,
2021-10-26,,,,,,,,,,,,,,,,,,,28.06,26.62,31.17,,,,3.23,3.0,4.01,39.28,37.75,40.92,15.46,12.64,18.47,4.15,4.0,5.66,,,,,,,,,
2021-10-27,,,,,,,,,,,,,,,,,,,27.91,26.58,31.03,,,,3.2,3.0,3.87,39.32,37.81,40.94,15.51,12.69,18.51,4.19,4.0,5.98,,,,,,,,,
2021-10-28,,,,,,,,,,,,,,,,,,,27.76,26.5,30.1,,,,3.17,3.0,3.81,39.35,37.86,40.95,15.55,12.75,18.48,4.24,4.0,6.25,,,,,,,,,
2021-10-29,,,,,,,,,,,,,,,,,,,27.62,26.42,29.76,,,,3.14,3.0,3.75,39.39,37.85,40.96,15.58,12.8,18.37,4.29,4.0,6.47,,,,,,,,,
2021-10-30,,,,,,,,,,,,,,,,,,,27.49,26.36,29.42,,,,3.12,3.0,3.68,39.43,37.89,40.97,15.6,12.84,18.45,4.35,4.0,6.64,,,,26.0,41.0,3.0,,13.0,
2021-10-31,,,,,,,,,,,,,,,,,,,27.37,26.27,29.14,,,,3.1,3.0,3.6,39.47,37.93,40.98,15.62,12.88,18.52,4.41,4.0,6.76,,,,,,,,,
2021-11-01,,,,,,,,,,,,,,,,,,,27.26,26.19,28.77,,,,3.08,3.0,3.51,39.51,37.94,40.98,15.62,12.92,18.51,4.47,4.0,6.85,,,,,,,,,
2021-11-02,,,,,,,,,,,,,,,,,,,27.16,26.13,28.58,,,,3.06,3.0,3.42,39.55,37.94,40.99,15.62,12.95,18.58,4.54,4.0,6.91,,,,,,,,,
2021-11-03,,,,,,,,,,,,,,,,,,,27.08,26.08,28.43,,,,3.04,3.0,3.33,39.58,37.95,40.99,15.61,12.97,18.68,4.6,4.0,6.95,,,,,,,,,
2021-11-04,,,,,,,,,,,,,,,,,,,27.01,26.04,28.31,,,,3.03,3.0,3.25,39.62,37.96,41.0,15.6,12.98,18.77,4.66,4.0,6.98,,,,,,,,,
2021-11-05,,,,,,,,,,,,,,,,,,,26.95,26.02,28.16,,,,3.02,3.0,3.18,39.65,37.96,41.0,15.58,12.99,18.83,4.72,4.0,6.99,,,,28.0,38.0,3.0,6.0,19.0,4.0
2021-11-06,,,,,,,,,,,,,,,,,,,26.91,26.01,28.1,,,,3.01,3.0,3.12,39.69,37.97,41.0,15.55,13.0,18.88,4.77,4.0,7.0,,,,,,,,,
2021-11-07,,,,,,,,,,,,,,,,,,,26.88,26.0,28.06,,,,3.01,3.0,3.07,39.71,37.98,41.0,15.52,13.0,18.92,4.83,4.0,7.0,,,,,,,,,
2021-11-08,,,,,,,,,,,,,,,,,,,26.85,26.0,28.04,,,,3.01,3.0,3.04,39.74,37.99,41.0,15.49,13.0,18.95,4.88,4.0,7.0,,,,,,,,,
2021-11-09,,,,,,,,,,,,,,,,,,,26.83,26.0,28.01,,,,3.0,3.0,3.02,39.76,38.0,41.0,15.46,13.0,18.97,4.93,4.0,7.0,,,,,,,,,
2021-11-10,,,,,,,,,,,,,,,,,,,26.82,26.0,28.0,,,,3.0,3.0,3.01,39.78,38.0,41.0,15.43,13.0,18.99,4.98,4.0,7.0,,,,,,,,,
2021-11-11,,,,,,,,,,,,,,,,,,,26.8,26.0,28.0,,,,3.0,3.0,3.0,39.8,38.0,41.0,15.4,13.0,19.0,5.02,4.0,7.0,,,,,,,,,
2021-11-12,,,,,,,,,,,,,,,,,,,26.79,26.0,28.0,,,,3.0,3.0,3.0,39.81,38.0,41.0,15.38,13.0,19.0,5.06,4.0,7.0,,,,,,,,,
2021-11-13,,,,,,,,,,,,,,,,,,,26.78,26.0,28.0,,,,3.0,3.0,3.0,39.82,38.0,41.0,15.35,13.0,19.0,5.11,4.0,7.0,,,,,,,,,
2021-11-14,,,,,,,,,,,,,,,,,,,26.78,26.0,28.0,,,,3.0,3.0,3.0,39.84,38.0,41.0,15.33,13.0,19.0,5.14,4.0,7.0,,,,,,,,,
2021-11-15,,,,,,,,,,,,,,,,,,,26.77,26.0,28.0,,,,3.0,3.0,3.0,39.85,38.0,41.0,15.3,13.0,19.0,5.18,4.0,7.0,,,,,,,,,
2021-11-16,,,,,,,,,,,,,,,,,,,26.76,26.0,28.0,,,,3.0,3.0,3.0,39.86,38.0,41.0,15.28,13.0,19.0,5.22,4.0,7.0,,,,,,,,,
2021-11-17,,,,,,,,,,,,,,,,,,,26.75,26.0,28.0,,,,3.0,3.0,3.0,39.87,38.0,41.0,15.26,13.0,19.0,5.25,4.0,7.0,,,,,,,,,
2021-11-18,,,,,,,,,,,,,,,,,,,26.75,26.0,28.0,,,,3.0,3.0,3.0,39.88,38.0,41.0,15.24,13.0,19.0,5.28,4.0,7.0,,,,,,,,,
2021-11-19,,,,,,,,,,,,,,,,,,,26.74,26.0,28.0,,,,3.0,3.0,3.0,39.89,38.0,41.0,15.22,13.0,19.0,5.31,4.0,7.0,,,,,,,,,
2021-11-20,,,,,,,,,,,,,,,,,,,26.73,26.0,28.0,,,,3.0,3.0,3.0,39.9,38.0,41.0,15.2,13.0,19.0,5.35,4.0,7.0,,,,,,,,,
2021-11-21,,,,,,,,,,,,,,,,,,,26.73,26.0,28.0,,,,3.0,3.0,3.0,39.91,38.0,41.0,15.18,13.0,19.0,5.37,4.0,7.0,,,,,,,,,
2021-11-22,,,,,,,,,,,,,,,,,,,26.72,26.0,28.0,,,,3.0,3.0,3.0,39.92,38.0,41.0,15.16,13.0,19.0,5.4,4.0,7.0,,,,,,,,,
2021-11-23,,,,,,,,,,,,,,,,,,,26.71,26.0,28.0,,,,3.0,3.0,3.0,39.93,38.0,41.0,15.14,13.0,19.0,5.43,4.0,7.0,,,,,,,,,
2021-11-24,,,,,,,,,,,,,,,,,,,26.71,26.0,28.0,,,,3.0,3.0,3.0,39.94,38.0,41.0,15.12,13.0,19.0,5.46,4.0,7.0,,,,,,,,,
2021-11-25,,,,,,,,,,,,,,,,,,,26.7,26.0,28.0,,,,3.0,3.0,3.0,39.95,38.0,41.0,15.11,13.0,19.0,5.49,4.0,7.0,,,,,,,,,
2021-11-26,,,,,,,,,,,,,,,,,,,26.7,26.0,28.0,,,,3.0,3.0,3.0,39.96,38.0,41.0,15.09,13.0,19.0,5.51,4.0,7.0,,,,,,,,,
2021-11-27,,,,,,,,,,,,,,,,,,,26.69,26.0,28.0,,,,3.0,3.0,3.0,39.97,38.0,41.0,15.07,13.0,19.0,5.54,4.0,7.0,,,,,,,,,
2021-11-28,,,,,,,,,,,,,,,,,,,26.68,26.0,28.0,,,,3.0,3.0,3.0,39.98,38.0,41.0,15.05,13.0,19.0,5.57,4.0,7.0,,,,,,,,,
2021-11-29,,,,,,,,,,,,,,,,,,,26.68,26.0,28.0,,,,3.0,3.0,3.0,39.98,38.0,41.0,15.03,13.0,19.0,5.6,4.0,7.0,,,,,,,,,
2021-11-30,,,,,,,,,,,,,,,,,,,26.67,26.0,28.0,,,,3.0,3.0,3.0,40.0,38.0,41.0,15.01,13.0,19.0,5.63,4.0,7.0,,,,,,,,,
