date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Ukip,Ukip (low),Ukip (high),Grn,Grn (low),Grn (high),Reform,Reform (low),Reform (high),Con (poll),Lab (poll),LDem (poll),Ukip (poll),Grn (poll),Reform (poll)
2025-04-07,16.67,14.55,18.08,12.88,11.01,14.7,5.08,4.0,6.37,0.0,0.0,0.0,0.43,0.0,2.59,2.57,0.0,15.55,,,,,,
2025-04-08,16.65,14.41,18.04,12.85,11.01,14.69,5.08,4.0,6.36,0.0,0.0,0.0,0.45,0.0,2.69,2.71,0.0,16.16,,,,,,
2025-04-09,16.62,14.3,18.03,12.83,11.02,14.69,5.08,3.99,6.35,0.0,0.0,0.0,0.48,0.0,2.77,2.86,0.0,16.67,,,,,,
2025-04-10,16.6,14.21,18.03,12.8,11.03,14.67,5.09,3.99,6.33,0.0,0.0,0.0,0.5,0.0,2.84,3.0,0.0,17.07,,,,,,
2025-04-11,16.58,14.14,18.02,12.77,11.02,14.66,5.09,3.99,6.31,0.0,0.0,0.0,0.52,0.0,2.88,3.15,0.0,17.37,,,,,,
2025-04-12,16.56,14.12,18.03,12.75,11.03,14.65,5.09,3.98,6.3,0.0,0.0,0.0,0.55,0.0,2.9,3.3,0.0,17.5,,,,,,
2025-04-13,16.53,14.11,18.02,12.72,11.03,14.63,5.09,3.97,6.28,0.0,0.0,0.0,0.57,0.0,2.89,3.46,0.0,17.54,,,,,,
2025-04-14,16.51,14.14,18.02,12.7,11.04,14.6,5.09,3.96,6.27,0.0,0.0,0.0,0.6,0.0,2.86,3.61,0.0,17.45,,,,,,
2025-04-15,16.49,14.16,18.0,12.67,11.04,14.57,5.09,3.95,6.26,0.0,0.0,0.0,0.62,0.0,2.83,3.77,0.0,17.35,,,,,,
2025-04-16,16.47,14.19,17.99,12.65,11.05,14.55,5.08,3.94,6.25,0.0,0.0,0.0,0.65,0.0,2.81,3.93,0.0,17.24,,,,,,
2025-04-17,16.45,14.21,17.99,12.63,11.06,14.54,5.08,3.93,6.24,0.0,0.0,0.0,0.67,0.0,2.79,4.09,0.0,17.14,,,,,,
2025-04-18,16.42,14.26,17.98,12.6,11.07,14.5,5.07,3.92,6.24,0.0,0.0,0.0,0.7,0.0,2.74,4.26,0.0,16.95,,,,,,
2025-04-19,16.4,14.29,17.98,12.58,11.09,14.46,5.07,3.9,6.24,0.0,0.0,0.0,0.73,0.0,2.71,4.42,0.0,16.84,,,,,,
2025-04-20,16.38,14.32,17.99,12.56,11.09,14.43,5.06,3.88,6.22,0.0,0.0,0.0,0.75,0.0,2.68,4.59,0.0,16.73,,,,,,
2025-04-21,16.35,14.34,17.99,12.54,11.11,14.41,5.05,3.87,6.17,0.0,0.0,0.0,0.78,0.0,2.66,4.76,0.0,16.63,,,,,,
2025-04-22,16.33,14.33,17.99,12.52,11.11,14.38,5.04,3.84,6.15,0.0,0.0,0.0,0.81,0.0,2.63,4.93,0.0,16.53,,,,,,
2025-04-23,16.31,14.32,17.94,12.5,11.13,14.34,5.03,3.83,6.14,0.0,0.0,0.0,0.83,0.0,2.61,5.1,0.0,16.43,,,,,,
2025-04-24,16.28,14.34,17.91,12.48,11.14,14.3,5.02,3.8,6.14,0.0,0.0,0.0,0.86,0.0,2.59,5.27,0.0,16.34,,,,,,
2025-04-25,16.26,14.34,17.91,12.46,11.16,14.25,5.01,3.78,6.16,0.0,0.0,0.0,0.88,0.0,2.6,5.44,0.0,16.26,,,,,,
2025-04-26,16.23,14.34,17.91,12.45,11.17,14.17,5.0,3.75,6.13,0.0,0.0,0.0,0.91,0.0,2.61,5.61,0.0,16.18,,,,,,
2025-04-27,16.2,14.32,17.89,12.43,11.18,14.12,4.99,3.74,6.09,0.0,0.0,0.0,0.94,0.0,2.6,5.78,0.0,16.1,,,,,,
2025-04-28,16.18,14.31,17.86,12.42,11.19,14.11,4.97,3.71,6.05,0.0,0.0,0.0,0.96,0.0,2.6,5.95,0.0,16.14,16.0,14.0,4.0,0.0,0.0,0.0
2025-04-29,16.15,14.3,17.82,12.4,11.21,14.07,4.96,3.69,6.06,0.0,0.0,0.0,0.99,0.0,2.61,6.12,0.0,16.23,,,,,,
2025-04-30,16.13,14.31,17.81,12.39,11.23,14.04,4.94,3.67,6.03,0.0,0.0,0.0,1.01,0.0,2.63,6.28,0.0,16.23,,,,,,
2025-05-01,16.1,14.31,17.77,12.38,11.23,14.02,4.92,3.65,5.99,0.0,0.0,0.0,1.04,0.0,2.65,6.45,0.0,16.21,,,,,,
2025-05-02,16.07,14.29,17.73,12.37,11.23,14.0,4.9,3.6,5.95,0.0,0.0,0.0,1.06,0.0,2.71,6.61,0.0,16.42,,,,,,
2025-05-03,16.04,14.3,17.68,12.36,11.19,14.0,4.89,3.58,5.93,0.0,0.0,0.0,1.09,0.0,2.7,6.77,0.0,16.78,,,,,,
2025-05-04,16.01,14.31,17.61,12.35,11.18,14.0,4.87,3.56,5.91,0.0,0.0,0.0,1.11,0.0,2.69,6.94,0.0,16.74,,,,,,
2025-05-05,15.99,14.32,17.55,12.34,11.17,14.0,4.85,3.53,5.91,0.0,0.0,0.0,1.14,0.0,2.67,7.1,0.01,16.7,,,,,,
2025-05-06,15.95,14.33,17.49,12.34,11.15,13.96,4.82,3.5,5.89,0.0,0.0,0.0,1.16,0.0,2.67,7.26,0.03,16.66,,,,,,
2025-05-07,15.92,14.33,17.45,12.33,11.13,13.91,4.8,3.46,5.86,0.0,0.0,0.0,1.19,0.01,2.66,7.42,0.06,16.63,,,,,,
2025-05-08,15.89,14.31,17.41,12.33,11.11,13.89,4.78,3.44,5.84,0.0,0.0,0.0,1.21,0.02,2.65,7.58,0.09,16.6,,,,,,
2025-05-09,15.85,14.29,17.35,12.33,11.09,13.87,4.76,3.42,5.82,0.0,0.0,0.0,1.23,0.02,2.64,7.75,0.15,16.59,,,,,,
2025-05-10,15.82,14.28,17.3,12.32,11.08,13.85,4.73,3.41,5.78,0.0,0.0,0.0,1.26,0.04,2.65,7.91,0.22,16.56,,,,,,
2025-05-11,15.78,14.26,17.25,12.32,11.06,13.77,4.71,3.39,5.77,0.0,0.0,0.0,1.28,0.05,2.65,8.08,0.29,16.55,,,,,,
2025-05-12,15.74,14.15,17.21,12.32,11.05,13.75,4.68,3.38,5.76,0.0,0.0,0.0,1.31,0.07,2.66,8.25,0.4,16.63,,,,,,
2025-05-13,15.7,14.14,17.18,12.32,11.03,13.73,4.65,3.37,5.73,0.0,0.0,0.0,1.34,0.08,2.66,8.42,0.51,16.71,,,,,,
2025-05-14,15.65,14.13,17.15,12.32,11.03,13.71,4.62,3.36,5.71,0.0,0.0,0.0,1.36,0.1,2.67,8.59,0.64,16.77,,,,,,
2025-05-15,15.61,14.12,17.11,12.32,11.02,13.68,4.6,3.36,5.68,0.0,0.0,0.0,1.39,0.12,2.67,8.76,0.8,16.82,,,,,,
2025-05-16,15.56,14.11,17.07,12.32,11.01,13.65,4.57,3.35,5.65,0.0,0.0,0.0,1.41,0.15,2.71,8.94,0.96,17.04,,,,,,
2025-05-17,15.51,14.11,17.04,12.32,11.01,13.63,4.54,3.35,5.62,0.0,0.0,0.0,1.44,0.18,2.75,9.11,1.15,17.05,,,,,,
2025-05-18,15.47,14.06,17.0,12.32,11.0,13.6,4.51,3.34,5.59,0.0,0.0,0.0,1.47,0.21,2.75,9.29,1.35,17.04,,,,,,
2025-05-19,15.42,14.0,16.98,12.33,11.0,13.58,4.48,3.35,5.56,0.0,0.0,0.0,1.49,0.25,2.74,9.46,1.57,17.06,,,,,,
2025-05-20,15.37,14.0,16.94,12.33,11.0,13.56,4.46,3.37,5.52,0.0,0.0,0.0,1.52,0.29,2.74,9.64,1.82,17.1,,,,,,
2025-05-21,15.31,14.0,16.91,12.33,11.0,13.53,4.43,3.38,5.49,0.0,0.0,0.0,1.55,0.33,2.74,9.82,2.08,17.14,,,,,,
2025-05-22,15.26,14.0,16.65,12.33,11.0,13.48,4.4,3.39,5.45,0.0,0.0,0.0,1.57,0.37,2.74,10.0,2.35,17.18,,,,,,
2025-05-23,15.21,14.0,16.49,12.33,11.0,13.43,4.37,3.39,5.41,0.0,0.0,0.0,1.6,0.41,2.73,10.18,2.62,17.03,,,,,,
2025-05-24,15.16,14.0,16.43,12.33,11.0,13.37,4.35,3.39,5.38,0.0,0.0,0.0,1.63,0.46,2.72,10.36,2.93,17.04,,,,,,
2025-05-25,15.1,14.0,16.34,12.32,11.0,13.32,4.32,3.4,5.34,0.0,0.0,0.0,1.66,0.5,2.72,10.55,3.24,17.04,,,,,,
2025-05-26,15.05,14.0,16.25,12.32,11.0,13.27,4.29,3.4,5.3,0.0,0.0,0.0,1.69,0.54,2.72,10.74,3.58,17.04,14.0,11.0,5.0,0.0,3.0,18.0
2025-05-27,14.99,14.0,16.18,12.32,11.0,13.27,4.27,3.41,5.26,0.0,0.0,0.0,1.72,0.56,2.73,10.93,3.84,17.04,,,,,,
2025-05-28,14.94,13.94,16.09,12.31,11.0,13.26,4.24,3.42,5.22,0.0,0.0,0.0,1.75,0.6,2.75,11.12,4.03,17.05,,,,,,
2025-05-29,14.89,13.87,16.02,12.3,11.0,13.27,4.22,3.42,5.13,0.0,0.0,0.0,1.78,0.64,2.76,11.31,4.22,17.05,,,,,,
2025-05-30,14.83,13.79,15.96,12.3,11.0,13.27,4.2,3.41,5.01,0.0,0.0,0.0,1.81,0.67,2.77,11.5,4.52,17.12,,,,,,
2025-05-31,14.78,13.72,15.88,12.29,11.0,13.26,4.18,3.4,5.0,0.0,0.0,0.0,1.83,0.7,2.77,11.69,4.86,17.23,,,,,,
2025-06-01,14.73,13.67,15.79,12.28,11.0,13.24,4.16,3.37,5.0,0.0,0.0,0.0,1.86,0.73,2.78,11.88,5.0,17.27,,,,,,
2025-06-02,14.68,13.59,15.73,12.27,11.0,13.23,4.14,3.37,4.94,0.0,0.0,0.0,1.89,0.74,2.8,12.07,5.12,17.33,,,,,,
2025-06-03,14.63,13.46,15.68,12.26,11.0,13.28,4.12,3.35,4.92,0.0,0.0,0.0,1.92,0.76,2.83,12.26,5.24,17.5,,,,,,
2025-06-04,14.58,13.42,15.64,12.25,11.0,13.32,4.1,3.35,4.9,0.0,0.0,0.0,1.95,0.78,2.86,12.45,5.37,17.65,,,,,,
2025-06-05,14.53,13.34,15.6,12.24,11.0,13.33,4.09,3.34,4.9,0.0,0.0,0.0,1.98,0.8,2.89,12.63,5.51,17.8,,,,,,
2025-06-06,14.49,13.25,15.58,12.22,11.0,13.33,4.07,3.32,4.86,0.0,0.0,0.0,2.01,0.83,2.91,12.81,5.65,17.93,,,,,,
2025-06-07,14.44,13.21,15.56,12.21,11.0,13.32,4.06,3.31,4.85,0.0,0.0,0.0,2.03,0.88,2.93,12.98,5.79,18.0,,,,,,
2025-06-08,14.4,13.16,15.55,12.19,11.0,13.3,4.05,3.3,4.83,0.0,0.0,0.0,2.06,0.93,2.94,13.16,5.96,18.0,,,,,,
2025-06-09,14.36,13.11,15.52,12.18,11.0,13.29,4.04,3.29,4.82,0.0,0.0,0.0,2.09,0.98,2.95,13.33,6.2,18.0,,,,,,
2025-06-10,14.32,13.07,15.5,12.16,10.99,13.3,4.03,3.27,4.8,0.0,0.0,0.0,2.11,1.04,2.96,13.5,6.5,18.22,,,,,,
2025-06-11,14.28,13.04,15.46,12.14,10.99,13.28,4.02,3.28,4.78,0.0,0.0,0.0,2.14,1.07,2.97,13.66,6.8,18.27,,,,,,
2025-06-12,14.25,13.01,15.43,12.12,10.99,13.27,4.02,3.26,4.78,0.0,0.0,0.0,2.16,1.1,2.98,13.82,7.1,18.35,,,,,,
2025-06-13,14.22,12.99,15.4,12.1,10.98,13.29,4.02,3.24,4.78,0.0,0.0,0.0,2.18,1.13,2.98,13.97,7.42,18.38,,,,,,
2025-06-14,14.19,12.96,15.37,12.07,10.98,13.3,4.02,3.25,4.79,0.0,0.0,0.0,2.21,1.16,2.99,14.13,7.74,18.4,,,,,,
2025-06-15,14.16,12.94,15.34,12.05,10.97,13.3,4.02,3.27,4.8,0.0,0.0,0.0,2.23,1.19,2.98,14.28,8.06,18.42,,,,,,
2025-06-16,14.13,12.93,15.32,12.02,10.96,13.29,4.03,3.27,4.81,0.0,0.0,0.0,2.25,1.22,2.98,14.42,8.29,18.42,,,,,,
2025-06-17,14.11,12.92,15.3,11.99,10.95,13.26,4.04,3.27,4.81,0.0,0.0,0.0,2.27,1.26,2.98,14.56,8.56,18.43,,,,,,
2025-06-18,14.09,12.9,15.29,11.96,10.94,13.21,4.04,3.29,4.82,0.0,0.0,0.0,2.29,1.29,2.97,14.7,8.86,18.44,,,,,,
2025-06-19,14.06,12.89,15.28,11.93,10.93,13.16,4.05,3.29,4.83,0.0,0.0,0.0,2.3,1.33,2.97,14.84,9.18,18.43,,,,,,
2025-06-20,14.04,12.88,15.23,11.9,10.91,13.12,4.07,3.27,4.85,0.0,0.0,0.0,2.32,1.45,2.96,14.98,10.09,18.44,,,,,,
2025-06-21,14.03,12.87,15.21,11.86,10.9,13.11,4.08,3.27,4.86,0.0,0.0,0.0,2.34,1.49,2.96,15.11,10.36,18.44,,,,,,
2025-06-22,14.01,12.87,15.2,11.83,10.89,13.09,4.09,3.27,4.92,0.0,0.0,0.0,2.36,1.53,2.95,15.24,10.58,18.44,,,,,,
2025-06-23,13.99,12.86,15.18,11.8,10.88,13.0,4.11,3.28,5.0,0.0,0.0,0.0,2.37,1.56,2.95,15.37,10.87,18.44,15.0,13.0,3.0,0.0,2.0,14.0
2025-06-24,13.97,12.86,15.17,11.76,10.84,13.0,4.12,3.29,5.0,0.0,0.0,0.0,2.39,1.59,2.94,15.5,11.11,18.44,,,,,,
2025-06-25,13.96,12.85,15.14,11.73,10.81,13.0,4.14,3.29,5.01,0.0,0.0,0.0,2.4,1.63,2.93,15.62,11.32,18.44,,,,,,
2025-06-26,13.94,12.83,15.13,11.7,10.78,13.0,4.15,3.29,5.07,0.0,0.0,0.0,2.41,1.68,2.93,15.74,11.52,18.44,,,,,,
2025-06-27,13.93,12.82,15.12,11.66,10.76,13.0,4.17,3.28,5.14,0.0,0.0,0.0,2.43,1.74,2.92,15.86,11.79,18.43,,,,,,
2025-06-28,13.92,12.81,15.11,11.63,10.68,13.0,4.18,3.27,5.25,0.0,0.0,0.0,2.44,1.79,2.91,15.97,12.08,18.43,,,,,,
2025-06-29,13.91,12.79,15.09,11.6,10.61,13.0,4.2,3.26,5.31,0.0,0.0,0.0,2.45,1.82,2.9,16.07,12.37,18.43,,,,,,
2025-06-30,13.9,12.77,15.08,11.56,10.52,13.0,4.22,3.25,5.34,0.0,0.0,0.0,2.46,1.84,2.9,16.17,12.65,18.42,,,,,,
2025-07-01,13.89,12.78,15.07,11.53,10.48,13.0,4.24,3.24,5.38,0.0,0.0,0.0,2.47,1.86,2.89,16.27,12.93,18.41,,,,,,
2025-07-02,13.88,12.79,15.06,11.5,10.46,13.0,4.26,3.24,5.42,0.0,0.0,0.0,2.47,1.88,2.89,16.35,13.31,18.41,,,,,,
2025-07-03,13.88,12.79,15.05,11.47,10.43,13.0,4.27,3.23,5.46,0.0,0.0,0.0,2.48,1.9,2.91,16.44,13.43,18.41,,,,,,
2025-07-04,13.87,12.75,15.04,11.44,10.28,13.0,4.29,3.22,5.49,0.0,0.0,0.0,2.49,1.92,2.92,16.51,13.65,18.41,,,,,,
2025-07-05,13.87,12.75,15.03,11.41,10.22,13.0,4.31,3.21,5.54,0.0,0.0,0.0,2.49,1.93,2.94,16.58,13.71,18.42,,,,,,
2025-07-06,13.86,12.76,15.02,11.38,10.17,13.0,4.33,3.2,5.58,0.0,0.0,0.0,2.49,1.95,2.95,16.64,14.0,18.43,,,,,,
2025-07-07,13.86,12.75,15.02,11.36,10.13,12.99,4.35,3.2,5.62,0.0,0.0,0.0,2.5,1.96,2.96,16.69,14.0,18.48,,,,,,
2025-07-08,13.86,12.74,15.01,11.33,10.09,12.99,4.37,3.19,5.66,0.0,0.0,0.0,2.5,1.98,2.97,16.73,14.01,18.48,,,,,,
2025-07-09,13.86,12.73,15.01,11.3,10.04,12.98,4.39,3.18,5.7,0.0,0.0,0.0,2.5,1.99,2.98,16.77,14.01,18.47,,,,,,
2025-07-10,13.86,12.71,15.0,11.28,10.0,12.94,4.41,3.18,5.73,0.0,0.0,0.0,2.5,2.0,3.01,16.8,14.02,18.49,,,,,,
2025-07-11,13.86,12.7,15.0,11.25,9.96,12.9,4.43,3.17,5.77,0.0,0.0,0.0,2.5,2.01,3.01,16.82,14.02,18.54,,,,,,
2025-07-12,13.86,12.7,15.0,11.22,9.91,12.86,4.44,3.17,5.81,0.0,0.0,0.0,2.5,2.01,3.02,16.84,14.04,18.57,,,,,,
2025-07-13,13.87,12.67,14.99,11.2,9.88,12.82,4.46,3.17,5.84,0.0,0.0,0.0,2.5,2.02,3.05,16.85,14.07,18.61,,,,,,
2025-07-14,13.87,12.64,14.99,11.17,9.86,12.8,4.48,3.17,5.87,0.0,0.0,0.0,2.51,2.03,3.07,16.86,14.12,18.6,,,,,,
2025-07-15,13.87,12.63,14.99,11.14,9.83,12.75,4.5,3.18,5.9,0.0,0.0,0.0,2.51,2.03,3.09,16.86,14.16,18.61,,,,,,
2025-07-16,13.88,12.61,14.99,11.12,9.81,12.7,4.52,3.21,5.92,0.0,0.0,0.0,2.51,2.04,3.12,16.86,14.21,18.61,,,,,,
2025-07-17,13.88,12.61,14.98,11.09,9.79,12.66,4.54,3.25,5.95,0.0,0.0,0.0,2.52,2.06,3.15,16.85,14.3,18.6,,,,,,
2025-07-18,13.88,12.63,14.96,11.06,9.77,12.54,4.56,3.32,5.96,0.0,0.0,0.0,2.52,2.09,3.2,16.85,14.55,18.54,,,,,,
2025-07-19,13.89,12.63,14.96,11.03,9.74,12.52,4.58,3.33,5.99,0.0,0.0,0.0,2.53,2.11,3.23,16.85,14.57,18.51,,,,,,
2025-07-20,13.89,12.64,14.95,11.0,9.71,12.51,4.6,3.34,6.03,0.0,0.0,0.0,2.54,2.13,3.29,16.85,14.57,18.48,,,,,,
2025-07-21,13.89,12.65,14.95,10.97,9.66,12.48,4.62,3.37,6.04,0.0,0.0,0.0,2.55,2.15,3.33,16.84,14.57,18.47,12.0,11.0,4.0,0.0,3.0,19.0
2025-07-22,13.89,12.65,14.94,10.94,9.62,12.44,4.64,3.38,6.06,0.0,0.0,0.0,2.56,2.15,3.39,16.84,14.55,18.45,,,,,,
2025-07-23,13.89,12.65,14.94,10.91,9.59,12.4,4.66,3.38,6.09,0.0,0.0,0.0,2.57,2.17,3.45,16.84,14.59,18.43,,,,,,
2025-07-24,13.89,12.65,14.93,10.87,9.55,12.38,4.68,3.38,6.12,0.0,0.0,0.0,2.58,2.17,3.51,16.84,14.6,18.41,,,,,,
2025-07-25,13.89,12.66,14.92,10.84,9.52,12.37,4.69,3.4,6.12,0.0,0.0,0.0,2.6,2.19,3.57,16.84,14.59,18.39,,,,,,
2025-07-26,13.89,12.68,14.91,10.81,9.48,12.35,4.71,3.41,6.11,0.0,0.0,0.0,2.61,2.17,3.63,16.84,14.58,18.37,,,,,,
2025-07-27,13.89,12.7,14.91,10.77,9.42,12.32,4.73,3.42,6.09,0.0,0.0,0.0,2.63,2.16,3.7,16.85,14.57,18.36,,,,,,
2025-07-28,13.89,12.71,14.91,10.74,9.37,12.28,4.75,3.43,6.09,0.0,0.0,0.0,2.65,2.15,3.76,16.85,14.56,18.32,,,,,,
2025-07-29,13.89,12.7,14.9,10.7,9.32,12.24,4.77,3.44,6.08,0.0,0.0,0.0,2.66,2.12,3.81,16.85,14.57,18.28,,,,,,
2025-07-30,13.89,12.7,14.91,10.67,9.26,12.19,4.79,3.46,6.08,0.0,0.0,0.0,2.68,2.11,3.85,16.86,14.59,18.24,,,,,,
2025-07-31,13.88,12.69,14.91,10.63,9.21,12.14,4.81,3.47,6.08,0.0,0.0,0.0,2.7,2.1,3.9,16.86,14.62,18.21,,,,,,
2025-08-01,13.88,12.67,14.93,10.59,9.16,12.14,4.83,3.43,6.06,0.0,0.0,0.0,2.72,2.07,4.09,16.87,14.57,18.26,,,,,,
2025-08-02,13.88,12.68,14.94,10.56,9.13,12.09,4.85,3.46,6.05,0.0,0.0,0.0,2.74,2.06,4.15,16.88,14.58,18.26,,,,,,
2025-08-03,13.88,12.68,14.95,10.52,9.1,12.06,4.87,3.48,6.04,0.0,0.0,0.0,2.76,2.05,4.22,16.88,14.59,18.25,,,,,,
2025-08-04,13.87,12.68,14.96,10.49,9.07,12.04,4.89,3.5,6.03,0.0,0.0,0.0,2.78,2.04,4.28,16.89,14.61,18.25,,,,,,
2025-08-05,13.87,12.69,14.97,10.45,9.06,12.01,4.91,3.51,6.05,0.0,0.0,0.0,2.81,2.04,4.33,16.9,14.63,18.24,,,,,,
2025-08-06,13.87,12.69,14.98,10.41,9.04,11.98,4.93,3.53,6.09,0.0,0.0,0.0,2.83,2.04,4.38,16.91,14.65,18.24,,,,,,
2025-08-07,13.87,12.68,14.99,10.37,9.02,11.93,4.95,3.55,6.1,0.0,0.0,0.0,2.85,2.06,4.42,16.92,14.68,18.23,,,,,,
2025-08-08,13.87,12.66,14.99,10.33,9.01,11.88,4.98,3.56,6.13,0.0,0.0,0.0,2.88,2.08,4.46,16.93,14.72,18.22,,,,,,
2025-08-09,13.86,12.64,14.99,10.29,9.0,11.82,5.0,3.59,6.16,0.0,0.0,0.0,2.91,2.12,4.49,16.94,14.75,18.21,,,,,,
2025-08-10,13.86,12.62,15.0,10.25,8.99,11.76,5.02,3.62,6.18,0.0,0.0,0.0,2.93,2.16,4.52,16.95,14.79,18.2,,,,,,
2025-08-11,13.86,12.61,15.0,10.21,8.99,11.69,5.04,3.65,6.16,0.0,0.0,0.0,2.96,2.22,4.55,16.95,14.83,18.18,,,,,,
2025-08-12,13.87,12.6,15.0,10.17,8.99,11.64,5.06,3.68,6.12,0.0,0.0,0.0,2.99,2.25,4.57,16.96,14.88,18.16,,,,,,
2025-08-13,13.87,12.58,15.0,10.12,8.98,11.6,5.08,3.7,6.12,0.0,0.0,0.0,3.02,2.25,4.59,16.97,14.93,18.15,,,,,,
2025-08-14,13.87,12.58,15.0,10.08,8.98,11.55,5.1,3.72,6.11,0.0,0.0,0.0,3.05,2.25,4.61,16.98,14.98,18.15,,,,,,
2025-08-15,13.87,12.58,15.0,10.03,8.96,11.45,5.12,3.76,6.09,0.0,0.0,0.0,3.08,2.31,4.37,16.99,15.05,18.16,,,,,,
2025-08-16,13.88,12.58,15.0,9.99,8.96,11.37,5.14,3.77,6.09,0.0,0.0,0.0,3.11,2.31,4.4,16.99,15.11,18.13,,,,,,
2025-08-17,13.88,12.59,15.0,9.94,8.96,11.32,5.16,3.84,6.09,0.0,0.0,0.0,3.14,2.32,4.44,17.0,15.17,18.14,,,,,,
2025-08-18,13.89,12.61,15.0,9.9,8.95,11.28,5.18,3.86,6.09,0.0,0.0,0.0,3.17,2.33,4.49,17.0,15.23,18.16,,,,,,
2025-08-19,13.9,12.63,15.0,9.85,8.95,11.18,5.2,3.87,6.1,0.0,0.0,0.0,3.2,2.37,4.53,17.0,15.29,18.17,,,,,,
2025-08-20,13.91,12.64,15.0,9.81,8.94,11.06,5.22,3.88,6.11,0.0,0.0,0.0,3.23,2.4,4.56,17.0,15.35,18.18,,,,,,
2025-08-21,13.91,12.61,15.0,9.76,8.94,10.99,5.24,3.95,6.12,0.0,0.0,0.0,3.27,2.43,4.6,17.0,15.4,18.19,,,,,,
2025-08-22,13.92,12.62,15.0,9.72,8.93,10.92,5.26,4.01,6.12,0.0,0.0,0.0,3.3,2.45,4.64,17.0,15.46,18.2,,,,,,
2025-08-23,13.94,12.66,15.0,9.67,8.92,10.85,5.28,4.03,6.13,0.0,0.0,0.0,3.33,2.47,4.68,17.0,15.52,18.21,,,,,,
2025-08-24,13.95,12.67,15.0,9.63,8.91,10.76,5.3,4.05,6.12,0.0,0.0,0.0,3.36,2.49,4.73,17.0,15.57,18.2,15.0,9.0,7.0,0.0,2.0,17.0
2025-08-25,13.96,12.66,15.0,9.58,8.88,10.7,5.31,4.08,6.12,0.0,0.0,0.0,3.39,2.5,4.77,16.99,15.62,18.19,,,,,,
2025-08-26,13.97,12.67,15.0,9.54,8.85,10.63,5.33,4.11,6.13,0.0,0.0,0.0,3.42,2.5,4.81,16.99,15.67,18.15,,,,,,
2025-08-27,13.99,12.67,15.0,9.5,8.84,10.56,5.35,4.14,6.15,0.0,0.0,0.0,3.45,2.5,4.83,16.98,15.72,18.13,,,,,,
2025-08-28,14.01,12.68,15.0,9.46,8.84,10.51,5.37,4.17,6.17,0.0,0.0,0.0,3.47,2.5,4.86,16.97,15.77,18.15,,,,,,
2025-08-29,14.02,12.64,15.0,9.42,8.78,11.0,5.38,4.0,6.17,0.0,0.0,0.0,3.5,2.38,4.9,16.96,15.77,18.18,,,,,,
2025-08-30,14.04,12.66,15.0,9.38,8.7,11.0,5.4,4.0,6.2,0.0,0.0,0.0,3.53,2.38,4.92,16.94,15.81,18.22,,,,,,
2025-08-31,14.06,12.67,15.0,9.34,8.69,11.0,5.41,4.0,6.23,0.0,0.0,0.0,3.55,2.38,4.94,16.93,15.85,18.25,,,,,,
2025-09-01,14.08,12.69,15.0,9.31,8.68,10.99,5.42,4.0,6.25,0.0,0.0,0.0,3.58,2.39,4.95,16.91,15.88,18.23,,,,,,
2025-09-02,14.1,12.7,15.0,9.27,8.6,10.97,5.43,4.0,6.27,0.0,0.0,0.0,3.61,2.44,4.97,16.9,15.91,18.22,,,,,,
2025-09-03,14.12,12.73,15.0,9.24,8.57,10.95,5.44,4.0,6.28,0.0,0.0,0.0,3.63,2.51,4.98,16.88,15.93,18.22,,,,,,
2025-09-04,14.14,12.75,15.0,9.21,8.55,10.79,5.45,4.0,6.29,0.0,0.0,0.0,3.66,2.58,4.98,16.85,15.96,18.22,,,,,,
2025-09-05,14.17,12.77,15.0,9.18,8.53,10.37,5.46,4.0,6.3,0.0,0.0,0.0,3.68,2.58,5.0,16.83,15.96,18.21,,,,,,
2025-09-06,14.19,12.8,15.0,9.15,8.52,10.22,5.47,4.0,6.29,0.0,0.0,0.0,3.71,2.59,5.01,16.81,15.96,18.19,,,,,,
2025-09-07,14.22,12.83,15.0,9.12,8.51,10.19,5.47,4.0,6.28,0.0,0.0,0.0,3.73,2.59,5.02,16.78,15.96,18.18,,,,,,
2025-09-08,14.25,12.87,15.0,9.1,8.51,10.17,5.48,4.0,6.27,0.0,0.0,0.0,3.76,2.58,5.03,16.75,15.96,18.16,,,,,,
2025-09-09,14.28,12.96,15.0,9.07,8.5,10.14,5.48,4.0,6.26,0.0,0.0,0.0,3.79,2.57,5.04,16.72,15.95,18.07,,,,,,
2025-09-10,14.3,13.05,15.0,9.05,8.49,10.11,5.48,4.0,6.27,0.0,0.0,0.0,3.81,2.56,5.05,16.69,15.94,17.94,,,,,,
2025-09-11,14.33,13.11,15.0,9.02,8.47,10.08,5.48,4.0,6.27,0.0,0.0,0.0,3.84,2.54,5.07,16.66,15.93,17.82,,,,,,
2025-09-12,14.36,13.21,15.0,9.0,8.47,10.05,5.48,4.4,6.27,0.0,0.0,0.0,3.87,2.53,5.08,16.63,15.92,17.69,,,,,,
2025-09-13,14.39,13.26,15.0,8.98,8.47,10.01,5.47,4.41,6.27,0.0,0.0,0.0,3.9,2.51,5.09,16.59,15.91,17.58,,,,,,
2025-09-14,14.42,13.31,15.0,8.96,8.47,9.96,5.47,4.43,6.28,0.0,0.0,0.0,3.93,2.51,5.1,16.56,15.9,17.51,,,,,,
